Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United States of America,740,341,31604.1,33235.3,2006.6,2007.4,2007.3,2007.1,1204.0,1362.3,1205.5,1280.7,98.5,153.8,121.4,152.1,20.0,89.3,40.7,54.5,4555.3,349067.7,355769.8,17360097.3,62348680.8,74808811.6,23459.6,99376.9,121507.8
Dominican Republic,371,134,5009.5,5056.1,2008.7,2007.0,2010.0,2010.5,465.6,508.8,486.1,483.2,40.0,47.5,46.0,48.4,13.0,36.7,24.7,29.5,732.1,56356.6,57438.6,3797000.0,13005368.3,14866945.1,10234.5,39466.1,46605.8
Colombia,277,103,4660.6,4643.8,2005.7,2005.3,2005.3,2005.6,490.3,579.1,536.5,530.0,40.0,100.0,51.3,55.8,11.0,64.1,17.2,22.7,814.8,62922.0,64130.1,3892619.5,12069388.9,13954923.5,14052.8,47894.5,56751.7
Cayman Islands,264,41,5905.0,699.7,2003.4,2002.5,2009.7,2005.6,264.9,277.5,259.9,276.3,16.0,26.8,15.9,20.9,7.0,13.9,7.6,10.0,1176.6,91124.9,92874.5,636909.8,7114569.8,9264841.4,2412.5,24614.5,30987.8
Haiti,234,57,942.6,1126.6,2006.4,2007.6,2006.5,2007.1,299.3,395.3,332.3,341.4,28.0,36.8,42.5,45.5,18.0,36.2,27.1,32.1,219.5,16839.8,17163.2,1284271.5,3963210.3,4764291.8,5488.3,19688.8,23723.0
Mexico,118,54,8440.6,3375.0,2008.9,2007.2,2011.0,2008.1,636.4,1142.1,729.6,1138.3,40.0,111.5,59.8,127.6,14.0,87.8,52.6,98.4,1152.1,89138.9,90850.4,2231517.5,12375607.9,15546224.0,18911.2,107251.3,133190.9
Trinidad and Tobago,98,62,2583.6,3168.0,2007.3,2007.8,2007.5,2007.1,1043.2,1155.5,1091.1,1101.7,91.5,173.3,176.4,193.5,28.0,61.2,70.2,74.5,448.4,34214.6,34871.5,2024212.1,6272571.9,7285030.3,20655.2,80785.0,101220.2
Guatemala,88,28,1240.7,1591.0,2006.0,2006.1,2005.2,2005.2,743.5,824.2,799.3,804.8,58.0,76.8,63.4,65.6,10.0,16.8,14.3,14.7,269.5,20827.0,21226.9,1587806.5,5022934.4,5609305.7,18043.3,59247.3,69192.0
Venezuela (Bolivarian Republic of),79,42,1864.6,3101.2,2006.0,2006.9,2006.0,2006.0,888.8,1068.2,1188.3,1219.8,94.0,175.2,256.6,267.3,53.0,120.0,135.8,143.8,378.7,29173.6,29733.7,1679558.5,4395546.6,5416498.0,21260.2,74101.5,92608.4
Cuba,74,40,1605.8,1624.2,1999.2,2002.2,2002.7,2004.6,696.8,1013.5,984.0,1472.2,48.0,118.0,316.1,503.5,21.0,105.0,59.3,87.8,219.0,16903.6,17228.2,1371206.2,3534915.3,4423459.2,18529.8,57346.8,69020.0
Costa Rica,64,19,1211.8,1071.6,2006.2,2006.4,2005.6,2006.7,644.7,752.9,688.8,680.8,44.0,64.8,52.1,50.0,39.5,54.7,40.4,45.3,265.3,20484.9,20878.2,1089035.3,4005475.8,4374445.9,17016.2,63642.7,73203.6
Honduras,61,22,747.1,771.2,2011.4,2006.4,2009.4,2009.6,717.6,845.4,726.5,784.4,56.0,72.5,63.3,70.0,12.0,28.9,20.8,24.0,174.3,13421.0,13678.6,796966.7,2902372.2,3227462.9,13065.0,50695.6,59549.7
Netherlands,59,24,6682.1,8650.3,2005.5,2008.0,2006.0,2005.7,4339.8,4221.2,4292.9,4234.8,258.0,327.6,286.2,286.8,27.0,56.0,50.0,51.6,1253.8,96287.9,98136.6,6349289.9,22830051.5,25330061.6,107615.1,410732.5,492175.2
Aruba,50,32,979.0,364.9,2006.2,2006.1,2007.4,2006.4,554.4,624.6,575.3,595.3,51.5,61.2,47.7,63.2,6.0,15.0,8.0,11.5,146.3,11294.8,11511.6,410949.2,1854589.9,2177160.8,8219.0,36472.5,42165.4
Russian Federation,47,17,37973.8,41534.2,2008.9,2009.1,2008.9,2008.9,8655.2,7640.1,8487.3,8349.4,630.0,585.2,638.3,637.9,43.0,98.6,46.1,47.1,3000.2,232351.2,236812.3,18699837.4,54711943.8,64148112.0,397868.9,1464821.4,1730534.5
Sint Maarten (Dutch part),45,9,1025.7,541.4,2006.5,2007.2,2010.0,2006.9,848.6,1040.8,1490.2,904.2,64.0,77.6,111.1,73.0,10.0,21.0,9.9,12.0,220.0,16936.9,17262.1,440629.3,2315539.4,2831646.6,9791.8,53683.7,67872.8
Bahamas,45,27,2398.6,658.7,2007.6,2006.6,2010.4,2008.4,749.5,735.0,789.3,816.7,43.0,76.2,52.8,96.9,9.0,29.8,12.1,24.0,424.5,32867.4,33498.5,543582.2,3114372.4,4072886.1,12079.6,68511.4,85858.5
Brazil,43,41,2964.9,4221.8,2007.1,2007.0,2007.2,2007.5,3239.4,3345.7,3195.0,3147.7,286.0,313.5,303.4,307.6,47.0,77.6,72.7,77.3,508.6,39056.5,39806.4,2345782.0,7724561.4,9212994.6,54553.1,227797.3,279362.2
Panama,42,33,411.2,578.9,2006.1,2005.7,2006.5,2006.5,583.4,650.5,643.5,651.0,59.0,129.2,140.2,135.6,37.5,89.4,67.9,68.8,115.3,8800.9,8969.9,559975.5,1572978.9,1869821.7,13332.8,44836.6,54775.4
Puerto Rico,40,16,384.3,313.3,2004.6,2000.7,2004.2,2006.7,679.5,705.9,724.3,695.2,67.0,83.7,59.5,67.6,13.5,34.8,17.4,25.1,80.7,6184.3,6303.0,458872.3,1370932.1,1566078.5,11471.8,36906.0,42644.0
Canada,34,22,1893.7,2939.7,2008.8,2009.2,2008.5,2008.5,2499.8,2653.0,2555.5,2596.4,221.5,260.0,272.1,276.4,52.5,108.5,101.8,104.5,239.5,18341.2,18693.4,1512107.6,4154920.9,5127496.2,44473.8,166695.8,203140.3
Curaçao,23,12,3006.2,2381.5,2005.3,2004.7,1999.7,1999.6,1205.3,3031.0,6404.9,6869.8,124.0,222.0,1529.9,1541.1,61.0,181.9,27.9,31.2,528.7,32528.1,33152.7,872966.2,4809571.8,4360270.7,37955.1,248714.1,367493.0
Ecuador,22,10,735.5,935.8,2007.5,2006.1,2006.4,2006.7,1403.3,1371.0,1403.5,1403.8,135.0,123.2,130.4,131.4,9.0,18.4,16.5,16.2,110.2,8510.8,8674.2,534626.8,1650544.3,2104482.2,24301.2,99641.5,126561.0
