Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,1350,150,72058.3,81739.0,2007.5,2007.4,2008.3,2008.2,707.2,1277.8,2017.7,1932.4,55.0,95.2,435.2,422.8,15.0,19.4,34.5,34.1,8449.0,652123.0,664643.7,49412403.8,154143286.5,175883156.3,36601.8,130790.2,154271.4
Cruise,414,61,25330.5,2167.8,2006.7,2002.4,2009.3,2009.2,434.8,505.1,533.3,522.4,31.0,35.5,42.5,41.4,8.0,9.1,15.9,16.6,4504.7,348099.5,354783.0,2480787.7,29689028.6,37867482.4,5992.2,63413.2,77960.2
General cargo,389,139,6057.1,8015.1,2006.4,2005.9,2009.4,2009.3,980.2,1576.4,1581.1,1567.3,94.0,167.5,386.8,376.4,33.0,83.2,113.6,111.5,985.1,75538.1,76988.4,5474523.1,17743931.5,25356171.9,14073.3,67933.8,89856.6
Bulk carrier,278,194,16928.4,28135.2,2006.6,2009.0,2008.5,2008.2,1488.1,2770.1,2428.8,2374.4,204.5,275.0,430.4,427.6,66.5,98.0,98.8,98.0,1689.8,130141.8,132640.6,10242094.2,25164253.7,34267789.8,36842.1,148221.6,183282.8
Chemical tanker,255,173,7172.8,11859.6,2008.7,2008.9,2008.9,2008.9,1277.9,1421.0,1384.2,1383.2,118.0,168.8,231.6,232.2,40.0,53.1,56.8,56.5,1348.1,103491.3,105478.3,4009371.7,20260602.6,23603661.5,15723.0,91965.9,111942.6
Vehicle,131,71,6063.4,2089.4,2005.6,2007.1,2006.0,2005.7,591.1,981.6,901.3,931.6,50.0,68.3,89.4,91.5,8.0,17.8,20.7,21.2,354.2,27331.7,27856.5,2115756.8,9328218.9,10803028.3,16150.8,61389.2,66068.3
Oil tanker,122,84,8538.6,15335.4,2005.6,2006.2,2008.0,2008.1,994.2,1748.4,1502.1,1474.4,112.5,241.9,445.9,437.0,50.5,79.2,78.2,78.9,1192.0,91761.1,93522.9,9127537.6,16043993.1,19507796.9,74815.9,189001.8,234281.2
Liquefied gas tanker,103,40,5607.2,5117.4,2004.3,2006.6,2004.0,2004.5,1191.8,2268.4,3446.6,2936.3,93.0,170.4,937.6,843.3,35.0,74.5,55.2,59.8,1003.8,66165.5,67435.8,1949083.5,9554199.3,8802536.6,18923.1,133207.7,193087.3
Ro-Ro,52,3,262.4,197.6,1992.2,2004.0,2003.2,1999.3,309.1,770.2,555.0,457.5,28.0,72.7,83.0,66.7,9.0,30.2,25.6,21.6,44.5,3431.8,3497.7,212718.5,396645.5,458202.2,4090.7,9616.1,10221.3
Service - tug,36,28,31.6,25.0,1989.7,1994.7,1998.3,1999.0,1169.3,1304.9,1603.3,1580.0,176.5,387.2,423.4,389.4,172.5,617.6,734.6,675.7,62.6,4702.1,4792.4,639558.9,1512364.3,2024974.1,17765.5,45873.8,61937.4
Refrigerated bulk,8,7,255.3,281.6,1995.8,1995.3,1996.1,1995.9,4234.6,3346.0,3682.1,3715.0,261.5,240.6,332.8,334.9,83.0,111.5,83.2,81.9,123.8,9427.3,9608.3,835286.9,1825142.5,2055851.4,104410.9,222498.4,240231.4
Service - other,5,5,45.9,28.4,2005.2,2005.2,2008.8,2009.3,811.5,1591.6,1720.9,1559.5,91.0,133.4,252.0,236.1,101.0,171.8,140.7,115.6,33.2,2494.4,2542.3,198400.9,407075.1,438648.1,39680.2,88295.1,99697.6
