Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,1347,151,70594.3,79808.1,2007.5,2007.4,2008.2,2008.1,749.3,1285.8,1974.7,1885.8,59.0,92.5,336.6,328.1,20.0,33.1,26.9,26.9,10152.1,784289.6,799348.0,48427798.6,150944762.0,172981339.5,35952.3,129174.0,152779.1
Cruise,411,61,32685.4,2894.8,2006.6,2002.4,2009.6,2009.3,699.6,702.4,693.2,702.5,40.0,100.9,54.4,55.4,8.0,12.0,8.3,8.4,5976.2,461512.3,470373.4,3140137.0,39236974.0,50213644.5,7640.2,84480.9,104351.7
General cargo,388,140,4916.5,6668.1,2006.5,2005.9,2007.0,2007.0,1024.8,1371.5,1289.9,1310.4,100.0,141.2,211.2,211.8,24.5,56.5,54.2,57.4,878.6,67341.6,68634.6,5166550.8,16435492.1,23358900.9,13315.9,61996.0,81534.5
Bulk carrier,280,195,10573.4,18274.5,2006.7,2008.9,2006.5,2006.3,1057.0,1425.3,1518.1,1545.0,103.5,202.5,300.1,300.3,47.5,84.3,69.3,68.8,1029.3,79358.7,80882.4,5854199.0,14826893.5,19473599.5,20907.9,85755.6,105687.4
Chemical tanker,250,168,7205.5,11935.2,2008.7,2008.8,2009.2,2009.3,1243.9,1560.4,1420.5,1419.0,105.0,142.4,219.3,219.5,35.5,39.4,50.3,50.9,1303.6,100431.0,102359.3,4162961.2,20644375.2,24061644.4,16651.8,95480.5,116128.1
Vehicle,130,72,18028.7,6376.1,2005.7,2007.1,2005.5,2005.2,1020.8,3077.2,2706.9,2878.2,83.5,221.1,429.3,439.6,10.0,11.0,12.3,12.2,1075.7,83306.7,84906.2,6456652.6,28466915.0,32967588.9,49666.6,188782.6,203171.4
Oil tanker,123,85,13270.3,24794.5,2005.7,2006.5,2007.5,2007.5,965.2,1770.7,2354.9,2405.1,106.0,213.8,664.8,675.7,30.0,57.8,56.7,57.1,1266.5,97802.3,99680.1,9996178.3,17376841.5,20109689.4,81269.7,208409.0,259565.9
Liquefied gas tanker,103,40,3628.9,3550.3,2004.2,2006.3,2009.0,2008.7,1239.2,1692.2,2144.7,1995.6,99.0,151.1,401.5,371.4,19.0,34.8,42.5,39.6,632.0,44868.3,45729.8,1569880.6,6814588.2,6511393.0,15241.6,100618.2,142707.1
Ro-Ro,52,3,1261.1,706.3,1992.2,2004.0,2011.8,2010.1,311.1,4058.9,2667.8,1635.2,29.0,348.8,866.5,795.0,45.5,30.5,9.8,12.6,129.1,9999.1,10191.1,758739.4,1402528.9,1631236.4,14591.1,34295.9,36418.5
Service - tug,40,32,31.5,24.0,1990.2,1994.7,1999.9,2000.6,1115.0,1256.0,1462.7,1433.9,218.0,374.2,444.8,425.1,43.0,178.9,138.7,120.6,56.7,4256.4,4338.1,613788.7,1451425.4,1943380.2,15344.7,39622.8,53497.5
Service - other,8,7,90.3,65.4,2003.0,2002.1,2009.0,2007.5,1198.5,2231.3,2775.1,2508.1,479.5,588.7,663.2,754.0,426.5,497.7,1007.9,976.5,39.6,2974.1,3031.2,456433.6,936501.5,1009137.1,57054.2,126955.2,143350.4
Refrigerated bulk,8,7,35.0,36.8,1995.8,1995.3,1997.8,1997.7,226.5,516.1,504.3,485.3,28.5,44.4,72.0,70.1,10.0,17.5,15.0,15.4,19.1,1453.6,1481.5,109116.8,238425.5,268563.9,13639.6,29065.8,31382.4
