Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Abidjan,1122,618,39303.4,48053.2,2003.3,2004.0,2007.7,2007.4,1012.6,2235.5,1464.5,1660.9,122.5,375.2,474.7,571.2,49.5,148.1,126.4,157.2,6245.6,479461.7,488667.4,37497962.1,91307496.7,111435490.9,33420.6,103530.7,123082.0
Port Bouet,520,343,19570.8,30507.3,2006.0,2004.9,2007.7,2007.9,820.7,2656.8,1550.4,1674.0,90.0,296.4,499.1,487.7,53.0,172.7,197.8,195.6,3237.1,248892.4,253671.2,23626255.2,56689313.0,66068972.6,45435.1,139202.4,168930.0
San Pedro,299,155,13139.2,18608.6,2001.8,2004.0,2006.0,2006.3,1035.7,1967.5,1380.1,1609.6,81.0,192.0,396.1,450.9,37.0,80.9,76.7,85.9,1656.1,127939.9,130396.3,11390060.0,30838562.8,36197971.1,38093.8,128376.4,152549.7
Espoir Marine Terminal,15,14,1171.6,1854.2,2003.3,2002.9,2010.4,2014.3,1002.1,1863.7,2542.8,2817.4,210.0,299.7,651.7,741.1,31.0,31.6,28.8,30.8,130.5,10090.7,10284.5,956931.9,2154029.1,2511562.5,63795.5,177150.7,214127.8
Baobab Marine Terminal,15,15,2662.4,4489.4,2005.0,2005.0,2011.0,2011.5,2999.4,3142.4,3984.4,4070.3,364.0,371.0,558.6,577.3,15.0,72.3,27.6,29.4,201.2,15510.6,15808.4,1896107.5,3772690.4,4276572.1,126407.2,333045.0,395281.8
Assinie-Mafia,13,9,807.9,1504.6,1991.5,1998.2,2005.7,2005.8,513.9,1232.5,1867.2,1989.7,110.0,233.1,233.0,236.4,17.0,49.3,103.7,105.9,57.4,4438.4,4523.7,563713.9,1109309.3,1247173.8,43362.6,120073.1,147180.2
Sassandra,6,6,83.8,100.0,1990.2,1990.2,1999.9,2000.4,2215.3,2404.8,1152.6,1104.0,286.0,271.8,168.6,152.9,4.0,7.7,8.8,8.0,10.9,829.3,845.2,181921.9,456765.1,513162.5,30320.3,80652.7,94731.4
Dabou,2,1,37.9,42.8,2001.0,2001.0,2001.0,2001.0,2664.4,2664.4,2664.4,2664.4,363.5,363.5,386.1,386.1,7.5,7.5,7.4,7.4,3.7,282.3,287.7,73444.8,215441.6,297108.1,36722.4,147119.1,185500.6
Fresco,2,2,25.9,34.0,2002.0,2002.0,2002.9,2003.0,2802.0,2802.0,1013.8,1002.5,500.0,500.0,124.0,112.8,20.0,20.0,19.1,19.0,5.5,419.0,427.0,31621.6,109025.4,118759.6,15810.8,54879.3,64137.2
Gbabam,1,1,22.2,6.9,2013.0,2013.0,2013.0,2013.0,342.8,342.8,342.8,342.8,20.0,20.0,20.0,20.0,71.0,71.0,71.0,71.0,1.4,106.8,108.9,6989.5,30816.3,35688.5,6989.5,26567.2,28592.1
Jacqueville,1,1,5.9,6.6,1989.0,1989.0,1989.0,1989.0,1297.4,1297.4,1297.4,1297.4,519.0,519.0,519.0,519.0,235.0,235.0,235.0,235.0,10.3,773.8,788.6,19449.3,42497.6,47869.5,19449.3,41446.2,44749.4
