Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,584,165,15086.4,19001.2,2004.0,2005.2,2004.3,2004.2,533.9,734.2,733.3,729.2,68.0,73.8,99.7,100.2,27.0,35.3,37.1,37.4,2270.2,175682.4,179055.6,15571893.4,46147378.6,51369901.2,26664.2,84529.8,98440.4
Bulk carrier,313,285,26543.3,45410.9,2007.7,2007.9,2008.3,2008.3,2556.1,3162.3,3288.1,3324.6,384.0,497.9,690.4,693.5,132.0,183.1,218.8,218.7,2862.8,221435.8,225687.4,18306981.7,39860045.9,51497326.0,58488.8,206771.8,247343.2
Refrigerated bulk,223,71,1874.0,2134.0,1996.1,1991.7,1997.6,1997.4,1354.9,1365.5,1264.2,1261.5,128.0,219.9,247.5,247.4,59.0,145.4,113.6,116.2,1500.0,113663.5,115845.8,6330814.1,13833136.3,15581727.1,28389.3,60497.3,65318.9
General cargo,221,123,4414.7,6218.2,2001.1,2005.6,2006.7,2006.7,974.6,1803.6,1897.5,1898.0,136.0,265.4,806.2,850.1,82.0,106.5,98.9,99.3,820.0,62904.6,64112.3,3790567.7,12528154.5,18081804.5,17151.9,84890.8,114140.9
Miscellaneous - fishing,135,71,1360.3,1191.2,1990.6,1991.1,1994.2,1994.2,3349.4,7282.1,6611.0,6360.4,405.0,865.8,1173.7,1196.9,127.0,451.7,677.7,711.6,755.8,56853.0,57944.6,8376643.0,18581009.1,21124725.8,62049.2,146030.0,173109.7
Chemical tanker,125,98,3107.9,5066.8,2006.8,2007.9,2006.9,2007.0,778.7,1472.8,1588.5,1610.4,121.0,204.4,369.9,372.8,66.0,120.0,178.5,179.6,757.3,58232.8,59350.9,2044501.8,9472242.2,11153944.5,16356.0,87277.3,106813.5
Ro-Ro,103,21,7745.2,3615.7,2012.2,2008.9,2013.6,2013.4,853.8,1206.7,1289.8,1303.1,69.0,106.0,140.0,145.5,23.0,26.8,25.7,25.0,607.5,47039.9,47943.1,3892608.8,7265817.3,8386693.4,37792.3,88839.7,94441.7
Oil tanker,99,56,10195.1,18881.5,2009.8,2008.9,2010.4,2010.4,935.0,2850.0,2493.6,2512.7,135.0,363.4,493.5,493.5,55.0,124.3,97.7,96.4,1183.9,91453.8,93209.7,9347607.9,15780692.4,18145707.6,94420.3,247143.5,304269.0
Vehicle,81,43,4196.3,1495.9,2005.7,2007.2,2003.5,2003.5,816.8,825.1,922.1,925.9,68.0,64.8,124.2,116.4,11.0,14.8,21.1,20.9,303.7,23514.9,23966.4,1514839.4,6678817.6,7734751.5,18701.7,71085.2,76503.3
Liquefied gas tanker,48,14,1427.7,1632.1,2012.4,2010.7,2013.9,2013.8,462.3,933.6,1257.1,1250.7,77.0,125.0,323.5,322.8,111.5,113.0,107.0,107.6,237.8,18186.2,18535.4,1201296.3,3542954.3,3884544.6,25027.0,138039.7,182141.5
Service - tug,40,27,129.2,106.9,2005.1,2005.8,2008.8,2008.2,1047.3,1598.6,1443.6,1298.5,266.5,388.9,545.6,552.4,74.5,285.5,221.7,265.0,92.2,6950.3,7083.7,2734604.8,6466517.1,8658316.8,68365.1,176531.0,238346.8
Service - other,19,12,666.1,444.2,2009.3,2006.2,2008.5,2007.7,2863.4,6770.2,4456.5,5400.7,290.0,1521.1,3503.9,4392.5,23.0,125.8,128.3,143.0,147.4,11198.4,11413.4,3099595.9,6359690.4,6852951.5,163136.6,363006.4,409885.7
Cruise,3,2,84.1,8.8,2001.3,2005.0,2010.7,2011.4,1018.0,874.7,941.9,963.1,65.0,54.2,65.1,65.1,8.0,8.5,9.5,9.5,20.5,1584.9,1615.3,22962.4,190062.0,253461.1,7654.1,52861.8,62845.5
Ferry-pax only,2,1,0.7,0.1,1983.0,1983.0,1983.0,1983.0,753.0,753.0,753.0,753.0,128.0,128.0,128.4,128.4,36.5,36.5,36.1,36.1,0.6,44.5,45.4,9540.3,19429.8,24475.5,4770.2,11092.8,14624.0
