Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Ghana,467,222,4521.7,4743.8,2003.6,2003.4,2006.8,2005.6,324.6,950.0,395.0,396.8,32.0,203.8,467.6,454.3,30.0,109.4,75.2,84.8,1006.6,77038.4,78517.6,7210348.5,18361417.1,20929949.8,15439.7,42796.7,50174.4
Senegal,265,122,8899.1,9764.4,2001.4,2001.7,2004.2,2004.8,1198.7,2480.6,1188.0,1177.0,96.0,275.0,149.7,149.2,37.0,144.5,69.2,76.2,1351.9,104151.9,106151.6,9983785.6,26612694.9,31083618.9,37674.7,111077.3,131130.3
Togo,146,85,1779.3,2549.4,2003.0,2006.6,2002.6,2003.0,451.8,802.9,516.0,517.8,63.5,173.5,213.5,220.0,59.0,113.9,87.4,89.8,525.0,40240.8,41013.4,2215319.5,5347263.6,6170759.1,15173.4,53262.1,65393.6
Nigeria,137,87,3131.1,4842.4,2005.7,2004.8,2007.5,2007.8,821.2,831.9,891.3,905.9,88.0,158.3,165.8,165.2,60.0,118.3,121.2,132.1,657.3,50545.0,51515.4,3141291.9,8063015.4,9244717.9,22929.1,72777.3,87956.8
Cameroon,117,72,3104.9,3941.8,2002.8,2005.8,2003.5,2002.9,1002.1,1072.8,1003.1,1005.2,93.0,179.0,134.2,147.2,34.0,86.9,47.2,50.2,520.5,40088.6,40858.3,3515588.3,10001710.7,11575039.1,30047.8,97129.3,115702.2
Spain,103,100,5347.6,8819.2,2005.7,2005.8,2008.5,2008.7,2222.7,2656.4,2537.6,2545.1,237.0,414.4,480.5,491.9,106.0,165.8,164.8,165.9,910.4,70007.3,71351.4,5041668.9,12028455.2,14779229.2,48948.2,163521.0,197331.1
Benin,99,60,1870.5,2412.2,2007.8,2007.8,2008.3,2008.4,493.1,548.8,523.7,523.9,53.0,151.4,109.1,124.2,32.0,85.5,59.5,66.6,331.2,25608.4,26100.1,1848667.2,4901976.9,5562678.5,18673.4,57359.7,67219.7
Mauritania,63,43,605.0,698.3,1991.7,1992.9,1991.8,1991.7,1683.1,1708.1,1712.5,1712.5,259.0,264.8,292.2,291.9,78.0,130.3,114.5,116.3,475.1,35987.1,36678.0,2170909.8,4779337.9,5362129.7,34458.9,75127.0,82715.3
Liberia,61,37,625.2,873.2,1999.7,2000.4,2001.5,2001.9,527.7,1653.8,572.9,557.7,82.0,313.5,307.4,294.1,37.0,124.4,107.1,100.4,177.6,13590.3,13851.2,771036.8,2431019.6,2841233.0,12639.9,45488.3,55154.3
Morocco,58,26,5309.4,3222.2,2008.4,2004.3,2013.0,2011.0,2488.8,2435.6,2508.4,2504.7,169.0,298.3,208.0,253.8,24.0,90.8,41.5,67.6,589.7,45408.4,46280.2,4065081.9,8416629.3,9742108.9,70087.6,168759.5,184084.3
Gibraltar,52,49,4362.9,7466.7,2008.3,2008.6,2008.8,2009.0,2779.7,2795.1,2791.4,2789.2,428.0,567.7,577.6,580.8,130.0,134.5,135.4,137.0,512.1,39635.2,40396.2,3107298.1,6638878.8,8238179.7,59755.7,200942.9,238140.1
Angola,48,43,1185.6,1297.7,1996.3,1997.9,2000.6,2002.4,2134.3,4832.4,2010.9,1795.0,345.0,432.8,355.7,321.7,133.5,387.9,417.3,382.6,340.8,25810.3,26305.9,3249872.6,7559286.5,8737060.1,67705.7,169475.0,202341.8
Guinea,46,27,1472.6,891.2,2008.8,2007.8,2009.6,2009.6,840.6,1263.7,854.9,893.6,77.0,230.1,134.5,242.7,22.5,119.6,39.6,71.3,159.3,12265.5,12500.9,783651.6,2497800.8,3014989.7,17035.9,58506.4,66839.5
Sierra Leone,42,22,1498.0,906.4,2005.6,2002.0,2012.5,2010.2,761.1,1022.6,785.2,823.2,71.0,212.6,142.4,245.5,39.0,195.8,48.1,75.7,152.5,11735.1,11960.4,846316.9,1849850.3,2213313.5,20150.4,55934.7,63493.4
Singapore,36,35,9988.0,17423.8,2009.2,2009.0,2009.9,2010.0,8338.4,8398.9,8439.7,8438.0,736.5,851.2,866.9,868.7,142.0,209.7,202.3,201.9,929.8,72009.8,73392.3,6741941.7,14864780.7,18133794.7,187276.2,639889.9,759689.7
Equatorial Guinea,18,15,288.2,193.5,2006.1,2007.1,2011.7,2010.4,905.7,1371.7,1431.0,706.0,113.5,262.0,1570.5,891.6,54.0,279.9,97.6,113.6,50.2,3836.2,3909.9,888651.1,1963954.0,2353108.1,49369.5,122567.9,149894.5
Gabon,17,16,255.8,231.9,2008.6,2008.2,2005.1,2006.6,937.5,1673.2,1039.0,1047.2,110.0,177.7,103.6,103.8,49.0,140.8,67.2,79.5,58.1,4436.9,4522.1,511660.1,1239700.8,1556836.8,30097.7,83090.0,105420.4
South Africa,16,16,1557.3,1720.6,2004.9,2004.9,2007.0,2007.3,3402.2,3450.3,3382.4,3452.9,300.0,810.4,337.2,396.6,39.0,85.9,67.4,95.5,186.1,14340.3,14615.7,1019901.8,3072843.5,3690661.6,63743.9,236873.2,286310.8
Netherlands,15,15,1937.4,3380.0,2004.5,2004.5,2006.6,2006.9,4019.2,4623.1,4073.8,4063.5,348.0,460.2,411.8,409.2,43.0,176.3,159.6,153.8,313.5,24140.4,24603.9,1746416.3,4683849.9,5427394.1,116427.8,384249.3,466255.1
Cabo Verde,14,12,426.5,521.1,1997.5,1997.8,2006.5,2007.0,4962.5,6666.3,3005.2,2649.9,563.0,1009.4,652.8,521.0,103.0,170.2,194.4,188.1,118.2,8957.4,9129.4,944432.1,2295025.9,2619429.8,67459.4,201705.2,245570.4
Sao Tome and Principe,13,10,119.2,106.4,1996.7,1997.1,1992.6,1994.1,2564.4,4217.6,3177.2,2507.5,282.0,448.4,868.4,815.3,80.0,129.6,411.4,408.8,67.7,5084.7,5182.4,626452.0,1399187.7,1607954.5,48188.6,115890.2,138106.0
France,12,7,998.7,1277.6,2011.2,2012.0,2012.0,2011.8,3698.5,3717.9,3754.7,3726.1,305.0,323.7,335.9,327.5,68.0,136.6,97.2,111.0,127.8,9846.7,10035.8,626788.4,1742300.4,2406802.1,52232.4,226559.1,291524.3
United States of America,11,10,1784.9,2785.9,2011.5,2010.9,2011.1,2010.4,5432.1,4831.5,4884.6,4807.5,428.0,460.6,476.6,476.8,74.0,117.4,100.4,96.3,207.9,16031.8,16339.6,1366697.8,3642308.6,4295355.1,124245.3,525315.3,669225.4
Guinea-Bissau,10,9,119.6,111.9,1992.0,1993.0,1993.7,1994.8,1166.0,5808.4,3415.0,2572.6,575.0,589.3,956.6,831.2,164.5,366.3,685.1,593.5,76.7,5775.1,5885.9,519591.8,1170428.2,1346278.7,51959.2,126436.6,150686.2
Belgium,8,7,955.7,635.7,2002.1,2004.1,2000.4,2005.8,3856.4,3921.0,3917.7,4050.8,293.0,325.7,327.2,399.7,47.5,57.5,55.1,63.2,105.0,8082.4,8237.5,654105.6,1785820.1,2200689.1,81763.2,244579.7,286395.3
Brazil,8,8,460.3,734.4,2006.2,2006.2,2008.5,2008.5,3214.9,3061.6,3178.0,3173.4,295.5,318.2,332.0,334.3,309.5,287.1,239.1,237.5,65.1,5010.2,5106.4,426552.0,958377.1,1389636.9,53319.0,185393.4,238626.2
India,7,7,1271.3,2130.6,2002.4,2002.4,2003.9,2003.8,7905.4,6960.2,6457.8,6834.2,767.0,709.7,775.9,783.1,272.0,285.3,264.0,265.9,137.9,10680.7,10885.8,929859.0,1990294.9,2508449.8,132837.0,455871.9,545376.8
Portugal,7,7,377.2,540.8,2006.4,2006.4,2005.5,2007.3,2820.1,2822.8,2811.4,2804.5,323.0,447.1,525.7,559.5,43.0,50.9,61.2,69.6,55.7,4291.9,4374.3,551492.9,1249142.9,1514686.4,78784.7,234889.2,284577.8
China,7,4,371.0,555.8,2004.0,1998.8,1994.5,1994.9,163.1,3620.3,1725.5,1568.3,18.0,340.2,640.1,651.9,13.0,95.6,172.3,167.4,42.6,3287.3,3350.4,222418.7,674128.4,1011357.7,31774.1,160407.3,211610.2
Congo,6,6,200.8,249.5,2009.0,2009.0,2008.0,2007.7,1236.4,1337.8,1233.1,1224.4,169.5,380.7,227.6,218.0,29.0,34.7,26.1,25.2,33.6,2588.4,2638.1,371648.9,973957.8,1193130.2,61941.5,178283.7,223377.0
Sri Lanka,6,6,1626.7,2951.6,2008.0,2008.0,2008.0,2008.0,7294.7,7267.7,7219.2,7213.4,680.5,704.7,728.6,731.8,195.0,278.8,235.3,229.4,131.4,10172.3,10367.6,1220213.6,2445794.7,3022197.4,203368.9,632872.0,753020.1
Gambia,6,6,125.6,103.4,1999.8,1999.8,2008.4,2002.4,1231.4,1298.3,1177.8,1203.1,206.5,240.3,166.2,269.6,67.0,57.3,32.6,55.3,23.7,1829.8,1865.0,94221.2,395148.1,518640.2,15703.5,73258.5,90889.4
Argentina,6,6,380.7,591.1,2004.8,2004.8,2005.3,2005.3,4020.7,4025.4,4024.2,4022.8,398.0,414.2,409.3,405.0,251.0,227.3,224.3,221.2,50.8,3913.7,3988.9,240169.9,688567.8,1063092.1,40028.3,193871.2,253001.0
Turkey,5,5,425.1,707.0,2006.4,2006.4,2008.2,2008.3,4470.3,3887.7,4546.6,4542.5,457.0,421.4,460.9,458.0,135.0,98.6,110.6,108.6,46.3,3581.9,3650.7,366180.1,788804.5,1006857.2,73236.0,243863.3,289484.8
Russian Federation,5,5,536.9,865.8,2007.8,2007.8,2010.3,2010.4,5103.6,5140.3,5119.3,5126.0,547.0,522.4,491.5,489.4,197.0,176.2,167.7,165.7,73.7,5678.0,5787.1,372441.5,862194.5,1206150.0,74488.3,285470.2,351637.0
Malta,4,4,387.2,651.3,2009.0,2009.0,2009.6,2009.6,3617.8,3671.4,3680.0,3679.9,306.0,295.2,302.6,304.1,297.5,264.8,310.1,319.8,45.4,3512.2,3579.6,313858.6,871321.9,1031316.0,78464.6,287468.8,337485.1
Malaysia,4,4,878.9,1487.3,2001.2,2001.2,2002.0,2002.2,8386.0,8459.9,8459.3,8455.2,965.5,915.2,920.9,925.7,265.5,283.5,276.3,275.1,96.0,7427.8,7570.4,566510.0,1558128.9,1972653.3,141627.5,580273.5,699393.5
"Congo, Democratic Republic of the",4,4,29.2,36.8,1992.8,1992.8,1992.8,1992.8,1416.8,1403.2,1405.4,1410.9,117.0,113.8,113.0,112.5,90.5,84.0,83.5,83.4,19.1,1448.9,1476.7,109067.9,238318.6,268443.4,27267.0,58105.6,62736.6
Greece,3,3,280.7,467.8,2004.7,2004.7,2006.3,2006.4,4155.2,4235.9,4228.7,4225.5,384.0,367.3,361.4,360.5,56.0,103.0,120.4,123.0,30.8,2378.7,2424.3,195026.4,511860.1,720547.4,65008.8,280398.2,357226.6
Lithuania,3,3,106.9,154.2,2010.0,2010.0,2010.2,2010.1,4815.5,4784.8,4789.3,4786.9,454.0,476.7,458.3,464.5,170.0,162.0,162.0,161.7,27.3,2091.9,2132.0,182721.1,552574.6,770255.5,60907.0,259231.5,331685.7
Namibia,3,3,68.2,98.0,2010.7,2010.7,2009.5,2009.4,2035.8,2355.3,2094.5,2068.0,272.0,282.0,261.1,259.3,46.0,80.3,118.9,128.1,14.4,1096.6,1117.7,73750.6,187444.5,252510.7,24583.5,89939.6,113496.5
Indonesia,3,3,1048.8,1865.9,2008.0,2008.0,2013.9,2014.0,8406.8,5891.5,7361.2,7383.4,759.0,590.3,941.3,943.4,45.0,64.0,68.8,68.1,67.5,5229.5,5329.9,721449.9,1379746.2,1602557.1,240483.3,671952.0,801395.1
Panama,3,3,313.9,506.4,1998.7,1998.7,2002.9,2003.1,5708.8,6972.0,5865.1,5904.2,473.0,761.0,566.7,569.4,48.0,129.0,48.7,37.0,58.8,4518.5,4605.3,531638.1,853506.6,1060384.9,177212.7,437068.3,543937.3
United Kingdom of Great Britain and Northern Ireland,3,3,422.9,589.7,2009.3,2009.3,2008.7,2009.3,3889.9,3786.3,3771.7,3827.6,328.0,513.3,521.5,488.2,169.0,161.0,179.4,191.9,59.7,4600.2,4688.5,392845.7,859174.0,1131094.7,130948.6,468059.2,611231.7
Ecuador,2,2,172.1,230.3,2005.5,2005.5,2008.0,2008.4,5566.8,5566.8,5711.0,5736.5,986.5,986.5,1307.0,1357.1,419.5,419.5,471.0,479.1,37.9,2900.5,2956.2,199209.0,481147.9,634130.1,99604.5,312374.7,376825.2
Algeria,2,2,194.2,277.4,2014.5,2014.5,2015.0,2015.7,16564.1,16564.1,5269.0,4477.3,2609.5,2609.5,2138.5,1544.4,91.5,91.5,99.4,109.4,27.2,2060.8,2100.4,608958.6,1242869.9,1368459.7,304479.3,721344.1,819351.7
Guatemala,2,2,241.8,382.5,2013.5,2013.5,2013.5,2013.6,5687.3,5687.3,5687.7,5688.5,574.5,574.5,574.8,575.1,290.5,290.5,294.1,298.9,27.2,2102.3,2142.7,156792.2,435266.6,676490.1,78396.1,369339.4,478690.5
Colombia,2,2,558.0,1027.7,2010.0,2010.0,2010.1,2010.1,4594.1,4594.1,4594.2,4594.1,409.5,409.5,408.9,409.2,174.5,174.5,171.9,173.0,42.1,3260.9,3323.5,531233.1,1118726.3,1231946.0,265616.5,652391.6,815412.1
Denmark,2,2,436.1,821.8,2008.0,2008.0,2008.7,2008.8,4500.0,4500.0,4568.2,4573.7,420.0,420.0,386.3,383.7,135.5,135.5,39.7,32.3,35.4,2722.0,2774.2,304906.6,608674.8,731136.8,152453.3,440255.3,539777.6
Kenya,1,1,2.8,2.5,1991.0,1991.0,1991.0,1991.0,6081.7,6081.7,6081.7,6081.7,845.0,845.0,845.0,845.0,801.0,801.0,801.0,801.0,7.0,527.9,538.1,17739.5,36397.6,39220.6,17739.5,39473.4,44571.0
Nicaragua,1,1,100.2,167.2,2014.0,2014.0,2014.0,2014.0,5888.9,5888.9,5888.9,5888.9,885.0,885.0,885.0,885.0,1392.0,1392.0,1392.0,1392.0,13.5,1032.8,1052.6,68552.1,190305.6,295772.5,68552.1,322962.4,418582.6
Romania,1,1,114.0,163.3,2010.0,2010.0,2010.0,2010.0,4839.6,4839.6,4839.6,4839.6,889.0,889.0,889.0,889.0,113.0,113.0,113.0,113.0,13.3,1022.4,1042.1,66935.4,185817.5,288797.0,66935.4,315345.6,408710.7
Mozambique,1,1,73.5,110.9,1997.0,1997.0,1997.0,1997.0,4065.4,4065.4,4065.4,4065.4,394.0,394.0,394.0,394.0,60.0,60.0,60.0,60.0,8.4,651.1,663.6,45473.6,126238.1,196198.8,45473.6,214235.1,277664.1
