Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,10726,1543,1023060.7,1134185.4,2006.1,2007.5,2010.3,2010.2,981.9,2010.5,2082.1,2034.3,77.0,137.3,284.0,283.8,16.0,21.0,22.3,22.1,103418.4,8003177.6,8156838.6,658998680.7,1931664968.0,2146594678.6,61439.4,203089.4,239220.6
Oil tanker,4826,1599,682137.0,1286929.2,2005.8,2007.5,2009.8,2009.8,653.2,2499.5,2997.0,3045.9,98.0,267.8,574.6,578.1,24.0,60.3,57.0,56.9,49355.0,3817955.5,3891260.3,429083355.0,775036405.9,846911007.4,88910.8,234591.5,291522.8
Bulk carrier,4696,2782,830267.6,1575375.1,2008.9,2009.1,2009.4,2009.5,2092.4,2824.5,3146.5,3183.2,198.0,281.3,517.9,520.6,21.0,72.2,59.2,58.8,46208.0,3577637.2,3646327.8,329842755.0,798901056.6,929958231.0,70239.1,235578.4,284482.1
Chemical tanker,4382,1248,76215.5,122824.3,2008.0,2008.6,2008.8,2008.8,811.8,1376.7,1377.3,1384.7,86.0,144.3,263.1,263.1,29.0,51.0,57.3,57.3,15842.9,1218988.2,1242392.8,72890536.6,277863376.2,329669168.2,16634.1,72049.0,87495.8
General cargo,2776,933,43304.0,59790.9,2004.7,2005.5,2007.8,2008.0,993.9,1683.3,1838.3,1833.3,101.0,175.5,350.3,350.9,28.0,73.0,65.5,65.0,7381.1,566982.0,577868.0,40104876.7,130443703.2,187215618.2,14447.0,69563.0,92865.5
Service - tug,2356,488,1203.4,1084.4,2009.0,2008.8,2009.3,2009.0,203.5,902.4,911.0,948.9,67.0,300.1,881.0,871.7,17.0,124.5,286.8,285.5,1180.7,88761.5,90465.7,27736680.1,65588898.7,87819990.3,11772.8,30399.4,41044.4
Service - other,1639,109,3085.0,3837.5,2014.1,2009.1,2011.3,2011.4,82.9,1261.7,206.0,173.5,11.0,182.5,772.9,542.3,7.0,106.6,556.1,362.6,677.7,51332.1,52317.7,26778379.9,54943356.7,59204794.1,16338.2,36355.3,41050.3
Liquefied gas tanker,942,254,113906.0,92143.4,2004.4,2006.0,2004.3,2004.2,1625.7,2249.1,3058.6,3002.1,128.5,179.8,252.6,253.6,37.5,106.0,289.4,266.8,15243.4,972935.4,991615.7,25227290.2,163602775.4,140098043.2,26780.6,220871.1,335562.8
Vehicle,451,161,40594.3,13691.0,2003.0,2006.1,2007.4,2007.2,771.5,3038.6,2106.9,2161.3,57.0,195.8,317.0,325.5,12.0,13.2,13.7,13.7,2600.3,201260.1,205124.3,13863938.9,61125105.5,70789102.0,30740.4,116844.4,125750.2
Ferry-pax only,344,34,246.6,55.2,1998.4,2000.8,1993.0,1995.9,527.0,1938.2,386.9,411.2,33.0,109.4,184.8,258.3,19.0,51.2,56.5,52.8,302.5,22712.9,23149.0,2914466.2,6576410.1,8366712.2,8472.3,20810.7,27468.2
Cruise,270,51,12174.9,1203.8,2001.7,2001.0,2005.7,2005.6,290.0,581.7,508.8,522.9,22.0,42.2,60.0,62.0,9.0,12.5,15.3,15.3,2340.2,181205.9,184685.1,1092929.6,17006344.8,22643252.8,4047.9,54974.1,69649.3
Ro-Ro,132,24,248.0,247.7,2009.2,2008.5,2002.2,2004.0,79.2,1532.2,850.2,692.2,28.0,228.9,307.0,303.0,11.5,262.4,114.9,150.7,253.1,19102.4,19469.1,403533.7,1890507.4,1158182.5,3057.1,7318.6,9084.5
Ferry-RoPax,39,10,346.1,88.3,1994.1,1996.4,1990.0,1991.0,1427.1,1795.7,2945.7,2887.3,68.0,400.1,1192.2,952.3,21.0,51.0,31.8,35.1,144.8,10875.6,11084.4,567818.6,1397006.1,1719271.4,14559.5,31136.7,29040.6
Miscellaneous - fishing,29,10,31.6,23.7,1999.3,2000.1,1999.7,1996.2,1157.9,1457.2,864.3,1017.3,185.0,206.0,454.3,406.8,13.0,14.8,16.6,22.2,34.4,2579.8,2629.3,166590.1,369528.9,420116.9,5744.5,13519.4,16026.4
Refrigerated bulk,27,22,297.8,316.3,1987.9,1985.8,1988.4,1988.3,1807.5,3204.5,2506.4,2476.2,178.0,588.5,551.7,526.3,17.0,155.9,49.7,51.2,295.2,22297.5,22725.7,938355.9,2050353.1,2309529.9,34753.9,74060.2,79962.8
Other liquids tankers,11,4,48.4,54.9,2013.5,2012.8,2009.0,2009.0,40.8,434.0,1378.3,1347.8,23.0,77.4,105.6,105.8,6.0,12.5,20.0,20.0,17.9,1358.8,1384.9,28155.9,80393.6,173328.5,2559.6,8867.5,14329.0
