Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Pulau Indah,7071,1954,482711.2,557428.4,2006.0,2007.3,2009.3,2009.3,1013.9,1614.6,1657.9,1686.1,82.0,146.0,226.8,241.2,18.0,56.7,40.1,45.2,53546.1,4140309.7,4219803.6,321710490.1,916305048.3,1053823986.7,45497.2,154151.5,183427.4
Pengerang,5505,3159,1905540.9,3602964.9,2007.7,2008.5,2009.2,2009.3,2102.1,3639.2,5505.2,5590.7,216.0,349.6,684.7,690.9,47.0,102.0,105.3,106.1,93597.4,7231929.9,7370782.9,768704808.0,1716405837.9,1903289301.4,139637.6,417275.8,511868.4
Tanjong Bin,3263,1223,525115.8,616044.5,2007.2,2007.7,2012.3,2011.8,989.4,2001.8,3072.4,2931.8,102.0,199.5,381.7,398.7,23.0,58.3,38.9,43.0,47136.5,3647831.7,3717870.1,249783992.1,773952631.8,819623133.2,76550.4,265151.9,319933.0
Pasir Gudang,2753,1196,56220.3,90496.1,2007.0,2008.0,2009.5,2009.8,340.0,1712.5,1759.7,1853.2,65.0,203.4,451.3,458.7,25.0,75.3,79.4,82.5,8797.5,675731.3,688705.4,48045699.8,148600429.2,176167864.9,17452.1,66831.6,82443.2
Port Klang,2117,885,89327.4,104046.8,2005.7,2006.7,2006.7,2007.4,734.4,1423.3,1397.8,1542.6,66.0,138.2,223.1,261.7,17.0,63.2,49.0,56.8,12178.9,941452.7,959528.6,70401237.8,206339651.7,238544114.0,33255.2,111440.2,131969.5
Muar,1955,230,11363.4,19914.2,2013.6,2007.3,2011.1,2011.3,81.0,1035.5,520.7,614.5,13.0,125.5,618.3,646.5,2.0,54.1,54.8,55.7,926.7,71339.7,72709.5,19705583.6,43075382.8,48061824.9,10079.6,26259.2,31042.8
Tanjung Gelang,1256,676,17846.0,27313.7,2006.6,2007.2,2006.9,2006.6,504.6,1144.1,1007.5,1031.5,65.0,156.4,356.3,316.7,23.0,68.9,71.2,74.6,3082.4,236844.7,241392.1,21082710.1,58401970.9,70579053.8,16785.6,58571.6,71313.5
Bintulu Port,1119,605,102013.6,97174.8,2005.9,2007.7,2004.7,2005.2,1521.0,1751.5,2546.5,2344.0,132.0,173.4,294.2,290.1,23.0,68.9,53.3,59.1,13607.4,876338.8,893164.5,36457530.9,170721085.6,166505311.7,32580.5,189175.9,270316.8
Tanjung Pelepas,974,255,25529.1,29023.8,2005.3,2006.2,2007.0,2007.3,603.0,825.8,1009.3,969.0,50.0,72.5,157.4,156.8,17.0,31.6,49.2,50.4,3893.9,300903.9,306681.3,22049119.8,70509424.5,78584444.0,22637.7,78105.8,91920.6
Sungai Udang,679,541,62850.8,111000.4,2006.5,2006.7,2007.7,2007.7,655.8,1690.1,2149.2,2146.4,82.0,182.5,526.8,544.3,43.0,82.1,113.7,101.6,6154.6,468924.6,477928.0,40676694.0,90863758.6,100566422.9,59906.8,179340.2,224728.6
Lumut,579,405,45412.4,84148.0,2008.2,2008.0,2008.4,2008.4,1279.9,2146.2,2280.3,2304.1,146.0,238.5,512.3,514.0,47.0,88.9,101.9,101.1,3394.9,262334.7,267371.5,20936116.9,53106361.1,64120035.3,36159.1,136353.8,166541.6
Pulau Pinang,546,226,13113.9,13405.2,2004.4,2006.3,2005.9,2006.5,416.8,1266.5,796.8,1038.2,39.0,129.2,194.0,264.2,14.0,44.7,38.3,48.3,2222.6,171480.5,174773.0,9233632.1,31558645.6,36995001.6,16911.4,65234.6,78381.8
