Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Singapore,12498,3133,79205.7,98475.6,2007.3,2007.4,2007.3,2007.4,185.6,435.6,292.1,293.3,23.0,93.5,173.7,192.4,14.0,42.6,52.0,58.5,17296.2,1325623.6,1351075.6,91553860.4,248863080.4,288110771.5,7325.5,23543.0,28525.5
Indonesia,5155,2357,62339.1,94056.3,2005.4,2006.6,2006.8,2007.3,543.2,847.4,800.1,797.5,55.0,111.7,213.8,225.5,34.0,92.1,99.0,105.6,10564.1,809690.5,825236.6,67453460.1,177743800.5,211579369.5,13085.1,43277.4,53428.0
China,2582,1775,361834.5,533637.9,2008.2,2008.2,2009.7,2009.6,2140.7,2370.0,2450.3,2568.8,186.0,248.0,406.8,470.2,32.0,76.3,65.4,73.3,29952.6,2287233.7,2331148.6,202243738.0,524320837.7,586702801.9,78328.3,257398.8,314405.8
India,1637,926,158305.1,231535.1,2008.0,2008.3,2008.7,2009.0,2086.0,2340.1,2284.6,2344.8,157.0,218.6,251.7,279.6,45.0,85.0,70.3,79.6,16532.1,1276869.1,1301385.0,120049337.0,304636285.0,349697473.9,73335.0,225305.9,266888.5
Thailand,1537,742,33515.1,39394.1,2003.8,2005.7,2003.7,2004.7,959.2,1199.1,1073.0,1151.7,78.0,132.5,138.9,151.2,23.0,93.2,74.4,90.6,5147.2,392411.9,399946.2,32750478.9,99311720.9,118046531.7,21308.1,75387.0,92726.0
Viet Nam,1148,476,23350.5,31545.6,2004.9,2006.4,2005.8,2005.8,916.1,1345.5,1108.4,1154.4,83.0,165.0,166.6,183.7,20.0,88.7,58.2,65.1,4026.8,310038.3,315991.1,27944157.1,84700646.4,100830738.7,24341.6,86193.1,105723.4
Brazil,848,542,960685.1,1830302.6,2008.8,2009.4,2008.6,2008.6,9155.8,9273.1,9406.3,9420.4,773.0,804.5,803.4,807.9,74.5,110.7,108.5,109.6,41635.5,3225144.1,3287066.9,311089019.4,813635460.7,907795483.9,366850.3,1172153.6,1437545.3
Bangladesh,843,333,28954.3,41536.4,2006.6,2005.0,2007.0,2006.0,1442.8,1665.6,1615.2,1666.4,112.0,164.1,346.2,429.6,143.0,164.9,163.3,166.2,5083.2,391608.3,399127.2,27170743.3,89074871.3,102530066.3,32231.0,122072.5,146943.6
Japan,665,310,80190.0,84027.3,2006.9,2008.1,2005.6,2006.5,2802.0,2959.1,3230.2,3236.0,221.0,274.1,311.1,337.3,24.0,51.0,42.4,49.6,10415.7,691048.7,704316.8,32210111.3,131700718.8,135725497.3,48436.3,247210.9,343772.7
United Arab Emirates,649,452,230329.0,382506.9,2008.0,2008.7,2008.9,2009.0,3409.8,3673.4,3585.9,3617.8,284.0,333.6,330.2,346.9,30.0,62.0,58.6,62.8,14500.8,1122210.5,1143756.9,131382854.0,262696779.6,294498473.1,202438.9,569996.0,701058.2
Australia,635,471,90957.9,147381.5,2009.8,2010.5,2009.6,2010.0,2485.5,2696.4,2601.2,2535.9,198.0,249.1,265.6,271.8,50.0,87.6,96.7,96.2,8421.5,641450.2,653766.0,57544173.0,145793334.3,164240643.4,90620.7,285941.0,349210.0
Sri Lanka,608,305,61651.5,76106.1,2008.1,2008.2,2009.9,2009.8,1423.5,1598.4,1500.6,1504.5,98.0,139.7,120.7,129.4,14.0,27.2,21.1,22.4,6234.1,482720.9,491989.1,38995647.7,110392981.0,122157728.5,64137.6,207661.5,245505.0
Philippines,543,305,10797.0,16034.4,2005.7,2007.0,2007.9,2008.2,1008.6,1354.7,1410.1,1457.8,103.0,151.4,199.8,210.9,39.0,86.0,122.2,125.5,1800.5,137788.1,140433.7,10455920.9,31762112.3,37613400.6,19255.8,70529.8,86910.7
Hong Kong,503,225,35670.6,42819.9,2007.2,2006.8,2007.8,2007.9,1580.4,1670.7,1617.5,1618.2,109.0,144.9,127.9,132.7,12.0,25.9,21.5,22.9,4154.4,321340.4,327510.2,30157060.9,80865538.3,91465994.8,59954.4,182965.9,213599.9
"Taiwan, Province of China",450,260,28030.3,33948.2,2005.7,2006.4,2005.8,2006.2,1699.0,1799.8,1961.0,1935.6,138.5,167.6,217.0,206.0,23.0,55.4,41.7,50.0,3517.6,257087.0,262023.1,19904586.1,63481126.7,70281708.8,44232.4,166797.1,209435.1
Myanmar,322,132,6426.9,8952.2,2000.9,2005.5,2002.1,2002.8,1121.6,1366.2,1303.3,1326.7,99.0,143.7,118.3,120.4,53.0,127.1,111.2,122.0,1204.9,92523.0,94299.5,7562396.1,23850903.3,28116511.6,23485.7,88007.2,107783.4
