Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Pulau Indah,1606,498,12698.6,14888.7,2002.3,2005.0,2003.1,2003.3,246.6,417.9,358.0,355.7,23.0,59.8,56.6,58.6,18.0,41.1,50.8,52.7,2455.4,188402.3,192019.7,13815343.6,43295437.4,50069324.5,8602.3,30654.6,37124.8
Pasir Gudang,1193,495,6430.5,9319.9,2005.0,2006.8,2006.2,2006.5,267.6,483.4,443.1,448.2,48.0,107.3,116.7,112.6,20.0,65.6,82.7,87.3,1750.2,134076.2,136650.4,9912525.4,28125300.8,33199019.8,8308.9,27385.9,33431.3
Port Klang,1054,355,5245.6,5649.9,2000.6,2004.6,2002.6,2004.1,264.2,600.5,385.4,401.9,32.0,102.0,96.4,119.4,22.0,70.9,54.1,60.5,1673.1,127515.7,129964.0,8405355.6,22708599.2,28366232.0,7974.7,25875.2,32398.3
Tanjong Bin,835,309,4005.9,6010.9,2001.6,2005.4,2005.3,2005.4,190.0,392.7,369.4,391.3,29.0,91.5,126.7,135.1,19.0,55.4,54.3,57.3,1081.3,82602.5,84188.4,6324383.9,14950293.0,16857681.0,7574.1,22510.0,27005.1
Pengerang,737,433,9548.7,15979.3,2005.7,2007.3,2009.3,2009.1,288.9,678.5,490.6,455.0,35.0,125.4,212.2,181.1,18.0,61.5,58.8,58.6,1217.9,91931.8,93696.9,8305971.3,20217260.5,23501307.5,11270.0,35678.8,45248.3
Pulau Pinang,673,215,6347.2,6163.6,2003.9,2005.5,2002.0,2004.3,232.3,494.3,356.2,351.8,26.0,48.3,80.4,88.6,25.0,54.4,29.2,37.2,1325.0,101949.4,103906.9,6854391.9,22136619.6,25650627.3,10184.8,35556.8,42415.1
Bintulu Port,670,275,9787.5,12891.4,2004.6,2006.7,2004.8,2004.7,695.0,945.7,1005.2,957.7,56.0,134.8,183.1,161.8,39.0,94.5,90.5,81.1,1812.8,133474.8,136037.6,11526382.3,33695831.5,38514063.1,17203.6,58244.5,74223.7
Tanjung Pelepas,584,113,2456.8,3174.0,2007.0,2004.7,2007.9,2007.6,185.0,361.8,300.2,297.8,25.0,129.1,76.3,83.3,13.0,51.5,24.4,26.6,636.4,48638.0,49571.8,3809000.9,10976636.5,12261144.5,6522.3,20885.7,24751.3
Muar,458,170,1112.8,1700.8,2009.9,2007.1,2007.4,2007.8,102.9,456.5,244.7,257.5,16.0,111.7,75.3,68.0,8.0,59.6,31.3,31.8,206.1,15707.2,16008.8,2953557.8,6518866.2,7472710.7,6448.8,16812.2,20145.1
Sungai Udang,443,255,5284.1,9012.0,2007.4,2006.4,2006.1,2006.1,408.4,617.1,736.4,757.1,45.0,122.8,134.5,134.6,25.0,45.4,99.9,103.4,940.3,72180.8,73566.7,6178208.5,12653096.7,14493742.7,13946.3,41900.7,52759.1
Tanjung Gelang,431,234,2639.8,3860.4,2007.7,2006.9,2009.8,2009.4,338.4,474.5,525.9,540.3,37.0,60.4,75.7,78.6,32.0,97.1,186.7,227.0,659.1,50478.0,51447.2,3240599.9,9713507.8,11563961.6,7518.8,27349.4,33733.6
Labuan,415,165,2782.4,4104.8,2007.0,2006.3,2004.7,2005.2,517.2,878.5,833.7,814.6,73.0,148.8,163.2,158.7,45.0,165.3,99.7,93.3,768.6,58205.2,59322.8,8148873.9,19799166.8,24681769.3,19635.8,54351.9,71286.3
Lumut,398,235,2879.1,4928.8,2007.7,2007.7,2006.9,2007.1,281.9,521.9,524.4,526.4,29.0,111.5,103.0,83.8,45.0,94.4,101.0,104.5,459.5,35278.8,35956.1,2710507.8,6875161.4,8337186.2,6810.3,22975.2,28818.3
Senari - Sarawak,396,122,3164.7,2971.0,2002.5,2005.3,2002.2,2004.4,688.1,775.3,862.7,761.9,70.0,122.6,116.6,96.9,35.5,59.3,41.8,50.5,595.0,45512.5,46386.3,4431578.3,12434986.4,14957037.8,11190.9,36216.7,44483.4
Port Dickson,375,225,4016.0,6889.0,2005.0,2004.9,2004.9,2004.9,353.7,569.0,691.7,767.7,27.0,77.9,104.8,106.4,28.0,53.1,100.8,104.0,784.5,60141.7,61296.5,4658445.8,10388520.0,11903508.0,12422.5,34859.5,43768.4
Kemaman,335,132,752.1,827.3,2009.9,2008.1,2007.8,2006.4,509.4,953.0,796.7,734.6,78.0,234.3,505.0,394.8,40.0,281.4,384.2,323.5,387.1,29229.6,29790.8,9153520.8,21514810.8,28674665.0,27323.9,72295.2,97125.2
