Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Turkey,1576,516,13704.9,17902.9,1998.2,2001.1,2003.9,2004.5,501.3,734.6,632.2,651.5,51.0,78.6,98.4,115.3,63.0,98.8,71.3,77.7,2776.3,213108.9,217200.6,15711361.9,46680545.4,56485810.6,9969.1,34743.5,42898.6
Cyprus,794,140,2924.7,3015.4,1999.0,2000.2,2000.7,2001.5,193.4,369.8,231.8,244.8,19.0,49.9,28.2,30.3,30.5,75.5,214.2,258.7,936.4,71809.8,73188.6,4731964.9,11920852.3,13943604.8,5959.7,17410.6,20802.6
Egypt,473,210,4089.0,4479.5,2004.7,2005.1,2006.1,2006.4,291.7,339.9,324.1,324.1,24.0,57.0,57.3,55.8,26.0,59.8,42.0,48.0,848.6,65299.5,66553.3,3711248.9,10858748.6,12771715.0,7846.2,26066.0,30944.9
Greece,374,195,3289.8,3307.4,1998.4,1999.7,2001.1,2002.4,665.6,666.8,695.5,699.4,61.0,78.0,74.1,82.7,44.0,85.0,53.3,65.7,725.1,55516.3,56582.2,3213662.2,10694844.6,13543117.5,8592.7,32884.8,40712.5
Italy,281,93,6192.6,5788.9,2003.5,2004.1,2003.4,2004.6,1346.1,1235.4,1318.4,1309.4,100.0,125.1,110.6,117.8,23.0,78.2,44.4,59.0,1202.8,92656.1,94435.1,6453833.4,20228828.8,23437535.5,22967.4,79115.4,93829.9
Saudi Arabia,103,64,7668.0,8751.0,2010.0,2008.8,2012.5,2011.6,874.3,962.8,893.9,899.4,77.0,101.9,93.8,101.4,44.0,75.1,56.3,64.3,539.3,41758.8,42560.6,3517924.1,8553310.8,10853059.3,34154.6,125284.5,154064.7
Singapore,100,60,46915.1,45235.0,2007.2,2007.7,2009.1,2009.9,5186.9,5170.6,5189.6,5206.6,313.0,343.9,319.9,325.0,29.5,44.5,33.4,31.8,4681.3,362585.4,369547.1,20572967.2,54034218.9,66547256.8,205729.7,739059.6,889701.3
Spain,78,69,2977.2,3880.5,2004.5,2004.9,2006.4,2006.9,1927.6,1941.1,1889.7,1971.2,171.5,178.7,179.6,201.7,50.5,82.1,84.8,103.7,388.9,30004.3,30580.4,2272693.2,6866247.1,8453001.5,29137.1,107171.7,130490.5
India,77,41,18055.2,22091.8,2005.7,2005.5,2005.9,2006.3,3154.0,3222.9,3210.1,3201.7,198.0,221.6,211.1,217.8,23.0,39.0,26.5,28.3,1988.9,154059.7,157017.6,10525190.1,30208006.8,34994217.8,136690.8,479761.9,570657.5
Malaysia,71,40,20310.4,23256.6,2005.8,2005.8,2005.3,2005.7,5027.7,5181.7,5136.8,5126.7,296.0,334.0,327.3,332.7,24.0,40.0,30.8,31.1,2774.4,214892.0,219017.9,16159761.7,42971126.3,48055377.0,227602.3,684460.7,796838.5
