Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Haifa,2381,673,55414.3,64202.0,1999.7,2001.7,2005.5,2005.6,618.8,934.2,1166.3,1193.0,69.0,157.0,180.5,187.1,22.0,49.4,34.0,35.2,8415.4,648795.3,661252.1,48378845.5,135276533.3,160278202.5,20318.7,66916.6,80336.0
Ashdod,1666,566,32891.7,38128.4,2000.4,2002.8,2006.8,2007.2,640.9,1165.6,920.3,1003.4,71.0,166.6,178.8,217.5,23.0,53.6,42.1,44.8,4670.7,359896.5,366806.5,28040080.8,79787777.1,96819349.5,16830.8,58291.4,70611.2
Eilat,257,189,21627.2,20826.1,2005.0,2006.2,2005.6,2006.9,1429.4,2131.9,2398.2,2020.0,206.0,213.8,344.3,354.4,21.0,49.6,37.4,46.4,2022.3,153993.6,156950.3,10797923.2,35504107.4,42469110.2,42015.3,166283.6,200053.0
Ashkelon,90,48,4309.3,7973.9,2007.4,2007.8,2009.4,2009.4,478.3,1219.7,1232.1,1273.2,55.5,164.1,240.9,245.1,44.5,42.6,45.9,43.3,487.3,37701.9,38425.8,2723196.0,6743368.1,7609125.5,30257.7,99064.0,120541.8
Hadera,47,38,7826.6,13770.1,2010.9,2011.0,2011.4,2011.6,2007.1,2372.1,2290.6,2291.5,177.0,242.5,314.3,325.8,12.0,32.3,36.5,39.2,516.8,37911.7,38639.6,3002420.2,7974962.0,8681338.5,63881.3,243350.3,302660.8
Akko,10,10,258.2,346.9,2005.7,2005.7,2006.2,2006.2,682.2,732.6,720.3,737.6,66.5,83.1,103.7,102.5,16.5,19.7,24.8,24.3,41.6,3220.0,3281.8,230868.5,692198.0,776499.8,23086.9,77180.1,90116.3
Gush Halav,7,2,18.3,5.2,1987.3,1985.5,1986.0,1985.9,146.6,730.6,202.6,208.9,9.0,106.5,86.8,91.0,12.0,24.5,32.9,33.0,5.1,385.8,393.2,5223.9,23031.9,26673.3,746.3,2836.6,3052.8
Binyamina-Giv'At Ada,4,4,18.1,29.0,1985.5,1985.5,1992.1,1991.8,317.2,357.8,517.4,520.9,42.5,59.0,64.8,63.0,20.0,188.0,22.8,19.0,4.2,318.4,324.5,70513.5,151462.2,174780.4,17628.4,44683.1,52177.7
Caesarea,4,3,1.9,1.4,1975.5,1975.7,1973.7,1974.8,292.7,621.8,371.6,312.6,138.5,232.3,301.1,223.5,235.0,271.3,227.9,270.1,3.5,265.0,270.1,27701.0,64797.2,85151.2,6925.3,17649.5,23472.8
Kfar Vitkin,1,1,1.3,1.8,1985.0,1985.0,1985.0,1985.0,292.6,292.6,292.6,292.6,31.0,31.0,31.0,31.0,14.0,14.0,14.0,14.0,0.2,17.4,17.7,3078.0,9029.0,12451.6,3078.0,12331.3,15548.4
Ofra,1,1,117.9,208.3,2012.0,2012.0,2012.0,2012.0,3712.2,3712.2,3712.2,3712.2,494.0,494.0,494.0,494.0,96.0,96.0,96.0,96.0,8.9,686.2,699.4,92963.8,183991.8,228209.3,92963.8,296779.7,345061.5
Karmei Yosef,1,1,0.2,0.1,2013.0,2013.0,2013.0,2013.0,893.7,893.7,893.7,893.7,275.0,275.0,275.0,275.0,428.0,428.0,428.0,428.0,0.9,67.8,69.1,2277.1,5384.6,7209.7,2277.1,5879.8,7938.7
Acre,1,1,67.1,108.0,2000.0,2000.0,2000.0,2000.0,2886.7,2886.7,2886.7,2886.7,237.0,237.0,237.0,237.0,61.0,61.0,61.0,61.0,11.4,881.0,897.9,20835.0,152580.8,175922.7,20835.0,179920.2,221175.1
Magshimim,1,1,15.2,24.0,2007.0,2007.0,2007.0,2007.0,511.9,511.9,511.9,511.9,200.0,200.0,200.0,200.0,79.0,79.0,79.0,79.0,4.3,335.3,341.7,4625.7,33875.4,39057.7,4625.7,39945.2,49104.4
Tiberias,1,1,109.7,139.0,1993.0,1993.0,1993.0,1993.0,5975.2,5975.2,5975.2,5975.2,479.0,479.0,479.0,479.0,5.0,5.0,5.0,5.0,18.9,1457.7,1485.7,104896.8,303903.3,335606.6,104896.8,574306.1,755226.5
