,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,152,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",187725732.263,7091062.842231
1,152,Chile,44,Wood and articles of wood; wood charcoal,1810066884.263,5611120.742933
2,152,Chile,74,Copper and articles thereof,12510653736.130001,2292030.526616
3,152,Chile,26,"Ores, slag and ash",3637604048.787,1871721.08214
4,152,Chile,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,1347550143.182,1653564.554948
5,152,Chile,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2860469154.1540003,1528852.78701
6,152,Chile,31,Fertilizers,288555996.203,757520.520747
7,152,Chile,22,"Beverages, spirits and vinegar",1449653743.539,718159.591327
8,152,Chile,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1811160985.824,698709.015358
9,152,Chile,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",285134467.119,605644.256454
10,152,Chile,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",3899646831.643,598246.01345
11,152,Chile,29,Organic chemicals,220314098.15,500688.917758
12,152,Chile,72,Iron and steel,379622857.436,384494.976057
13,152,Chile,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",335103491.202,356469.669344
14,152,Chile,20,"Preparations of vegetables, fruit, nuts or other parts of plants",413696293.988,322448.120271
15,152,Chile,23,"Food industries, residues and wastes thereof; prepared animal fodder",231458027.962,183330.860941
16,152,Chile,73,Iron or steel articles,153339081.654,125738.864552
17,152,Chile,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",378845355.542,118170.637151
18,152,Chile,02,Meat and edible meat offal,307763435.463,117529.304726
19,152,Chile,39,Plastics and articles thereof,216230396.01700002,98655.173308
20,152,Chile,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",56706150.84,91673.337534
21,152,Chile,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",162256291.385,90127.940844
22,152,Chile,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",169342825.097,72190.632616
23,152,Chile,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",117254133.932,70968.39726400001
24,152,Chile,10,Cereals,67457726.171,58294.667931
25,152,Chile,40,Rubber and articles thereof,247794949.899,56237.497521000005
26,152,Chile,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",180323586.918,53133.76392
27,152,Chile,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",100394846.528,39317.516583
28,152,Chile,38,Chemical products n.e.c.,91204436.587,37691.476687
29,152,Chile,17,Sugars and sugar confectionery,22651419.161,27399.492386
30,152,Chile,70,Glass and glassware,17812550.0,26419.750130999997
31,152,Chile,07,Vegetables and certain roots and tubers; edible,42314495.731,23811.632135
32,152,Chile,21,Miscellaneous edible preparations,197800183.93300003,23495.704554
33,152,Chile,76,Aluminium and articles thereof,55157484.11,15406.404084
34,152,Chile,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",7679893.462,14427.703677
35,152,Chile,05,Animal originated products; not elsewhere specified or included,27183721.388,12270.913893
36,152,Chile,41,Raw hides and skins (other than furskins) and leather,16956695.986,10855.145852
37,152,Chile,78,Lead and articles thereof,22748566.598,9819.246295
38,152,Chile,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",15263444.332,9099.849947
39,152,Chile,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",30680267.741,7179.274927
40,152,Chile,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",54948238.252000004,6186.79522
41,152,Chile,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",12461038.674,5847.787257
42,152,Chile,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",44071767.527,5699.075666
43,152,Chile,96,Miscellaneous manufactured articles,24096967.008,5045.755919
44,152,Chile,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",38661092.681,4859.397035999999
45,152,Chile,35,Albuminoidal substances; modified starches; glues; enzymes,11817159.95,4786.472502
46,152,Chile,13,"Lac; gums, resins and other vegetable saps and extracts",45565891.165,4470.073554
47,152,Chile,83,Metal; miscellaneous products of base metal,16940868.943,3840.450902
48,152,Chile,18,Cocoa and cocoa preparations,12457688.141999999,3505.1194729999997
49,152,Chile,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",13831142.438000001,2750.48519
50,152,Chile,30,Pharmaceutical products,87321090.52000001,2522.1938640000003
51,152,Chile,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",25716314.13,2434.740712
52,152,Chile,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",23630141.998,1734.892181
53,152,Chile,69,Ceramic products,1406310.878,1719.48394
54,152,Chile,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",8861979.946,1647.690175
55,152,Chile,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,3949620.7569999998,1612.936097
56,152,Chile,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2019365.576,1493.992338
57,152,Chile,09,"Coffee, tea, mate and spices",7339521.135,1485.346877
58,152,Chile,60,Fabrics; knitted or crocheted,4747662.527,1312.908528
59,152,Chile,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",7785409.654,1205.7489859999998
60,152,Chile,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",82054438.44799998,868.13345
61,152,Chile,89,"Ships, boats and floating structures",4572841.015,706.016968
62,152,Chile,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2212266.477,700.348624
63,152,Chile,54,Man-made filaments; strip and the like of man-made textile materials,2136199.9450000003,546.440864
64,152,Chile,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",1529782.587,498.753215
65,152,Chile,79,Zinc and articles thereof,934562.1880000001,492.59345799999994
66,152,Chile,01,Animals; live,1359187.5119999999,397.86384100000004
67,152,Chile,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3464773.8800000004,276.46889600000003
68,152,Chile,95,"Toys, games and sports requisites; parts and accessories thereof",1245410.206,223.49773100000002
69,152,Chile,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",7927591.192000001,200.30234
70,152,Chile,64,Footwear; gaiters and the like; parts of such articles,2668966.077,156.980117
71,152,Chile,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",1419779.566,127.913836
72,152,Chile,52,Cotton,978011.678,118.35816100000001
73,152,Chile,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",478507.678,110.64434299999999
74,152,Chile,61,Apparel and clothing accessories; knitted or crocheted,1549739.728,89.225109
75,152,Chile,62,Apparel and clothing accessories; not knitted or crocheted,3908088.516,84.103847
