Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Doel,1173,340,2144.8,2408.4,2005.5,2005.9,2006.5,2006.4,79.3,88.9,79.9,79.8,9.0,21.5,16.0,15.9,19.0,24.2,27.7,27.3,540.9,40614.6,41394.4,2462562.1,6551631.8,7597767.9,2099.4,6258.3,7554.5
Antwerp,1021,557,854.7,1357.9,2007.2,2006.8,2008.3,2008.6,74.8,68.4,71.7,72.9,12.0,36.1,40.2,39.3,28.0,39.0,68.1,71.6,1090.6,81912.1,83484.8,1172349.0,3163736.9,3778566.9,1148.2,3749.3,4630.9
Zandvliet,990,615,867.1,1351.8,2007.3,2007.2,2008.8,2009.1,73.9,60.9,66.3,66.2,23.0,42.4,41.5,39.8,1.0,21.0,36.4,36.1,978.6,73483.1,74894.0,963422.5,2886857.0,3491345.0,973.2,3552.4,4460.2
Kallo,818,281,542.0,430.8,2006.5,2006.6,2006.2,2005.6,57.9,63.3,66.4,62.4,16.0,49.8,26.3,34.3,23.0,36.4,34.9,41.0,392.3,29490.0,30056.2,884185.6,2355725.1,2796163.4,1080.9,3149.8,3866.5
Zeebrugge,508,116,707.4,501.3,2003.8,2005.0,2004.8,2003.7,67.3,241.3,110.1,134.4,10.0,52.0,56.8,71.7,18.0,47.2,123.4,189.5,249.0,18701.3,19060.3,1918670.6,4141643.3,4524320.4,3776.9,9300.1,10716.8
Lillo,379,59,62.4,83.4,2006.3,2006.3,2005.0,2004.7,66.1,118.6,122.3,110.5,27.0,45.2,80.9,72.5,11.0,25.8,99.7,99.5,79.0,5934.0,6047.9,574554.8,1188380.8,1436898.2,1516.0,3748.7,4651.6
Pijp Tabak,379,247,258.5,373.4,2005.2,2005.6,2005.6,2006.3,79.5,85.7,72.4,72.0,12.0,31.9,135.1,127.6,30.0,64.8,82.0,80.3,425.7,31970.9,32584.8,766992.0,1714861.3,1965705.8,2023.7,5553.4,6643.9
Nieuwpoort,335,263,779.2,1247.2,2007.7,2007.4,2007.8,2008.0,88.3,116.0,133.4,142.1,10.0,23.2,241.7,276.0,39.0,71.1,67.7,65.6,292.5,21998.3,22420.7,749978.3,2045579.9,2375742.2,2238.7,7431.1,9139.4
Berendrecht,245,84,136.8,197.2,2009.2,2006.8,2007.6,2007.7,80.7,71.8,70.3,67.0,36.0,47.2,59.5,58.2,11.0,90.4,205.1,161.8,342.9,25747.7,26242.0,254187.9,664426.2,835825.5,1037.5,3126.0,3976.9
Terdonk,200,149,118.5,189.6,2002.2,2003.9,2007.7,2007.9,66.2,75.4,73.1,72.3,18.0,31.9,22.0,20.0,32.0,49.3,61.2,63.0,91.4,6959.1,7092.7,153980.9,439193.5,575752.9,769.9,2875.1,3725.6
