Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Boom,26,26,43.4,63.2,2002.3,2002.3,2004.5,2004.6,466.5,566.9,595.5,599.9,55.5,70.7,121.0,120.9,24.0,103.0,66.8,65.3,14.5,1095.2,1116.3,173662.5,500083.3,713708.2,6679.3,22606.9,31719.5
Oostkerke,20,15,608.2,194.5,2001.2,2004.8,2009.8,2009.5,312.5,805.1,979.6,929.9,29.0,57.1,286.7,278.6,17.0,21.1,9.1,9.4,45.2,3455.5,3521.8,197002.8,868571.1,1005893.9,9850.1,37440.4,40294.1
Verbrande Brug,13,10,14.7,20.8,1995.5,1998.1,1999.1,1999.4,195.5,507.4,521.1,524.0,46.0,71.9,131.9,134.0,19.0,22.6,21.7,21.8,4.2,319.1,325.2,65202.0,187052.3,268808.3,5015.5,16348.4,23513.1
Sas-Slijkens,13,12,11.0,16.9,1992.5,1993.2,1991.5,1990.9,343.2,460.9,417.4,425.0,78.0,81.1,99.6,100.3,18.0,19.0,22.7,23.8,4.1,307.3,313.2,58875.4,159379.3,219686.1,4528.9,13874.8,19240.6
Jupille-Sur-Meuse,9,5,3.8,5.2,1993.2,1996.8,1994.8,1994.9,320.5,302.6,302.5,303.6,48.0,50.7,48.4,48.2,13.0,27.8,27.4,28.2,1.8,135.9,138.6,16347.0,46896.6,67393.9,1816.3,5920.4,8515.1
Oevel,8,2,4.6,7.6,2007.5,2003.0,2007.8,2008.0,60.0,144.5,125.2,124.2,11.0,26.0,33.4,33.3,10.0,29.0,64.0,64.2,1.6,123.7,126.1,50625.5,105483.0,115697.6,6328.2,14336.2,16435.8
Schelle,7,6,6.2,8.0,2001.9,2005.3,2010.4,2010.4,175.7,250.8,202.3,204.9,33.0,69.8,99.8,97.6,17.0,94.6,74.4,81.7,3.3,251.2,256.0,26916.9,63718.8,77555.5,3845.3,10273.7,12825.8
Schoten,7,4,3.7,3.5,1995.9,1997.2,1994.0,1996.6,222.7,191.7,150.3,183.2,37.0,35.5,39.5,35.8,22.0,21.0,22.8,22.7,1.2,91.8,93.5,13601.6,35855.6,48288.3,1943.1,5703.9,7790.2
Olen,6,5,6.0,7.8,2001.5,2001.4,2001.1,2001.2,549.3,529.0,534.3,529.8,83.5,78.0,97.6,98.1,20.0,24.1,20.8,19.5,2.3,172.4,175.7,24550.0,70429.5,101212.5,4091.7,13337.0,19182.0
Genk,5,3,2.4,3.3,1996.4,1994.0,1994.5,1994.7,294.1,389.7,275.4,271.2,58.0,51.0,90.4,90.9,21.0,15.0,24.6,24.7,1.0,77.0,78.5,10353.4,29702.1,42684.2,2070.7,6749.5,9707.5
Zandvoorde,5,4,2.5,4.0,1993.8,1992.8,1988.8,1986.7,213.8,302.7,244.6,269.2,24.0,75.5,110.8,129.2,17.0,17.0,18.4,18.8,2.5,188.9,192.5,21086.8,46691.5,53208.2,4217.4,10449.2,12222.1
Massenhoven,4,4,1.7,2.4,1994.2,1994.2,1996.9,1997.1,316.7,303.0,297.5,298.7,44.5,49.0,51.8,52.3,6.5,9.2,8.8,8.7,0.8,60.9,62.1,7660.0,21975.0,31579.7,1915.0,6242.0,8977.6
Kapelle-Op-Den-Bos,4,4,72.4,122.6,1976.5,1976.5,1999.8,1999.8,561.6,739.6,1485.6,1493.6,91.5,110.2,181.4,181.8,6.0,14.2,44.0,44.2,9.0,690.3,703.6,34803.6,198637.2,235014.7,8700.9,58602.4,73107.5
Oelegem,4,4,2.7,3.7,2000.0,2000.0,1997.5,1997.8,346.4,472.5,433.1,431.1,59.5,58.0,61.8,62.0,52.0,52.5,54.5,56.0,1.3,95.8,97.6,11561.9,33169.0,47666.3,2890.5,9421.6,13550.7
Tisselt,4,3,1.4,2.0,1992.2,1991.7,1993.1,1993.2,126.1,168.8,178.6,179.4,34.0,36.2,41.0,41.2,16.5,56.2,52.5,52.2,0.5,41.1,41.9,6404.0,18371.8,26401.7,1601.0,5218.5,7505.5
Evergem,3,3,3.3,4.7,2007.0,2007.0,2007.0,2007.1,612.7,604.5,603.8,604.1,78.0,81.0,81.1,81.1,21.0,19.3,19.4,19.3,1.1,86.0,87.6,14790.4,42430.9,60976.4,4930.1,16070.0,23112.7
Wulpen,3,3,0.3,0.4,1992.3,1992.3,1995.4,1997.2,644.2,633.6,463.5,780.1,43.0,40.0,57.2,65.1,240.0,216.0,329.1,380.2,1.3,94.4,96.2,2930.2,6499.8,7389.6,976.7,2298.7,2725.0
Genenbos,2,2,1.2,0.9,1999.5,1999.5,1995.7,2002.6,168.2,168.2,128.9,160.8,21.5,21.5,18.7,23.8,47.5,47.5,47.0,47.9,0.4,33.2,33.8,4263.5,10665.4,13724.6,2131.8,5858.3,7709.7
Schilde,2,2,0.9,1.3,2005.5,2005.5,2008.7,2008.7,255.9,255.9,250.4,252.5,47.0,47.0,54.5,54.6,25.5,25.5,20.6,20.5,0.4,26.3,26.8,4152.1,11911.6,17117.8,2076.0,6767.0,9732.6
Leffinge,2,2,0.1,0.0,1999.0,1999.0,1998.3,1998.6,198.4,198.4,192.2,178.4,34.5,34.5,36.1,35.4,27.5,27.5,17.8,22.2,0.3,24.4,24.9,179.0,397.1,451.4,89.5,210.6,249.7
Herentals,2,2,2.7,3.3,1998.0,1998.0,1998.5,1998.4,682.1,682.1,692.9,658.3,99.0,99.0,125.1,120.3,22.5,22.5,16.5,17.6,1.0,77.6,79.1,10196.0,29250.3,42035.0,5098.0,16617.1,23899.6
Herstal,2,2,1.1,1.7,1997.5,1997.5,1987.3,1987.3,543.6,543.6,409.1,415.0,68.0,68.0,111.9,112.1,9.0,9.0,16.3,16.4,0.7,50.4,51.4,5269.7,15117.8,21725.4,2634.8,8588.4,12352.3
Lier,2,1,5.8,2.5,1988.0,1988.0,1988.0,1988.0,378.6,378.6,378.6,378.6,53.0,53.0,86.4,86.4,15.5,15.5,19.1,19.1,0.9,71.2,72.5,17306.1,38388.2,43643.5,8653.0,20364.5,24140.9
Kerkhove,1,1,1.1,1.3,2011.0,2011.0,2011.0,2011.0,72.7,72.7,72.7,72.7,22.0,22.0,22.0,22.0,53.0,53.0,53.0,53.0,0.6,46.2,47.1,501.7,1832.0,2704.9,501.7,3002.0,4099.5
Zwijnaarde,1,1,12.6,15.6,2011.0,2011.0,2011.0,2011.0,853.0,853.0,853.0,853.0,146.0,146.0,146.0,146.0,5.0,5.0,5.0,5.0,2.3,170.1,173.4,5889.9,21505.9,31753.6,5889.9,35240.7,48124.6
Viersel,1,1,0.3,0.4,1985.0,1985.0,1985.0,1985.0,250.7,250.7,250.7,250.7,40.0,40.0,40.0,40.0,20.0,20.0,20.0,20.0,0.2,12.6,12.8,1156.4,3317.4,4767.4,1156.4,3769.3,5421.2
Paal,1,1,0.0,0.1,2000.0,2000.0,2000.0,2000.0,22.4,22.4,22.4,22.4,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,188.7,541.2,777.8,188.7,614.9,884.4
Grobbendonk,1,1,0.3,0.4,1985.0,1985.0,1985.0,1985.0,240.4,240.4,240.4,240.4,44.0,44.0,44.0,44.0,22.0,22.0,22.0,22.0,0.2,11.7,11.9,1109.0,3181.6,4572.2,1109.0,3615.0,5199.2
Hoboken,1,1,0.9,1.3,2007.0,2007.0,2007.0,2007.0,219.4,219.4,219.4,219.4,30.0,30.0,30.0,30.0,13.0,13.0,13.0,13.0,0.5,37.5,38.2,2171.8,6726.2,8579.0,2171.8,7468.9,9638.4
Humbeek,1,1,1.0,1.6,2003.0,2003.0,2003.0,2003.0,407.2,407.2,407.2,407.2,134.0,134.0,134.0,134.0,28.0,28.0,28.0,28.0,0.3,24.5,25.0,4903.6,14067.5,20216.1,4903.6,15983.5,22988.3
Wellen,1,1,1.8,2.0,1999.0,1999.0,1999.0,1999.0,887.3,887.3,887.3,887.3,129.0,129.0,129.0,129.0,25.0,25.0,25.0,25.0,0.8,58.2,59.3,6346.6,18207.4,26165.3,6346.6,20687.2,29753.4
Lanaye (Ternaaien),1,1,0.6,0.9,1997.0,1997.0,1997.0,1997.0,339.6,339.6,339.6,339.6,40.0,40.0,40.0,40.0,10.0,10.0,10.0,10.0,0.2,18.3,18.7,2830.3,8119.6,11668.4,2830.3,9225.4,13268.5
Bever,1,1,0.1,0.1,2008.0,2008.0,2008.0,2008.0,82.6,82.6,82.6,82.6,13.0,13.0,13.0,13.0,809.0,809.0,809.0,809.0,1.4,107.6,109.6,756.0,1551.1,1671.4,756.0,1682.1,1899.4
Oosterlo,1,1,0.7,0.8,2003.0,2003.0,2003.0,2003.0,425.6,425.6,425.6,425.6,71.0,71.0,71.0,71.0,9.0,9.0,9.0,9.0,0.3,21.4,21.8,2369.2,6796.8,9767.6,2369.2,7722.6,11107.0
Sint-Amands,1,1,31.3,48.3,2016.0,2016.0,2016.0,2016.0,1237.4,1237.4,1237.4,1237.4,107.0,107.0,107.0,107.0,1.0,1.0,1.0,1.0,2.3,178.8,182.3,21571.5,42693.8,52954.1,21571.5,68865.4,80068.8
Kwaadmechelen,1,1,0.7,1.0,2002.0,2002.0,2002.0,2002.0,359.6,359.6,359.6,359.6,49.0,49.0,49.0,49.0,29.0,29.0,29.0,29.0,0.2,16.2,16.5,2973.6,8530.7,12259.3,2973.6,9692.6,13940.4
Lokeren,1,1,0.7,1.2,2009.0,2009.0,2009.0,2009.0,22.2,22.2,22.2,22.2,8.0,8.0,8.0,8.0,3.0,3.0,3.0,3.0,0.0,3.3,3.4,529.3,1047.5,1299.2,529.3,1689.6,1964.5
Niel,1,1,0.7,1.0,1994.0,1994.0,1994.0,1994.0,231.5,231.5,231.5,231.5,47.0,47.0,47.0,47.0,21.0,21.0,21.0,21.0,0.2,16.5,16.8,3101.5,8897.8,12786.7,3101.5,10109.6,14540.2
Wiers,1,1,1.5,2.2,2008.0,2008.0,2008.0,2008.0,272.2,272.2,272.2,272.2,29.0,29.0,29.0,29.0,12.0,12.0,12.0,12.0,0.5,34.8,35.5,3783.0,11097.1,15303.6,3783.0,15155.7,19109.7
Leopoldsburg,1,1,0.1,0.0,1973.0,1973.0,1973.0,1973.0,457.6,457.6,457.6,457.6,36.0,36.0,36.0,36.0,34.0,34.0,34.0,34.0,0.2,11.4,11.6,1941.0,3953.1,4979.7,1941.0,4513.8,5950.7
Berneau,1,1,0.1,0.0,1973.0,1973.0,1973.0,1973.0,423.8,423.8,423.8,423.8,49.0,49.0,49.0,49.0,60.0,60.0,60.0,60.0,0.2,16.6,16.9,1798.0,3661.8,4612.7,1798.0,4181.1,5512.1
Couillet,1,1,0.1,0.1,2016.0,2016.0,2016.0,2016.0,214.9,214.9,214.9,214.9,117.0,117.0,117.0,117.0,63.0,63.0,63.0,63.0,0.3,25.2,25.7,359.9,738.5,795.8,359.9,800.9,904.4
Roselies,1,1,0.1,0.0,2016.0,2016.0,2016.0,2016.0,126.8,126.8,126.8,126.8,49.0,49.0,49.0,49.0,28.0,28.0,28.0,28.0,0.2,13.0,13.2,212.4,435.8,469.6,212.4,472.6,533.7
Langerlo,1,1,2.2,3.7,2009.0,2009.0,2009.0,2009.0,443.4,443.4,443.4,443.4,41.0,41.0,41.0,41.0,20.0,20.0,20.0,20.0,0.2,12.5,12.8,25870.8,53081.3,57198.3,25870.8,57567.0,65001.2
Deurne,1,1,1.6,1.8,1999.0,1999.0,1999.0,1999.0,783.1,783.1,783.1,783.1,84.0,84.0,84.0,84.0,46.0,46.0,46.0,46.0,0.7,55.2,56.3,5601.7,16070.4,23094.3,5601.7,18259.2,26261.3
