Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Kingdom of Great Britain and Northern Ireland,6805,1508,43160.2,32280.8,2003.0,2005.5,2007.3,2007.6,209.6,360.1,251.6,273.3,21.0,51.8,43.7,53.7,11.0,35.7,31.8,39.8,7802.6,586461.3,597721.3,35466660.7,97976421.0,114958712.6,5211.9,16132.3,19033.9
Netherlands,5069,2134,13537.5,15499.1,2004.3,2005.7,2008.5,2008.1,119.4,171.2,145.1,147.4,22.0,53.2,54.2,62.5,23.0,52.3,55.8,67.7,5190.4,391443.5,398959.2,14207939.1,41308732.2,47882440.4,2802.9,9242.1,11159.1
Germany,2111,1064,30500.8,26168.0,2005.7,2006.1,2008.5,2008.6,354.8,390.5,366.6,377.7,32.0,49.0,37.9,39.4,23.0,38.9,36.2,36.0,3773.0,283125.0,288561.0,19796587.5,60830653.0,70972874.4,9377.8,31538.7,37034.0
France,2110,1013,23980.3,26524.5,2006.1,2006.1,2009.5,2009.4,275.3,381.5,299.8,305.7,28.0,52.0,58.5,56.9,20.0,31.7,26.8,28.6,3414.2,255686.1,260595.3,17076695.2,51056256.0,59133513.5,8093.2,28312.6,34289.3
Sweden,1441,382,19876.6,13620.8,2002.7,2004.9,2003.6,2003.7,557.1,823.0,645.7,718.3,40.0,88.4,57.7,74.7,10.0,29.6,18.3,22.4,3554.4,266127.7,271237.4,13581998.3,37673617.6,44688509.6,9425.4,29833.8,34948.9
Spain,950,552,23637.5,22188.1,2006.0,2006.5,2008.0,2008.7,866.8,1267.3,1299.4,1378.3,95.0,128.0,117.0,130.8,17.0,38.3,26.4,32.2,3536.7,270031.8,275216.5,17523295.1,55306250.1,67399114.2,18445.6,66814.5,81461.8
Norway,733,353,5419.5,6394.6,2003.6,2003.5,2007.1,2007.2,590.8,700.3,692.9,723.9,59.0,77.9,76.3,85.1,21.0,38.9,40.1,51.7,1190.9,89214.5,90927.4,5672484.6,16847327.3,20951719.7,7738.7,29714.3,38655.9
Russian Federation,475,324,19413.1,27077.4,2006.0,2006.9,2008.9,2008.7,1398.3,1495.9,1618.0,1564.4,123.0,145.8,159.3,155.4,49.0,75.4,69.0,75.3,2672.2,193691.9,197410.8,13306536.2,41945202.9,48580571.1,28013.8,110689.4,140694.4
Ireland,465,137,5145.7,3092.6,2004.7,2005.0,2009.8,2008.4,617.2,747.4,605.0,630.1,51.0,89.4,46.2,53.1,15.0,46.9,17.5,23.1,867.8,65833.6,67097.6,4702310.5,11578689.7,13992543.2,10112.5,27986.1,32838.8
Denmark,438,244,4697.2,4411.4,2003.1,2004.4,2005.8,2006.5,529.9,629.6,594.6,651.7,48.0,70.9,78.7,102.8,10.0,36.5,36.7,50.8,890.6,66739.6,68021.0,3619769.8,11863908.5,14770258.3,8264.3,31511.6,39661.9
Finland,432,170,8895.8,7714.9,2005.7,2005.1,2006.7,2006.6,1242.9,1268.7,1263.4,1283.9,95.0,156.2,116.1,133.1,16.0,55.5,24.2,35.4,2395.9,179864.0,183317.4,8835504.4,21509691.6,25899603.0,20452.6,59843.3,70379.9
Portugal,292,187,10481.6,11335.8,2006.0,2006.4,2008.1,2008.2,1151.5,1165.2,1179.7,1175.3,90.0,107.3,87.6,87.9,21.0,42.9,28.2,30.1,1416.6,108146.7,110223.1,8233507.1,22756638.8,27054202.6,28196.9,92384.2,111154.8
United States of America,271,221,45975.5,63827.0,2008.3,2008.8,2008.7,2008.6,4150.6,4544.0,4488.6,4562.4,371.0,395.4,391.0,411.7,40.0,74.6,65.1,74.4,5420.6,412844.3,420770.9,32761305.6,90854392.3,107936169.1,120890.4,424625.1,528967.0
Morocco,216,111,11190.2,8285.9,2007.3,2006.9,2009.0,2008.9,1448.7,1528.2,1479.4,1493.8,113.0,140.0,113.3,119.3,20.0,64.2,28.6,44.6,1185.3,90922.9,92668.7,7263980.0,20637853.0,23891441.0,33629.5,105242.1,121566.4
Italy,190,117,13665.5,14563.2,2007.1,2006.8,2007.8,2007.0,2369.0,2539.6,2388.8,2402.5,168.5,216.2,159.6,164.0,21.0,57.0,24.6,28.8,1928.1,148349.9,151198.3,12296558.5,35263322.4,41401111.5,64718.7,208339.3,247499.0
Estonia,159,129,4100.3,5571.7,2006.3,2006.0,2009.3,2009.4,1205.9,1226.9,1275.8,1295.0,113.0,131.4,120.8,131.1,9.0,48.4,31.0,36.1,644.1,48362.8,49291.3,2903382.4,9410470.4,11414159.1,18260.3,72580.5,89888.1
Turkey,154,117,13448.4,17740.5,2006.0,2006.3,2006.0,2006.1,3204.7,3244.1,3217.0,3225.6,277.0,303.5,229.1,240.1,30.0,84.4,70.4,81.4,1923.2,148219.7,151065.5,12461174.2,32394043.4,38737441.4,80916.7,257783.0,307965.4
Lithuania,128,88,2156.1,3322.2,2006.9,2006.6,2008.2,2008.3,1014.6,957.9,1052.6,1050.9,88.0,109.2,102.2,104.3,23.5,67.9,64.0,67.7,419.7,31512.7,32117.7,2152981.7,6902731.8,8290366.9,16820.2,65802.8,81131.2
Canada,128,82,13120.3,16096.7,2006.7,2008.5,2007.1,2007.5,3357.9,3316.0,3348.2,3371.7,267.5,301.0,284.5,298.0,57.0,65.5,61.3,72.4,1614.4,123347.7,125715.9,9239264.3,29807938.0,34765514.5,72181.8,269554.9,320723.1
Poland,120,110,1315.1,1741.3,2004.8,2005.1,2006.9,2007.9,791.6,846.9,999.1,1005.8,78.0,93.9,109.9,117.8,40.0,102.6,135.4,171.8,296.8,22287.9,22715.8,1383707.0,4121351.4,5223213.9,11530.9,42369.3,53131.6
Brazil,103,79,16672.0,18546.2,2006.1,2009.1,2007.2,2006.6,5335.8,4846.7,5073.8,4888.6,354.0,389.7,389.4,400.8,65.0,65.5,60.6,73.6,1913.4,144858.4,147639.7,8361417.7,30930265.5,40281420.8,81178.8,365715.5,474326.7
Nigeria,96,77,12802.4,21527.9,2011.1,2011.0,2011.2,2011.2,4442.4,4374.1,4477.8,4480.0,359.5,377.9,383.1,383.3,20.5,100.6,108.6,109.9,1755.2,135500.3,138101.9,9019847.6,33288988.1,38860058.9,93956.7,428541.6,520741.0
Greece,92,69,18695.2,20128.2,2009.6,2009.1,2012.6,2012.2,2911.2,2996.7,2909.8,2916.6,193.5,238.7,179.9,186.4,19.5,24.4,22.5,22.8,1806.3,139247.7,141921.3,9019492.1,25797401.7,30273836.4,98038.0,358849.8,437057.3
Latvia,85,72,2226.8,3403.2,2004.5,2005.3,2006.5,2007.4,1231.0,1241.5,1313.1,1302.5,96.0,106.5,113.1,115.7,41.0,67.3,70.8,74.4,296.9,22312.6,22741.0,1806435.9,5711909.1,6819870.4,21252.2,83278.1,102177.5
Malta,75,43,11820.8,13201.3,2007.8,2007.8,2008.0,2007.9,2441.6,2473.3,2473.6,2476.5,153.0,200.3,158.9,161.9,23.0,25.7,28.3,28.1,1421.8,109168.7,111264.8,9426481.6,24176036.0,26730959.2,125686.4,376766.3,443549.5
Togo,57,53,12245.4,20214.1,2008.1,2008.3,2009.4,2010.4,4280.8,4321.0,4331.0,4351.7,346.0,360.3,359.6,364.8,68.0,128.6,134.7,144.3,1301.5,100430.5,102358.8,11014130.7,23088075.3,27464182.6,193230.4,511858.7,634246.0
Colombia,55,25,11364.4,13577.9,2008.2,2009.8,2010.6,2010.4,4671.2,4799.8,4760.0,4785.4,294.0,324.8,305.8,318.3,12.0,22.6,20.4,21.9,1496.0,115545.2,117763.6,8811828.8,27966332.2,31268473.9,160215.1,560015.9,657751.7
