Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Zeebrugge,5849,779,117646.3,67132.5,2002.9,2005.6,2008.0,2007.9,211.4,1036.4,636.1,790.1,18.0,91.1,194.1,249.2,10.0,40.2,29.5,36.6,14507.8,1068794.6,1089315.5,57640793.7,202082398.0,225551119.3,9854.8,35296.0,42331.4
Doel,3871,956,146612.4,158324.7,2007.0,2007.9,2008.3,2008.0,352.0,749.7,673.0,669.6,29.0,59.5,148.1,149.9,21.0,23.7,29.3,28.7,17698.4,1348275.2,1374162.1,96945698.0,278654409.1,313652349.2,25044.1,82149.8,96801.8
Nieuwpoort,2376,1517,77171.0,108345.2,2006.2,2006.8,2008.1,2008.3,572.1,1385.6,1389.9,1454.1,57.0,126.7,289.6,301.9,18.0,34.4,35.5,38.6,10164.6,776281.3,791185.9,54176901.3,175815707.9,206112539.7,22801.7,91331.5,112361.4
Zandvliet,2076,1257,36209.2,52634.7,2005.7,2006.3,2009.3,2010.0,298.6,1007.1,1330.9,1329.8,51.0,115.4,359.8,374.1,1.0,24.3,43.1,46.7,5941.0,452390.1,461075.9,30526230.3,91180485.5,110199765.4,14704.3,55865.4,69696.2
Antwerp,1842,1011,33751.0,51596.3,2005.6,2006.1,2008.2,2008.9,314.2,969.6,1484.6,1504.3,45.0,107.0,365.8,385.1,28.0,45.7,79.9,82.7,6207.5,472370.7,481440.2,29757252.5,88509322.2,104686981.4,16154.9,56957.5,69700.1
Kallo,1310,644,40806.5,31425.3,2005.6,2006.7,2005.9,2006.8,432.8,1178.8,1288.1,1403.7,51.0,108.8,272.8,331.9,27.0,43.4,45.0,55.8,5083.0,386746.7,394172.2,22549122.7,71043399.2,84775581.0,17213.1,62113.3,72374.1
Pijp Tabak,1097,664,9551.1,12905.9,2004.2,2005.2,2007.1,2007.9,305.7,835.3,1026.3,1084.9,34.0,89.0,326.5,350.8,32.0,60.2,82.6,84.1,2422.9,183889.4,187420.0,10068348.5,30989314.5,38572262.5,9178.1,35015.4,43625.2
Terdonk,734,409,7980.6,13369.7,2001.5,2003.5,2009.0,2009.2,226.0,943.7,1827.2,2046.5,45.0,115.4,545.1,575.5,31.0,49.7,101.6,105.8,1172.2,89506.3,91224.8,5911614.5,18385923.2,23431383.2,8054.0,33668.5,42542.9
Rieme,594,318,10798.4,19050.6,2001.9,2006.0,2011.2,2011.4,228.9,1115.4,2023.1,2154.5,45.5,141.3,418.5,424.9,25.0,58.3,77.4,78.2,1202.4,91912.6,93677.4,6062195.0,19274540.3,23558963.7,10205.7,45091.6,55998.7
Adinkerke,536,398,5361.9,7018.8,2005.0,2005.1,2007.2,2007.5,549.4,948.8,1202.9,1217.2,51.0,97.6,255.2,278.4,14.0,25.9,22.2,21.1,949.3,72450.8,73841.8,5838174.6,16679997.4,21140301.7,10892.1,40151.8,50601.8
Gent,523,178,9739.0,8523.8,2005.0,2005.2,2006.6,2007.9,551.2,1198.0,756.0,1073.5,34.0,129.9,133.1,211.7,8.0,52.2,41.4,67.9,1558.6,117710.9,119970.9,5735306.8,12723676.6,16785736.3,10966.2,34298.7,41256.4
Oostende,466,189,2330.2,2813.3,1999.5,2000.4,2005.7,2005.8,243.9,792.4,773.9,796.5,29.5,147.6,252.4,270.6,12.0,53.4,20.3,21.6,476.6,36171.7,36866.2,3557609.6,9662955.5,11333431.1,7634.4,24072.6,29774.2
Berendrecht,383,231,15910.4,23413.0,2007.5,2006.6,2008.9,2009.0,966.4,1401.3,1967.9,2007.3,100.0,146.4,282.9,298.0,33.0,69.6,54.8,55.2,2444.2,186897.9,190486.3,14140602.2,43244330.7,50187461.0,36920.6,131751.4,158705.2
Kieldrecht,372,164,15762.8,6559.8,2008.1,2007.6,2009.7,2009.4,401.2,744.3,764.4,728.7,31.0,62.1,160.1,149.3,33.0,33.4,50.0,53.1,1346.9,102930.2,104906.4,6907506.0,20183222.6,23449300.8,18568.6,55196.9,59444.3
Ekeren,337,238,2866.9,4011.5,2003.3,2003.7,2007.4,2007.7,369.6,751.6,896.7,989.5,40.0,79.5,200.6,211.5,37.0,55.2,75.2,78.4,552.2,41949.9,42755.4,2995301.1,9404277.7,12085625.6,8888.1,35291.9,46293.3
Wondelgem,291,245,2341.7,3611.1,2002.8,2003.6,2007.7,2008.0,273.2,710.5,1379.1,1441.0,38.0,84.2,478.8,479.9,33.0,49.2,52.7,52.7,394.6,30059.7,30636.8,2327135.1,7593328.8,10113600.8,7997.0,34095.6,44149.9
Zelzate,221,100,1446.3,2201.6,2000.2,2002.3,2008.3,2008.9,238.4,692.4,1092.5,1363.2,47.0,99.1,284.1,318.4,31.0,53.6,55.1,60.5,332.8,25210.2,25694.3,1767659.4,5420481.4,6783119.7,7998.5,29609.8,37356.7
Langerbrugge,165,117,3334.0,5087.0,2001.3,2002.8,1998.7,1999.0,238.1,1041.2,2376.4,3096.1,36.0,107.2,499.9,528.6,36.0,61.4,126.2,134.1,462.3,35532.9,36215.1,2301985.0,6970322.4,10172225.4,13951.4,63041.3,83408.5
Lillo,160,101,669.2,742.1,2003.7,2004.7,2005.5,2005.1,256.5,627.7,839.0,662.2,43.0,80.6,195.4,164.4,20.0,23.7,42.2,40.2,207.3,15702.3,16003.8,1166210.4,3384801.7,4209611.1,7288.8,24113.3,29957.7
Brugge,113,73,243.6,343.7,1996.2,1998.4,2001.6,2001.1,585.2,679.8,840.1,814.2,81.0,88.9,157.7,152.1,37.0,46.4,51.3,50.8,74.2,5581.6,5688.8,860258.3,2408367.0,3361301.3,7612.9,25324.3,34878.6
Wintham,106,55,154.0,236.2,1998.5,2001.3,2002.7,2002.6,358.0,672.2,606.5,627.7,45.5,78.7,109.8,111.3,28.0,30.3,28.4,27.7,56.0,4230.5,4311.7,575879.0,1681873.5,2348630.7,5432.8,18231.4,25349.1
Hemiksem,59,42,156.7,228.0,2004.4,2005.2,2004.4,2004.5,319.0,624.3,688.1,694.5,44.0,71.4,115.3,115.7,14.0,19.3,18.2,18.1,68.2,5142.8,5241.6,419631.7,1191449.6,1499073.2,7112.4,22791.5,28685.3
Noeveren,58,47,188.2,266.4,2005.9,2005.0,2007.0,2007.0,848.9,827.2,907.8,900.9,96.5,92.0,116.7,116.5,42.0,43.0,48.4,48.0,57.6,4347.7,4431.2,536672.6,1570222.9,2169663.8,9253.0,33966.1,44690.7
Wijnegem,55,13,54.3,72.1,1998.2,1996.7,2003.1,2004.0,249.3,480.9,480.0,541.3,38.0,57.5,119.4,122.7,1.0,10.1,19.9,21.3,21.1,1581.9,1612.2,231018.1,656131.5,936139.1,4200.3,13523.6,19340.4
Blankenberge,54,35,172.1,180.0,1999.0,1999.6,2003.4,2005.0,291.9,466.2,446.6,453.0,45.0,125.3,103.8,104.7,8.0,27.1,23.6,21.9,56.1,4215.7,4296.6,318853.0,721298.0,825192.2,5904.7,15190.1,17880.7
Kruibeke,47,16,29.1,39.8,2002.4,1998.8,2007.4,2007.2,95.2,469.9,381.0,416.8,43.0,87.0,249.6,273.1,4.0,29.0,14.8,15.4,10.0,752.1,766.5,127300.6,363516.6,521625.0,2708.5,8780.4,12612.2
Willebroek,47,44,110.9,164.8,2002.6,2002.3,2005.2,2005.3,788.2,805.8,847.9,851.0,91.0,93.4,153.9,155.7,46.0,50.7,57.7,57.3,34.8,2627.6,2678.1,371975.0,1081060.0,1544768.6,7914.4,27522.1,38523.3
Ruisbroek,42,42,75.8,105.0,2004.6,2004.6,2006.1,2006.0,340.5,519.7,580.7,564.1,39.0,57.5,83.8,82.3,53.0,54.7,50.0,50.4,25.6,1932.1,1969.2,245514.5,710109.5,984674.9,5845.6,20255.3,27370.2
Burcht,39,20,88.5,127.8,2003.3,2003.0,2006.0,2005.9,636.7,536.4,567.9,556.8,61.0,85.5,77.3,75.7,21.0,20.8,25.4,25.4,42.7,3212.5,3274.2,216365.9,665257.9,857469.4,5547.8,18978.3,24729.9
Boom,27,27,97.8,142.9,2002.7,2002.7,2006.7,2006.6,703.5,968.1,1259.8,1281.5,84.0,111.5,242.4,247.9,32.0,42.0,56.3,56.4,27.7,2107.3,2147.8,319369.8,926223.8,1304669.1,11828.5,42843.7,57539.4
Oostkerke,20,15,472.7,140.5,2000.4,2003.6,2012.1,2011.5,343.3,622.8,826.5,739.7,28.5,49.9,169.6,159.2,26.0,29.9,19.5,20.2,32.9,2503.6,2551.7,142290.9,627350.4,726535.7,7114.5,27042.4,29103.5
Merksem,16,10,8.5,10.5,1987.6,1990.0,1995.8,1997.0,235.1,355.1,324.1,349.8,31.5,46.6,55.7,62.7,23.0,26.2,20.1,19.8,3.4,253.6,258.5,37197.1,101654.9,140939.5,2324.8,7137.9,9978.5
Sas-Slijkens,16,14,20.0,30.1,1995.8,1996.4,1991.6,1991.6,476.7,704.3,631.4,657.0,67.0,107.2,175.2,182.6,24.0,32.9,40.2,40.3,8.3,622.8,634.8,96591.2,271998.0,384818.6,6036.9,19336.6,27388.9
Verbrande Brug,14,11,26.0,37.1,1998.3,1999.7,2001.6,2001.7,777.0,779.4,817.7,824.0,84.5,91.8,103.2,103.5,37.0,33.5,31.4,31.3,7.3,549.8,560.4,116006.5,332801.1,478260.3,8286.2,27009.2,38846.1
Jupille-Sur-Meuse,13,6,7.4,10.0,1992.6,1994.7,1993.7,1993.8,321.2,377.5,366.6,365.9,44.0,53.6,66.6,67.3,14.0,14.7,14.5,14.5,3.2,242.5,247.2,31139.2,89332.6,128377.7,2395.3,7807.7,11229.4
Schoten,9,4,6.8,6.3,1996.8,1998.8,1994.3,1997.6,231.4,282.7,237.2,249.5,27.0,47.9,56.4,45.0,12.0,14.4,14.3,16.9,1.9,145.9,148.7,25255.6,65986.1,88207.9,2806.2,8146.1,11058.9
Oevel,9,3,30.3,50.5,2003.7,1993.0,2008.5,2008.5,376.9,339.5,816.5,821.6,30.0,39.7,261.5,262.2,4.0,10.0,228.0,228.8,10.7,800.6,816.0,348919.2,718338.6,777124.6,38768.8,86609.4,98127.6
Oelegem,7,6,4.6,6.5,1998.4,1998.7,1999.4,1999.6,344.1,469.8,418.4,426.8,34.0,55.9,67.8,69.1,28.0,45.4,28.8,27.8,2.1,156.2,159.2,20391.4,58499.1,84067.6,2913.1,9495.2,13656.6
Schelle,6,5,7.6,10.2,2000.7,2004.6,2010.1,2010.1,66.6,441.9,269.6,284.0,19.5,61.8,123.0,124.1,3.0,9.1,4.5,4.6,2.0,147.3,150.2,19443.0,56884.0,79575.8,3240.5,12072.4,16012.8
Kapelle-Op-Den-Bos,4,4,24.6,41.3,1978.2,1978.2,1999.8,1999.8,616.5,629.7,504.7,501.6,73.5,71.5,63.3,62.7,9.0,26.2,72.6,73.6,5.0,383.6,391.0,29781.4,114205.4,150266.5,7445.3,32958.1,44402.6
Zandvoorde,4,3,1.6,2.3,1998.8,1999.0,1998.8,1998.8,180.4,185.3,184.1,184.1,26.5,26.3,26.2,26.2,21.0,20.7,20.5,20.5,1.7,127.9,130.3,8062.6,20262.4,24977.4,2015.6,5930.4,7270.9
Tisselt,4,4,7.4,12.1,1998.0,1998.0,2007.3,2008.1,637.2,772.4,823.7,857.2,90.0,86.2,108.2,110.0,40.5,33.0,41.3,42.0,2.5,188.7,192.3,26821.8,77819.9,109532.2,6705.5,24381.0,32663.9
Herstal,4,4,5.8,8.3,2002.8,2002.8,2005.9,2006.0,562.3,792.7,752.3,767.3,79.5,107.8,193.3,194.5,23.0,50.0,61.7,61.3,2.1,156.1,159.0,26017.3,74638.9,107261.8,6504.3,21201.2,30492.7
Olen,3,3,1.4,1.9,2002.7,2002.7,2002.5,2002.4,280.5,266.4,268.6,270.2,40.0,42.0,43.5,44.1,0.0,0.0,0.0,0.0,0.5,41.2,42.0,6081.6,17447.0,25072.7,2027.2,6607.8,9503.6
Massenhoven,3,2,1.8,2.4,1993.0,1991.0,1994.7,1994.8,323.0,334.1,354.4,355.3,52.0,48.8,53.3,53.4,13.0,15.8,19.5,19.6,0.8,56.4,57.5,7561.8,21693.4,31175.1,2520.6,8216.0,11816.7
Schilde,3,2,3.2,4.6,2001.7,2004.0,2007.1,2007.2,239.6,772.1,576.0,585.1,26.0,58.2,72.6,73.1,37.0,46.0,51.7,51.9,1.3,100.0,101.9,14457.8,41476.6,59605.0,4819.3,15708.6,22592.9
Genk,3,2,2.5,3.5,1995.0,1992.5,1999.1,1999.2,471.9,368.7,497.4,504.3,74.0,71.0,84.5,84.7,21.0,15.8,22.0,22.1,0.8,58.3,59.4,10806.2,31000.9,44550.6,3602.1,11741.1,16886.6
Oosterlo,3,3,1.7,2.1,1999.7,1999.7,1999.3,1999.2,313.3,311.7,314.0,313.8,43.0,45.3,44.2,43.6,14.0,14.3,13.9,14.6,0.7,55.6,56.7,6607.3,18955.0,27239.8,2202.4,7178.9,10325.1
Wulpen,3,3,0.5,0.2,1992.3,1992.3,1991.7,1992.5,150.1,905.7,709.1,446.2,30.0,312.0,749.5,644.1,0.0,0.0,0.0,0.0,1.6,119.8,122.1,1676.1,3718.0,4227.0,558.7,1314.9,1558.7
Veldwezelt,2,1,2.1,2.9,1997.0,1997.0,1997.0,1997.0,542.5,542.5,542.5,542.5,66.0,66.0,67.5,67.5,15.5,15.5,16.9,16.9,0.7,53.8,54.8,9044.2,25946.0,37286.4,4522.1,14739.9,21199.8
Herentals,2,2,1.5,1.9,1998.0,1998.0,1997.9,1997.7,382.7,382.7,380.3,388.0,49.0,49.0,50.8,52.1,47.5,47.5,43.6,40.8,0.4,28.0,28.5,6009.8,17241.0,24776.6,3004.9,9794.6,14087.2
Leffinge,2,2,0.2,0.1,1999.0,1999.0,1998.5,1998.8,581.5,581.5,567.1,534.9,77.0,77.0,75.4,76.4,7.5,7.5,9.5,8.2,0.7,48.9,49.9,536.6,1190.4,1353.3,268.3,631.5,748.6
Genenbos,2,1,2.9,4.3,2011.0,2011.0,2011.0,2011.0,827.9,827.9,827.9,827.9,87.5,87.5,93.3,93.3,12.0,12.0,11.2,11.2,1.1,83.0,84.6,13309.0,38181.2,54869.2,6654.5,21690.7,31196.7
Oupeye,1,1,0.5,0.7,1997.0,1997.0,1997.0,1997.0,256.0,256.0,256.0,256.0,71.0,71.0,71.0,71.0,21.0,21.0,21.0,21.0,0.2,13.7,14.0,2134.0,6122.0,8797.8,2134.0,6955.8,10004.2
Maasmechelen,1,1,0.6,0.8,1997.0,1997.0,1997.0,1997.0,308.1,308.1,308.1,308.1,68.0,68.0,68.0,68.0,13.0,13.0,13.0,13.0,0.2,18.7,19.1,2567.8,7366.5,10586.1,2567.8,8369.8,12037.8
Grobbendonk,1,1,0.6,0.8,1997.0,1997.0,1997.0,1997.0,318.0,318.0,318.0,318.0,32.0,32.0,32.0,32.0,6.0,6.0,6.0,6.0,0.2,16.8,17.2,2650.2,7603.0,10926.1,2650.2,8638.6,12424.4
Deurne,1,1,0.4,0.6,1985.0,1985.0,1985.0,1985.0,374.6,374.6,374.6,374.6,44.0,44.0,44.0,44.0,6.0,6.0,6.0,6.0,0.2,14.1,14.3,1728.4,4958.5,7125.7,1728.4,5633.8,8102.9
Tessenderlo,1,1,0.4,0.5,1985.0,1985.0,1985.0,1985.0,346.5,346.5,346.5,346.5,42.0,42.0,42.0,42.0,3.0,3.0,3.0,3.0,0.2,13.9,14.2,1598.7,4586.3,6590.8,1598.7,5210.9,7494.7
Kerkhove,1,1,0.6,0.7,2011.0,2011.0,2011.0,2011.0,39.6,39.6,39.6,39.6,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.1,7.1,7.2,273.6,998.9,1474.8,273.6,1636.8,2235.2
