Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Manzanillo,1358,646,357981.5,406510.1,2008.5,2009.4,2009.3,2009.4,3296.0,4427.9,4364.1,4312.8,273.0,338.8,347.8,355.3,31.0,78.7,41.3,45.9,40154.7,3084423.8,3143644.7,197096374.9,577333392.0,673607257.4,145137.2,533609.8,640462.0
Veracruz,1254,678,95985.0,94091.7,2007.4,2008.3,2007.8,2008.1,1115.9,2252.7,1948.0,2016.7,114.0,214.3,315.5,337.5,37.0,93.8,62.6,81.0,10158.7,783857.0,798907.1,62150151.0,180773633.6,212073166.0,49561.5,165116.8,191864.4
Altamira,1182,606,68561.6,86255.3,2007.8,2008.7,2010.4,2010.6,756.0,2481.7,2222.8,2302.5,66.0,209.2,384.6,417.7,42.0,82.8,75.0,80.6,8305.7,613197.4,624970.8,43795596.8,131248707.3,152602014.8,37052.1,145588.1,182653.9
Cozumel,1151,85,90559.7,8583.5,2005.0,2004.3,2006.4,2005.9,567.7,582.2,703.3,714.2,39.0,60.8,63.8,64.0,9.0,15.1,27.7,30.1,17046.3,1311680.6,1336864.9,11002819.7,118872921.7,149611580.1,9559.4,91412.8,110891.8
Lazaro Cardenas,834,485,128583.8,132508.8,2008.9,2009.2,2009.7,2010.1,1966.9,3445.7,3014.3,2794.3,143.0,271.4,335.8,351.4,18.0,69.4,61.6,96.2,11307.2,874801.5,891597.7,62460036.6,202457852.8,234762242.0,74892.1,276248.2,322646.4
Coatzacoalcos,821,412,25907.3,42029.8,2008.3,2009.1,2008.9,2009.1,846.4,1399.8,1176.5,1173.4,127.0,200.0,249.5,250.0,54.0,78.9,92.6,86.5,5565.2,428518.6,436746.2,18783334.1,62126227.7,72034803.7,22878.6,95721.8,118216.8
Tuxpan,579,314,22634.4,31954.2,2009.5,2009.7,2010.1,2009.9,672.9,1635.1,1454.0,1415.3,65.0,151.3,284.0,299.7,87.0,120.6,104.2,115.2,3154.9,242620.0,247278.3,12589990.6,50498853.7,59470158.7,21744.4,108867.4,134299.4
Ensenada,425,155,62645.1,65816.6,2002.7,2007.2,2008.7,2010.0,308.8,4008.8,2278.2,4362.2,39.0,299.3,312.6,353.9,10.0,51.2,21.6,23.5,8143.1,629450.3,641535.7,36635643.1,104418620.7,120709984.2,86201.5,294906.0,344446.6
Progreso,364,129,5729.2,7220.1,2005.4,2008.5,2007.5,2009.1,602.6,1091.2,930.7,1029.6,55.0,117.6,193.7,225.3,32.0,112.0,97.8,118.7,1071.4,82130.0,83706.9,5306640.6,16867100.7,21342748.8,14578.7,57774.4,73030.9
Dos Bocas,327,193,30189.0,56745.0,2008.3,2008.4,2009.9,2010.0,795.2,1407.6,1472.2,1487.3,83.0,175.5,372.1,373.5,57.0,72.3,73.2,73.1,2225.2,170901.3,174182.7,22327654.0,43576263.5,48091566.3,68280.3,174854.2,216317.9
