Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,2200,409,311816.0,348635.3,2006.9,2007.5,2008.5,2008.4,1222.0,2040.5,2408.8,2372.3,86.0,138.5,273.6,271.2,23.0,26.5,24.6,24.8,33448.8,2587288.3,2636964.3,196977867.1,547567558.1,630963711.8,89535.4,299296.9,351683.2
Bulk carrier,1665,972,104003.0,181618.1,2008.5,2010.6,2009.3,2009.3,1043.8,2078.0,1999.3,2054.4,127.0,239.4,409.1,416.7,49.0,93.8,106.7,107.6,8664.5,667223.7,680034.4,57377889.6,131569855.7,165374816.0,34461.2,125342.2,150701.9
Cruise,1615,119,106310.1,10021.8,2003.5,2002.9,2005.9,2005.4,552.4,688.3,636.2,637.4,38.0,47.0,57.5,59.8,9.0,20.4,10.1,10.3,21293.0,1635547.1,1666949.6,16564054.5,145786255.3,179279622.6,10256.4,79821.3,94192.7
Chemical tanker,1552,493,48737.9,81007.5,2009.2,2010.1,2010.1,2010.2,799.5,1542.6,1427.6,1427.6,124.0,191.0,297.5,298.2,39.0,52.4,54.1,54.0,7854.1,601228.9,612772.5,23422099.2,130141332.6,151052267.3,15091.6,97588.1,119046.2
General cargo,994,429,21956.9,30826.0,2006.2,2007.6,2008.0,2008.1,906.3,1906.3,1839.5,1807.6,85.0,191.6,372.6,361.6,45.0,67.3,73.0,74.4,3619.3,277240.6,282563.6,16984461.8,57155532.5,82853580.6,17087.0,87623.8,118202.3
Oil tanker,927,395,153454.8,289781.5,2007.6,2008.1,2009.7,2009.8,908.3,3087.0,3021.1,3110.0,166.0,329.1,735.3,744.6,42.0,66.2,83.9,83.9,13897.4,1067739.2,1088239.8,110776554.1,205374269.9,232034002.3,119500.1,311052.2,383813.8
Vehicle,705,306,84668.5,27405.4,2007.7,2007.9,2008.3,2008.0,1608.5,2108.7,2095.5,2101.9,119.0,153.7,218.0,219.4,12.0,16.1,17.3,17.4,4992.3,385357.9,392756.7,27751536.6,122354520.8,141699005.4,39363.9,149622.1,161026.2
Liquefied gas tanker,400,106,30472.8,27995.0,2011.9,2011.6,2013.3,2013.3,723.9,2293.8,2064.8,1925.5,119.0,238.0,382.2,367.1,35.0,48.9,45.4,46.8,3773.5,257877.4,262828.6,9339002.4,51134171.1,45695002.6,23347.5,174800.7,258294.9
Service - tug,89,51,51.3,38.2,1990.1,1992.2,1999.0,1999.6,680.4,1309.6,986.4,924.6,101.0,396.9,732.2,605.4,47.0,216.6,260.2,255.5,104.5,7867.6,8018.7,976331.5,2308730.0,3091264.7,10970.0,28326.6,38245.6
Service - other,46,37,482.3,418.4,1998.0,1996.3,2000.6,2002.4,1621.3,2496.8,2243.8,2138.2,367.5,723.3,842.1,901.0,68.5,488.6,367.9,330.3,230.1,17358.7,17692.0,2919565.6,5990307.6,6454919.2,63468.8,141228.8,159467.3
Ro-Ro,40,9,1358.0,1133.7,1992.7,2003.6,1988.3,1985.8,830.7,1004.5,1531.0,1679.6,101.5,130.4,1477.6,1619.9,19.5,27.7,55.4,56.0,169.2,12838.6,13085.1,1241266.3,2489341.4,2718111.7,31031.7,73013.4,78270.0
Miscellaneous - fishing,30,20,162.3,124.9,1985.3,1988.3,1988.0,1989.4,1443.5,4339.4,4588.1,4717.5,190.5,540.8,1259.4,1232.1,79.0,351.5,379.8,413.9,100.9,7583.1,7728.7,878369.5,1948392.9,2215125.5,29279.0,68906.8,81684.8
Refrigerated bulk,17,17,439.3,484.3,1993.9,1993.9,1994.6,1993.9,2678.0,3864.4,3199.8,3284.1,160.0,407.8,522.6,557.0,81.0,131.5,126.4,128.8,252.4,19198.2,19566.9,1436738.2,3139342.8,3536174.4,84514.0,180098.4,194452.2
Ferry-pax only,6,5,17.3,5.5,1983.7,1980.4,1978.1,1975.8,800.5,1411.3,1163.8,1113.2,106.0,233.1,203.3,191.0,52.0,517.7,279.1,267.9,8.6,649.7,662.1,202328.6,509234.1,653982.7,33721.4,88057.2,116374.1
Ferry-RoPax,5,4,205.4,48.3,2002.6,2001.5,1992.3,1991.4,2168.9,6004.5,3680.3,5325.5,373.0,2243.6,3105.3,3784.7,25.0,39.4,41.2,39.6,78.4,5918.5,6032.1,300197.8,742365.5,910887.2,60039.6,128160.5,116727.3
