Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Altamira,1312,643,44866.2,43909.7,2007.6,2008.6,2008.3,2008.1,634.4,1184.5,967.4,873.9,71.0,130.7,172.5,179.4,29.0,56.9,37.7,47.7,5202.7,388709.1,396172.3,26819530.6,83483084.0,97146879.3,20441.7,76994.9,94506.3
Veracruz,1251,723,54147.1,48272.3,2007.6,2008.6,2007.4,2007.4,1017.2,1338.7,1443.8,1211.3,94.0,158.2,202.0,188.8,31.0,67.9,40.0,54.2,5626.8,432080.5,440376.4,32836705.9,110583431.1,131687121.4,26248.4,98771.1,116370.2
Manzanillo,1098,532,225429.3,254133.2,2008.5,2008.9,2009.4,2009.4,1950.9,3383.9,3431.9,3388.2,167.0,285.8,338.9,344.9,27.0,58.6,31.9,34.5,23445.5,1796898.3,1831398.8,132067092.8,373152971.2,432917851.2,120279.7,424873.7,511665.0
Cozumel,1076,88,77294.3,7155.8,2005.1,2004.3,2007.0,2006.4,550.2,782.6,640.9,647.3,37.0,157.5,65.8,86.2,9.0,16.8,10.1,10.5,14489.4,1112911.5,1134279.4,10149126.6,100559734.9,125555311.3,9432.3,82741.5,99396.6
Lazaro Cardenas,980,440,117845.4,127122.2,2008.5,2009.1,2008.6,2008.8,1617.3,2328.1,2095.5,2076.9,109.0,215.8,241.8,258.5,22.0,49.8,39.2,51.0,10354.5,801066.0,816446.4,59407520.4,184939211.2,215707948.4,60619.9,225178.2,266006.7
Coatzacoalcos,611,317,17903.9,28292.3,2006.9,2008.4,2007.0,2007.4,849.2,1385.2,1206.1,1188.2,94.0,172.7,350.5,306.7,41.0,70.7,72.0,72.6,2906.5,221988.9,226251.1,17634879.6,46763276.5,54529094.8,28862.3,97421.8,120322.5
Tuxpan,519,283,13990.3,16899.2,2009.4,2009.8,2010.8,2010.1,776.2,1039.1,1064.0,916.5,111.0,162.3,192.6,183.7,38.0,61.7,49.8,56.3,1939.4,147948.2,150788.8,7204774.8,30424461.8,35608702.1,13882.0,71334.6,88231.1
Progreso,416,145,9702.1,6533.4,2005.4,2008.6,2005.3,2009.5,603.4,994.9,659.6,768.4,50.0,193.2,92.9,157.2,24.0,71.2,32.8,64.0,1821.3,138988.7,141657.2,4299243.6,20205709.9,26928130.4,10334.7,54910.0,71707.8
Ciudad Madero,360,214,8770.5,14517.6,2009.2,2008.9,2009.2,2009.2,694.6,858.9,827.3,824.5,133.0,161.6,193.1,194.2,45.0,59.5,55.7,56.4,1622.0,123563.0,125935.4,5351406.5,21687669.3,25406782.2,14865.0,74489.1,91253.8
Ensenada,332,103,36817.8,36617.8,2000.5,2005.6,2008.0,2009.7,295.6,3382.9,1592.9,4087.2,38.0,265.1,288.5,327.0,10.0,114.6,27.5,36.7,5020.7,386690.3,394114.8,23042946.8,64608473.6,72893400.6,69406.5,226118.8,258947.4
Dos Bocas,299,169,42884.5,81289.8,2008.1,2008.2,2009.9,2009.9,867.1,2559.5,2395.3,2444.9,153.0,284.2,641.8,647.0,44.0,69.2,107.7,107.2,4005.9,307238.3,313137.3,32200041.4,62599710.2,69620686.7,107692.4,277175.7,340353.5
Tampico,256,163,3889.0,5711.0,2003.5,2005.8,2007.8,2007.8,1045.0,1415.8,1418.2,1404.8,107.0,164.1,260.7,256.5,47.0,77.1,68.1,66.2,724.6,55288.3,56349.8,3757365.0,10760142.9,15015160.8,14677.2,62679.8,81038.0
Guaymas,253,215,26617.9,45103.5,2010.4,2010.5,2011.1,2011.1,2639.9,3800.3,3818.5,3867.5,247.0,352.4,495.1,504.6,45.0,78.3,72.3,72.5,2919.6,225228.4,229552.8,14325852.3,53387105.2,63726222.1,56623.9,279757.1,340962.9
Punta Venado,163,18,4928.5,7727.4,1995.9,1995.5,1996.4,1995.6,745.9,617.5,762.7,763.5,67.0,59.6,72.3,72.3,20.0,26.9,24.2,24.2,437.0,33385.5,34026.5,1943334.3,5156603.9,6054932.8,11922.3,49182.7,59704.4
Yuum Kaknaab,147,118,78644.8,151521.6,2008.3,2008.7,2011.0,2011.0,1607.0,4757.5,5973.3,6063.1,282.0,463.5,916.7,918.6,40.0,83.2,70.0,69.4,5132.3,396456.2,404068.2,42018357.3,74565165.5,79892659.0,285839.2,762356.6,945376.2
Mazatlan,126,88,10945.1,4554.6,2002.8,2005.6,2008.0,2007.8,1609.8,2602.5,2063.0,2013.8,137.5,253.9,233.4,291.5,12.0,45.0,22.4,40.4,878.2,67661.8,68960.9,4718060.8,18359757.2,21604603.5,37444.9,138780.0,155233.0
Topolobampo,110,97,7646.6,11834.0,2011.1,2011.0,2010.9,2010.8,2329.4,2809.2,2816.9,2821.5,213.5,288.4,373.4,381.4,50.5,139.6,146.2,150.1,941.2,72554.3,73947.4,4729649.6,16490427.8,19833135.3,42996.8,213292.6,264524.1
Salina Cruz,104,64,8471.5,14529.0,2006.7,2007.0,2006.3,2006.2,1963.9,2353.2,2260.3,2255.7,280.5,334.0,403.0,405.0,45.0,69.2,73.2,72.8,1642.8,126038.7,128458.7,10808510.8,17870476.7,24149897.8,103928.0,252981.4,319064.4
Morro Redondo,84,54,21276.0,39952.8,2009.7,2010.1,2007.9,2007.7,5265.3,5154.6,5335.8,5391.4,514.5,499.1,576.3,579.0,83.5,97.8,115.9,117.6,1313.2,101535.8,103485.3,10052402.6,22416818.1,26278549.8,119671.5,403528.3,476780.5
Cabo San Lucas,83,37,7097.0,1351.6,2003.4,2003.2,2004.7,2010.1,826.9,1362.5,1009.7,1849.7,45.0,106.4,92.7,354.1,9.0,13.7,12.1,26.8,1566.0,120698.0,123015.5,1901048.6,10700199.7,12283849.5,22904.2,117590.1,129302.1
Puerto Madero,77,18,967.1,1089.5,2002.2,2001.9,2005.7,2008.3,168.0,915.1,532.9,570.4,13.0,140.9,176.4,211.2,15.0,86.0,75.9,98.3,191.1,14753.6,15036.8,845050.6,3052185.8,3536584.7,10974.7,41700.7,49008.5
