Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Yuum Kaknaab,1093,78,1085.0,1822.0,2003.8,2002.3,2009.1,2010.0,103.3,242.5,312.1,334.7,15.0,118.3,198.4,206.1,7.0,54.4,197.9,143.7,416.3,31809.2,32420.0,4221695.6,9618448.3,12415603.1,3862.5,9891.6,13033.6
Dos Bocas,938,75,619.4,817.6,2006.4,2002.6,2006.5,2007.6,138.5,308.4,227.4,225.5,26.0,133.5,360.1,324.7,26.0,60.9,60.0,55.9,749.5,57482.2,58585.9,5469676.2,12596898.1,16614877.5,5831.2,15153.7,20274.2
Pichilingue,894,62,2299.4,1778.6,1989.7,2003.6,1997.5,2002.1,227.3,525.6,245.7,293.4,17.0,103.2,48.0,74.7,8.0,42.5,27.6,39.2,895.7,68591.7,69908.6,2533134.7,14221369.3,9572325.4,2833.5,8373.4,10558.2
Mazatlan,821,222,7512.1,6405.0,1999.3,2006.5,2005.0,2007.3,272.5,1128.1,343.7,444.5,20.0,184.7,130.6,176.1,9.0,104.7,92.9,119.3,1977.3,152158.9,155080.3,7040637.8,26968695.5,27205185.4,8575.7,29423.7,35561.0
Ciudad Del Carmen,719,52,135.6,174.0,1992.1,1997.9,1993.9,1991.7,98.5,577.8,138.9,126.0,12.0,339.8,301.2,270.1,22.0,83.3,124.0,94.4,212.3,16097.9,16407.0,1697426.0,3952355.4,5184937.0,2360.8,6069.3,8063.4
Manzanillo,672,300,17455.5,20777.5,2007.0,2008.0,2009.0,2009.2,319.1,697.1,531.7,532.9,32.0,83.0,88.3,93.6,31.0,51.9,38.9,42.4,2465.2,190506.5,194164.2,11878043.4,34492595.2,39738469.9,17675.7,61246.4,72540.3
Veracruz,667,381,5430.1,7088.8,2007.0,2008.0,2007.7,2008.3,240.9,318.4,276.0,280.9,26.0,79.8,115.5,117.1,27.0,77.1,46.2,48.9,1105.9,85289.9,86927.5,5089380.6,14880374.7,17107656.7,7630.3,25874.0,30587.1
Lazaro Cardenas,632,203,9838.0,12563.6,2006.6,2007.8,2006.6,2005.8,178.1,459.7,261.1,285.0,17.0,58.0,63.2,74.2,19.0,45.2,46.5,56.5,1363.3,105317.2,107339.3,6155369.4,19717866.9,22617641.6,9739.5,37504.4,44892.3
Altamira,601,232,8391.7,9085.2,2006.7,2007.3,2007.3,2007.5,251.7,433.4,301.3,334.3,20.0,66.7,65.5,89.3,22.0,52.5,35.9,37.2,1108.1,85534.9,87177.2,6892132.2,18176097.0,21112682.4,11467.8,34530.4,40526.9
Topolobampo,558,148,2692.3,3897.3,1993.0,2008.5,2007.2,2009.1,122.3,623.3,357.1,426.9,12.0,95.1,126.3,113.8,15.0,61.2,53.7,56.1,586.0,45046.6,45911.5,2015820.5,9488259.1,8696225.0,3612.6,15574.3,19614.8
Coatzacoalcos,463,150,3525.7,5607.1,2003.0,2005.4,2007.1,2007.9,332.9,526.8,439.4,435.0,43.0,104.6,116.9,117.6,46.0,95.3,133.2,114.4,1305.1,100459.3,102388.2,3709056.2,11577097.4,13639025.7,8010.9,30440.6,37016.3
Ciudad Madero,422,216,3333.7,5494.6,2007.7,2008.5,2009.6,2009.7,324.1,366.8,346.9,346.1,28.0,93.0,56.7,53.0,75.5,127.9,161.1,148.9,1159.9,89587.0,91307.1,2068168.6,9137462.3,10623098.2,4900.9,26583.9,32797.4
Guaymas,412,189,5535.7,9156.5,2003.9,2009.9,2007.2,2007.4,401.9,537.5,576.2,581.7,38.5,64.1,103.2,104.0,40.0,81.4,78.0,78.7,1009.5,77968.2,79465.2,3230170.0,13730310.8,15336085.3,7840.2,39057.1,47780.2
Progreso,304,68,8732.3,4218.1,2006.1,2007.3,1999.4,2008.5,366.6,627.9,533.3,470.5,31.0,137.1,241.4,116.5,41.0,108.9,27.2,72.5,2161.1,166255.1,169447.2,3451483.8,17335986.4,19715448.4,11353.6,56231.7,63530.4
Frontera,300,35,208.3,233.1,2003.1,1999.5,2010.1,2009.6,75.1,202.6,357.1,391.6,17.0,45.4,227.5,221.2,6.0,7.0,11.3,10.3,69.1,5234.0,5334.5,1198027.2,3015302.1,3867443.4,3993.4,11115.1,15146.2
Cantarell,286,43,112.0,170.7,1993.5,1998.4,2003.3,2004.3,76.8,184.5,159.7,159.1,14.0,56.6,271.4,260.5,3.0,42.1,54.3,41.4,177.0,13611.9,13873.2,754455.2,1785758.3,2334727.6,2638.0,6916.9,9172.3
Tampico,204,82,635.2,875.8,1996.5,2002.8,1992.9,1992.3,323.2,843.1,522.5,502.4,47.0,243.8,304.1,308.9,96.5,390.4,463.1,435.9,295.7,22453.1,22884.2,1518939.1,3668382.1,4686401.1,7445.8,22010.0,27817.1
