Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Yuum Kaknaab,1065,65,356.3,445.4,2003.7,2001.3,2005.8,2005.0,120.3,339.7,215.3,223.8,20.0,106.8,249.3,274.0,20.0,82.6,132.2,97.5,459.5,35061.2,35734.3,4687158.3,11025767.5,14639793.5,4401.1,11352.3,15225.9
Dos Bocas,967,96,1278.2,2138.9,2006.4,2004.3,2008.9,2009.5,116.9,356.9,271.6,290.4,17.0,195.2,206.7,203.7,11.0,56.4,119.3,119.8,636.0,48637.2,49571.0,5327684.8,12034112.3,15679833.0,5509.5,14364.1,19124.7
Manzanillo,934,443,18834.0,23441.8,2007.5,2009.0,2008.9,2009.3,307.2,576.2,382.2,402.4,29.0,75.6,74.4,85.7,25.0,57.5,39.1,44.7,2704.2,208995.3,213008.0,12214571.4,36327483.7,42069664.6,13077.7,47598.2,56606.7
Pichilingue,882,50,2042.3,1452.1,1989.3,2002.7,1996.0,1999.5,229.5,358.9,231.3,264.3,16.0,38.5,82.1,125.6,8.0,27.6,25.0,33.8,737.1,56431.4,57514.8,2532804.1,13689419.4,9072697.0,2871.7,7974.1,10094.6
Mazatlan,861,232,6945.6,6312.9,1999.7,2006.4,2004.7,2006.9,268.8,1016.6,321.0,398.1,21.0,175.3,158.5,219.5,15.0,49.4,38.8,56.8,1877.9,144411.1,147183.8,7475307.5,27927467.1,28035446.3,8682.1,29012.2,35043.0
Ciudad Del Carmen,726,50,122.9,166.7,1992.1,1998.3,1990.7,1988.5,82.6,197.8,128.7,124.3,12.0,63.4,275.5,292.8,3.0,59.6,36.3,23.6,267.7,20442.3,20834.8,1239193.7,2891684.3,3761462.8,1706.9,4417.5,5817.4
Veracruz,686,357,8547.0,8872.4,2006.5,2007.3,2006.7,2006.7,246.7,325.0,269.2,273.8,19.0,49.8,39.6,44.9,29.0,107.8,78.1,82.3,1305.4,100652.6,102585.1,6780678.5,18612314.3,21142832.0,9884.4,30450.2,35196.6
Coatzacoalcos,686,268,5202.0,8517.4,2005.9,2008.3,2008.7,2008.8,321.8,294.9,335.5,335.4,28.0,42.6,54.5,54.5,68.5,106.5,137.2,134.0,1646.1,127241.0,129684.1,2852888.0,13421528.0,15674334.5,4158.7,24242.0,29869.6
Topolobampo,532,129,1912.2,2694.0,1992.4,2008.4,2006.7,2009.2,121.3,469.8,277.2,330.3,11.0,52.9,74.6,75.6,10.0,87.6,77.5,85.2,611.2,46866.3,47766.2,1411537.3,7201259.4,5999769.4,2653.3,11049.9,14169.8
Lazaro Cardenas,493,241,8132.1,11420.1,2006.5,2008.0,2006.2,2005.7,184.1,512.1,335.0,375.9,19.0,60.4,108.7,118.0,36.0,52.4,64.9,73.3,1303.2,100802.4,102737.8,4766084.3,14191273.2,16713313.1,9667.5,36894.6,44474.6
Altamira,483,201,3486.4,4135.5,2006.8,2007.1,2006.1,2006.4,248.1,311.4,277.9,280.0,26.0,80.1,63.7,69.4,20.0,62.3,63.6,53.4,628.8,48276.7,49203.6,3854661.0,10877062.8,12776272.7,7980.7,25242.3,30306.6
Frontera,295,34,64.1,65.5,2002.9,1999.1,2002.4,2000.5,89.2,168.1,120.7,122.1,13.0,30.3,74.7,68.2,23.0,53.8,148.0,158.7,68.6,5212.8,5312.8,1208598.3,2849837.4,3793591.7,4096.9,10567.6,14195.0
Cantarell,288,46,150.1,241.6,1993.8,1998.7,2006.2,2007.9,91.3,223.6,146.1,141.1,12.0,123.4,234.5,129.2,20.0,58.0,79.7,74.6,101.3,7739.2,7887.8,756228.2,1781907.0,2315984.5,2625.8,6900.9,9120.4
Ensenada,266,118,12836.0,14617.8,2004.8,2007.7,2009.9,2010.0,1096.3,1087.8,1096.8,1100.6,64.5,95.1,72.3,73.7,26.5,50.4,32.4,34.7,1611.9,124640.7,127033.8,8368407.1,23884729.3,27400957.5,31460.2,106278.7,124648.1
Guaymas,255,86,3730.6,6115.0,1999.5,2008.3,2006.3,2006.4,577.0,692.3,749.1,765.9,56.0,145.8,141.4,142.3,48.0,92.3,131.2,134.5,683.3,52723.2,53735.5,2131869.6,9166140.3,10193519.0,8360.3,41709.6,51084.4
Progreso,249,50,5035.7,3320.8,2006.2,2006.7,2000.8,2008.4,418.6,577.0,649.3,450.6,40.0,152.0,61.9,70.9,34.0,58.6,66.2,62.0,1270.1,97828.8,99707.1,2088261.3,10841364.7,12742577.0,8386.6,45146.6,53753.0
Tuxpan,237,155,1748.2,2407.9,2006.1,2007.7,2009.0,2008.8,239.5,510.3,333.8,350.4,40.0,194.4,251.9,270.2,42.0,98.6,70.0,75.9,539.2,41518.7,42315.9,2671774.3,7551026.4,8630547.4,11273.3,36025.3,43513.5
Tampico,233,70,502.2,680.5,1997.1,2002.0,1996.2,1995.6,313.5,412.0,417.1,433.0,54.0,173.8,260.4,200.1,26.0,98.7,147.8,158.7,180.6,13767.0,14031.4,2117528.2,4983672.5,6236440.6,9088.1,24440.1,30665.7
Cayo Arcas Terminal,183,26,329.0,566.6,2009.4,2006.7,2011.7,2012.0,129.5,209.6,291.8,299.7,36.0,56.9,283.0,285.4,14.0,32.7,63.5,60.4,415.4,32094.9,32711.1,455026.4,1021373.8,1264437.3,2486.5,6750.8,8586.6
Salina Cruz,170,31,2702.4,4375.3,2008.8,2008.1,2009.5,2009.6,588.6,776.0,649.3,645.4,60.5,98.9,136.3,136.9,36.0,61.6,50.4,49.6,567.3,43849.7,44691.6,1222074.8,6921223.6,7793435.4,7188.7,46543.1,57729.3
Rosarito,131,46,2175.3,3651.8,2002.6,2009.9,2011.2,2011.3,955.9,1045.3,1071.9,1077.2,88.0,120.1,121.9,121.9,20.0,111.2,49.6,48.5,360.6,27886.6,28422.0,959800.0,5519618.5,6419529.3,7326.7,49886.9,61417.7
Acapulco,130,36,1801.3,1600.1,2008.0,2005.0,2006.6,2009.2,344.7,484.2,407.4,351.3,44.5,144.9,74.4,99.1,29.0,34.8,35.8,54.4,464.0,35917.9,36607.5,766947.1,3895547.3,4386819.3,5899.6,31197.6,35769.1
Ciudad Madero,126,49,563.4,916.5,2003.2,2005.1,2006.9,2006.9,320.1,369.6,399.8,400.5,59.5,117.4,140.6,133.4,55.5,89.4,69.8,64.7,288.7,22241.7,22668.8,808149.5,2004223.4,2507850.4,6413.9,20680.3,26383.2
Cozumel,126,16,6409.8,692.0,2000.6,2003.9,1995.9,1996.3,268.0,1794.0,555.6,533.1,17.0,378.3,303.6,304.7,7.0,255.5,7.9,8.6,1682.0,129159.1,131639.0,2142743.4,11614059.3,13247894.1,17005.9,82313.0,90255.6
La Paz,119,65,988.1,1554.8,2002.8,2006.6,2009.2,2009.4,261.8,425.3,376.4,367.2,29.0,56.0,55.5,54.3,26.0,63.4,62.4,62.8,251.8,19432.0,19805.1,454624.4,2328081.9,2788113.3,3820.4,24513.1,30754.8
Rabon Grande/Coatzacoalcos,114,54,818.1,1186.7,2003.1,2004.3,2005.4,2007.1,298.8,759.7,593.0,546.5,61.0,197.3,332.9,193.9,35.5,76.4,104.4,101.4,234.1,18030.2,18376.3,890278.5,2687669.1,3110016.2,7809.5,28616.1,34722.8
Cabo San Lucas,110,36,2935.7,477.5,2002.4,1997.0,2003.4,2000.5,276.7,2740.5,336.5,527.0,17.0,383.8,149.3,962.0,8.0,142.5,51.1,230.7,779.8,60144.6,61299.4,2175551.1,7768289.8,8952160.4,19777.7,67312.0,76561.6
Seybaplaya,73,20,540.0,878.1,2006.7,2001.3,2009.6,2009.7,260.7,272.7,365.1,365.5,35.0,53.6,88.6,86.4,48.0,93.6,105.2,104.2,180.2,13943.9,14211.6,331314.2,1610670.4,1925073.0,4538.6,25648.8,32205.6
Puerto Vallarta,65,28,1819.0,173.6,2001.9,1999.2,2004.1,2003.6,238.7,544.8,317.7,341.2,16.0,155.7,30.5,44.2,8.0,13.4,7.4,7.6,447.4,34634.2,35299.2,681986.3,3168587.3,3440027.8,10492.1,43259.7,44397.1
Boca Del Rio,47,46,336.0,425.3,2008.4,2008.4,2007.4,2007.9,210.7,245.0,254.7,235.7,81.0,97.3,109.0,117.4,74.0,106.9,76.4,89.4,78.5,6023.5,6139.2,212556.0,696508.1,839401.7,4522.5,18413.0,22251.2
Morro Redondo,45,7,53.0,70.5,2009.7,2008.0,2008.0,2007.9,403.8,2058.1,824.9,866.9,58.0,830.6,507.2,309.9,6.0,132.6,116.3,96.4,35.5,2674.0,2725.4,231930.4,567669.7,778206.5,5154.0,14852.7,19866.2
Chiltepec,32,13,2.3,2.2,1991.6,1999.5,1996.3,1996.2,116.8,135.6,146.5,148.0,26.5,36.5,78.6,70.6,10.5,26.3,77.1,88.6,5.9,445.2,453.7,42175.0,98147.7,128700.8,1318.0,3346.8,4440.9
Playa Del Carmen,31,8,143.9,172.1,1987.1,1993.5,1988.9,1986.2,703.1,3383.5,835.2,689.7,101.0,767.7,620.4,187.5,49.0,80.8,97.0,105.2,78.2,5925.3,6039.0,699651.8,1476457.0,1841313.0,22569.4,56041.0,71453.6
Santa Rosalia,28,10,112.3,170.2,1992.2,1993.8,2002.6,2003.8,679.7,705.2,624.9,619.8,65.5,86.6,72.3,72.2,45.0,82.4,68.1,70.2,24.9,1896.2,1932.6,146420.9,615173.5,532581.2,5229.3,17620.4,23385.3
Los Cabos,28,11,24.2,17.8,1985.2,1989.8,1987.4,1986.1,261.2,1792.6,1034.5,1892.3,44.0,401.3,1431.1,1582.8,17.0,73.1,16.5,14.2,37.1,2787.8,2841.3,179294.2,354617.5,404229.4,6403.4,13894.4,16836.2
San Carlos,26,11,362.7,523.4,1996.7,1996.5,2005.2,2007.7,504.6,3415.8,1075.7,997.8,99.5,189.0,273.6,178.9,21.0,351.2,640.5,350.9,103.6,7909.2,8061.0,393808.2,1333988.5,1528523.9,15146.5,57695.1,69895.4
Puerto Escondido,24,4,6.4,1.0,1983.9,1990.0,1989.9,1988.6,181.4,170.0,175.0,177.7,58.5,38.8,52.4,54.6,16.0,12.8,21.5,21.8,27.9,2094.9,2135.1,46184.4,60241.4,62489.9,1924.4,3063.1,3740.8
Huatulco (Santa Maria Huatulco),22,17,847.6,263.6,1999.9,1999.9,2004.0,2011.5,624.4,657.8,650.2,1141.4,39.5,48.0,65.3,127.1,8.5,9.8,13.4,26.7,189.1,14647.3,14928.5,466053.3,1747431.9,1857230.0,21184.2,74275.5,74813.9
Isla Mujeres,15,9,627.8,72.2,1997.9,2005.6,2009.0,2009.4,305.0,1370.7,3459.4,841.4,32.0,273.8,39.0,57.9,35.0,283.1,256.3,260.9,157.6,12158.0,12391.5,15709.9,839556.1,1217768.5,1047.3,50758.0,72878.9
Alvarado,14,13,118.6,114.0,2006.5,2006.5,2006.3,2011.5,270.0,470.3,259.9,347.6,46.0,70.8,83.7,107.2,35.0,78.3,80.7,118.4,16.0,1230.7,1254.4,99998.1,317392.1,384070.9,7142.7,25301.3,29635.6
San Juan De La Costa,13,3,289.3,525.3,1983.5,1992.0,1985.1,1984.8,697.0,1101.3,744.5,740.7,77.0,146.5,140.1,140.2,92.0,76.8,109.4,110.2,45.1,3483.3,3550.2,126772.4,407262.0,465881.2,9751.7,44556.2,54368.4
Campeche,12,1,18.8,29.5,1979.0,1979.0,1979.0,1979.0,266.0,266.0,369.7,369.7,120.0,120.0,819.3,819.3,22.0,22.0,27.5,27.5,70.2,5279.3,5380.7,52091.9,55808.7,52564.2,4341.0,14787.4,19655.5
Puerto Madero,11,9,389.0,127.3,2004.1,2004.1,2005.4,2010.0,1015.0,2917.0,739.9,1612.8,64.0,156.8,165.8,621.5,9.0,348.4,264.4,1321.1,127.5,9795.3,9983.4,809341.8,2139811.2,2279856.7,73576.5,192354.8,207230.8
Nautla,9,8,60.6,86.6,2001.0,2003.4,2007.7,2009.5,416.3,450.4,272.2,313.5,59.0,73.9,61.6,55.7,43.0,98.2,68.4,64.8,12.7,971.7,990.3,39028.3,120164.5,136480.9,4336.5,16222.1,19412.4
