,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,100,Bulgaria,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1422741643.48,2338309.643614
1,100,Bulgaria,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",854137572.422,76130.00949
2,100,Bulgaria,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",710203208.014,95643.010778
3,100,Bulgaria,74,Copper and articles thereof,539013458.686,79030.474383
4,100,Bulgaria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",466179283.02199996,40466.268535
5,100,Bulgaria,10,Cereals,400740806.781,1947700.621205
6,100,Bulgaria,72,Iron and steel,378314820.261,743498.2517510001
7,100,Bulgaria,39,Plastics and articles thereof,327431622.951,144623.38301700001
8,100,Bulgaria,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",259930669.637,58788.891017999995
9,100,Bulgaria,73,Iron or steel articles,181682945.389,122039.970499
10,100,Bulgaria,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",180903648.078,1629679.6819169999
11,100,Bulgaria,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",157200877.311,257264.211949
12,100,Bulgaria,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",146179979.349,1836.173361
13,100,Bulgaria,62,Apparel and clothing accessories; not knitted or crocheted,135198532.732,2574.295924
14,100,Bulgaria,38,Chemical products n.e.c.,131256709.68900001,119851.17290399999
15,100,Bulgaria,95,"Toys, games and sports requisites; parts and accessories thereof",122523225.929,8593.076397
16,100,Bulgaria,23,"Food industries, residues and wastes thereof; prepared animal fodder",121615046.749,356647.87579099997
17,100,Bulgaria,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",115175462.965,2452.263014
18,100,Bulgaria,40,Rubber and articles thereof,111573860.56099999,15411.87516
19,100,Bulgaria,76,Aluminium and articles thereof,105959420.389,28965.127768
20,100,Bulgaria,30,Pharmaceutical products,95185323.953,3375.295779
21,100,Bulgaria,70,Glass and glassware,79941573.265,141268.875145
22,100,Bulgaria,61,Apparel and clothing accessories; knitted or crocheted,77071006.043,2518.801577
23,100,Bulgaria,44,Wood and articles of wood; wood charcoal,70546437.663,176245.43879
24,100,Bulgaria,31,Fertilizers,67722356.144,306537.08886699995
25,100,Bulgaria,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",64256649.432,95491.48364800001
26,100,Bulgaria,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",57761032.342,36828.291486
27,100,Bulgaria,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",55113791.092,3243.1991470000003
28,100,Bulgaria,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",55039453.643,17500.136946
29,100,Bulgaria,83,Metal; miscellaneous products of base metal,51185213.903,9679.740797
30,100,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",42275378.843,569288.236126
31,100,Bulgaria,20,"Preparations of vegetables, fruit, nuts or other parts of plants",40311894.829,26104.149704
32,100,Bulgaria,02,Meat and edible meat offal,38113905.905999996,7623.065481000001
33,100,Bulgaria,17,Sugars and sugar confectionery,33687144.706,74669.73825200001
34,100,Bulgaria,22,"Beverages, spirits and vinegar",32263636.44,37869.839183
35,100,Bulgaria,26,"Ores, slag and ash",29556876.763000004,74849.17480300002
36,100,Bulgaria,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",28990438.734,5172.832239
37,100,Bulgaria,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",28295716.347,10647.673716000001
38,100,Bulgaria,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",26199171.001000002,123647.79508299999
39,100,Bulgaria,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",25980358.843,8928.755781
40,100,Bulgaria,29,Organic chemicals,24037311.658,11598.534197
41,100,Bulgaria,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",23579810.333,5309.173543
42,100,Bulgaria,69,Ceramic products,20532892.544,17562.636886
43,100,Bulgaria,93,Arms and ammunition; parts and accessories thereof,19504545.167,602.322661
44,100,Bulgaria,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",18795704.834,15998.920370000002
45,100,Bulgaria,35,Albuminoidal substances; modified starches; glues; enzymes,18223569.805,8926.817668
46,100,Bulgaria,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",17627908.098,44823.552838
47,100,Bulgaria,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15769953.704,470.457782
48,100,Bulgaria,96,Miscellaneous manufactured articles,15346275.47,1575.727635
49,100,Bulgaria,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",14807196.061,318.06239
50,100,Bulgaria,07,Vegetables and certain roots and tubers; edible,14081931.269000001,5933.046111000001
51,100,Bulgaria,08,"Fruit and nuts, edible; peel of citrus fruit or melons",13120876.444,8956.510839999999
52,100,Bulgaria,21,Miscellaneous edible preparations,12498029.829,3536.920972
53,100,Bulgaria,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",10783988.128999999,4949.077157
54,100,Bulgaria,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",10066917.223,3901.8007439999997
55,100,Bulgaria,89,"Ships, boats and floating structures",8675864.457,2696.427345
56,100,Bulgaria,64,Footwear; gaiters and the like; parts of such articles,8022818.675,277.78049500000003
57,100,Bulgaria,05,Animal originated products; not elsewhere specified or included,7442562.016,2710.957012
58,100,Bulgaria,18,Cocoa and cocoa preparations,7008901.348,1497.205664
59,100,Bulgaria,57,Carpets and other textile floor coverings,6965732.274999999,2083.223852
60,100,Bulgaria,09,"Coffee, tea, mate and spices",6804460.825,8019.724882
61,100,Bulgaria,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",5622141.296,1185.575001
62,100,Bulgaria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,4976289.665,982.2533599999999
63,100,Bulgaria,78,Lead and articles thereof,4692669.350000001,2651.841966
64,100,Bulgaria,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",3884919.356,3189.087578
65,100,Bulgaria,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",3631892.477,440.370537
66,100,Bulgaria,54,Man-made filaments; strip and the like of man-made textile materials,3361921.605,768.256009
67,100,Bulgaria,65,Headgear and parts thereof,3074494.494,81.537776
68,100,Bulgaria,55,Man-made staple fibres,2641931.197,909.9314969999999
69,100,Bulgaria,79,Zinc and articles thereof,2521189.764,1052.666064
70,100,Bulgaria,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",2403447.499,516.079985
71,100,Bulgaria,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,1731958.6339999998,3653.880692
72,100,Bulgaria,60,Fabrics; knitted or crocheted,1524706.65,70.655823
