Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
China,130,61,8847.3,15022.5,1997.1,1998.0,1996.9,1996.8,3270.4,3471.3,3456.3,3472.0,328.5,379.2,401.2,406.0,121.0,135.6,144.7,144.8,953.1,73527.5,74939.2,5276019.8,15608583.0,21848973.5,40584.8,189308.3,241519.2
Papua New Guinea,84,50,810.6,1098.4,2005.0,2005.4,2005.4,2006.7,630.6,1120.3,699.6,724.1,51.5,112.6,128.4,140.0,30.0,89.9,73.5,68.8,204.4,15683.3,15984.4,841052.3,2950091.1,3605405.6,10012.5,42505.0,52472.3
Fiji,62,45,1032.2,1324.5,2008.1,2008.8,2007.6,2008.2,1584.6,8525.8,1412.9,1258.8,224.0,901.6,259.9,177.8,51.5,735.5,195.6,121.0,285.5,21729.4,22146.6,1130127.7,3639406.8,4189552.6,18227.9,67018.9,80410.2
Vanuatu,47,24,566.2,650.6,2007.3,2007.8,2009.0,2009.6,716.6,740.3,682.3,682.2,55.0,80.3,59.2,57.6,16.0,20.0,17.0,17.7,104.1,8013.0,8166.9,399578.3,1467161.5,1777654.4,8501.7,37473.2,47053.1
Australia,23,7,501.8,502.7,2008.4,2006.7,2005.5,2008.3,1189.2,1361.5,1353.5,1493.5,89.0,106.4,119.3,131.9,11.0,30.4,18.6,20.3,98.4,7578.2,7723.7,432179.4,1827870.0,2189415.5,18790.4,85518.8,105230.4
New Caledonia,20,9,380.6,494.9,2011.6,2010.7,2012.0,2012.0,938.1,963.4,955.3,959.6,69.0,85.3,84.3,87.4,20.5,21.9,26.8,26.7,73.7,5683.9,5793.0,337500.5,1351752.9,1560838.4,16875.0,75280.3,92346.6
"Korea, Republic of",15,10,971.9,1630.5,2005.6,2003.9,2009.7,2010.5,3435.1,5100.8,3071.0,2966.9,362.0,557.1,376.9,357.5,89.0,147.3,112.6,110.9,139.2,10715.1,10920.8,801817.0,2504490.0,3053560.3,53454.5,213617.3,263016.6
"Taiwan, Province of China",13,12,608.8,993.3,1995.5,1995.4,1995.3,1995.3,2958.0,3077.9,3095.4,3090.3,301.0,306.8,316.5,315.8,25.0,35.3,38.2,38.2,59.7,4597.8,4686.0,498234.2,1355279.6,2026894.6,38325.7,166981.0,214711.4
New Zealand,11,5,452.7,419.4,2009.2,2008.2,2008.8,2009.6,1964.2,2622.2,2297.8,2624.6,143.0,243.3,257.9,342.7,25.0,48.5,60.5,33.6,62.0,4778.7,4870.5,308492.3,1162602.8,1411451.3,28044.8,117935.8,142216.3
Tuvalu,11,9,190.3,217.6,2001.8,1999.1,2003.7,2003.9,6175.2,8578.2,5983.5,5871.1,555.0,706.9,739.1,981.0,119.0,364.1,762.3,622.9,86.2,6496.5,6621.3,1345348.6,2979773.7,3384609.6,122304.4,285111.0,335219.7
Micronesia (Federated States of),11,11,219.9,222.9,2002.6,2002.6,2008.7,2007.6,7679.7,8954.2,6536.6,6004.2,824.0,887.9,1451.2,1447.0,117.0,196.5,313.3,289.8,69.8,5249.8,5350.6,1468103.9,3254132.4,3697955.3,133464.0,312633.9,369122.0
Singapore,11,11,689.0,1093.3,2003.9,2003.9,2003.5,2003.8,3549.6,4353.8,3859.5,3786.0,308.0,483.6,508.2,459.0,10.0,10.2,10.2,9.9,121.0,9275.2,9453.2,664725.2,1717024.2,2424377.2,60429.6,228037.9,285853.4
Philippines,9,8,135.9,210.1,2003.8,2004.6,2003.5,2003.9,2728.1,4931.3,3593.6,3565.3,363.0,710.8,810.9,814.5,62.0,60.5,62.1,66.1,45.8,3490.8,3557.8,595085.2,1498303.9,1881231.2,66120.6,200220.2,244022.8
Nauru,9,2,61.2,79.5,2000.8,2000.0,2000.4,2000.2,724.2,2133.2,985.8,1078.5,80.0,279.0,209.7,241.6,135.0,81.0,114.1,101.5,14.9,1136.7,1158.6,138069.0,302022.9,390603.1,15341.0,57774.0,74276.6
Thailand,7,3,579.5,729.7,1994.1,1993.7,1994.3,1994.3,4541.8,5459.2,4996.8,4990.5,295.0,366.7,327.6,327.2,33.0,91.7,39.2,39.0,125.6,9685.0,9870.9,399974.1,1251608.0,1739061.6,57139.2,263502.0,347442.6
Marshall Islands,7,7,139.7,136.6,2000.6,2000.6,2004.5,2004.0,2033.2,7928.2,3705.0,2641.6,522.0,521.4,679.6,511.3,127.0,800.0,1645.1,1173.7,48.0,3620.1,3689.6,592765.5,1275786.8,1471025.3,84680.8,204252.7,242447.7
