Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,137,62,10051.2,17312.9,1996.9,1998.2,1997.3,1997.3,3298.0,3196.9,3431.6,3436.9,301.0,323.5,342.1,341.9,13.0,73.4,202.0,205.5,860.4,66451.2,67727.0,5686163.8,16007007.3,23194084.6,41504.8,194097.1,248128.2
General cargo,97,37,1974.8,2468.3,2002.2,2004.5,2002.4,2002.1,1305.9,1958.7,1735.6,1747.2,151.0,185.9,233.0,238.5,41.0,92.1,84.1,96.2,337.1,25915.3,26412.9,1775234.8,5706132.4,8116274.8,18301.4,87477.4,114785.7
Container,92,24,1078.7,1391.3,2009.3,2008.2,2009.5,2009.2,719.9,807.2,803.6,812.8,60.0,69.0,91.9,94.1,29.0,30.7,29.3,29.5,258.7,19865.5,20246.9,1266287.8,4800655.7,5414050.7,13764.0,55339.5,66821.9
Miscellaneous - fishing,56,46,346.2,334.3,2008.4,2008.2,2010.6,2010.6,6138.9,7338.1,6477.7,6415.1,1122.5,1198.8,1265.2,1221.7,14.5,69.2,201.1,225.8,164.8,12376.7,12614.3,2351238.7,5215500.7,5929496.2,41986.4,98813.1,117136.9
Chemical tanker,31,26,2393.1,3988.2,2013.5,2013.6,2013.4,2013.4,3245.5,2771.5,2752.1,2744.4,258.0,333.3,283.9,279.5,29.0,152.4,47.1,43.6,303.5,23449.4,23899.6,859482.6,5835594.2,6747431.9,27725.2,221909.2,272762.6
Refrigerated bulk,16,13,183.0,211.4,1988.0,1987.9,1988.0,1987.9,1632.1,2371.8,2727.0,2815.8,257.5,296.0,345.7,340.5,138.0,253.1,315.3,317.0,172.3,13037.0,13287.3,627005.4,1370037.2,1543218.0,39187.8,83508.8,90164.5
Oil tanker,15,11,835.1,1302.0,2000.8,2001.4,2005.1,2005.0,3699.6,5162.1,3256.8,3262.7,334.0,654.7,586.9,584.3,31.0,133.9,52.6,57.5,192.5,14777.5,15061.3,1652271.3,2616063.5,2955021.4,110151.4,324063.1,394125.0
Liquefied gas tanker,13,2,44.4,46.9,2011.9,2013.0,2012.5,2012.6,727.9,1144.2,887.4,898.2,63.0,100.5,93.0,94.6,34.0,40.5,38.8,39.1,27.1,2070.7,2110.5,35405.2,102574.5,113275.1,2723.5,14910.9,19608.2
Cruise,10,9,149.2,21.7,1995.8,1996.1,1996.1,1995.4,468.0,524.5,548.1,547.9,41.0,50.5,52.6,51.7,9.0,7.8,8.2,8.3,35.3,2725.1,2777.4,90762.1,481678.6,606070.1,9076.2,41865.0,48009.1
Service - other,5,5,43.2,20.2,1995.0,1995.0,1995.4,1993.8,1822.1,2152.9,2247.1,2245.8,277.0,341.8,370.7,348.3,70.0,101.0,65.1,69.3,19.7,1493.4,1522.0,141074.7,289454.3,311904.5,28214.9,62783.0,70890.9
Vehicle,4,3,532.5,173.5,2006.0,2005.0,2006.5,2006.7,3054.0,3099.4,3152.7,3177.5,186.0,209.3,239.4,248.8,70.0,85.7,82.9,76.8,45.5,3519.1,3586.6,175652.1,774437.4,896877.4,43913.0,166913.4,179635.4
Service - tug,1,1,1.0,0.6,2008.0,2008.0,2008.0,2008.0,2862.6,2862.6,2862.6,2862.6,899.0,899.0,899.0,899.0,37.0,37.0,37.0,37.0,3.0,224.2,228.5,14660.4,34667.3,46417.7,14660.4,37855.7,51111.6
