Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,145,66,10181.0,17494.4,1997.0,1998.0,1997.7,1997.8,3254.2,3323.9,3288.6,3296.9,323.0,353.0,391.3,393.5,97.0,103.6,127.8,127.5,997.0,76989.4,78467.6,5704210.9,16065967.2,23218452.1,39339.4,183920.3,234998.2
General cargo,96,36,2039.7,2750.8,2002.2,2004.7,1999.7,1999.8,922.5,2358.5,1758.9,1923.1,81.5,254.0,290.4,308.7,26.0,56.5,60.6,65.9,388.2,29888.9,30462.7,2075129.1,6623300.4,9399676.1,21615.9,101978.4,133457.1
Container,93,24,1694.3,2171.6,2009.3,2008.2,2009.7,2009.5,955.7,1347.5,1249.7,1254.8,81.0,105.1,139.1,140.0,21.0,24.4,26.5,26.7,362.3,27864.5,28399.5,2038540.2,7688933.8,8709652.9,21919.8,88160.3,106687.6
Miscellaneous - fishing,59,49,642.1,611.2,2009.2,2008.7,2008.5,2008.4,9396.6,12430.1,10798.1,10893.2,1013.0,1254.3,1253.9,1350.9,91.0,879.6,972.3,784.0,311.3,23370.5,23819.2,4298322.4,9534507.6,10839769.7,72852.9,171456.0,203250.7
Chemical tanker,33,27,1072.7,1786.3,2013.0,2013.0,2012.8,2012.8,1111.0,1687.1,1187.4,1183.1,92.0,173.7,227.5,222.8,39.0,65.9,55.9,57.0,174.3,13468.0,13726.5,531718.3,2977080.6,3498791.8,16112.7,105443.2,130481.4
Refrigerated bulk,22,18,307.6,338.7,1989.4,1989.4,1990.3,1989.6,1254.3,2914.8,3076.9,2988.3,187.5,423.9,891.9,929.6,144.5,167.4,144.9,146.0,234.0,17739.3,18079.8,1004699.2,2195316.5,2472817.6,45668.1,97318.3,105074.5
Liquefied gas tanker,13,3,35.6,37.0,2012.0,2012.7,2012.1,2012.2,637.0,660.3,692.3,693.3,57.0,56.0,59.4,59.5,22.0,22.3,20.7,20.8,19.1,1463.5,1491.6,27948.1,80970.1,89416.9,2149.9,11770.3,15478.3
Oil tanker,12,9,294.9,463.3,2002.7,2003.0,2005.6,2005.4,1161.2,1817.4,1192.5,1205.1,108.0,266.6,182.3,194.2,55.0,90.6,77.7,81.7,77.4,5914.2,6027.8,561610.2,940436.3,1060798.8,46800.8,138488.1,167840.0
Cruise,10,9,191.3,27.2,1995.8,1996.1,1995.5,1995.0,618.5,583.8,702.8,687.2,54.0,56.9,54.9,54.3,10.5,12.4,11.0,11.4,50.6,3899.4,3974.3,109895.0,610158.6,788150.2,10989.5,52992.6,62370.5
Service - other,4,4,27.4,13.7,1997.2,1997.2,1991.2,1989.9,1257.9,1376.7,1434.9,1531.6,96.0,182.8,142.0,136.2,59.5,61.2,86.9,88.5,10.8,829.3,845.2,95834.9,196632.1,211883.0,23958.7,53312.2,60197.0
Vehicle,4,3,365.7,115.6,2006.0,2005.0,2006.3,2006.4,1977.2,2147.1,2165.0,2117.3,147.5,173.0,179.6,171.6,57.5,79.3,82.8,88.3,32.2,2488.6,2536.3,117043.7,516037.3,597623.8,29260.9,111220.8,119698.0
Ferry-pax only,1,1,0.2,0.0,2016.0,2016.0,2016.0,2016.0,732.7,732.7,732.7,732.7,40.0,40.0,40.0,40.0,4.0,4.0,4.0,4.0,0.2,18.5,18.9,2230.3,4542.2,5721.8,2230.3,5186.5,6837.5
Service - tug,1,1,1.1,0.6,2008.0,2008.0,2008.0,2008.0,3178.2,3178.2,3178.2,3178.2,556.0,556.0,556.0,556.0,15.0,15.0,15.0,15.0,3.0,228.8,233.2,16276.3,38488.5,51534.0,16276.3,42028.3,56745.3
Ro-Ro,1,1,2.8,5.1,2009.0,2009.0,2009.0,2009.0,5643.8,5643.8,5643.8,5643.8,877.0,877.0,877.0,877.0,2693.0,2693.0,2693.0,2693.0,33.7,2528.8,2577.4,18633.0,143653.4,67788.7,18633.0,45472.4,64822.6
