Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,116,25,4121.1,5250.3,2003.7,2003.2,2003.6,2003.6,1323.4,1311.8,1431.5,1423.3,100.0,101.7,127.9,127.8,27.5,55.8,51.3,52.1,653.0,50500.1,51469.7,4465117.3,15985046.7,17436661.9,38492.4,139301.5,163114.3
Refrigerated bulk,57,30,805.4,932.3,1991.3,1991.6,1992.2,1992.1,2155.6,3071.3,2870.2,2867.3,381.0,437.8,574.6,569.8,106.0,138.6,137.6,141.8,648.2,49044.2,49985.9,2765825.5,6043463.1,6807392.8,48523.3,103402.5,111643.6
Cruise,44,21,1992.2,226.0,1996.9,1998.8,1999.8,1998.1,978.9,1350.9,1017.5,1014.3,65.0,100.8,84.9,86.3,10.0,14.4,15.4,14.8,469.4,36302.7,36999.7,957561.7,4914685.6,5896327.9,21762.8,96569.0,105189.7
Miscellaneous - fishing,33,29,1019.3,845.1,2005.4,2005.3,2006.1,2006.0,4264.1,12825.2,15205.2,15312.3,669.0,1422.1,3536.9,3497.9,179.0,447.5,644.0,653.4,410.0,30785.9,31377.0,5943320.8,13183431.3,14988226.4,180100.6,423858.6,502458.6
Chemical tanker,14,5,487.1,809.3,2012.1,2008.6,2012.3,2012.4,951.8,1801.9,1214.7,1212.2,150.5,245.0,174.0,172.1,18.5,40.1,34.6,34.7,61.1,4725.6,4816.3,191463.0,1213137.4,1402502.2,13675.9,101527.3,124268.9
Bulk carrier,11,5,181.3,310.6,2009.8,2008.6,2009.2,2009.4,977.1,1206.2,1172.7,1168.4,96.0,107.3,109.1,108.8,67.0,102.5,124.9,125.8,27.4,2116.3,2157.0,132553.2,316805.8,452488.5,12050.3,47905.3,59602.9
General cargo,7,7,373.8,418.3,2011.0,2011.0,2014.2,2014.3,1050.0,2183.9,3137.6,2985.3,125.0,221.3,525.6,532.5,26.0,62.3,146.1,150.5,29.1,2244.0,2287.1,169393.8,608071.3,893829.2,24199.1,140616.4,191235.6
Oil tanker,6,3,58.2,95.2,2009.7,2010.3,2009.2,2009.2,1097.5,1131.9,1534.3,1549.2,172.0,146.2,622.9,479.6,31.0,325.2,671.3,720.2,65.3,4933.4,5028.1,132021.3,187010.4,213331.8,22003.6,63417.6,77282.7
Service - tug,3,3,6.6,8.0,1997.3,1997.3,2002.5,1998.4,2381.4,2624.3,2502.5,2414.6,545.0,671.7,609.3,693.6,1.0,2.7,2.1,1.6,6.5,489.7,499.2,204494.7,483568.4,647471.9,68164.9,176014.0,237648.8
Liquefied gas tanker,2,2,8.9,10.2,2009.0,2009.0,2009.0,2009.0,993.5,993.5,993.5,993.3,84.5,84.5,84.5,84.7,108.5,108.5,109.0,106.5,6.1,463.2,472.1,7692.4,22286.1,24611.0,3846.2,21057.7,27691.4
Ro-Ro,1,1,0.4,0.4,2017.0,2017.0,2017.0,2017.0,904.8,904.8,904.8,904.8,147.0,147.0,147.0,147.0,4524.0,4524.0,4524.0,4524.0,43.5,3265.0,3327.7,1477.3,11389.3,5374.5,1477.3,3605.2,5139.3
Other liquids tankers,1,1,27.4,31.0,2009.0,2009.0,2009.0,2009.0,888.0,888.0,888.0,888.0,51.0,51.0,51.0,51.0,39.0,39.0,39.0,39.0,4.4,343.5,350.1,15926.4,45474.6,98043.2,15926.4,55174.9,89156.9
Service - other,1,1,10.0,4.2,1997.0,1997.0,1997.0,1997.0,3135.9,3135.9,3135.9,3135.9,485.0,485.0,485.0,485.0,180.0,180.0,180.0,180.0,8.3,625.2,637.2,29148.0,59805.3,64443.9,29148.0,64859.3,73235.3
