Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Mauritius,58,37,1492.3,1029.9,2001.1,2002.5,2005.0,2004.6,1024.0,8606.8,2575.4,3923.1,258.0,882.6,2368.0,2855.3,223.5,406.7,471.3,578.5,711.5,53679.3,54709.9,6308481.4,14382520.6,16383329.0,108766.9,261572.8,307341.9
Oman,45,11,1671.4,1979.4,2004.8,2003.3,2004.6,2005.2,1346.3,1390.5,1390.4,1390.8,110.0,101.5,108.7,110.4,21.0,35.1,24.2,25.9,223.2,17290.5,17622.5,1685154.7,6285669.8,6931181.5,37447.9,138912.8,162420.2
Madagascar,32,16,693.5,246.4,1999.8,1999.9,1999.7,2000.8,741.1,4646.5,737.6,777.8,52.5,760.4,258.4,385.6,30.0,79.3,29.6,77.8,234.1,17920.7,18264.8,623635.6,2215146.9,2438272.1,19488.6,66762.4,72804.1
United Arab Emirates,29,15,1672.6,2107.1,2003.4,2005.6,2005.1,2005.3,2118.2,2444.4,2274.2,2252.8,154.0,248.4,236.1,229.4,21.0,46.1,57.5,56.3,228.2,17655.1,17994.1,1510595.4,5573158.4,6243449.3,52089.5,203799.9,243589.5
"Tanzania, United Republic of",24,9,620.7,771.8,2003.9,2000.1,2004.3,2005.7,1037.9,1068.9,1026.1,1024.0,73.5,81.6,79.0,78.6,130.5,105.3,137.3,143.5,124.4,9628.1,9813.0,649187.0,2423212.9,2708864.2,27049.5,101378.5,119885.6
Mayotte,19,6,449.3,581.2,2005.7,2002.3,2005.7,2012.1,852.7,854.1,904.2,915.5,100.0,85.7,114.9,124.6,15.0,24.2,23.4,27.5,78.2,6057.7,6174.1,190664.0,1214224.8,1526187.4,10034.9,68882.5,85103.1
Comoros,15,9,165.8,229.7,2002.9,2006.1,1999.5,1999.5,915.7,1633.4,946.4,936.2,76.0,194.8,98.8,93.8,62.0,545.8,98.9,96.0,91.9,6967.2,7101.0,227275.0,822164.7,937412.3,15151.7,60641.3,74178.6
South Africa,10,10,121.5,141.6,1992.3,1992.3,1992.8,1992.7,2142.0,2228.5,2253.5,2246.5,209.5,265.8,256.1,259.8,12.0,12.1,13.0,12.8,63.3,4813.4,4905.8,420013.3,917749.4,1033758.4,42001.3,89504.4,96637.8
Singapore,9,8,326.6,370.0,1997.2,1997.4,1998.5,1997.8,3298.7,4443.7,3929.9,3944.3,381.0,533.2,510.1,515.2,18.0,18.1,18.7,18.8,112.1,8552.1,8716.3,645233.1,1586932.5,1815098.6,71692.6,181606.7,205408.3
Maldives,9,8,325.5,53.9,2003.9,2002.8,2003.7,2006.5,1277.8,1271.9,1281.1,1281.7,105.0,100.4,95.2,106.1,12.0,14.2,16.4,18.3,70.2,5429.3,5533.5,102699.8,776334.4,1094935.4,11411.1,75437.3,95638.1
India,8,7,189.8,238.0,1998.4,1998.3,1998.7,1998.5,2023.7,1980.3,1987.4,1959.2,458.5,442.7,304.2,310.0,16.5,36.6,26.9,20.9,40.9,3139.4,3199.7,413669.0,1188286.6,1410660.8,51708.6,155854.9,192481.2
Réunion,7,7,361.9,217.3,2003.1,2003.1,2001.4,2004.5,988.3,989.4,988.0,986.1,69.0,73.6,70.8,77.2,12.0,24.6,23.6,34.4,64.0,4955.5,5050.7,261932.0,844565.4,914839.6,37418.9,119082.4,126958.8
Thailand,7,6,220.7,276.3,1991.1,1993.0,1996.9,1997.2,3997.8,4176.9,4205.6,4212.8,457.0,542.3,450.2,442.4,334.0,299.8,245.4,240.2,115.3,8736.9,8904.7,507172.4,1283000.5,1427047.8,72453.2,180481.0,200439.9
Egypt,3,3,263.1,51.5,2003.0,2003.0,2002.7,1998.1,3119.3,3145.9,3122.0,3204.9,226.0,657.3,330.0,872.6,4.0,5.0,2.4,3.2,84.0,6414.3,6537.4,222342.8,728863.1,762517.2,74114.3,219200.2,214558.5
Spain,3,3,39.3,44.5,1998.0,1998.0,1994.3,1994.0,5540.5,5083.7,5909.3,5776.7,485.0,602.0,677.9,656.6,30.0,151.3,300.7,312.9,21.1,1600.8,1631.5,177729.4,390969.4,442231.6,59243.1,132112.9,149204.4
Morocco,2,1,63.8,74.0,1990.0,1990.0,1990.0,1990.0,7478.5,7478.5,7478.5,7478.5,641.0,641.0,640.7,640.7,154.5,154.5,155.2,155.2,33.5,2558.9,2608.0,219642.4,479929.3,540595.2,109821.2,234027.8,252679.6
Kenya,2,2,51.4,30.9,2006.5,2006.5,2005.4,2011.8,1006.7,1006.7,1004.1,1018.2,82.0,82.0,78.9,96.6,7.5,7.5,7.9,5.5,13.7,1056.4,1076.7,18224.9,101993.8,141527.9,9112.4,58058.7,74608.0
Greece,2,2,36.8,42.5,1990.0,1990.0,1990.0,1989.9,3813.8,3813.8,3806.9,3801.0,314.5,314.5,314.6,314.7,33.0,33.0,32.7,32.0,16.6,1270.0,1294.4,126124.9,275588.9,310425.0,63062.4,134385.3,145095.8
Djibouti,2,2,52.0,89.2,2007.5,2007.5,2011.9,2012.0,1242.7,1242.7,1545.5,1546.5,115.0,115.0,130.8,130.8,141.5,141.5,265.4,265.7,6.7,519.0,529.0,42860.0,85612.0,105433.5,21430.0,67036.6,78030.4
Saudi Arabia,1,1,19.7,19.6,1992.0,1992.0,1992.0,1992.0,2540.7,2540.7,2540.7,2540.7,512.0,512.0,512.0,512.0,10.0,10.0,10.0,10.0,11.6,881.4,898.4,58233.9,127244.0,143328.4,58233.9,124095.9,133986.2
China,1,1,32.4,55.2,2012.0,2012.0,2012.0,2012.0,977.1,977.1,977.1,977.1,65.0,65.0,65.0,65.0,86.0,86.0,86.0,86.0,2.5,197.2,201.0,24636.0,48759.0,60477.0,24636.0,78648.6,91443.6
"Taiwan, Province of China",1,1,5.0,10.1,1979.0,1979.0,1979.0,1979.0,5080.6,5080.6,5080.6,5080.6,569.0,569.0,569.0,569.0,293.0,293.0,293.0,293.0,5.5,414.4,422.4,29888.2,65307.1,73562.3,29888.2,63691.3,68767.5
Panama,1,1,48.2,56.5,1997.0,1997.0,1997.0,1997.0,9457.0,9457.0,9457.0,9457.0,702.0,702.0,702.0,702.0,27.0,27.0,27.0,27.0,20.5,1569.4,1599.5,167491.5,365977.2,412238.8,167491.5,356922.6,385369.2
Ecuador,1,1,50.5,59.1,1997.0,1997.0,1997.0,1997.0,9901.8,9901.8,9901.8,9901.8,811.0,811.0,811.0,811.0,240.0,240.0,240.0,240.0,22.3,1699.0,1731.6,175368.9,383189.6,431627.1,175368.9,373709.3,403493.7
Cyprus,1,1,8.6,2.0,1960.0,1960.0,1960.0,1960.0,3309.2,3309.2,3309.2,3309.2,274.0,274.0,274.0,274.0,29.0,29.0,29.0,29.0,4.6,349.9,356.6,7836.0,44255.2,96227.2,7836.0,45268.8,87490.3
Indonesia,1,1,14.9,14.1,1990.0,1990.0,1990.0,1990.0,3184.7,3184.7,3184.7,3184.7,329.0,329.0,329.0,329.0,8.0,8.0,8.0,8.0,6.1,467.3,476.3,41881.8,91513.8,103081.6,41881.8,89249.6,96362.8
Gibraltar,1,1,20.3,23.0,1996.0,1996.0,1996.0,1996.0,5396.7,5396.7,5396.7,5396.7,542.0,542.0,542.0,542.0,9.0,9.0,9.0,9.0,9.9,752.2,766.6,68170.5,148955.9,167784.9,68170.5,145270.7,156848.7
Yemen,1,1,29.4,47.4,1998.0,1998.0,1998.0,1998.0,1492.5,1492.5,1492.5,1492.5,132.0,132.0,132.0,132.0,5.0,5.0,5.0,5.0,3.2,250.4,255.2,19436.2,53956.4,83858.9,19436.2,91568.0,118678.7
Mozambique,1,1,44.8,78.9,2009.0,2009.0,2009.0,2009.0,1664.2,1664.2,1664.2,1664.2,138.0,138.0,138.0,138.0,861.0,861.0,861.0,861.0,13.1,1013.0,1032.5,70415.1,169093.7,190752.2,70415.1,214275.5,250584.7
