Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,118,26,4059.4,5159.1,2003.6,2003.2,2003.5,2003.5,1200.6,1459.6,1387.9,1378.0,125.5,119.1,139.6,138.9,35.0,35.0,36.1,36.5,666.2,51518.6,52507.7,4435389.3,15744156.7,17302865.0,37588.0,136780.0,160991.7
Refrigerated bulk,55,27,719.7,820.8,1991.3,1991.6,1992.3,1992.2,2157.7,3095.2,2687.5,2650.9,291.0,337.6,351.7,352.5,333.0,403.5,460.5,458.3,705.4,53298.4,54321.7,2434915.6,5320408.9,5992940.3,44271.2,94341.4,101860.4
Cruise,42,21,2274.0,257.9,1997.0,1998.8,2000.3,1998.7,999.4,1441.1,1190.4,1184.7,69.5,102.3,92.3,93.3,30.5,44.3,37.9,39.5,599.7,46398.3,47289.2,1187271.5,5613621.1,6590718.9,28268.4,116567.0,125004.4
Miscellaneous - fishing,29,28,1014.6,849.0,2005.1,2005.0,2004.7,2004.6,13923.3,16818.8,16157.0,17002.1,597.0,987.1,835.7,797.7,838.0,1323.7,1988.2,2001.0,561.6,42166.9,42976.5,5970130.8,13242901.0,15055837.4,205866.6,484497.6,574342.4
Chemical tanker,14,5,652.5,1084.6,2012.1,2008.6,2012.7,2012.8,1808.9,2252.5,1627.1,1624.6,195.0,313.6,232.0,229.8,42.5,32.8,42.4,42.6,79.1,6118.1,6235.5,249762.1,1612351.8,1863343.0,17840.1,135056.4,165407.1
Bulk carrier,10,5,303.5,525.7,2009.7,2008.6,2009.8,2009.9,1444.7,1608.4,2078.0,2096.0,150.5,171.1,494.3,499.0,25.5,29.0,22.0,22.1,48.9,3774.9,3847.4,220287.9,564459.0,840582.6,22028.8,94809.9,120364.9
General cargo,7,7,343.2,383.3,2011.0,2011.0,2010.8,2010.8,2923.8,2904.5,2881.1,2735.6,244.0,253.1,347.0,341.9,21.0,35.9,45.8,47.9,56.1,4323.4,4406.4,153132.0,551493.0,811383.1,21876.0,127826.5,173992.4
Oil tanker,5,2,14.8,18.2,2009.8,2011.0,2010.1,2010.3,1303.8,1101.4,1342.6,1294.8,183.0,134.8,284.0,270.9,35.0,99.5,260.3,246.4,16.6,1248.1,1272.1,66164.6,20967.8,25670.6,13232.9,36019.1,46248.4
Service - tug,3,3,2.8,3.1,1996.3,1996.3,1996.8,1988.1,2126.0,1982.1,1964.5,1834.8,280.0,279.3,279.4,278.4,28.0,484.0,463.1,851.0,6.0,447.3,455.9,79174.9,187224.7,250683.8,26391.6,68147.9,92011.2
Liquefied gas tanker,2,2,8.9,10.2,2009.0,2009.0,2009.0,2009.1,990.4,990.4,990.4,991.1,94.0,94.0,94.4,94.9,26.0,26.0,26.1,26.3,4.2,318.5,324.6,7674.8,22235.1,24554.7,3837.4,21009.6,27628.1
Ro-Ro,2,1,0.8,0.7,2017.0,2017.0,2017.0,2017.0,806.5,806.5,806.5,806.5,137.0,137.0,137.0,137.0,14.5,14.5,14.5,14.5,1.7,129.9,132.4,2633.4,20302.9,9580.7,1316.7,3213.4,4580.8
Service - other,1,1,9.7,4.1,1997.0,1997.0,1997.0,1997.0,3046.5,3046.5,3046.5,3046.5,523.0,523.0,523.0,523.0,101.0,101.0,101.0,101.0,8.4,633.4,645.6,28316.6,58099.4,62605.6,28316.6,63009.2,71146.3
