Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Naantali,513,90,1077.1,1261.0,1988.3,1995.9,2001.5,2003.5,172.5,333.3,240.7,275.0,17.0,78.5,36.1,37.7,15.0,154.2,47.9,50.4,517.4,38849.8,39595.7,1707618.5,5113812.5,5191976.4,3328.7,9751.2,12050.9
Kilpilahti (Skoldvik),321,58,1018.8,1455.5,2004.1,2003.2,2005.1,2005.1,218.5,222.2,333.9,332.3,21.0,37.7,53.6,53.9,17.0,42.5,24.5,23.7,422.1,31689.2,32297.7,1749564.1,4709679.4,5561341.2,5450.4,17184.9,20548.5
Harvaluoto,310,10,232.2,80.1,1976.0,1985.6,1978.3,1975.3,78.4,2189.7,153.5,138.0,6.0,598.2,470.6,353.7,4.0,26.0,35.8,32.9,196.4,14744.6,15027.7,872586.4,3084226.5,2675068.0,2814.8,6425.2,9113.1
Turku,285,81,1202.3,218.2,1988.4,1990.7,2000.5,2002.4,95.4,278.8,233.1,222.4,12.0,102.6,36.1,68.9,7.0,111.9,20.3,25.0,278.6,20470.8,20863.8,994595.0,2459115.9,3082011.1,3489.8,8250.8,8768.8
Oulu,260,76,550.8,622.4,2004.6,2003.1,2002.7,2006.2,130.5,288.8,215.8,239.5,14.0,35.0,42.6,43.2,15.0,29.0,75.9,46.6,223.3,16748.9,17070.5,1012297.0,2638375.9,3167125.7,3893.5,11906.3,14278.6
Rauma,259,120,618.1,566.9,1998.4,1999.2,2004.8,2004.2,250.6,327.2,282.2,293.3,21.0,78.4,54.1,46.6,19.0,34.8,18.5,23.7,218.3,16344.2,16658.1,855112.3,2329428.4,2921656.7,3301.6,10643.2,13331.3
Asikkala,252,42,44.6,63.3,1982.3,1992.0,1989.5,1990.4,149.4,167.4,173.2,170.7,24.0,35.4,53.8,51.0,10.0,10.3,11.5,11.1,43.6,3273.7,3336.5,282818.2,880374.9,1065568.2,1122.3,3330.8,4703.8
Sunila,248,48,657.0,418.8,2002.6,1997.5,2006.3,2005.8,139.2,233.6,141.9,154.5,11.0,66.5,20.6,20.2,8.0,42.7,12.2,13.8,206.7,15510.9,15808.7,528797.5,1117971.7,1337906.7,2132.2,5468.1,6265.4
Kotka,241,101,451.5,621.3,2006.4,2003.3,2006.3,2006.9,126.8,296.5,204.5,221.3,15.0,48.6,55.8,48.2,15.0,50.6,68.7,69.0,192.6,14451.5,14729.0,701056.4,2058100.6,2649857.8,2908.9,10718.5,13609.5
Mustola,225,45,74.1,117.3,1984.7,1992.9,1993.7,1994.6,119.6,199.7,234.6,250.8,14.0,30.4,44.4,43.5,14.0,27.8,25.1,23.2,55.8,4196.6,4277.2,280655.4,883669.9,1027771.6,1247.4,3662.0,5136.2
Vuosaari,225,60,543.7,555.5,2006.7,2003.7,2007.8,2007.4,84.8,182.3,148.7,169.9,9.0,82.8,31.3,32.9,23.0,52.0,33.2,32.2,207.5,15513.5,15811.3,593747.4,2000735.3,2320157.7,2638.9,9808.6,11928.0
Kokkola,207,89,504.9,673.8,2003.1,2002.4,2002.6,2003.8,208.9,286.4,354.2,360.0,25.0,31.3,54.2,49.9,21.0,56.1,30.7,31.2,189.7,14244.3,14517.7,1048038.6,2928326.0,3610307.8,5063.0,16039.3,19624.9
Hanko,184,31,707.6,464.0,1999.1,1991.2,2006.3,2006.3,201.6,215.8,222.8,223.3,14.0,181.7,16.2,16.2,15.0,58.9,18.0,18.7,258.1,19375.4,19747.4,518878.9,974670.3,1150119.0,2820.0,6772.3,7334.3
Ajos,170,65,453.8,512.7,2000.4,2000.6,2001.3,2003.2,150.6,371.2,268.1,298.4,19.5,56.1,55.4,51.5,23.0,84.5,133.2,69.6,192.9,14307.1,14581.8,783946.9,2127453.9,2604705.6,4611.5,14419.4,17584.9
Helsinki,135,37,806.7,116.4,1988.8,1985.7,1991.2,1995.1,183.4,727.3,208.3,258.0,12.0,237.1,57.2,126.0,0.0,110.8,21.1,44.2,219.8,16188.7,16499.5,716776.6,1707935.0,2082610.0,5309.5,12230.1,13139.4
Roytta,130,73,150.5,144.9,2002.2,2003.3,2003.5,2005.8,129.7,184.9,248.5,205.1,16.0,28.1,82.2,64.4,37.5,44.5,38.1,44.4,71.3,5116.5,5214.7,425113.9,1056595.9,1332531.3,3270.1,9798.6,12315.1
Pietarsaari,120,64,179.9,244.3,2005.4,2001.3,2006.9,2007.9,213.8,263.3,286.2,284.6,24.0,102.9,38.6,37.4,25.0,46.0,47.1,46.7,68.9,5174.8,5274.2,391494.6,1064107.1,1393691.5,3262.5,11190.1,14236.5
Uusikaupunki,112,61,155.4,119.2,1997.8,1996.8,2006.5,2005.1,226.7,509.6,139.2,179.3,23.0,172.8,218.3,176.4,25.0,66.1,35.6,43.4,84.3,6328.7,6450.2,263873.0,677244.6,899834.4,2356.0,7238.4,9362.9
Lakulahti,111,60,139.5,195.5,1998.5,2000.9,2002.5,2003.1,110.4,239.3,236.2,242.8,24.0,41.3,77.1,73.3,24.0,63.4,171.5,149.2,86.5,6485.5,6610.0,270858.4,735348.8,934181.6,2440.2,8159.5,10315.4
Korpo (Korppoo),106,18,61.1,31.0,1984.5,1989.2,1990.8,1997.0,150.0,2145.4,520.6,523.7,17.0,578.1,806.5,595.4,17.5,177.4,123.0,76.3,111.3,8342.8,8503.0,437369.5,1033428.6,1279029.4,4126.1,9445.4,13318.0
Mariehamn,97,24,363.9,45.3,1984.4,1984.4,1990.3,1991.9,180.4,297.5,251.4,209.5,12.0,225.1,22.0,36.6,13.0,24.6,14.3,20.8,111.4,8363.0,8523.6,273872.9,664954.8,833226.3,2823.4,6370.1,6653.8
Rahja,85,54,110.3,137.8,1998.3,1999.4,2002.7,2005.1,158.3,272.9,221.5,214.5,23.0,45.2,51.9,52.7,23.0,72.2,47.4,48.2,50.9,3818.2,3891.5,233691.7,664676.6,888361.2,2749.3,9883.9,12706.7
Tervsund,83,14,98.4,139.7,2008.2,1986.8,2014.7,2014.8,289.6,208.5,330.3,331.1,33.0,27.1,36.7,36.6,20.0,46.2,23.6,23.4,33.4,2504.6,2552.7,312490.5,750387.5,909337.3,3764.9,11410.1,14544.5
Vasklot (Vaskiluoto),75,46,140.2,184.1,1999.6,1999.9,2003.7,2003.7,182.8,243.0,306.8,321.8,19.0,25.3,34.2,35.0,27.0,41.4,37.7,40.6,49.0,3671.8,3742.3,270288.5,779301.8,997280.9,3603.8,11776.2,14906.1
Inkoo,72,50,75.5,105.9,1994.6,1996.1,2002.7,2003.3,128.1,172.4,214.1,219.2,20.0,33.5,32.1,31.0,25.0,58.5,40.2,38.4,34.6,2593.0,2642.8,122464.8,401289.8,469522.9,1700.9,5949.9,7928.6
Mantyluoto,69,46,99.8,142.7,2003.1,2002.6,2004.6,2005.1,206.3,265.6,357.6,350.2,23.0,200.9,88.7,84.4,29.0,72.3,42.0,41.8,49.8,3740.3,3812.1,251824.8,704010.7,921654.5,3649.6,12574.2,15760.4
Kaskinen,68,45,59.3,81.0,1994.2,1995.9,1998.0,1998.3,211.1,258.8,256.8,254.8,26.5,201.6,75.7,81.2,24.5,35.3,37.0,36.8,35.0,2627.0,2677.4,188393.6,543045.6,745695.9,2770.5,9308.3,12641.2
Vuoksen Terminal,67,12,14.0,20.8,1981.1,1989.2,1986.4,1987.0,216.1,169.7,199.1,195.6,22.0,27.5,46.8,44.2,10.0,18.8,14.1,14.0,6.6,494.4,503.9,71689.7,201766.4,288159.3,1070.0,3409.5,4877.5
Lapaluoto,63,42,60.7,78.5,2000.3,2000.9,2002.4,2003.4,212.4,236.7,217.6,217.2,22.0,26.6,38.7,38.6,24.0,36.7,33.6,33.0,28.5,2141.7,2182.8,165599.2,475611.2,661853.7,2628.6,9168.0,12430.7
