Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sweden,5470,756,34586.7,13464.8,1998.9,2002.6,1999.4,2003.7,189.8,478.0,235.8,365.9,17.0,53.1,66.4,74.4,6.0,68.1,18.2,39.8,7192.4,532801.8,543031.6,31373434.5,86360549.9,108596693.1,5735.5,15934.6,17672.7
Russian Federation,2205,516,9948.5,8940.4,2000.8,2002.5,2004.6,2004.8,170.5,350.9,216.6,226.4,18.0,59.5,57.2,78.5,20.0,38.0,27.1,37.3,2645.6,198696.9,202511.9,9290122.1,27929679.9,33540895.6,4213.2,14148.3,17246.5
Germany,2152,356,30707.6,16336.4,2004.1,2004.2,2006.5,2006.1,622.0,791.7,645.2,699.5,39.0,88.3,44.2,59.6,12.0,42.2,16.1,24.9,7997.8,600441.1,611969.6,29529199.2,75487835.5,88742903.8,13721.7,35251.9,38123.8
Estonia,1639,454,12820.4,4122.5,1998.2,2000.9,2008.8,2006.5,172.2,321.8,831.2,321.1,20.0,42.9,1699.1,768.6,19.0,51.8,8.6,30.4,3213.5,231828.9,236280.0,12755381.6,33597128.4,42000418.0,7782.4,20002.6,21354.0
Netherlands,850,321,8977.3,12492.8,2005.5,2005.9,2007.3,2007.6,1093.7,1165.8,1203.4,1218.0,105.0,125.3,125.2,131.5,27.0,46.6,46.2,49.1,2593.9,193879.6,197602.1,13991973.1,41769583.6,51804440.4,16461.1,58134.7,72194.1
Poland,617,231,2946.5,3207.6,2002.4,2002.9,2004.5,2004.9,487.2,613.1,468.6,505.0,48.0,68.9,49.2,56.9,26.0,49.8,34.2,42.3,828.4,62195.5,63389.6,4172841.3,12330140.5,15779666.3,6763.1,23833.2,30231.8
Denmark,471,289,5182.4,6726.8,2004.0,2004.5,2007.3,2007.8,727.6,909.0,935.4,991.8,66.0,104.1,186.3,203.4,28.0,73.2,71.4,78.1,1286.4,96764.4,98622.3,5776005.1,15787867.2,20135898.0,12263.3,42186.9,52459.8
Belgium,432,170,8895.8,7714.9,2005.7,2005.1,2006.7,2006.6,1242.9,1268.7,1263.4,1283.9,95.0,156.2,116.1,133.1,16.0,55.5,24.2,35.4,2395.9,179864.0,183317.4,8835504.4,21509691.6,25899603.0,20452.6,59843.3,70379.9
Latvia,372,144,859.9,1154.5,2002.3,2002.8,2004.9,2004.8,353.3,444.4,419.6,420.9,37.0,50.8,52.2,53.8,27.0,44.3,50.1,52.9,286.2,21456.2,21868.1,1777976.4,5181805.3,6968438.2,4779.5,17224.2,22738.6
Lithuania,233,121,844.3,962.6,2003.3,2002.8,2005.9,2005.6,392.9,431.7,428.3,410.0,36.0,48.0,40.5,40.7,27.0,35.6,27.0,30.1,245.3,18396.2,18749.4,1201598.1,3991162.6,4960932.0,5157.1,19599.3,25135.8
