Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Vuosaari,1332,119,19425.3,10683.7,2005.2,2004.9,2005.9,2005.6,623.1,643.9,615.9,613.9,34.0,55.7,46.7,59.2,11.0,46.5,13.5,18.4,5206.3,390492.7,397990.1,24121616.8,63829338.8,75762801.7,18109.3,46633.2,48996.2
Helsinki,1121,101,20562.5,2455.1,1994.5,1998.0,2000.5,2001.7,259.0,650.6,385.7,402.2,17.0,66.6,946.7,1133.8,6.0,86.1,6.6,14.7,4392.3,325306.2,331552.1,13105807.9,36912214.3,44833388.3,11691.2,28761.5,27607.7
Hanko,1045,89,12146.7,6575.4,2003.7,1999.4,2007.3,2006.8,528.0,521.8,552.0,555.6,31.0,54.9,39.2,40.9,7.0,65.7,13.4,13.5,3080.8,229682.5,234092.4,7279883.1,15748270.4,18452635.4,6966.4,17734.9,19260.8
Naantali,1045,128,4654.5,2587.2,2000.6,2002.2,2003.0,2003.6,122.8,557.1,152.7,250.0,10.0,61.0,25.9,51.1,3.0,43.0,12.0,27.3,982.0,73710.9,75126.2,6620841.1,16566998.7,20504475.3,6335.7,15577.8,16620.3
Turku,893,109,7485.4,1453.6,2001.2,1996.9,2004.2,2005.1,170.5,570.0,240.4,313.0,12.0,67.2,24.5,51.0,1.0,144.1,13.9,28.2,1291.7,95413.4,97245.4,5913000.4,14881490.3,18798339.8,6621.5,15784.3,16546.5
Kilpilahti (Skoldvik),856,228,9490.6,14981.0,2005.5,2006.7,2008.2,2008.3,449.6,813.4,639.3,637.9,49.0,92.8,187.6,189.6,28.0,38.5,42.3,42.5,2490.1,187198.5,190792.7,9205024.7,26697581.2,31454078.0,10753.5,37703.9,46450.1
Kotka,822,321,7122.4,9634.4,2006.5,2005.4,2007.5,2007.5,479.1,838.1,699.0,730.3,47.0,97.9,134.0,137.4,27.0,46.1,44.4,47.1,1672.7,125674.0,128086.9,8326760.9,27275318.2,33592007.1,10129.9,39359.4,49400.8
Rauma,752,221,4763.1,5500.1,2001.2,2002.7,2002.0,2002.7,487.2,732.4,700.4,706.2,46.5,80.1,141.3,148.7,28.0,63.2,56.0,58.0,1401.3,105503.1,107528.8,6029648.0,22173316.0,23969283.1,8018.1,29978.3,38558.0
Mariehamn,638,28,3034.2,354.2,1994.2,1992.8,1992.1,1993.5,86.0,205.8,121.9,136.5,13.0,28.6,113.9,132.8,1.0,15.9,6.9,7.5,613.1,46033.5,46917.3,1685878.6,5716749.2,7273045.5,2642.4,7684.0,7890.1
Sunila,583,127,3512.5,2538.6,2002.2,2000.6,2004.7,2004.3,351.8,490.2,457.2,472.1,36.0,63.9,56.6,60.8,30.0,35.3,21.1,24.7,1163.0,87335.9,89012.7,3431595.5,7977556.1,10212992.1,5886.1,17153.4,20612.1
Uusikaupunki,531,148,5381.4,3267.9,2005.5,2002.7,2010.3,2009.9,597.5,664.1,607.2,660.5,34.0,89.1,59.2,88.1,11.0,47.1,21.6,38.8,1240.2,93164.3,94953.0,3769576.5,9374511.7,11762169.9,7099.0,22437.0,27283.9
Kokkola,400,190,4255.4,7071.2,2004.7,2005.4,2010.2,2010.7,657.8,873.2,1106.4,1148.9,71.0,93.7,287.1,311.1,44.0,64.6,91.3,96.9,794.7,59840.7,60989.7,4716115.0,13097482.7,16582614.7,11790.3,42074.5,52593.6
Roytta,393,139,2537.2,3339.5,2004.2,2005.6,2005.4,2005.2,1252.5,1412.8,1246.0,1243.0,100.0,138.4,180.3,186.4,64.0,58.3,71.5,71.7,836.4,62621.6,63824.0,5216476.7,15432962.6,21406683.4,13273.5,52679.0,68504.6
Mustola,384,51,605.5,917.2,1994.3,1995.0,1998.3,1999.2,587.7,611.3,798.0,896.7,94.5,93.1,222.8,237.3,12.0,18.5,14.6,13.7,137.9,10391.2,10590.8,1867917.6,5179973.1,7289866.6,4864.4,15361.2,21827.5
Lakulahti,352,195,1910.5,2688.9,2002.7,2003.8,2005.8,2005.6,467.1,737.9,858.7,852.8,50.0,83.5,409.7,395.8,25.5,68.5,65.9,64.9,563.3,42236.0,43047.0,2917478.6,8693283.1,11355735.5,8288.3,30755.8,39374.4
Inkoo,319,122,549.7,780.0,1995.7,1999.8,2004.5,2004.5,164.1,513.8,492.1,498.8,20.0,76.2,80.1,80.3,23.0,45.2,48.3,49.0,190.2,14036.4,14305.9,1249074.3,3645575.9,4899664.0,3915.6,13415.1,17748.0
Oulu,305,98,5037.6,4719.9,2004.5,2005.1,2004.5,2005.3,1023.2,997.4,1159.5,1162.9,80.0,148.6,147.2,166.2,18.0,61.6,23.8,26.5,1411.2,105824.4,107856.2,5959356.8,14486334.7,17346483.9,19538.9,56613.5,65693.1
