Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Naantali,462,90,925.5,824.1,1987.6,1995.5,2001.0,2002.3,204.1,1050.5,248.1,262.2,12.0,400.4,224.2,147.4,13.0,129.3,66.0,40.9,518.3,38842.3,39588.1,1774442.9,5576703.8,5589648.5,3840.8,10821.4,13904.2
Kilpilahti (Skoldvik),335,59,1293.2,1853.8,2004.1,2002.8,2005.1,2005.0,232.5,236.6,381.1,378.9,29.0,50.6,46.8,45.9,26.0,33.7,49.6,49.4,558.1,41893.9,42698.2,2136972.9,5755495.9,6780953.5,6379.0,20144.6,24139.0
Rauma,334,110,1236.5,1090.3,2000.7,1999.0,2005.4,2005.2,251.1,304.5,278.8,290.1,21.0,54.3,27.2,30.2,22.0,119.8,52.3,44.0,430.9,32342.6,32963.6,1255978.9,3403629.0,4152415.2,3760.4,12124.6,14609.2
Harvaluoto,312,13,185.6,58.3,1975.9,1985.5,1980.5,1976.0,72.3,1252.1,124.0,100.3,7.0,471.7,457.2,277.3,9.0,15.1,14.2,15.1,127.9,9600.4,9784.7,495931.3,1987285.8,1554697.2,1589.5,3649.7,5107.5
Kotka,280,105,380.8,494.8,2006.5,2003.2,2005.9,2005.7,93.0,247.6,165.9,168.5,13.0,52.0,41.5,39.1,20.0,30.1,33.8,31.0,184.3,13718.7,13982.1,660657.6,2010110.7,2474627.8,2359.5,8240.6,10209.2
Oulu,269,82,472.6,551.3,2003.4,2002.8,2003.5,2006.5,139.9,232.5,208.5,225.2,16.0,23.7,52.6,49.5,20.0,46.5,24.0,24.0,200.8,15048.7,15337.6,938781.8,2417229.0,2885655.9,3489.9,10482.7,12596.9
Asikkala,254,42,39.2,56.2,1982.4,1992.7,1988.6,1989.6,119.9,175.3,149.4,149.3,14.0,28.5,37.5,36.1,10.0,22.5,30.8,29.7,53.1,3987.7,4064.3,245446.7,720124.8,932330.6,966.3,2906.6,4109.7
Mustola,224,44,51.6,70.1,1984.2,1992.3,1990.5,1991.5,190.6,197.6,205.0,199.7,32.5,36.6,59.4,56.9,7.0,9.0,9.9,9.0,42.4,3187.0,3248.2,297548.5,969608.3,1130305.9,1328.3,3955.5,5599.0
Turku,213,49,949.1,160.0,1988.5,1990.7,2003.2,2004.1,110.3,418.4,241.5,183.9,11.0,344.0,40.6,61.7,16.0,172.9,25.0,27.9,268.7,19943.0,20325.9,787503.4,1920969.6,2390810.4,3697.2,8446.2,8714.0
Kokkola,195,98,464.1,667.6,2002.5,2001.6,2004.4,2006.1,198.6,239.3,346.0,345.3,20.0,73.8,48.1,46.5,33.0,48.4,47.0,45.8,165.4,12417.2,12655.6,810157.1,2258147.6,2842431.2,4154.7,13682.9,17010.5
Sunila,191,57,295.7,231.2,2000.5,2000.0,2005.0,2003.9,142.7,340.6,137.4,186.5,14.0,88.3,45.7,47.6,35.0,26.3,35.7,34.5,177.2,13307.3,13562.8,421964.1,1113987.2,1404977.9,2209.2,6861.5,8713.5
Hanko,191,40,693.9,454.7,2001.9,1992.2,2006.9,2006.9,144.8,198.5,172.9,173.2,12.0,101.3,14.8,14.5,7.0,60.1,6.9,7.4,191.0,14340.6,14615.9,530810.1,1023344.6,1223269.2,2779.1,6763.7,7451.3
Vuosaari,189,73,326.1,272.9,2005.3,2003.1,2008.6,2007.5,83.4,164.5,105.5,113.5,8.0,20.0,17.1,19.4,12.0,40.8,19.6,21.6,106.1,7894.7,8046.3,337520.7,990444.3,1203866.3,1785.8,6086.9,7524.3
Mariehamn,182,26,990.2,125.7,1988.6,1986.0,1992.2,1996.5,175.5,746.9,189.7,209.2,12.0,148.2,195.5,250.6,0.0,156.7,24.3,30.1,262.5,19708.0,20086.4,738388.6,1857105.1,2356403.8,4057.1,9404.7,9926.1
Ajos,163,54,498.9,563.5,2002.9,2001.6,2004.5,2005.0,140.6,332.4,253.0,309.9,15.0,30.9,53.0,54.5,15.0,30.5,21.4,22.6,179.9,13180.0,13433.1,865509.7,2225971.6,2651320.6,5309.9,15806.5,18778.9
Lakulahti,154,80,270.9,384.3,1999.6,2001.8,2002.6,2003.0,271.8,320.5,316.2,321.2,35.5,54.6,51.6,43.5,20.0,32.9,44.3,40.9,129.8,9738.8,9925.8,647645.5,1829239.7,2303764.9,4205.5,13669.5,17112.9
Uusikaupunki,125,69,201.4,141.7,1997.4,1996.4,2007.4,2006.3,203.5,597.9,219.6,226.5,25.0,83.3,109.2,104.4,23.0,149.7,156.5,104.3,97.0,7284.8,7424.6,302029.9,756039.7,1007659.6,2416.2,7177.5,9339.7
Pietarsaari,117,46,163.7,216.9,2004.9,2001.2,2004.4,2005.8,216.5,231.3,277.8,274.0,19.0,35.9,57.6,53.4,19.0,32.9,38.5,41.0,59.5,4465.9,4551.6,355867.7,984212.9,1295098.5,3041.6,10918.4,14056.7
