Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,4873,772,16147.5,22057.8,2001.1,2003.4,2004.0,2004.2,483.1,830.6,735.1,732.5,53.0,93.1,199.9,197.6,32.0,54.4,61.7,61.8,4708.2,354564.1,361371.7,32934097.1,98007602.3,138824701.3,6758.5,26118.1,35133.0
Ferry-RoPax,3233,30,44342.4,6383.3,1997.2,1996.4,2001.9,2002.9,169.0,2251.3,320.7,334.7,13.0,287.0,533.7,527.9,2.0,5.1,6.8,6.6,8833.7,649478.3,661948.3,39661816.6,98079393.9,120344863.9,12267.8,26187.0,23852.2
Ro-Ro,1976,45,26823.0,15117.6,2003.6,2001.2,2005.4,2004.6,586.0,626.4,608.3,622.7,34.0,48.7,48.7,50.8,10.0,16.5,14.5,14.9,7422.5,557309.7,568010.1,16846668.0,36190535.2,37501241.7,8525.6,20078.4,21708.0
Container,1444,111,11301.8,13473.1,2006.5,2006.1,2006.6,2006.7,484.9,632.3,567.8,578.9,43.0,51.9,70.6,70.9,18.0,21.0,24.5,24.5,3201.0,239750.1,244353.3,16360074.5,53559783.3,60829676.9,11329.7,39248.2,46640.2
Chemical tanker,1424,294,10293.1,15544.5,2005.1,2006.7,2006.6,2006.6,596.9,799.3,750.7,759.0,60.0,84.8,155.5,158.1,22.0,36.3,35.4,35.8,3413.7,255543.7,260450.2,14864750.5,47664724.6,57493522.4,10438.7,37535.0,45651.8
Cruise,599,75,5549.9,597.3,2003.6,1998.9,2006.4,2005.5,123.9,244.3,192.7,188.1,14.0,18.5,21.2,20.8,6.0,7.6,8.5,8.5,1368.7,102767.0,104740.1,1929100.4,11464141.0,13929529.8,3220.5,16606.8,18582.9
Bulk carrier,403,207,7161.7,12311.7,2007.9,2010.0,2011.4,2011.5,338.8,728.6,728.9,725.8,40.0,91.8,291.1,292.7,55.0,94.6,118.3,117.3,966.5,73087.1,74490.4,3950073.1,9959132.8,12713900.5,9801.7,39223.8,48167.5
Service - tug,351,57,75.1,35.3,1981.0,1983.9,1985.9,1985.3,139.3,419.2,232.1,261.6,23.0,147.7,111.6,144.8,18.0,262.6,211.9,385.1,168.0,12617.4,12859.7,902692.0,2134594.8,2858107.1,2571.8,6640.8,8966.2
Oil tanker,280,56,5742.7,9691.5,1996.1,2005.5,2008.1,2008.1,165.8,912.1,587.9,587.0,24.0,100.2,182.3,182.0,22.0,31.5,32.6,32.9,995.2,74931.6,76370.3,5441570.9,10575704.2,11859745.8,19434.2,49673.4,61613.7
Vehicle,221,22,2578.3,945.1,2005.7,2003.5,2010.7,2011.3,444.6,403.9,508.6,522.9,27.0,30.2,39.4,39.7,10.0,12.1,11.3,11.0,303.4,21176.0,21582.6,956990.6,4219302.6,4886382.4,4330.3,16459.4,17713.9
Liquefied gas tanker,178,32,1203.0,1196.7,2006.2,2008.7,2012.4,2011.9,600.6,937.6,800.1,777.8,60.0,88.9,148.2,158.0,21.0,35.0,38.8,39.5,373.0,27224.3,27747.0,903311.1,2617039.7,2890050.0,5074.8,27784.2,36536.9
Miscellaneous - fishing,120,27,25.8,14.3,1979.9,1983.3,1981.8,1982.0,278.1,818.1,662.6,642.4,45.5,189.2,349.2,426.7,15.0,55.0,171.6,169.9,64.1,4813.9,4906.3,100393.2,222691.6,253177.8,836.6,1968.9,2334.0
Service - other,71,36,345.4,291.0,1991.9,1993.0,1994.5,1993.5,340.3,1561.1,919.3,1382.9,39.0,398.3,1129.3,1465.5,54.0,564.3,321.3,328.2,208.6,15290.0,15583.6,2030739.1,4166630.9,4489797.1,28602.0,63644.2,71863.3
Ferry-pax only,9,1,1.6,0.3,1969.0,1969.0,1969.0,1969.0,207.3,207.3,455.9,455.9,56.0,56.0,282.2,282.2,58.0,58.0,90.4,90.4,4.6,345.7,352.3,28018.7,57062.8,71881.5,3113.2,7239.6,9544.2
Refrigerated bulk,5,5,13.8,12.8,1992.6,1992.6,1995.5,1996.1,554.3,498.4,479.1,475.6,56.0,44.0,54.4,54.2,0.0,26.4,7.3,6.0,7.1,533.4,543.7,37884.9,82780.4,93244.3,7577.0,16146.5,17433.3
