Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Gdynia,3541,925,27334.8,25978.9,1998.9,2002.4,2001.7,2004.7,376.0,713.7,452.2,619.4,36.0,88.0,133.4,175.3,13.0,48.2,35.9,48.2,5993.0,450478.8,459128.0,31102571.3,88190226.1,107087565.6,8783.6,27246.3,32162.3
Swinoujscie,2846,344,19428.9,16370.8,1993.2,2001.6,2001.5,2006.5,107.2,755.7,323.5,622.6,9.0,86.2,136.8,231.0,5.0,61.8,49.5,74.5,3328.4,250360.6,255167.5,21456799.4,58657564.2,69460085.2,7539.3,20242.9,21943.0
Gdansk,2113,966,38471.8,50674.3,2002.9,2002.8,2011.3,2010.8,533.5,731.8,793.9,815.2,50.0,91.8,139.6,165.2,27.0,51.7,47.4,52.3,4977.8,374281.3,381467.5,26867550.0,81012109.9,93307246.1,12715.4,44009.9,54791.5
Szczecin,1552,772,5937.8,8694.8,2000.0,2000.8,2005.9,2006.3,472.1,693.4,823.9,858.3,52.0,89.4,201.9,214.0,26.0,54.5,67.2,68.9,1489.7,112332.2,114488.9,11362637.8,31789848.1,42780834.4,7321.3,25612.9,33475.0
Nowy Port,641,259,4287.0,2321.0,1995.0,1998.2,1999.2,2003.7,299.7,569.8,454.5,668.9,30.0,70.0,104.4,196.3,12.0,55.6,30.1,54.0,1053.0,78981.5,80497.9,4096160.3,11768307.3,15152337.6,6390.3,19381.1,22669.6
Skolwin,367,247,1451.2,2172.1,1996.5,1998.6,2004.7,2004.8,424.9,635.8,1021.0,1064.9,49.0,72.1,245.0,251.0,27.0,43.6,37.6,37.4,323.1,24419.5,24888.4,2456483.4,7879648.9,10447085.6,6693.4,25365.1,33763.6
Kolobrzeg,247,50,71.6,55.7,1984.5,1986.8,1985.8,1987.9,238.7,454.3,389.7,333.1,36.0,78.7,601.2,517.8,7.0,41.7,39.8,55.1,117.2,8801.8,8970.8,340287.7,828463.8,1070188.7,1377.7,3705.3,4896.5
Police,202,108,727.4,1064.0,1994.4,1998.5,2003.6,2003.9,385.1,515.1,627.5,622.2,49.5,64.7,91.7,89.3,27.5,46.5,87.2,88.3,126.0,9474.1,9656.0,1223879.5,3338456.8,4704874.0,6058.8,21210.1,29015.6
Wladyslawowo,148,57,92.3,124.3,1985.4,1989.0,2000.8,2004.8,482.0,746.0,529.8,504.5,93.5,183.5,160.4,87.5,55.0,109.7,125.9,63.7,140.0,10509.7,10711.5,191074.6,470280.0,599713.4,1291.0,3804.0,4919.7
Darlowo,86,36,64.8,92.1,1987.8,1990.5,1993.0,1993.1,304.2,516.3,470.7,472.2,42.5,67.8,81.9,82.0,19.5,46.2,37.6,36.1,36.3,2723.0,2775.2,291022.5,848630.0,1183762.9,3384.0,10890.5,15594.2
Mrzezyno,24,15,9.3,13.4,1991.4,1990.5,1987.8,1987.6,140.4,229.3,244.9,260.9,23.5,23.0,22.3,21.9,10.0,19.4,50.2,53.4,3.9,294.9,300.5,27712.9,77940.0,108152.9,1154.7,4066.2,5389.5
Leba,23,23,321.8,518.9,1993.7,1993.7,2009.6,2010.0,351.1,777.2,1542.5,1989.3,43.0,79.3,584.0,620.3,52.0,284.3,61.8,56.8,62.3,4726.6,4817.3,306327.9,687896.0,851799.7,13318.6,41802.6,50273.8
Gorki Zachodnie,19,19,109.1,187.8,1994.2,1994.2,2004.4,2005.3,465.9,468.7,457.7,462.2,55.0,55.2,62.0,62.9,35.0,44.1,43.0,44.6,27.0,2023.8,2062.6,131472.0,338067.4,413809.9,6919.6,21689.4,27072.1
Karsibor,19,19,58.7,77.8,1996.7,1996.7,2005.1,2006.2,435.3,764.5,1090.7,1068.3,99.0,110.7,296.2,302.2,13.0,86.0,23.3,16.0,22.4,1692.4,1724.9,93512.1,272167.0,380015.7,4921.7,18527.0,24929.3
Trzebiez,16,14,25.1,35.5,1987.6,1987.9,1998.3,1999.1,376.7,617.4,714.6,728.6,73.5,92.0,158.4,161.2,25.0,35.6,24.2,24.2,9.6,718.5,732.3,97276.3,266517.5,360847.4,6079.8,20074.2,26483.9
Ustka,16,15,14.5,13.0,1994.4,1994.8,2004.4,2001.8,230.7,303.3,232.7,239.0,39.0,76.1,40.7,44.6,20.0,94.8,43.3,34.3,8.2,617.5,629.3,26871.3,76074.6,102235.2,1679.5,5385.3,7284.8
Dziwnow,16,12,15.4,23.4,1992.4,1994.2,2005.2,2006.9,291.1,380.5,286.8,279.9,52.0,53.9,35.9,33.3,49.5,47.3,123.3,131.3,6.4,480.2,489.4,38415.2,99024.3,136026.3,2400.9,7458.8,10135.5
Krynica Morska,13,10,27.9,40.7,1992.6,1993.6,2008.1,2009.6,385.1,722.2,583.0,585.7,19.0,163.2,66.9,39.9,66.0,57.2,82.0,83.5,8.6,642.3,654.6,22280.0,58411.6,85244.5,1713.8,6989.3,8933.3
Ustronie Morskie,11,8,4.9,6.2,1988.6,1987.6,2003.9,2006.3,204.6,552.7,869.5,1190.3,44.0,95.7,193.2,184.6,0.0,4.4,14.0,15.7,3.6,270.7,275.9,21727.4,59670.0,83046.1,1975.2,6103.2,8557.8
Miedzyzdroje,7,7,8.3,10.6,1993.4,1993.4,2004.1,2004.7,266.6,326.1,450.1,454.8,29.0,42.1,61.1,61.7,27.0,99.4,43.4,38.6,3.5,263.7,268.7,16969.5,44359.1,59754.3,2424.2,7747.4,10303.9
Niechorze,6,5,3.0,3.7,1983.0,1984.0,1985.8,1987.6,287.8,326.9,323.5,314.3,40.5,47.6,53.6,48.1,19.5,17.4,17.6,17.0,1.9,145.7,148.5,11449.2,30518.9,41235.8,1908.2,5978.4,7983.4
Rewal,5,4,12.2,3.2,1990.4,1992.0,1994.7,1993.8,100.0,320.9,412.7,311.6,26.0,52.8,27.4,29.5,3.0,6.5,22.1,20.5,2.9,220.8,225.1,20155.5,48709.7,58938.5,4031.1,8661.6,8167.6
Stepnica,5,3,1.4,1.3,1976.2,1981.7,1990.5,1991.2,252.1,218.1,222.8,197.1,42.0,49.3,36.2,30.4,15.0,28.7,37.5,39.3,1.5,113.0,115.1,4709.1,13192.6,18812.8,941.8,2984.7,4264.2
Elblag,5,1,0.3,0.4,1967.0,1967.0,1967.0,1967.0,43.7,43.7,181.4,181.4,24.0,24.0,64.1,64.1,8.0,8.0,34.3,34.3,0.2,14.8,15.1,1398.7,4012.7,5766.6,279.7,911.9,1311.5
