Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Gdynia,3587,945,33218.6,36523.2,1999.1,2002.4,2003.7,2007.0,364.9,807.5,541.8,844.1,31.0,90.9,177.9,262.6,16.0,108.3,85.3,124.6,6739.3,506934.6,516667.8,32265009.6,91298215.3,110205686.1,8995.0,28918.4,34138.8
Swinoujscie,2965,437,26041.1,26511.5,1993.5,2001.4,2002.9,2008.3,124.4,1075.5,429.1,979.3,9.0,128.8,281.7,390.0,4.0,74.7,63.8,100.8,4268.5,321740.3,327917.7,27857499.5,74334648.1,89169951.8,9395.4,25691.3,27979.6
Gdansk,2021,936,55548.6,79594.3,2003.7,2003.1,2011.8,2011.5,539.8,970.3,1157.9,1295.3,54.0,113.8,306.2,372.6,28.0,100.9,83.9,79.0,7147.5,539532.6,549891.6,35383512.4,100038814.8,114172292.6,17507.9,58847.9,72814.2
Szczecin,1469,738,4333.9,6207.5,1999.0,2000.5,2005.3,2005.8,556.7,658.6,714.4,734.7,60.0,84.7,135.0,137.9,41.0,103.3,116.0,117.1,1415.5,106457.7,108501.7,9680025.0,27186036.9,37324220.8,6589.5,22946.7,30660.5
Nowy Port,630,252,4928.9,3393.3,1994.9,1997.9,1999.8,2003.4,288.8,739.9,520.8,949.1,24.0,83.7,257.7,309.9,9.0,76.5,184.6,139.5,1274.7,95926.0,97767.8,5218393.6,14230916.1,18019817.6,8283.2,24096.5,28148.1
Skolwin,384,255,947.3,1157.9,1996.1,1998.1,2000.3,2001.4,446.6,584.6,663.6,563.1,55.5,74.0,204.2,115.1,33.0,46.3,111.1,64.5,299.6,22522.8,22955.3,2424815.0,6907470.0,9378201.5,6314.6,20809.4,27492.0
Kolobrzeg,256,49,104.0,104.0,1984.7,1987.3,1986.4,1988.6,400.6,880.5,565.0,494.5,36.5,108.6,155.0,94.6,34.0,71.3,245.4,121.3,166.3,12487.2,12726.9,522236.3,1303599.2,1740021.1,2040.0,5712.2,7770.9
Police,197,103,1726.7,2669.5,1994.0,1997.9,2005.3,2005.6,577.9,895.4,1586.3,1671.3,67.0,108.7,277.3,284.4,47.0,64.2,97.9,99.5,245.7,18609.1,18966.3,1993756.9,5107109.3,7127158.7,10120.6,35917.8,47316.4
Wladyslawowo,140,51,150.9,175.4,1986.9,1991.6,1993.2,2000.2,560.1,928.3,876.9,738.6,88.0,177.8,283.5,188.2,31.0,182.6,113.7,91.3,145.9,10954.6,11164.9,257537.7,555435.3,671634.9,1839.6,5516.8,6976.7
Darlowo,74,35,44.4,64.7,1987.6,1990.1,1992.9,1993.0,291.3,390.8,330.8,326.4,31.0,41.1,41.3,41.0,24.0,38.4,30.6,29.5,17.9,1346.1,1372.0,189382.3,545787.3,763479.5,2559.2,8229.1,11744.4
Mrzezyno,27,16,15.2,20.9,1991.2,1991.4,1991.0,1990.4,428.8,769.4,370.2,370.1,32.0,93.4,86.6,76.9,15.0,31.8,37.3,23.2,11.9,891.6,908.7,71837.0,193067.1,265296.1,2660.6,8067.0,11172.3
Leba,23,21,85.9,109.0,1985.0,1985.5,2005.5,2006.6,302.4,447.2,558.0,543.8,38.0,80.3,61.1,58.3,9.0,12.4,7.3,8.7,15.6,1171.0,1193.5,92881.6,273538.4,324945.0,4038.3,13439.8,16599.5
Karsibor,20,20,34.2,46.4,2000.6,2000.6,2003.3,2004.3,475.1,585.3,474.9,473.8,62.5,63.8,71.0,71.1,8.0,34.1,19.1,16.3,12.5,940.2,958.3,88923.8,257583.6,359183.7,4446.2,15637.8,21307.4
Ustka,18,15,12.7,14.7,1994.5,1995.1,1996.5,1996.1,241.6,589.8,262.8,284.8,39.0,67.3,121.5,105.5,9.0,111.4,229.5,149.1,12.3,921.1,938.8,44179.5,122050.4,166653.0,2454.4,7744.3,10723.1
Gorki Zachodnie,17,17,134.7,225.8,1997.0,1997.0,2005.6,2005.8,420.4,541.2,552.8,546.7,52.0,93.7,96.2,92.3,41.0,51.1,47.2,46.7,25.3,1899.5,1936.0,149138.3,421847.1,502677.8,8772.8,28584.3,35760.1
Trzebiez,16,14,24.8,33.6,1991.4,1992.4,1998.9,2000.4,423.9,640.7,671.1,678.4,52.5,91.6,115.1,111.2,23.5,56.7,84.2,60.4,8.4,631.8,643.9,89022.3,250460.4,348932.2,5563.9,18826.2,25512.6
Dziwnow,14,12,134.9,224.0,1994.0,1995.2,2009.5,2009.9,523.1,753.2,2060.6,2238.1,65.0,97.8,322.8,330.4,9.5,22.5,107.9,111.2,15.4,1172.4,1194.9,127055.8,285903.3,376990.2,9075.4,29939.5,37162.2
Krynica Morska,13,10,159.8,257.7,1990.8,1991.2,2016.6,2016.9,251.4,1188.8,3500.1,3761.3,117.0,354.3,634.6,621.8,5.0,78.5,1.4,0.7,36.3,2758.4,2811.4,108844.6,300194.5,463379.2,8372.7,38821.9,50244.5
Ustronie Morskie,10,7,1.8,1.8,1989.8,1988.9,1988.0,1986.3,226.8,539.4,354.2,424.9,32.5,64.8,79.4,69.2,21.5,32.1,24.5,23.6,1.8,138.7,141.3,7896.1,20027.0,26124.1,789.6,2211.4,2942.3
Miedzyzdroje,8,8,22.2,21.3,1990.4,1990.4,1992.6,1995.8,591.6,1932.8,1253.6,941.8,61.5,241.0,466.1,211.1,6.0,8.2,7.5,9.5,13.2,995.1,1014.2,146195.8,320266.8,399215.3,18274.5,44240.6,56302.1
Stepnica,7,6,11.2,14.4,1986.6,1989.7,2000.1,2002.3,691.1,823.2,900.0,925.9,44.0,113.2,186.3,211.1,38.0,57.8,21.2,15.0,5.7,426.6,434.8,47659.8,135169.6,193532.0,6808.5,21893.8,31388.5
Niechorze,5,4,4.5,4.9,1979.8,1980.2,1979.9,1980.5,700.7,781.4,597.0,537.2,38.0,50.8,58.5,52.5,57.0,53.9,80.6,65.1,3.9,291.5,297.1,20460.2,51246.8,66919.7,4092.0,11451.9,15216.4
Elblag,5,1,0.5,0.7,1967.0,1967.0,1967.0,1967.0,409.3,409.3,292.1,292.1,76.0,76.0,73.5,73.5,89.0,89.0,724.4,724.4,0.8,57.9,59.1,2251.7,6459.8,9283.3,450.3,1467.9,2111.3
Rewal,4,3,3.7,3.4,1984.2,1984.3,1984.6,1984.2,777.5,1015.4,751.4,732.7,131.0,207.7,219.7,203.5,24.0,36.5,81.0,84.5,2.6,198.8,202.6,23593.8,48547.3,52421.8,5898.4,13151.6,14877.5
Wolin,2,2,6.7,10.4,1998.0,1998.0,2008.1,2008.0,750.1,750.1,973.8,966.7,76.0,76.0,103.8,103.5,10.0,10.0,15.1,15.0,1.3,98.6,100.5,19106.4,55871.5,77500.9,9553.2,37262.0,47765.5
