Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Swinoujscie,285,172,146.4,181.6,1997.9,1999.5,2002.8,2005.9,54.5,211.0,124.1,110.8,8.0,45.1,110.9,50.9,38.0,112.1,167.4,117.6,194.2,14582.1,14862.1,449069.6,1065246.5,1392577.9,1575.7,4428.2,5684.0
Szczecin,272,139,197.7,259.4,1991.1,1997.9,2001.9,2004.4,233.1,258.6,255.5,251.7,27.0,67.6,76.7,66.1,17.0,50.2,70.7,80.3,127.5,9576.2,9760.0,630996.4,1527356.7,2031490.4,2319.8,6901.5,9040.5
Gdynia,235,121,527.9,853.4,1999.8,1996.4,2005.2,2005.7,245.1,432.9,372.8,400.1,27.0,271.6,163.8,95.0,20.0,163.2,162.5,179.6,279.1,20955.1,21357.4,877611.4,2260374.9,2788540.7,3734.5,11258.5,14067.0
Gdansk,149,72,151.7,204.3,1992.7,1996.9,2007.2,2008.6,240.8,401.1,259.0,264.4,37.0,185.9,133.2,77.5,27.0,211.8,115.7,85.5,126.7,9511.5,9694.1,595332.5,1292192.4,1560444.9,3995.5,10033.1,12318.7
Nowy Port,115,52,61.0,51.0,1989.5,1987.8,1994.5,1999.9,281.4,850.5,442.1,526.3,119.0,522.0,823.4,730.7,37.0,141.1,116.0,94.3,151.4,11363.8,11582.0,406641.2,908355.2,1062376.2,3536.0,8402.2,10092.4
Wladyslawowo,58,26,17.2,13.0,1985.0,1983.7,1984.4,1982.3,343.0,1068.1,520.9,451.3,140.0,317.3,825.0,756.9,35.5,251.7,682.6,697.3,115.7,8690.2,8857.1,115345.9,244804.1,296210.6,1988.7,4807.8,5974.2
Kolobrzeg,54,27,14.6,18.8,1987.0,1988.5,1987.6,1986.7,161.3,705.4,236.3,234.2,22.0,166.7,442.5,268.7,22.5,76.1,70.8,75.5,19.5,1465.5,1493.6,73596.4,167865.7,226623.2,1362.9,3936.7,5329.4
Skolwin,45,42,21.3,27.7,1992.3,1992.7,1997.0,1998.0,232.8,242.7,227.1,215.5,26.0,50.6,39.7,30.1,24.0,92.2,114.9,107.6,16.4,1232.9,1256.6,86968.1,238459.9,330747.1,1932.6,6075.3,8456.4
Krynica Morska,38,11,5.4,2.4,1983.7,1983.7,1983.1,1982.8,416.6,591.0,418.8,462.3,58.5,116.0,788.9,724.1,63.0,130.0,152.3,157.9,28.9,2170.1,2211.8,17081.7,37811.5,42930.0,449.5,1056.3,1250.6
Leba,30,21,10.3,11.5,1987.6,1987.2,2002.4,2002.1,135.5,184.2,100.6,98.5,26.0,44.8,22.7,22.4,36.5,60.9,40.1,35.9,7.7,581.0,592.1,20769.6,54032.7,67358.4,692.3,1998.5,2552.1
Trzebiez,26,16,12.9,15.9,1989.5,1989.3,1992.6,1993.1,322.2,497.4,403.5,429.7,32.0,50.8,64.7,65.1,28.0,52.4,78.8,85.3,11.7,879.1,896.0,90689.0,211361.5,262929.2,3488.0,9099.7,11492.1
Ustka,24,13,8.1,9.7,1986.6,1986.0,1981.8,1978.8,248.0,345.2,335.4,411.5,53.0,104.4,102.1,92.0,14.5,48.9,242.8,293.8,11.6,873.5,890.3,65731.2,138303.6,153797.8,2738.8,6326.2,7360.5
Karsibor,20,7,6.8,9.7,1979.3,1986.9,1976.9,1975.1,153.8,357.6,224.7,220.8,39.5,63.4,117.9,117.5,6.0,80.6,57.5,60.7,7.1,535.1,545.4,68278.8,137051.6,150968.1,3413.9,7744.8,8936.1
Police,17,13,19.1,29.0,1988.7,1991.2,2003.9,2004.7,237.8,246.7,315.3,326.0,44.0,77.7,165.7,167.9,30.0,105.7,150.8,149.6,9.0,675.7,688.7,34266.6,88962.2,124615.3,2015.7,6562.6,8882.5
Gorki Zachodnie,17,10,1.9,1.9,1977.5,1980.5,1975.9,1974.1,367.5,502.5,462.8,857.1,37.0,156.2,451.4,801.9,164.0,205.2,258.9,238.4,12.9,966.6,985.2,15388.8,32709.0,37069.8,905.2,2082.7,2452.1
Dziwnow,16,15,10.1,8.1,1991.2,1990.7,1988.4,1992.6,106.5,509.6,247.7,153.7,14.5,18.9,20.2,23.9,78.5,104.5,284.9,138.1,9.7,726.2,740.1,36827.1,83508.6,100256.2,2301.7,5810.7,7174.7
Darlowo,16,16,14.6,21.4,1984.1,1984.1,1986.7,1986.6,261.7,813.0,392.9,390.0,39.5,334.9,411.1,452.1,47.0,101.2,192.9,199.0,20.0,1499.3,1528.1,111108.5,230439.6,253969.4,6944.3,15886.2,18260.5
Mrzezyno,13,9,2.1,2.0,1985.5,1985.2,1988.4,1987.0,170.8,207.6,175.0,143.6,18.0,101.6,79.6,44.9,40.0,104.1,133.9,62.5,5.9,442.8,451.3,9844.6,23618.1,29859.6,757.3,2014.0,2604.2
Stepnica,13,7,7.0,10.1,1980.1,1990.4,1979.7,1978.0,231.6,611.6,556.9,640.1,29.0,27.4,20.6,18.9,9.0,81.1,475.8,543.7,11.0,822.5,838.3,63292.9,137693.5,159069.2,4868.7,11585.3,13875.9
Niechorze,11,9,5.4,6.5,1989.1,1988.9,1984.6,1980.7,286.5,451.9,426.1,422.6,48.0,82.9,206.8,234.2,24.0,26.7,45.0,51.5,4.5,334.4,340.8,40010.4,85654.6,96794.6,3637.3,8503.6,10001.1
Ustronie Morskie,9,7,3.2,2.0,1991.6,1991.1,1992.0,1990.2,317.1,1748.9,554.3,483.7,35.0,152.4,84.6,83.8,133.0,403.4,970.6,1106.4,11.1,831.0,846.9,12824.2,28648.2,33029.7,1424.9,3407.1,4085.9
Miedzyzdroje,8,7,5.4,2.9,1992.4,1994.0,1985.8,1993.5,166.6,613.4,385.4,170.8,10.0,60.4,397.8,150.2,37.0,85.0,176.5,90.1,5.6,422.6,430.7,64662.8,136175.8,172967.5,8082.9,19489.3,25713.3
Nowe Warpno,6,2,0.9,1.3,1975.0,1975.0,1975.0,1975.0,98.5,258.7,111.3,103.8,22.5,42.0,20.6,20.7,17.5,217.0,143.8,86.8,2.0,147.6,150.4,11046.1,23589.8,27247.5,1841.0,4272.6,5105.7
Rewal,6,6,7.5,9.4,1979.5,1979.5,1980.8,1979.8,612.2,874.2,1242.7,1130.0,126.0,131.5,210.3,208.6,149.0,163.8,121.3,103.2,5.2,393.4,400.9,65502.3,134503.2,145019.9,10917.0,24306.0,27459.1
Mierzyn,2,2,0.4,0.2,1976.0,1976.0,1973.0,1979.8,1225.5,1225.5,350.0,162.8,175.5,175.5,235.7,100.0,71.0,71.0,80.7,58.8,2.5,188.3,191.9,2234.6,5569.9,7617.3,1117.3,3077.0,4235.8
Elblag,2,1,0.1,0.1,1967.0,1967.0,1967.0,1967.0,103.1,103.1,103.1,103.1,18.5,18.5,18.5,18.5,32.0,32.0,31.9,31.9,0.0,3.5,3.6,318.1,912.6,1311.4,159.1,518.4,745.6
Znin,2,2,17.8,21.1,1997.5,1997.5,1998.0,1998.0,1262.1,1262.1,2090.9,2090.5,68.5,68.5,98.8,98.8,15.0,15.0,22.0,22.0,6.8,526.3,536.4,37743.4,109764.2,151213.3,18871.7,74413.3,94019.6
Wolin,1,1,0.5,0.7,2010.0,2010.0,2010.0,2010.0,88.6,88.6,88.6,88.6,9.0,9.0,9.0,9.0,32.0,32.0,32.0,32.0,0.2,13.1,13.4,1267.0,3716.6,5125.5,1267.0,5076.0,6400.2
Bielinek,1,1,0.1,0.1,1997.0,1997.0,1997.0,1997.0,397.5,397.5,397.5,397.5,37.0,37.0,37.0,37.0,8.0,8.0,8.0,8.0,0.5,40.7,41.5,1637.0,3870.9,5182.9,1637.0,4226.9,5707.1
Dabrowka,1,1,41.9,79.1,2006.0,2006.0,2006.0,2006.0,540.0,540.0,540.0,540.0,33.0,33.0,33.0,33.0,7.0,7.0,7.0,7.0,2.8,217.8,222.0,28941.7,54534.4,61433.6,28941.7,75999.8,91809.1
Piorunow,1,1,16.3,19.3,1998.0,1998.0,1998.0,1998.0,1942.7,1942.7,1942.7,1942.7,85.0,85.0,85.0,85.0,26.0,26.0,26.0,26.0,5.7,444.0,452.5,33089.1,97062.9,133856.1,33089.1,132563.1,167147.1
Ruchocice,1,1,26.2,25.4,2019.0,2019.0,2019.0,2019.0,172.8,172.8,172.8,172.8,20.0,20.0,20.0,20.0,7.0,7.0,7.0,7.0,0.5,41.9,42.7,9301.0,21082.0,28057.2,9301.0,35582.0,44482.2
Kamien Pomorski,1,1,0.2,0.3,1986.0,1986.0,1986.0,1986.0,109.1,109.1,109.1,109.1,16.0,16.0,16.0,16.0,45.0,45.0,45.0,45.0,0.1,5.6,5.7,836.4,2399.3,3448.0,836.4,2726.1,3920.9
