Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Karsibor,25,11,12.2,16.5,1980.9,1987.3,1985.9,1985.9,227.0,443.6,324.1,313.9,30.0,54.6,62.9,67.3,21.0,46.9,90.2,83.6,14.2,1064.5,1084.9,94044.4,203802.9,246261.3,3761.8,9401.7,11699.0
Skolwin,25,23,19.8,20.2,1995.5,1994.8,1999.6,2000.1,234.0,370.4,280.0,222.8,37.0,219.1,610.5,174.4,26.0,39.2,29.0,28.8,18.6,1395.1,1421.9,62602.9,161244.1,208333.6,2504.1,7343.2,9430.8
Ustka,22,14,11.1,8.8,1985.9,1987.1,1989.7,1984.8,544.4,658.2,289.1,333.3,74.0,512.1,396.0,246.8,20.5,115.0,632.5,422.6,37.8,2839.8,2894.3,58313.9,124274.6,141388.0,2650.6,6128.8,7216.5
Gorki Zachodnie,21,12,2.6,1.6,1979.0,1981.2,1983.8,1981.0,218.4,294.7,316.2,291.2,55.0,97.7,434.6,273.8,11.0,36.2,32.5,57.0,9.1,684.1,697.2,12102.3,25855.4,29279.1,576.3,1329.0,1564.6
Police,20,16,20.5,31.5,1991.2,1993.8,2003.0,2003.5,243.5,234.0,245.5,250.1,31.5,104.9,55.5,44.1,27.5,41.0,91.3,94.7,9.3,695.3,708.6,38315.0,103499.6,149533.6,1915.7,6639.4,9071.1
Dziwnow,20,17,10.6,12.3,1989.8,1990.1,1987.3,1988.0,222.2,350.5,333.3,313.6,16.5,208.2,183.9,147.7,14.0,71.6,81.2,79.8,9.0,678.9,692.0,71985.1,160194.6,189651.9,3599.3,8811.8,10776.1
Niechorze,12,10,3.7,4.0,1989.9,1989.9,1989.0,1986.4,161.2,293.8,260.3,220.2,25.0,142.6,103.0,102.3,7.0,17.7,31.4,31.4,4.9,368.9,376.0,21695.2,46657.3,52603.3,1807.9,4338.2,5042.5
Mrzezyno,11,9,4.2,3.4,1985.1,1983.7,1989.1,1985.5,171.0,1218.8,453.8,383.2,24.0,348.2,1281.0,965.1,11.0,17.6,15.4,11.9,6.9,518.5,528.4,15062.8,35039.7,41729.4,1369.3,3644.0,4376.5
Stepnica,11,5,3.0,2.5,1976.3,1986.2,1977.9,1979.2,308.2,408.6,344.6,241.7,36.0,109.8,128.8,96.9,97.0,91.7,634.0,190.2,16.0,1200.2,1223.3,19936.3,45460.7,56492.6,1812.4,4529.2,5757.1
Ustronie Morskie,9,8,3.6,2.0,1990.0,1989.6,1990.4,1998.3,350.7,1931.8,593.7,411.4,108.0,493.2,1212.1,760.4,7.0,10.3,10.1,15.1,8.3,621.1,633.1,10134.5,24412.6,30404.6,1126.1,2959.9,3789.6
Miedzyzdroje,8,7,7.0,2.5,1994.2,1996.1,1986.3,1993.3,255.6,881.5,414.4,129.5,50.0,145.1,587.5,316.6,7.5,16.7,13.7,18.4,7.2,539.2,549.6,82549.0,170696.7,215753.1,10318.6,24357.7,32129.3
Rewal,7,7,7.7,3.4,1984.6,1984.6,1992.0,1985.3,233.9,436.8,250.2,241.9,33.0,71.3,57.3,43.6,12.0,22.4,13.6,11.4,3.3,245.9,250.6,22525.5,49858.0,56907.4,3217.9,7068.6,7444.6
Nowe Warpno,6,2,0.9,1.2,1975.0,1975.0,1975.0,1975.0,106.5,239.5,104.5,97.7,39.5,411.8,212.1,126.8,1.5,4.8,2.6,1.7,2.3,173.9,177.2,10350.1,22086.0,25477.8,1725.0,4000.1,4775.0
Znin,4,4,84.4,123.8,2005.0,2005.0,2008.5,2007.4,468.8,763.3,355.4,408.2,35.0,43.8,39.0,38.4,7.5,12.0,10.7,10.0,9.6,744.4,758.7,72968.7,176550.1,228529.8,18242.2,62093.0,77286.3
Elblag,2,1,0.1,0.1,1967.0,1967.0,1967.0,1967.0,107.0,107.0,107.0,107.0,32.5,32.5,32.9,32.9,46.5,46.5,47.6,47.6,0.1,4.6,4.7,330.1,947.0,1360.9,165.0,538.0,773.8
Kamien Pomorski,2,2,0.6,0.7,1986.5,1986.5,1986.7,1986.8,159.5,159.5,149.8,148.5,14.0,14.0,13.9,13.8,6.5,6.5,6.4,6.3,0.2,13.0,13.2,2156.4,6186.3,8890.1,1078.2,3514.4,5054.6
Mierzyn,1,1,0.0,0.0,1968.0,1968.0,1968.0,1968.0,223.9,223.9,223.9,223.9,32.0,32.0,32.0,32.0,4.0,4.0,4.0,4.0,0.2,13.5,13.8,160.3,379.1,507.6,160.3,414.0,559.0
Duczki,1,1,0.1,0.1,1997.0,1997.0,1997.0,1997.0,406.3,406.3,406.3,406.3,38.0,38.0,38.0,38.0,8.0,8.0,8.0,8.0,0.6,41.6,42.4,1673.3,3956.9,5298.1,1673.3,4320.8,5833.9
