Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Uruguay,1326,568,11015.6,12602.5,2005.2,2007.3,2007.7,2008.8,181.0,482.8,251.8,260.0,24.0,103.8,151.5,104.7,16.5,50.0,56.7,57.2,2062.8,157795.3,160825.0,9789419.0,28409866.6,33649637.6,7382.7,25166.7,30302.3
Brazil,1180,629,45966.6,52149.3,2009.3,2009.9,2010.3,2010.3,1056.9,1175.5,948.3,952.3,87.0,118.6,115.2,127.6,30.0,83.6,61.9,79.5,5224.9,403872.5,411626.9,27288331.6,87262574.7,106040748.5,23125.7,92428.2,111368.7
Peru,431,207,6333.2,9534.7,2007.7,2009.5,2011.6,2012.0,230.8,1155.2,910.1,848.3,30.0,157.8,313.7,310.8,47.0,78.2,103.6,101.6,1132.5,86441.7,88101.4,4715062.2,13239706.7,15993972.7,10939.8,41718.5,50934.4
Chile,318,181,15006.1,15274.9,2004.3,2006.9,2009.9,2011.6,1397.1,2295.0,2040.2,2558.0,130.0,221.4,227.8,250.1,12.0,94.3,112.0,148.9,1708.8,131843.2,134374.6,9684378.2,27727905.8,34558961.4,30454.0,105508.4,125706.1
Spain,296,284,43859.5,74254.5,2009.9,2010.0,2011.1,2011.1,4785.4,4894.2,4929.1,4924.9,416.0,433.7,425.5,425.7,9.0,21.0,22.7,22.5,4070.6,312832.9,318839.3,25419093.0,68820946.3,82946965.2,85875.3,342788.8,416814.5
Paraguay,250,30,218.6,268.1,1995.3,1996.1,1990.5,1988.3,461.0,463.1,511.7,544.0,107.0,99.0,147.7,158.7,24.5,35.1,99.7,94.5,157.3,11819.7,12046.7,1495084.2,3549180.3,4635414.0,5980.3,16864.0,23014.8
South Africa,178,172,23306.4,39230.6,2009.9,2009.8,2010.2,2010.2,4379.6,4378.0,4348.7,4351.1,376.5,390.1,388.8,392.5,13.0,27.9,23.4,23.3,2197.3,170097.3,173363.2,11653778.7,38460973.2,46668523.8,65470.7,307222.7,376495.6
Antarctica,152,40,751.6,159.8,1988.9,1991.7,1990.3,1986.9,631.2,661.9,696.8,683.2,66.0,80.5,109.8,115.0,6.0,14.0,9.0,10.7,328.2,24927.9,25406.5,1314984.3,4375013.9,6624807.8,8651.2,28702.6,41490.9
Singapore,133,130,47846.8,86416.6,2010.9,2010.9,2011.3,2011.3,9426.8,9488.3,9501.2,9506.5,822.0,832.6,835.0,838.1,11.0,13.1,13.9,13.9,3859.2,298893.0,304631.8,22807449.9,64149409.0,75554573.9,171484.6,717777.6,874472.9
Gibraltar,129,126,21113.3,36384.9,2009.7,2009.8,2010.1,2010.1,5405.3,5428.6,5429.8,5429.7,470.0,472.9,472.8,473.4,9.0,9.7,9.8,9.8,1899.0,147035.4,149858.5,13619115.5,31878273.6,39548910.5,105574.5,385441.3,463953.4
United States of America,70,68,18262.0,26141.4,2008.5,2008.5,2009.6,2009.4,6589.6,6563.3,6691.2,6739.2,582.0,584.8,625.8,641.3,44.5,98.7,91.0,105.5,2018.7,146774.5,149592.6,11435500.3,34722629.6,39322332.3,163364.3,647370.3,839312.6
Malaysia,53,52,19294.0,35616.5,2009.7,2009.8,2009.7,2009.6,9349.7,9417.2,9393.7,9392.6,831.0,826.8,827.5,827.3,87.0,93.1,90.3,89.7,1558.3,120704.7,123022.3,8523356.6,22876600.8,26582873.2,160818.0,671322.9,814282.1
Indonesia,47,47,16590.9,30496.2,2011.9,2011.9,2012.2,2012.1,9173.2,8803.6,8994.8,9028.6,801.0,781.4,820.2,820.8,30.0,63.4,59.3,58.8,1271.9,98527.1,100418.8,7014265.5,19177453.2,22193592.0,149239.7,638679.2,774588.7
United Arab Emirates,42,39,12715.6,22991.0,2010.0,2010.5,2010.3,2010.2,8506.4,8185.9,8620.2,8624.8,743.5,716.5,761.8,764.0,14.5,67.9,49.9,49.0,1081.9,83780.1,85388.7,5886816.5,16090659.5,19194781.8,140162.3,596797.3,730041.7
Trinidad and Tobago,38,37,12215.1,11034.9,2010.4,2010.5,2010.9,2010.7,4492.8,4634.5,4653.4,4624.1,358.0,388.8,378.6,381.7,26.0,36.9,39.0,39.6,1250.6,80036.3,81573.0,3198650.4,19257828.7,17721351.4,84175.0,616302.7,907008.8
Netherlands,34,30,6837.6,8938.3,2008.0,2007.8,2010.8,2011.4,6430.8,6547.9,6503.1,6537.3,526.0,537.0,543.7,564.5,96.0,123.4,91.8,106.4,880.2,65128.3,66378.8,4273410.0,15409432.8,17369569.8,125688.5,528574.4,670500.2
Cabo Verde,29,29,3476.9,6069.4,2009.4,2009.4,2010.0,2009.9,3839.3,3868.1,3869.0,3870.7,329.0,331.9,330.7,330.8,10.0,11.8,11.3,11.3,311.9,24153.7,24617.5,2159778.4,4876656.3,5968047.5,74475.1,265415.8,315106.4
Falkland Islands (Malvinas),29,19,1240.5,132.6,1998.4,1997.0,2001.1,1999.0,636.8,1056.4,810.2,889.4,39.0,119.9,86.2,107.2,10.0,16.0,10.1,11.2,307.9,23792.9,24249.7,588782.2,2571088.0,3130032.3,20302.8,80896.0,93447.6
Ecuador,27,26,3159.7,4799.6,2012.0,2011.8,2012.2,2012.1,4838.0,4881.6,4862.7,4867.9,412.0,468.1,480.9,477.0,65.0,71.7,80.5,78.8,351.3,27178.2,27700.0,1923681.5,5283739.4,6719220.4,71247.5,303739.1,388805.3
Mauritius,25,25,6465.2,11826.0,2010.4,2010.4,2011.2,2011.2,6100.7,6167.8,6152.4,6149.7,561.0,569.0,565.7,564.5,11.0,30.2,25.1,24.5,496.6,38452.6,39190.9,3274426.3,8481978.4,9980373.8,130977.1,507217.5,618435.8
Belgium,24,24,4737.1,6721.5,2010.0,2010.0,2010.7,2010.7,6375.5,6493.8,6511.4,6516.5,537.0,558.2,532.0,545.5,37.0,68.4,61.1,63.8,571.3,41678.1,42478.4,1654839.8,9425795.3,10658015.0,68951.7,496015.4,646944.1
South Georgia and the South Sandwich Islands,19,12,196.2,27.2,1988.5,1991.3,1990.4,1988.3,1394.7,1383.3,1416.2,1407.4,135.0,137.9,136.4,137.9,11.0,11.0,13.3,12.9,87.0,6665.5,6793.5,133304.4,628119.8,1077556.8,7016.0,31730.1,49839.4
Algeria,18,18,3095.1,5238.5,2009.4,2009.4,2009.7,2009.7,6023.0,6035.6,6008.7,5999.2,494.5,506.4,508.8,508.8,183.0,191.3,198.0,202.4,295.6,22894.7,23334.3,1893678.7,4554173.5,5755252.2,105204.4,398161.1,478320.7
