Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,1781,1317,249623.9,442120.4,2010.4,2010.8,2011.1,2011.1,4560.7,4675.5,4593.0,4667.5,389.0,422.1,603.8,610.5,24.0,76.7,71.0,69.7,21476.2,1662506.9,1694427.1,127714700.9,320598099.0,395564554.6,71709.5,287212.3,348479.7
Chemical tanker,835,354,36022.3,59653.4,2009.2,2010.0,2010.6,2010.7,543.6,2868.8,2323.1,2362.8,84.0,258.8,451.4,453.1,39.0,58.3,65.5,65.6,5465.7,421908.2,430008.8,17081664.6,95361896.7,110579744.4,20457.1,132975.6,162106.7
Container,750,153,21243.3,24748.2,2008.9,2010.4,2011.3,2011.2,447.4,700.3,452.8,462.4,38.5,55.9,100.4,105.7,17.0,19.2,21.9,22.0,2228.5,172326.0,175634.6,16027447.3,48869318.5,55274004.1,21369.9,73377.8,86161.6
General cargo,423,194,8319.6,12173.7,1999.1,2007.5,2009.6,2009.7,791.3,2073.4,1722.1,1753.9,98.0,208.4,369.6,376.0,34.0,69.6,69.8,70.2,1287.9,98913.6,100812.8,5897936.8,20360753.3,29749016.7,13943.1,74737.0,101710.1
Cruise,376,53,7674.9,884.4,1994.7,1997.8,2003.0,2000.1,590.2,646.4,606.1,644.4,47.0,50.1,77.5,87.9,8.0,7.7,9.6,9.6,2113.7,162902.7,166030.5,3837783.5,17741230.7,23604263.8,10206.9,43381.0,54378.2
Service - tug,281,34,66.2,55.3,2003.0,1998.9,2006.5,2006.0,240.2,1005.5,361.0,354.0,51.0,535.1,670.7,519.6,28.0,89.9,100.8,100.0,139.9,10505.4,10707.1,1414641.9,3345202.3,4479045.0,5034.3,12999.5,17551.5
Oil tanker,191,86,17749.7,31909.4,2005.7,2007.7,2008.2,2008.2,763.1,3799.4,3264.6,3365.5,119.0,365.5,627.9,639.4,32.0,106.6,114.2,111.4,1992.2,153830.2,156783.7,20081464.9,36963825.7,44597190.8,105138.6,272941.5,332832.0
Vehicle,173,68,16126.9,5023.2,2008.0,2008.3,2009.2,2009.0,1122.5,1846.8,1688.6,1678.4,86.0,131.1,223.8,224.9,13.0,23.5,27.6,27.5,920.0,71259.3,72627.5,5086617.8,22426530.4,25972207.9,29402.4,111758.6,120276.7
Liquefied gas tanker,108,72,33657.3,28984.8,2010.3,2010.5,2010.9,2010.8,4472.0,4620.1,4951.9,4818.1,311.0,363.7,434.5,432.7,34.0,59.8,44.9,46.4,3405.9,217929.0,222113.2,8089617.6,51590822.6,44375342.2,74903.9,613528.1,929917.3
Service - other,84,28,433.4,340.6,1991.5,1997.5,1995.2,1995.2,443.1,1589.4,1246.7,1356.0,69.5,353.8,712.9,864.5,13.0,69.4,318.0,414.3,140.4,10606.3,10810.0,2376589.7,4876240.4,5254444.3,28292.7,62956.1,71086.3
Ro-Ro,83,15,510.5,248.8,2000.7,1999.2,2000.9,2000.5,192.9,178.6,257.2,257.2,21.0,26.1,53.1,53.1,22.0,81.5,44.2,45.7,97.9,7472.7,7616.2,324060.2,1072292.5,816871.6,3904.3,9264.5,10701.3
Ferry-pax only,45,5,277.5,69.5,2003.8,1990.6,1991.7,1987.2,610.2,983.4,1268.7,1721.6,103.0,99.5,357.1,416.9,8.0,46.1,78.8,58.4,120.4,9183.2,9359.5,1919676.2,5402603.4,6997744.8,42659.5,118950.1,157400.7
Miscellaneous - fishing,30,21,226.9,135.2,1984.9,1984.9,1991.3,1991.2,678.5,3902.7,3480.7,2766.6,166.5,1014.6,1120.7,1262.7,30.5,346.3,1526.4,1520.7,95.5,7168.0,7305.6,950506.5,2108406.5,2397044.7,31683.5,74565.8,88393.2
Refrigerated bulk,23,18,1561.2,1643.4,1994.1,1994.6,1994.2,1993.9,6385.9,5742.6,5767.8,5775.2,393.0,396.1,406.0,407.6,55.0,62.9,59.8,59.3,588.2,44906.3,45768.5,4875392.2,10652968.8,11999567.4,211973.6,451713.3,487714.7
Ferry-RoPax,15,4,273.7,16.6,2004.9,2004.0,2001.1,2003.0,596.4,7541.8,1436.3,1127.2,44.0,1477.1,2387.0,1630.6,8.0,5.4,4.7,5.3,119.3,8386.5,8547.6,102887.7,254433.0,312191.0,6859.2,14641.6,13335.4
Other liquids tankers,2,2,261.9,369.4,2015.0,2015.0,2015.4,2015.4,4711.1,4711.1,4690.5,4711.1,419.5,419.5,458.3,459.3,61.0,61.0,80.7,81.2,25.7,1985.9,2024.0,189468.4,540990.2,1166374.6,94734.2,328195.2,530328.9
