Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,1880,1380,85703.5,152054.0,2010.5,2010.8,2010.8,2010.7,375.0,1410.4,1486.0,1510.8,41.0,158.9,566.1,575.7,51.5,70.8,90.3,90.3,6669.2,516154.4,526064.6,42905373.2,109645563.6,135754974.9,22822.0,93080.4,113345.1
Chemical tanker,842,359,12407.6,20490.7,2009.2,2010.1,2009.2,2009.2,250.3,871.1,788.2,799.1,39.0,103.4,340.1,342.3,47.0,56.0,65.7,65.6,2753.5,211859.1,215926.8,6496723.2,34036651.6,39542183.7,7715.8,46929.0,57100.1
Container,747,153,23431.6,26827.2,2008.9,2010.4,2010.8,2010.8,227.7,483.5,501.8,503.6,46.0,45.4,88.6,88.8,29.0,35.5,43.3,43.9,2676.3,206938.8,210912.1,17973479.5,51729147.6,58401848.5,24060.9,78243.6,91306.1
General cargo,419,189,13311.8,19190.4,1999.0,2007.4,2008.8,2008.6,379.0,2737.3,2817.2,2833.7,73.0,240.5,561.8,559.5,24.0,82.7,122.5,123.2,1724.6,132630.4,135176.9,8353476.1,29502299.0,43283553.4,19936.7,111894.7,152419.2
Cruise,377,52,6963.4,792.2,1994.8,1997.5,2003.4,2000.4,633.1,580.7,546.3,576.5,55.0,49.3,69.4,79.4,11.0,18.8,17.9,18.3,2153.0,165755.0,168937.5,3534223.5,16002050.8,21390764.3,9374.6,39173.0,49369.2
Service - tug,284,37,81.7,78.2,2003.0,1998.0,2005.1,2004.8,253.3,701.8,436.7,490.3,57.0,309.7,411.8,473.4,12.0,142.8,289.8,384.4,135.0,10141.8,10336.5,1999538.1,4728305.6,6330945.6,7040.6,18180.2,24546.3
Oil tanker,187,85,11468.6,20787.9,2005.6,2007.5,2008.6,2008.6,232.5,2110.1,2150.6,2232.1,62.0,268.1,571.0,577.6,40.0,65.8,64.2,63.8,1371.5,105897.3,107930.6,11928421.4,20795215.9,25400548.9,63788.3,160643.8,197394.9
Vehicle,171,68,5611.0,1737.8,2007.9,2008.3,2008.5,2008.3,427.0,548.3,596.0,588.4,53.0,51.7,96.0,95.2,26.0,25.5,33.6,33.1,353.6,27393.7,27919.7,1759794.1,7758805.0,8985487.0,10291.2,39116.8,42098.3
Liquefied gas tanker,105,71,24532.7,21195.7,2010.4,2010.5,2010.8,2010.8,1469.0,3777.3,3676.6,3613.8,187.0,287.7,489.6,484.3,39.0,53.1,43.6,44.8,2784.3,176681.0,180073.3,6194903.6,37965697.5,32969215.8,58999.1,471795.4,710459.6
Ro-Ro,84,15,1020.8,488.4,2000.5,1999.2,2000.6,2000.4,185.2,446.9,513.4,502.8,41.0,50.2,73.8,74.3,9.0,23.9,36.2,35.5,126.7,9752.2,9939.5,585566.7,1589671.5,1387721.1,6971.0,16477.8,18412.0
Service - other,80,27,325.9,258.3,1991.2,1996.6,1994.5,1998.1,343.3,1238.6,1041.5,1108.6,50.5,253.8,548.8,595.6,28.5,126.4,224.2,286.5,120.4,9104.0,9278.8,1802517.2,3698369.6,3985217.2,22531.5,50136.3,56611.0
Ferry-pax only,43,4,255.1,66.1,2004.9,1994.8,1991.1,1986.6,595.7,1589.0,1192.8,1670.9,65.0,92.5,214.8,225.8,8.0,16.5,145.9,197.2,118.4,9047.8,9221.6,1821211.2,5129189.0,6643948.2,42353.7,118148.8,156341.7
Miscellaneous - fishing,33,24,197.8,155.3,1989.1,1990.6,1996.2,1995.9,1512.9,3680.8,2808.3,2934.6,394.0,613.6,858.3,921.2,187.0,633.0,410.5,457.2,117.6,8834.0,9003.6,1092108.0,2422506.0,2754144.0,33094.2,77885.6,92328.7
Refrigerated bulk,23,18,1121.3,1184.7,1994.1,1994.6,1992.4,1992.3,5481.5,4208.1,4142.6,4163.4,318.0,273.9,422.1,423.0,119.0,130.1,143.8,143.0,463.0,35216.7,35892.8,3514726.4,7679847.9,8650626.4,152814.2,325645.4,351599.1
Ferry-RoPax,15,4,166.6,12.9,2004.9,2004.0,2005.0,2005.2,826.2,779.4,874.6,880.5,76.0,66.0,121.8,121.8,12.0,31.0,14.9,14.1,45.6,3402.3,3467.6,80370.6,198750.0,243867.6,5358.0,11437.3,10417.0
Other liquids tankers,2,2,26.4,36.7,2015.0,2015.0,2014.3,2014.3,468.0,468.0,472.0,468.0,43.0,43.0,63.0,62.9,17.5,17.5,30.5,30.4,2.1,164.2,167.4,18821.2,53740.2,115863.9,9410.6,32601.8,52681.2
