Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
La Plata,1032,892,110407.4,185717.3,2009.8,2009.9,2010.6,2010.7,4232.1,4011.1,3973.5,4078.3,361.0,359.3,504.4,511.5,36.0,79.5,77.5,77.1,11076.3,855698.2,872127.6,64258815.1,182612138.8,225428428.2,62266.3,258646.8,314154.0
Puerto Madero,468,141,16604.1,15224.8,2009.3,2007.4,2010.9,2011.5,440.7,1136.7,493.8,498.3,34.5,224.6,163.5,152.9,14.5,49.8,31.0,39.0,2135.6,164347.5,167502.9,11259496.8,34727124.1,39436947.4,24058.8,81534.0,94203.6
Dock Sur,411,180,8527.9,11945.9,2006.7,2007.8,2010.7,2010.5,175.9,1017.6,442.9,505.8,35.0,124.3,245.3,281.5,22.0,63.3,56.4,60.2,1069.0,82463.9,84047.2,6455732.0,19738593.8,23247279.5,15707.4,60516.4,73803.0
Ushuaia,297,59,3593.6,802.7,1994.1,1996.5,1997.1,1998.3,620.1,825.2,857.1,1101.2,66.0,108.7,128.8,163.0,8.0,25.4,15.8,15.1,1206.2,92502.6,94278.7,4283579.9,15820504.2,22155789.3,14422.8,51478.4,69496.5
Zarate,288,143,16550.6,8384.5,2005.9,2007.2,2009.0,2009.5,970.6,1588.6,1428.9,1488.3,76.0,142.1,254.3,341.8,19.5,39.9,33.6,44.6,1198.1,92692.9,94472.6,6142058.5,25469528.4,29751273.0,21326.6,85713.6,96424.7
Campana,247,129,5310.1,7699.5,2007.7,2009.1,2009.5,2009.5,203.5,2008.6,1422.5,1319.1,25.0,201.7,412.0,411.8,37.0,74.3,111.4,122.1,1009.3,77530.1,79018.7,5509515.7,15778604.1,19174738.4,22305.7,81951.5,100170.1
Escobar,221,203,40516.1,54645.5,2010.8,2010.9,2011.0,2010.9,4639.1,4115.6,4575.8,4413.6,397.0,361.6,485.3,498.1,16.0,58.7,51.5,53.4,3631.9,255864.6,260777.2,15974224.0,56075412.8,59056515.7,72281.6,357552.2,476745.1
Rosario,219,150,13971.7,23044.5,2006.4,2008.5,2011.0,2010.9,1196.6,3266.8,2957.3,3115.6,114.0,297.9,437.6,444.2,17.0,86.3,66.4,64.6,1486.0,114899.0,117105.0,9054260.4,25189206.9,31908994.3,41343.7,167573.6,204298.6
Quequen,208,184,37291.6,67454.4,2010.1,2010.5,2011.6,2011.6,4404.3,5016.7,5659.8,5819.6,412.0,483.7,719.3,724.9,22.0,69.2,57.1,56.5,3078.6,238330.5,242906.4,15676193.3,46380530.1,54746789.6,75366.3,340516.7,416805.3
Bahia Blanca,200,163,40718.8,71732.7,2011.3,2010.8,2011.6,2011.6,4225.1,5698.5,5601.9,6182.9,348.5,500.6,706.6,730.0,29.0,86.4,77.0,78.4,3426.4,261955.8,266985.4,17348222.1,51951739.0,59375100.4,86741.1,386176.3,476859.3
Puerto Galvan,160,132,23036.7,32547.8,2009.1,2009.2,2011.0,2010.7,1740.8,3766.0,4384.8,4405.2,197.5,328.2,541.4,578.7,48.0,72.3,55.5,58.2,2297.1,166698.0,169898.6,9414977.4,34885457.3,36598998.3,58843.6,312159.8,419857.6
Puerto Alumbrera,110,94,9127.6,15853.1,2010.1,2010.4,2010.7,2010.7,2674.7,3331.7,3682.6,3763.3,242.0,295.7,483.7,489.5,16.0,85.1,73.5,71.4,931.3,72012.7,73395.4,5262826.7,14106021.3,17914088.2,47843.9,193596.9,236916.8
Resinfor,106,103,10078.6,17375.3,2010.5,2010.7,2011.3,2011.2,4364.1,3512.8,3347.9,3315.8,379.0,327.7,462.8,461.6,19.0,48.6,42.8,42.4,979.4,75749.8,77204.2,5732682.0,16164968.3,20170908.4,54081.9,226485.7,276683.3
Madryn,103,58,3844.6,4421.3,2006.5,2006.2,2008.1,2009.8,798.0,1477.0,1091.4,1387.5,78.0,236.4,228.9,309.8,12.0,86.6,79.5,113.2,636.6,49121.9,50065.0,2203200.8,7660058.7,9447529.1,21390.3,93961.6,116598.7
Ensenada,93,45,2649.1,4196.2,2008.7,2008.8,2009.2,2009.2,258.7,2995.9,2161.2,2201.1,41.0,270.0,497.2,492.9,44.0,56.5,60.3,61.4,425.6,32735.1,33363.6,2067550.3,5599441.9,7691264.3,22231.7,89414.1,113357.0
San Lorenzo,81,61,3863.8,6401.7,2004.5,2008.9,2010.7,2010.6,713.3,2501.4,2849.2,2871.8,163.0,290.6,466.8,467.4,32.0,77.8,96.9,93.6,463.6,35802.6,36490.0,2746092.4,6988241.7,8703732.1,33902.4,125098.2,150575.7
Esperanza,71,30,227.7,52.2,1991.4,1991.3,1991.6,1987.9,276.2,396.6,405.8,465.4,37.0,62.2,118.0,155.5,8.0,13.4,19.8,26.0,92.3,7038.2,7173.3,364553.4,1002458.9,1365990.3,5134.6,14490.0,19117.7
San Nicolas,67,58,1602.0,2688.7,2011.0,2011.3,2012.1,2012.2,135.9,976.8,1066.7,1072.3,80.0,185.2,463.6,464.2,59.0,81.2,64.0,62.2,187.3,14461.9,14739.5,888648.9,2630081.8,3306100.2,13263.4,58026.3,71568.3
Las Palmas,65,56,3081.9,4695.8,2004.2,2006.6,2011.6,2011.9,797.0,1922.7,2280.6,2257.7,106.0,193.1,362.5,370.5,30.0,74.3,104.1,117.4,330.9,25528.3,26018.5,1802628.1,4823584.1,6078563.5,27732.7,107807.9,131431.8
Bella Vista,63,23,86.3,93.0,1990.7,1993.3,1984.4,1984.1,530.6,451.9,515.2,518.7,71.0,68.1,76.8,77.1,26.0,51.2,71.8,67.0,50.0,3765.6,3837.9,348914.3,804837.0,1016982.3,5538.3,15646.9,20773.2
Puerto Ingeniero White,58,58,17957.8,33262.5,2009.9,2009.9,2010.5,2010.4,9370.5,7478.1,8011.4,8131.8,803.5,669.4,792.9,796.2,15.0,56.7,48.1,47.8,1373.3,106369.2,108411.5,7057401.7,20479933.5,23772277.7,121679.3,551175.8,674667.8
Mar Del Plata,50,24,497.8,668.3,1993.5,1995.2,1996.3,1997.0,544.5,1513.5,811.6,771.1,80.5,326.3,234.9,168.9,21.5,40.0,54.3,55.4,134.3,10221.0,10417.2,1037731.9,2646980.1,2985741.0,20754.6,60387.1,73072.6
La Paz,49,25,48.5,53.6,1993.2,1993.7,1986.4,1986.0,464.9,457.1,455.1,459.0,91.0,95.3,91.2,93.9,14.0,31.7,34.3,32.4,25.7,1937.9,1975.1,254323.8,592465.8,752202.7,5190.3,14471.8,19347.9
Corrientes,48,22,18.1,19.5,2002.4,1998.3,1997.0,1994.4,240.0,315.8,321.7,329.3,57.5,60.0,81.5,79.5,32.0,46.1,46.8,43.6,16.9,1270.6,1295.0,211144.6,517618.9,663175.9,4398.8,11728.9,15933.6
Puerto Ibicuy,48,41,2087.4,3516.6,2006.4,2008.8,2011.5,2011.4,653.2,1915.6,2319.6,2352.1,59.0,192.4,430.2,431.9,11.5,53.2,46.0,43.2,201.3,15557.0,15855.7,1255992.7,3417634.3,4410040.4,26166.5,108539.9,135078.9
Resistancia,40,18,25.3,29.5,2002.9,2002.1,2005.5,2004.2,260.1,343.0,121.3,88.5,66.0,68.8,58.0,47.4,32.0,117.1,59.3,55.6,19.1,1437.6,1465.2,169978.4,377303.0,483597.3,4249.5,11305.8,15280.6
Conception D Uruguay,40,11,64.7,89.5,2002.2,2004.3,1999.4,2000.0,118.8,356.0,323.6,310.3,18.5,95.1,241.9,238.6,7.5,36.9,45.4,47.2,19.7,1492.0,1520.6,319334.9,654269.7,725258.3,7983.4,19579.3,23025.3
