Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
La Plata,1127,817,5977.0,10018.7,2005.9,2009.4,2010.2,2010.3,231.8,281.5,225.4,229.0,23.0,76.0,64.0,59.3,17.0,34.2,37.7,36.8,1079.9,82852.9,84443.7,4516922.3,12641798.2,15526644.5,4007.9,15228.3,18600.6
Dock Sur,791,115,2721.5,4315.9,1988.8,2003.7,2005.6,2005.2,116.6,628.7,587.1,579.9,19.0,245.8,154.9,148.5,21.0,132.2,132.3,140.1,974.2,74355.4,75783.1,4271813.4,10007732.2,12394287.8,5400.5,16420.5,20367.3
Zarate,424,116,664.4,584.3,1986.4,2004.1,2006.4,2005.0,80.5,287.9,101.8,116.2,10.5,72.1,49.4,74.1,12.5,65.8,56.8,60.7,239.6,18298.0,18649.3,874618.9,2322407.5,2725304.1,2062.8,6399.1,7732.8
Campana,371,128,559.7,882.3,1994.5,2005.9,2004.9,2003.4,81.6,195.4,181.6,183.4,11.0,61.1,124.8,137.0,32.0,85.6,74.5,70.3,439.4,33387.4,34028.4,1698273.0,3792300.0,4417128.7,4577.6,12529.7,14921.3
Madryn,333,162,1381.6,1193.0,1990.9,1989.7,1999.7,2001.7,1965.6,3747.4,916.6,821.9,286.0,647.1,369.8,356.9,60.0,392.0,388.9,369.4,1035.0,78109.9,79609.7,3250455.0,8041329.5,9359132.7,9761.1,26321.8,31321.3
Escobar,276,211,1126.4,1959.6,2005.1,2008.7,2010.8,2010.8,185.1,203.1,178.4,179.1,20.0,48.9,51.5,50.3,6.0,16.6,10.2,9.6,176.6,13541.4,13801.4,1081515.0,2762322.4,3391005.8,3918.5,13242.1,16355.4
Rosario,260,110,875.7,1398.0,2006.6,2007.5,2008.1,2008.2,213.6,304.5,190.3,194.0,23.0,71.1,70.9,70.7,33.0,92.3,72.0,76.3,250.3,19167.5,19535.5,1270139.9,3450008.5,4042487.8,4885.2,15468.8,18623.6
Puerto Deseado,251,100,662.0,679.4,1992.2,1990.8,1999.0,2000.5,1666.6,2648.2,943.3,857.7,283.0,522.6,513.8,430.0,45.0,179.9,215.1,223.4,558.7,42110.9,42919.4,2209118.1,5491294.4,6295462.7,8801.3,23376.8,27974.3
Mar Del Plata,231,118,688.0,818.1,1990.3,1988.4,1994.6,1994.3,1237.2,2913.3,827.2,701.1,206.0,675.1,674.9,547.2,74.0,356.6,370.2,293.1,586.9,44176.4,45024.6,2762167.4,6735757.4,7750972.9,11957.4,31291.8,37447.1
Comodoro Rivadavia,210,62,3461.0,5625.4,1998.4,1991.1,2004.7,2004.8,1041.2,2699.8,948.2,921.8,105.5,430.4,256.6,214.7,48.0,211.8,86.2,77.2,866.6,66424.1,67699.4,5350265.8,10045911.2,12829464.9,25477.5,62773.1,77208.1
Ramallo,204,46,196.5,294.7,1990.0,2002.9,1998.3,1999.4,163.5,223.0,164.4,165.4,21.0,78.1,106.1,106.3,3.0,56.4,27.8,28.4,104.0,7863.6,8014.6,745324.4,1875195.8,2371468.3,3653.6,10344.6,13330.3
Bahia Blanca,182,119,3001.0,5332.9,2010.5,2010.6,2012.0,2011.9,627.0,688.9,655.3,672.2,87.0,150.4,116.6,117.5,45.0,73.6,43.5,43.1,366.0,28170.9,28711.8,1567391.6,4453942.2,5143888.9,8612.0,34594.0,41932.0
Puerto Galvan,167,74,1690.8,2784.0,2009.2,2009.1,2010.0,2010.0,643.4,809.3,728.6,724.0,83.0,286.3,152.0,144.4,60.0,90.1,96.6,88.9,422.5,32270.4,32889.9,2339583.8,6007389.4,6924487.4,14009.5,43784.9,52272.6
Ensenada,165,35,563.1,829.1,2009.5,2007.5,2009.4,2009.5,210.9,550.5,342.0,333.6,55.0,322.8,201.7,170.8,47.0,71.8,70.1,66.4,340.7,25825.2,26321.0,1140346.8,2712403.6,3290492.1,6911.2,21514.5,26192.6
Puerto Madero,150,49,438.3,486.0,1999.2,1999.6,2003.9,2001.3,274.0,622.3,656.3,603.4,80.0,236.0,208.6,256.8,35.5,262.2,292.6,178.7,309.0,23372.7,23821.4,1323065.1,3368676.2,3963273.8,8820.4,24978.1,30288.7
Quequen,141,122,2183.4,3933.4,2008.5,2010.0,2011.9,2012.0,476.7,745.2,493.2,491.1,44.0,110.1,73.7,63.9,63.0,104.9,118.5,119.4,287.2,22126.4,22551.2,1020934.4,2965957.1,3453087.3,7240.7,30946.9,37631.8
San Lorenzo,140,99,519.3,857.1,2006.9,2010.1,2011.8,2011.9,237.9,229.7,208.6,204.1,38.0,106.5,143.2,143.6,31.5,52.7,32.1,31.7,161.7,12385.0,12622.7,630669.7,1750490.2,2027707.7,4504.8,15086.7,17895.5
Puerto Alumbrera,129,84,446.3,731.0,2010.7,2009.4,2011.1,2011.2,171.3,222.6,213.8,213.5,28.0,80.8,85.1,84.3,40.0,64.9,70.7,71.1,130.9,10031.2,10223.8,540057.3,1476428.9,1867762.2,4186.5,14399.2,18002.4
Santa Fe,114,7,174.2,254.6,2010.4,2003.0,2011.9,2011.9,329.2,316.2,345.6,341.9,37.0,58.1,46.2,45.3,29.0,38.4,36.6,36.4,70.3,5339.2,5441.8,583153.4,1562135.9,1903186.4,5115.4,15103.7,18763.2
Resinfor,114,109,480.7,828.3,2010.8,2010.8,2012.1,2012.2,167.1,168.6,162.9,162.3,65.0,97.2,105.4,107.1,43.0,61.7,61.2,61.7,176.2,13578.1,13838.8,298623.4,946398.8,1126615.1,2619.5,11029.1,13392.8
Puerto Ibicuy,111,83,220.0,369.9,2000.6,2006.5,2009.2,2009.1,116.0,233.8,122.6,122.4,14.0,61.4,44.6,40.4,4.0,8.5,8.7,8.8,43.4,3310.0,3373.6,326576.5,791445.5,956028.2,2942.1,9124.0,11157.6
Rawson,105,61,58.7,44.4,1986.7,1986.5,1986.6,1986.5,1177.3,2111.9,1884.9,1928.8,201.0,431.0,800.6,869.7,18.0,28.5,29.4,26.5,131.9,9907.9,10098.1,312092.2,692280.8,787053.1,2972.3,6995.2,8292.4
Puerto Rosales,104,29,3943.3,6792.0,2003.4,2001.4,2004.8,2004.9,602.6,1128.7,1061.4,1058.2,61.5,488.1,201.5,200.4,42.0,33.0,197.0,197.2,644.5,49852.2,50809.3,5262269.5,8509360.3,11420390.2,50598.7,118975.2,149499.3
Las Palmas,94,56,166.7,280.7,1990.7,2004.4,2009.5,2009.5,90.3,145.1,130.8,132.8,13.0,72.9,59.3,62.3,4.0,42.7,58.7,59.8,47.9,3671.4,3741.9,156351.5,360989.3,433995.3,1663.3,5504.1,6774.2
Ushuaia,91,34,1975.2,1621.6,2002.3,1998.9,2004.8,2006.3,1667.6,1499.4,1369.8,1567.7,150.0,201.0,168.7,190.2,41.0,58.2,77.3,109.8,617.2,47369.8,48279.3,2811850.1,8951646.2,10428179.0,30899.5,102827.9,122274.8
San Nicolas,88,58,246.0,389.8,2010.2,2009.7,2011.6,2011.5,130.9,422.5,193.2,184.2,23.0,116.0,384.5,302.7,45.0,105.1,119.4,120.8,79.2,6056.6,6172.9,606557.3,1386862.1,1654337.3,6892.7,18804.7,22664.7
La Paz,80,29,37.3,43.9,1996.2,1996.7,1997.9,1997.0,219.2,251.8,284.3,297.8,40.5,42.4,73.3,78.5,12.0,18.1,14.2,14.4,15.3,1147.3,1169.4,276551.4,613949.5,762236.8,3456.9,9067.3,11841.5
Resistancia,63,12,67.0,76.4,2003.3,2005.2,2015.7,2015.8,422.2,399.7,485.8,496.3,83.0,87.8,93.2,93.0,41.0,19.5,66.6,68.9,40.3,3022.5,3080.5,385213.0,396998.4,529687.7,6114.5,16308.9,21003.6
Bella Vista,62,23,16.1,17.4,1998.7,2000.3,1996.8,1996.0,111.8,149.8,196.9,204.5,30.0,40.2,71.9,71.7,8.0,7.5,6.2,6.2,8.4,633.3,645.5,109962.9,268353.3,353976.9,1773.6,4867.5,6468.7
San Pedro,62,34,90.2,156.7,1991.1,2001.7,1994.3,1992.3,144.4,185.4,190.2,205.9,21.0,98.8,122.0,138.4,7.0,23.0,32.1,33.9,31.7,2409.8,2456.1,674036.2,1439506.7,1560317.0,10871.6,25483.6,29477.3
Villa Constitution,60,47,175.0,305.9,2004.3,2006.4,2010.8,2010.5,153.3,229.0,174.7,174.9,24.0,65.4,77.3,69.4,42.5,93.8,138.2,142.9,59.6,4573.0,4660.8,334948.9,774854.3,877195.5,5582.5,15374.1,18098.0
Goya,58,22,20.3,23.8,1994.5,1996.8,1996.2,1995.5,122.5,183.7,205.7,219.6,26.0,39.7,73.6,81.5,10.0,10.5,18.8,18.4,9.3,700.5,713.9,131565.2,335138.9,393437.3,2268.4,5979.0,7814.9
Puerto Ingeniero White,54,49,1337.4,2475.6,2009.5,2009.7,2010.4,2010.4,676.6,773.3,736.2,736.9,93.5,169.7,113.8,112.3,37.0,39.9,37.8,37.7,125.3,9660.9,9846.4,562904.9,1624103.7,1881273.4,10424.2,45837.5,55932.8
Conception D Uruguay,54,10,56.2,73.8,2008.9,2005.5,2007.3,2007.8,180.8,1681.9,240.2,224.1,20.0,269.7,112.2,79.8,38.0,603.2,459.4,474.9,133.3,10026.5,10219.0,186775.2,313096.5,347891.4,3458.8,10002.5,12720.1
