Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Saudi Arabia,556,133,2245.1,2419.0,1986.4,1998.2,2002.0,2002.9,216.2,338.6,298.5,284.2,23.0,60.4,119.5,126.0,138.5,117.4,109.7,126.1,708.7,54259.5,55301.3,2424962.2,8709604.8,9378248.9,4361.4,14845.1,18764.6
United Arab Emirates,49,47,2913.7,4428.3,2005.4,2005.1,2002.8,2004.8,2123.1,2761.0,2465.7,2292.9,185.0,262.3,463.4,319.4,32.0,113.1,85.5,85.7,379.3,29295.4,29857.8,3402097.3,8423615.7,9838525.4,69430.6,218181.8,262955.6
Turkey,40,36,1609.5,2850.0,2004.6,2004.0,2008.0,2008.2,1602.7,1606.3,1614.7,1614.7,162.0,181.2,165.9,165.0,62.0,140.2,161.1,163.2,202.1,15592.8,15892.2,890456.6,2710325.2,3251657.9,22261.4,94690.4,117960.5
Oman,31,21,950.0,1405.1,2009.3,2008.1,2010.3,2010.3,2128.1,2046.1,1942.5,1908.7,169.0,338.6,201.2,188.0,96.0,90.6,87.0,79.6,233.2,17904.9,18248.7,789050.5,2754411.5,2976391.9,25453.2,116285.9,146064.0
Egypt,29,25,270.6,367.9,1992.1,1993.8,2004.2,2004.9,764.4,816.3,761.5,776.9,81.0,156.7,108.7,114.3,144.0,235.6,159.3,180.5,49.0,3742.0,3813.9,232003.4,659650.5,876416.8,8000.1,31067.5,39715.6
Singapore,22,21,5023.1,6288.4,2009.1,2008.8,2010.1,2008.1,4385.5,4449.8,4434.1,4473.3,402.5,406.7,396.6,451.1,15.5,81.7,40.4,49.7,318.3,24639.6,25112.7,3230427.3,8255826.0,9606549.8,146837.6,433234.3,524551.2
Djibouti,20,19,305.1,475.4,1998.9,1998.7,2004.5,2005.0,701.7,1092.6,868.3,859.2,117.5,154.0,133.9,128.1,48.5,246.3,137.0,138.0,67.2,5139.3,5237.9,310572.1,963361.2,1187874.9,15528.6,59708.4,75862.1
Somalia,18,10,211.5,285.2,1997.3,1996.9,1998.3,1998.1,756.4,1143.5,938.7,940.8,62.5,194.6,146.9,150.3,35.0,99.0,83.5,84.7,51.9,3966.1,4042.2,272757.7,970384.9,1192007.7,15153.2,64036.0,80156.2
Yemen,15,14,134.0,213.9,1993.3,1993.1,1997.1,1997.3,696.2,776.3,763.0,764.8,88.0,133.5,170.2,176.3,160.0,193.9,114.0,108.7,23.1,1763.9,1797.7,182902.0,499588.0,661707.5,12193.5,44215.3,56096.4
Sri Lanka,12,12,1246.1,1917.7,2008.0,2008.0,2009.5,2008.3,2861.5,2962.2,2969.5,2965.5,249.0,262.4,260.5,274.0,44.5,165.0,112.0,120.2,112.6,8709.5,8876.7,891582.7,2180694.8,2695694.3,74298.6,242171.3,301331.0
Russian Federation,11,10,846.9,1546.5,2007.3,2007.9,2009.5,2009.4,2121.1,2207.7,2131.1,2126.4,218.0,257.0,241.5,239.2,116.0,122.4,128.8,129.6,73.4,5684.1,5793.2,413297.1,1099033.8,1309660.6,37572.5,152632.6,186910.0
India,10,10,867.4,1545.3,2002.1,2002.1,2004.2,2004.2,2419.6,2703.4,2573.0,2557.5,267.5,291.0,280.1,277.6,43.5,152.6,76.4,72.3,77.0,5946.9,6061.0,728824.1,1822737.0,2210128.3,72882.4,234628.5,296822.2
Malaysia,10,10,2452.2,4071.8,2008.0,2008.0,2007.8,2007.3,4511.3,4680.1,4668.7,4710.8,452.5,452.6,468.7,488.7,22.5,21.8,23.1,24.8,159.0,12310.7,12547.0,1994206.3,4453954.3,5042041.5,199420.6,533043.6,661766.5
Indonesia,8,7,2121.4,3928.3,2009.0,2009.6,2009.4,2009.4,4322.0,4363.0,4373.7,4378.2,347.5,379.4,391.0,392.5,22.5,31.1,27.8,27.4,143.1,11085.4,11298.3,1748823.0,3764452.1,4185057.2,218602.9,577543.8,713756.4
Mozambique,8,4,316.9,515.4,1996.6,2000.2,2004.4,2005.1,744.9,3668.8,4205.6,4142.7,284.0,436.5,606.9,620.1,28.5,102.5,168.5,180.1,47.4,3658.0,3728.3,410034.8,934442.2,1145348.3,51254.4,167396.0,200270.8
Malta,7,7,291.6,481.1,2006.4,2006.4,2005.2,2004.9,1781.1,1794.7,1807.4,1810.9,160.0,156.3,159.5,160.1,34.0,126.0,147.7,153.7,42.2,3268.5,3331.3,240761.5,607349.6,715326.1,34394.5,127079.6,151845.0
Jordan,6,6,132.5,129.6,2000.7,2000.7,2004.9,2004.1,652.0,705.4,660.6,671.7,82.5,91.8,98.6,114.1,12.5,53.5,19.1,25.4,13.7,1052.2,1072.4,65151.9,220679.7,282901.2,10858.6,46794.8,58165.0
Greece,6,5,200.0,362.0,2009.8,2008.8,2012.6,2012.7,1295.5,1311.6,1317.4,1315.9,133.5,139.3,135.3,135.6,41.0,71.2,131.3,133.4,23.6,1826.8,1861.9,115253.7,298580.7,359447.5,19208.9,80154.2,100817.1
China,5,4,814.3,1314.5,2010.0,2010.2,2009.9,2009.7,7064.2,5708.0,5034.8,4981.8,524.0,474.4,594.5,602.5,12.0,19.2,26.3,27.3,77.1,5959.2,6073.6,593819.9,1575557.4,1943402.0,118764.0,418533.5,542786.7
Spain,4,4,211.1,323.0,2012.5,2012.5,2013.2,2013.1,2751.7,2767.1,2774.1,2769.7,239.0,240.8,243.9,244.1,10.0,22.2,22.9,23.8,29.8,2302.5,2346.7,127753.6,402355.1,609878.5,31938.4,167800.1,223149.1
Iran (Islamic Republic of),4,4,206.4,294.7,2005.8,2005.8,2006.1,2006.0,2215.4,2205.9,2208.2,2208.0,185.5,198.0,194.8,197.0,126.0,129.8,117.7,123.9,28.8,2221.1,2263.7,185451.7,647710.2,777514.9,46362.9,191345.7,235687.3
Netherlands,3,3,691.3,1215.7,2003.7,2003.7,2002.7,2002.7,4707.0,4560.1,4623.8,4627.5,503.0,481.7,512.3,513.7,19.0,18.0,18.9,18.9,77.3,5973.9,6088.6,558479.1,1393298.1,1550090.3,186159.7,542980.8,676194.9
Ukraine,2,2,82.8,139.8,2003.0,2003.0,2003.4,2003.4,2076.3,2076.3,2051.9,2054.8,177.0,177.0,174.6,174.9,30.0,30.0,30.0,30.0,12.9,1003.0,1022.3,50912.5,147353.8,177190.1,25456.3,104992.9,124581.0
United States of America,2,2,265.4,431.5,1998.0,1998.0,2000.2,2000.6,7027.4,7027.4,7662.5,7824.8,558.5,558.5,607.3,616.5,110.0,110.0,180.5,193.7,35.9,2760.6,2813.6,266647.8,604623.9,798707.4,133323.9,428526.6,537053.2
Qatar,2,2,151.0,252.7,2010.5,2010.5,2010.3,2010.3,2527.3,2527.3,2527.8,2527.3,199.5,199.5,200.0,199.9,32.0,32.0,32.7,32.6,16.3,1265.1,1289.4,48745.8,356980.5,411591.7,24372.9,210472.1,258732.4
Cyprus,2,2,28.0,35.6,2011.5,2011.5,2010.5,2010.3,1038.2,1038.2,1035.2,1034.6,130.0,130.0,120.2,118.2,8.0,8.0,8.0,8.0,4.9,380.6,387.9,16844.0,56359.7,75862.2,8422.0,48657.7,65502.7
Gibraltar,2,2,36.7,57.5,1993.0,1993.0,2000.7,2002.5,2732.2,2732.2,2700.1,2693.2,231.5,231.5,226.9,225.9,40.5,40.5,14.8,9.1,19.0,1436.7,1464.3,167208.7,425850.5,542171.8,83604.4,233512.2,297483.8
Israel,2,2,59.2,20.8,2001.5,2001.5,2008.3,2006.3,958.6,958.6,867.4,888.4,96.0,96.0,83.9,87.4,117.0,117.0,36.4,59.8,4.0,303.4,309.2,32000.1,116287.6,147559.6,16000.1,56457.1,70260.8
Eritrea,2,2,5.1,6.6,2009.0,2009.0,2007.7,2007.5,364.5,364.5,360.9,360.5,36.0,36.0,35.0,34.9,47.5,47.5,36.1,34.5,1.5,111.8,113.9,5219.0,16536.2,23412.5,2609.5,12143.5,15846.9
Pakistan,1,1,44.8,65.8,2006.0,2006.0,2006.0,2006.0,2267.4,2267.4,2267.4,2267.4,289.0,289.0,289.0,289.0,7.0,7.0,7.0,7.0,7.0,540.5,550.9,12689.6,92929.5,107145.9,12689.6,109580.6,134706.9
South Africa,1,1,163.5,286.4,2018.0,2018.0,2018.0,2018.0,4508.8,4508.8,4508.8,4508.8,371.0,371.0,371.0,371.0,237.0,237.0,237.0,237.0,6.8,527.3,537.4,58336.3,171233.8,195614.2,58336.3,266570.1,325784.0
Comoros,1,1,72.9,100.0,2018.0,2018.0,2018.0,2018.0,3730.5,3730.5,3730.5,3730.5,234.0,234.0,234.0,234.0,7.0,7.0,7.0,7.0,12.6,976.1,994.8,75461.7,218624.9,241431.9,75461.7,413149.8,543302.0
Italy,1,1,16.4,22.4,2004.0,2004.0,2004.0,2004.0,2113.4,2113.4,2113.4,2113.4,206.0,206.0,206.0,206.0,6.0,6.0,6.0,6.0,3.4,263.0,268.1,8451.5,30859.1,45563.7,8451.5,50567.5,69054.8
