Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Saudi Arabia,527,101,2032.7,2765.7,1984.5,1995.0,2000.7,2002.8,200.7,483.5,414.7,439.0,54.0,281.6,471.0,530.4,29.0,50.7,67.4,57.2,837.9,64225.5,65458.6,2394807.7,9666826.5,9714396.7,4544.2,16631.8,21312.2
Egypt,67,64,1140.4,1643.1,2000.2,2000.4,2005.0,2005.5,751.5,899.3,909.0,878.4,102.0,332.4,363.5,397.4,106.0,147.4,123.0,135.8,235.1,18045.9,18392.4,864138.1,2678370.8,3458417.0,12897.6,53707.0,67019.9
Djibouti,62,50,2037.1,2163.4,2003.6,2003.4,2005.8,2006.3,735.5,876.0,838.4,846.4,188.5,308.5,293.4,333.8,16.5,101.2,37.8,46.3,329.1,25370.3,25857.4,1653533.9,4528480.3,5192402.7,26669.9,83137.3,96814.9
United Arab Emirates,38,35,2364.5,3813.2,2007.7,2007.1,2008.2,2008.2,2270.8,2561.4,2603.4,2612.5,398.0,529.7,598.5,598.2,28.5,47.5,51.2,51.3,398.2,30784.8,31375.8,1870510.7,5814417.7,6644435.4,49224.0,197324.1,241400.9
Turkey,37,32,1962.4,3481.5,2006.6,2005.9,2008.5,2008.5,1607.7,1718.2,1710.5,1705.2,208.0,395.1,384.1,381.3,11.0,41.1,26.0,24.5,204.3,15791.4,16094.6,842336.5,2833062.8,3454345.5,22765.9,112815.3,139830.0
India,20,18,2168.5,3237.8,2003.0,2002.5,2004.6,2005.9,2489.1,2696.7,2629.3,2517.2,238.5,340.1,310.2,318.7,39.5,52.2,55.7,63.1,218.1,16870.4,17194.3,1649057.6,4348471.7,4773636.2,82452.9,238621.2,294501.0
Jordan,16,16,303.7,317.2,2007.1,2007.1,2010.1,2008.5,733.6,785.4,745.6,780.9,77.0,249.9,210.3,302.4,25.5,52.1,31.4,39.9,41.1,3144.0,3204.3,173946.0,585820.0,787260.2,10871.6,48135.4,60663.8
Yemen,13,11,88.6,124.0,1992.3,1993.4,1994.3,1994.0,775.6,831.1,947.6,945.2,331.0,365.6,346.8,344.5,181.0,193.3,137.6,137.2,35.3,2683.1,2734.6,157097.3,508298.6,638906.6,12084.4,45414.8,57397.7
Oman,13,7,350.6,374.9,2011.0,2011.0,2010.1,2011.6,2205.8,2104.4,2218.1,2332.3,164.0,247.4,306.5,390.0,46.0,60.0,54.9,70.8,85.9,6607.3,6734.2,194431.2,781702.4,887648.7,14956.2,84246.9,105832.1
China,12,10,3920.2,7378.0,2005.9,2005.4,2007.7,2007.8,5942.6,5415.6,5932.5,6004.4,580.5,513.6,604.6,605.6,51.5,49.4,57.4,57.6,333.7,25850.6,26346.9,3321534.9,6813093.3,7577384.3,276794.6,705010.3,870311.1
Singapore,11,8,2721.6,4844.3,2007.9,2008.1,2007.9,2007.9,4326.9,4603.1,4532.5,4508.9,404.0,456.8,466.5,458.1,14.0,21.3,18.8,19.0,215.5,16690.6,17011.1,2317126.8,5460083.5,6054849.9,210647.9,579876.5,722979.0
Indonesia,9,9,2355.4,4005.7,2007.2,2007.2,2007.1,2007.2,4466.5,4597.8,4597.2,4600.0,412.0,455.3,473.5,485.0,14.0,14.9,15.3,16.3,200.0,15496.4,15793.9,2097632.2,4544915.2,5018767.7,233070.2,580726.1,721778.3
Russian Federation,7,6,596.0,1076.5,2014.4,2013.8,2014.7,2014.8,2315.6,2288.9,2279.1,2278.6,839.0,656.5,703.3,701.8,298.0,337.8,366.6,368.2,66.1,5117.0,5215.2,266106.5,719795.3,866981.9,38015.2,162637.6,198603.2
Mozambique,6,3,134.0,236.1,1997.0,2001.0,2010.6,2010.6,527.0,1591.7,3227.7,3250.6,169.0,835.0,313.4,310.2,40.0,799.3,230.4,227.2,17.6,1352.0,1377.9,96903.7,213406.2,259323.3,16150.6,57306.0,72144.3
Somalia,6,6,42.4,60.7,1989.7,1989.7,1999.5,2000.8,796.8,864.4,921.9,910.8,115.5,120.5,116.1,112.1,74.0,109.0,97.3,99.3,9.4,719.3,733.1,71758.4,224485.1,295526.4,11959.7,44133.6,58204.9
Malaysia,5,5,1449.9,2603.3,2009.6,2009.6,2010.2,2010.3,4523.8,4441.2,4453.3,4459.7,400.0,398.4,399.7,399.9,28.0,61.0,58.3,58.5,113.4,8785.0,8953.6,1234927.0,2541107.9,2811087.9,246985.4,615754.3,763713.8
Lebanon,5,5,223.0,74.0,2000.2,2000.2,2009.2,2008.4,1062.3,1074.5,1069.1,1069.9,103.0,103.8,95.7,96.8,6.0,24.8,7.3,10.3,12.9,996.4,1015.5,89866.5,362321.4,437218.0,17973.3,65933.4,76152.7
Greece,4,3,237.8,446.5,2004.5,2005.7,2004.7,2004.7,1467.1,1460.0,1462.5,1462.6,301.0,275.0,299.8,301.0,19.0,19.2,19.4,19.3,19.8,1530.4,1559.8,90944.7,266949.0,304957.4,22736.2,103894.0,126972.2
Iraq,4,4,88.7,98.2,2013.2,2013.2,2013.2,2013.1,2803.0,2896.2,2910.6,2906.2,286.5,292.8,292.9,291.3,13.0,20.5,22.4,22.3,28.1,2160.0,2201.4,74146.4,214814.2,237223.6,18536.6,101487.1,133458.0
Italy,4,4,310.6,252.2,2014.2,2014.2,2013.4,2013.9,2146.4,2185.9,2202.8,2211.1,241.0,251.0,222.1,247.3,68.5,84.5,64.6,92.7,33.8,2605.1,2655.1,225211.2,618902.6,751143.6,56302.8,180067.2,206977.9
Malta,4,4,252.5,327.8,2006.5,2006.5,2011.3,2010.7,2400.2,3156.4,3765.4,3523.3,411.5,1020.0,2013.3,1803.3,10.0,10.5,8.9,9.4,42.5,3248.2,3310.6,213062.6,732103.0,861977.1,53265.6,280181.7,366499.2
Sri Lanka,3,3,344.9,618.5,2008.0,2008.0,2005.6,2005.4,2777.0,2869.0,2771.1,2762.6,234.0,263.3,233.0,230.0,6.0,9.0,10.0,10.3,30.4,2348.8,2393.9,326076.3,702730.6,774033.0,108692.1,287368.1,361586.7
Israel,3,3,90.6,98.0,2010.3,2010.3,2011.0,2008.5,980.4,902.3,836.9,938.2,78.0,444.7,277.7,406.7,41.0,62.0,43.2,64.7,8.9,679.3,692.4,50781.8,145056.7,184967.4,16927.3,62952.7,74084.2
Gibraltar,3,3,236.8,390.6,2001.0,2001.0,2001.3,2001.4,2807.5,2859.7,2753.1,2739.0,241.0,518.7,421.6,407.2,8.0,8.0,4.3,3.7,27.5,2126.4,2167.2,228982.9,544860.8,680340.9,76327.6,236980.9,299201.7
Qatar,2,2,13.6,15.3,1977.0,1977.0,1977.0,1977.0,2470.4,2470.4,2460.6,2509.8,280.5,280.5,280.9,287.2,23.0,23.0,22.7,17.8,2.8,208.4,212.4,47751.6,136990.5,196865.6,23875.8,77824.3,111931.1
Algeria,2,2,124.0,209.5,2010.5,2010.5,2014.2,2014.6,2506.4,2506.4,2726.8,2759.9,283.5,283.5,336.1,341.7,45.0,45.0,43.0,42.8,11.9,915.3,932.9,47396.2,146454.9,179802.6,23698.1,115529.0,145587.5
Libya,2,2,157.1,110.8,2006.0,2006.0,2006.9,2005.0,1965.4,1965.4,1891.0,2009.0,205.5,205.5,183.2,228.9,38.5,38.5,38.0,39.0,17.6,1364.6,1390.8,99549.7,389497.6,435067.7,49774.8,183395.9,207457.0
Cyprus,2,2,168.1,46.9,2016.0,2016.0,2016.0,2016.0,1100.0,1100.0,1100.0,1099.4,102.0,102.0,102.2,101.9,5.5,5.5,5.5,5.5,6.4,493.2,502.6,47520.7,209515.3,242640.1,23760.3,90313.1,97196.7
"Tanzania, United Republic of",2,2,80.5,126.7,2012.5,2012.5,2012.2,2012.1,3176.0,3176.0,3282.3,3297.6,354.5,354.5,398.9,404.5,84.5,84.5,101.9,104.1,12.2,940.2,958.2,73381.3,208143.9,309022.9,36690.7,162926.3,209178.5
Romania,2,2,72.9,114.8,2009.5,2009.5,2010.5,2010.5,2061.2,2061.2,2132.6,2128.9,425.5,425.5,499.0,496.4,166.0,166.0,157.8,158.1,7.4,565.6,576.4,47074.6,130682.6,203106.6,23537.3,110888.9,143720.0
