Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,372,80,1032.1,1316.4,1978.9,1991.8,1999.2,1999.9,203.7,985.7,754.6,746.6,49.5,236.6,292.5,300.9,32.0,121.8,126.6,131.1,285.7,21696.3,22112.9,1534712.1,4670711.7,6687273.3,4125.6,16526.1,22629.5
Container,172,42,2333.0,2831.2,2002.7,2004.7,2004.7,2004.6,261.4,564.6,505.7,497.0,158.0,190.1,236.8,235.5,20.0,33.6,30.6,31.0,622.5,47852.2,48771.0,2319369.3,6855105.4,7648727.6,13484.7,43127.8,50366.1
Bulk carrier,105,86,4703.6,8308.8,2006.1,2006.2,2008.3,2008.4,1363.9,1492.4,1586.7,1598.3,271.0,398.7,435.8,431.7,75.0,114.1,101.0,100.1,479.6,37028.9,37739.9,2412027.9,6283296.0,8057778.5,22971.7,96325.9,118556.7
Chemical tanker,69,59,3368.2,5530.3,2009.4,2009.2,2009.9,2009.9,1771.9,1860.2,2001.2,1995.2,373.0,573.3,771.0,773.1,31.0,47.1,46.6,47.0,723.3,55968.5,57043.1,1244580.1,8184607.3,9468030.7,18037.4,139215.2,170836.8
Oil tanker,66,50,12959.9,23704.3,2005.8,2006.3,2007.5,2007.5,3467.5,3472.1,3924.5,3959.1,402.0,443.6,476.5,475.5,26.5,41.6,42.3,42.5,1218.5,94370.8,96182.8,12125506.3,25403735.9,28111935.1,183719.8,463914.7,573797.5
Ro-Ro,46,12,372.8,275.8,1979.7,1983.9,1988.6,1990.8,271.5,1138.8,857.6,1004.5,96.5,290.2,280.2,304.7,51.5,119.6,160.3,150.6,146.1,11125.5,11339.2,579015.5,3424648.3,1842620.8,12587.3,30371.5,40000.8
Vehicle,32,31,3295.6,1083.9,2006.5,2006.2,2006.1,2005.7,1103.3,1972.8,1799.2,1819.4,98.5,138.8,233.6,244.4,8.5,14.2,17.1,17.5,201.1,15579.9,15879.1,1097572.7,4839118.8,5604192.8,34299.1,130371.0,140307.8
Liquefied gas tanker,31,13,684.0,772.8,2012.7,2012.8,2013.3,2013.2,2219.6,2748.8,2735.9,2737.1,205.0,693.7,1031.8,1033.0,29.0,44.4,39.2,38.9,200.9,15368.7,15663.8,583368.8,1690114.6,1866427.8,18818.3,103029.7,135486.6
Ferry-RoPax,16,3,9.8,3.7,1973.8,1977.3,1975.2,1975.2,211.8,276.5,249.7,229.2,63.0,52.2,116.0,141.5,23.5,55.5,55.1,50.3,12.9,966.8,985.4,95611.4,208935.7,276082.3,5975.7,13299.6,18490.5
Service - tug,5,5,3.3,3.1,1998.8,1998.8,1991.2,1992.4,820.8,877.6,759.5,729.0,624.0,843.2,994.7,1163.7,71.0,516.4,654.3,887.6,9.5,715.3,729.1,79900.9,188941.5,252982.4,15980.2,41263.7,55713.0
Service - other,1,1,2.9,1.0,1991.0,1991.0,1991.0,1991.0,1818.5,1818.5,1818.5,1818.5,426.0,426.0,426.0,426.0,4.0,4.0,4.0,4.0,1.1,86.0,87.7,6662.0,13668.9,14729.1,6662.0,14824.0,16738.4
