Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Jakarta,5707,1038,38283.7,43911.4,2000.7,2003.7,1999.8,2001.2,488.3,778.4,656.8,646.8,59.0,188.8,177.1,190.4,28.0,98.6,60.7,67.8,9250.3,695111.8,708457.9,64356236.4,195585782.2,226685721.8,11276.7,36379.2,45537.3
Surabaya,5268,773,25724.5,28291.4,1999.2,2002.1,2000.0,2001.1,449.2,791.3,542.1,568.4,44.0,167.2,130.8,133.4,24.0,116.1,80.6,96.9,6733.7,513685.6,523548.4,59825301.1,174669651.3,209537877.1,11356.4,34688.1,43312.9
Manggis,2414,140,2093.5,2485.7,1993.6,1998.1,1996.9,1998.5,141.6,459.3,360.7,449.0,8.0,120.6,131.3,168.9,27.0,84.2,102.2,107.5,1282.7,97258.2,99125.6,8296624.2,18323725.8,22809244.8,3436.9,8766.0,11686.6
Lembar,2287,104,1058.5,699.4,1992.3,1993.2,1991.0,1990.8,126.9,478.1,286.7,421.9,10.0,74.6,104.0,111.3,10.0,81.8,92.5,147.9,769.8,57956.9,59069.6,7171612.7,16157018.1,20919537.4,3135.8,7723.1,10538.7
Balikpapan,1959,442,20203.1,29432.4,2000.2,2002.3,2002.4,2003.6,522.3,1093.5,912.6,984.0,68.0,236.7,366.8,405.2,35.0,117.6,92.1,92.0,5613.7,430515.9,438781.8,29575331.5,76432363.7,87028749.6,15097.2,44763.9,54848.4
Banjarmasin,1939,268,3062.8,3062.0,2000.0,2004.2,1997.4,2002.2,297.4,654.5,435.7,471.1,50.0,162.2,123.8,146.4,22.0,75.3,97.0,105.6,1331.6,100844.1,102780.3,8477544.8,22021239.5,26172554.8,4372.1,12637.7,15618.5
Muntok,1754,416,6909.4,10899.7,2002.3,2003.6,2002.7,2002.9,103.9,662.3,476.2,519.5,12.0,104.5,226.2,202.8,46.0,100.8,150.5,149.7,2376.8,180463.6,183928.5,11959319.5,26801871.3,32109325.1,6818.3,19109.4,24189.9
New Priok Port,1739,481,14566.6,20086.7,2000.3,2004.0,2003.7,2004.4,415.3,738.6,606.1,669.8,47.0,168.5,179.3,189.3,26.0,89.6,137.8,145.2,3295.3,252528.4,257377.0,18138643.1,49509274.6,52981122.0,10430.5,31621.9,38574.8
Gresik,1723,648,10752.5,15293.8,2003.3,2003.6,2003.0,2003.5,483.2,931.2,684.2,694.7,63.0,182.2,184.8,172.9,45.0,145.0,156.2,150.8,2982.7,227135.2,231496.2,18390187.3,44784938.5,54911368.9,10673.4,34620.4,43474.6
Ujung Pandang,1572,326,11785.0,15563.3,1999.5,2000.6,2000.1,2000.3,606.7,1070.5,822.3,836.1,68.0,151.8,345.6,358.2,47.0,110.5,109.2,119.6,2910.9,222276.8,226544.5,21258867.6,60540715.3,70845028.8,13523.5,43074.5,51718.5
Semarang,1531,391,8053.7,9733.2,1999.1,2002.7,2001.7,2002.7,321.5,668.3,408.3,415.7,35.0,131.8,236.3,262.9,22.0,97.8,97.2,101.5,2344.8,179533.4,182980.4,12911528.8,36118810.9,43780027.6,8433.4,27285.8,33167.7
