Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,7239,3962,826204.3,1522402.5,2008.9,2009.4,2008.9,2008.9,1935.4,2472.1,2763.0,2786.7,197.0,257.0,461.3,465.4,63.0,90.0,108.2,108.2,57736.8,4470487.2,4556320.6,381218422.5,912295245.8,1089555491.6,52661.8,189749.7,228133.3
Oil tanker,3921,1570,857018.7,1624868.4,2006.1,2007.6,2009.6,2009.6,1342.8,2965.6,3942.7,4011.7,156.0,301.5,651.3,656.3,34.0,73.6,78.7,78.6,52791.3,4083427.7,4161829.5,523605548.7,940776626.9,1026614033.7,133538.8,351836.7,437247.5
Chemical tanker,3648,1148,95097.1,154080.9,2006.8,2008.4,2008.7,2008.7,1124.9,2090.6,2035.1,2055.3,120.0,198.2,405.8,409.9,27.0,42.9,67.6,67.8,18091.2,1393263.0,1420013.7,79512214.0,322701557.7,381095844.0,21796.1,101049.9,122782.1
Container,3221,554,100623.2,124264.1,2005.0,2005.9,2006.7,2006.6,711.1,1173.6,1108.4,1108.8,59.0,93.3,125.7,125.7,17.0,34.0,29.4,28.9,14714.4,1137432.2,1159270.9,100651260.8,319340467.4,356160767.5,31248.5,105752.7,124119.9
General cargo,2932,967,51800.1,68487.4,2005.1,2005.2,2006.2,2006.5,1283.7,2008.4,2149.6,2129.4,141.0,224.2,422.0,423.4,29.0,71.7,91.8,92.8,8910.7,684106.8,697241.7,47074288.5,152565451.8,219037814.0,16055.4,76487.8,102349.3
Service - tug,2119,445,801.5,695.5,2007.8,2009.2,2009.7,2009.5,125.8,827.0,839.4,875.1,41.0,325.8,667.5,672.3,16.0,162.0,281.1,286.7,905.9,68125.0,69433.0,17789842.2,42067621.3,56326271.2,8395.4,21678.4,29269.5
Ferry-pax only,1235,89,427.3,108.9,2002.0,2002.3,1999.9,1999.5,439.6,1459.0,556.6,589.3,27.0,104.1,639.3,375.1,17.0,81.0,66.5,75.9,637.2,47843.0,48761.6,7439382.8,15746958.1,19912994.7,6023.8,14295.3,18854.4
Liquefied gas tanker,1141,372,91868.1,82658.2,2004.6,2007.0,2006.0,2007.0,1592.9,2600.6,3118.4,3014.4,142.0,225.6,413.1,411.7,29.0,80.5,64.5,68.6,12232.4,842183.7,858353.6,25321857.5,149071895.9,130641488.6,22192.7,172383.4,257697.5
Vehicle,365,129,26263.7,8536.3,2003.6,2004.9,2005.6,2005.6,812.1,2227.5,1621.8,1621.7,59.0,152.8,205.8,204.2,10.0,18.1,17.7,17.9,1838.1,142306.4,145038.7,8644099.8,38111211.7,44136667.4,23682.5,90017.0,96878.1
Ro-Ro,356,37,373.5,324.5,2010.1,2009.1,1998.4,2000.5,46.0,605.6,348.0,335.1,11.0,365.4,307.2,353.0,1.0,56.8,153.5,228.2,495.2,37336.9,38053.8,686857.2,4085808.4,2191729.9,1929.4,4656.3,6142.3
Service - other,281,111,2980.4,3034.8,2005.4,2005.2,2002.6,2000.8,269.4,2245.7,1127.6,883.3,43.0,332.3,575.6,569.1,32.0,247.9,681.0,446.4,813.2,61999.5,63189.8,21177105.6,43450771.6,46820837.6,75363.4,167696.2,189352.7
Cruise,104,48,5939.7,625.1,2002.1,2000.7,2004.9,2004.2,910.5,983.3,814.5,832.6,61.0,82.3,73.1,73.1,10.5,18.7,20.5,21.3,1225.7,94844.5,96665.5,1100634.1,10140994.6,13084364.6,10583.0,84684.1,102299.9
Ferry-RoPax,98,18,308.0,88.8,1993.6,1992.8,1989.7,1992.0,333.0,1221.7,1804.1,1721.3,36.0,155.0,354.8,406.0,18.0,35.9,57.1,75.4,139.8,10495.4,10696.9,1048759.0,2405718.9,3086447.0,10701.6,23449.9,28466.6
Miscellaneous - fishing,80,31,159.4,115.4,2000.6,2000.0,2002.5,2001.9,435.5,4012.1,1361.1,1789.5,67.0,497.5,879.0,1074.0,19.0,133.2,336.4,315.2,125.4,9414.0,9594.7,811373.4,1799782.5,2046170.5,10142.2,23869.1,28295.4
Refrigerated bulk,40,30,697.7,713.9,1992.0,1992.6,1994.5,1993.9,2145.2,4509.8,3719.0,3594.3,181.5,684.6,1164.5,1106.2,91.5,222.5,275.6,282.5,507.9,38437.5,39175.5,2117815.1,4627528.8,5212476.0,52945.4,112826.0,121818.2
Other liquids tankers,5,4,451.6,550.8,2013.0,2012.8,2010.7,2011.0,220.5,3826.4,7487.3,7267.0,104.0,261.9,492.7,491.8,97.0,128.6,213.9,204.9,81.0,6259.6,6379.8,282530.4,806710.6,1739267.9,56506.1,195758.5,316325.1
