Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Singapore,8419,2792,101247.4,139054.4,2006.2,2007.5,2007.0,2007.1,576.0,828.3,795.7,804.8,53.0,114.3,179.7,182.9,30.0,97.0,87.6,97.0,19123.2,1462024.2,1490095.1,109213690.3,302621739.6,352656883.7,12972.3,44119.6,54274.5
Malaysia,5155,2357,62339.1,94056.3,2005.4,2006.6,2006.8,2007.3,543.2,847.4,800.1,797.5,55.0,111.7,213.8,225.5,34.0,92.1,99.0,105.6,10564.1,809690.5,825236.6,67453460.1,177743800.5,211579369.5,13085.1,43277.4,53428.0
China,3607,2438,424506.9,760147.2,2007.8,2008.5,2008.9,2009.0,2082.8,2288.4,2292.6,2302.4,183.0,230.7,285.3,287.7,42.0,107.6,79.7,79.2,31113.3,2393660.7,2439619.0,232003633.1,549692743.4,622629187.4,64320.4,211350.8,258741.7
Thailand,1007,720,35581.3,58464.8,2006.5,2008.2,2008.2,2008.2,1270.7,1557.3,1430.6,1453.8,119.0,188.9,621.7,695.0,47.0,122.0,108.1,109.6,4195.4,323074.8,329277.9,28143677.6,70249434.8,86053978.2,27948.0,96489.6,120014.4
Philippines,860,677,28286.2,42675.2,2006.9,2007.8,2008.5,2008.9,1125.0,1378.2,1469.3,1352.2,110.0,157.9,559.1,404.5,74.5,115.4,105.1,119.0,3648.9,273830.2,279087.7,18064003.9,52123175.5,62176121.6,21004.7,83748.1,105306.8
Australia,807,503,76458.0,125548.2,2007.4,2009.2,2009.8,2010.3,1903.2,2852.4,2891.9,3049.7,184.0,282.5,455.3,485.7,31.0,82.4,67.6,71.4,7304.6,565013.6,575861.8,48500930.6,123063963.1,145729306.2,60100.3,199912.5,242896.2
Japan,735,450,100863.1,151573.7,2006.4,2008.2,2006.1,2008.0,2895.3,3729.1,3171.5,3092.6,244.0,395.4,418.8,399.4,33.0,74.4,84.9,83.7,8487.8,619356.9,631248.6,48102229.5,133450725.0,146101661.2,65445.2,248119.8,320531.3
India,695,537,33281.6,53765.5,2007.5,2007.8,2009.0,2009.1,2050.4,2316.2,2378.2,2376.4,188.0,231.4,265.8,270.7,58.0,109.8,102.8,106.2,4448.4,343007.4,349593.2,29452782.1,80766314.1,98392563.6,42378.1,151331.0,184309.3
Viet Nam,646,512,17317.4,29707.8,2006.5,2007.4,2009.0,2009.2,1250.1,1541.5,1448.5,1446.9,121.0,202.3,206.9,200.6,68.5,135.6,147.1,149.6,2183.5,168118.5,171346.3,14300166.9,36421108.1,45451044.0,22136.5,80531.3,99847.0
"Korea, Republic of",527,389,85511.6,151900.1,2007.3,2009.1,2009.3,2009.4,2653.9,2950.5,3006.2,3003.0,237.0,279.0,429.7,440.5,35.0,72.0,96.5,98.9,6269.7,478596.6,487785.7,49056501.0,113562878.5,126806287.4,93086.3,301756.4,376599.3
"Taiwan, Province of China",523,406,45227.6,72531.5,2008.2,2008.2,2008.4,2008.6,1846.3,2166.6,2126.5,1993.6,162.0,214.6,231.4,227.4,65.0,125.2,183.3,142.6,4395.5,326828.5,333103.6,24407298.4,67529808.1,75553517.3,46667.9,178886.9,224602.3
Hong Kong,511,395,30395.1,52211.1,2007.2,2007.6,2007.4,2007.3,1761.4,1872.4,1795.8,1794.2,146.0,169.6,181.0,181.3,84.0,145.4,145.0,150.5,3023.8,232329.5,236790.2,18518755.4,49479605.9,58275241.0,36240.2,135862.6,165370.7
Brazil,384,363,269998.9,514018.8,2009.7,2010.1,2010.4,2010.5,9038.6,9084.1,9293.4,9300.9,859.5,871.5,899.3,900.3,14.0,30.0,23.1,22.8,15570.9,1205983.8,1229138.7,107675091.1,251846163.5,287429935.1,280403.9,920607.1,1115883.4
Bangladesh,306,222,9778.3,16060.5,2005.0,2006.0,2005.7,2005.6,1611.3,1839.9,1824.0,1829.3,157.0,263.0,309.9,316.9,68.0,120.4,139.0,143.6,1432.0,110305.7,112423.6,8612155.7,21605636.9,26743884.2,28144.3,101292.6,122580.7
United Arab Emirates,264,240,62111.0,107727.7,2006.8,2006.8,2006.9,2006.7,3712.7,4309.1,4740.4,4829.6,313.0,378.4,461.0,471.5,40.0,70.9,96.1,100.5,5295.0,409894.6,417764.6,37641005.3,89468793.6,99972236.5,142579.6,468010.0,600642.5
South Africa,205,202,72395.9,134615.9,2009.1,2009.0,2009.8,2009.9,5283.6,5645.3,5941.5,5971.5,494.0,548.4,666.2,674.3,15.0,55.7,51.9,50.0,4916.8,380708.7,388018.4,35583173.8,78928941.8,90120545.6,173576.5,557190.2,680601.0
Sri Lanka,174,118,10991.1,17367.9,2003.7,2005.9,2006.9,2006.9,1577.9,2391.9,2383.1,2572.5,149.0,272.9,580.3,628.4,47.0,109.9,62.0,61.7,1186.0,91522.3,93279.5,12806307.7,29228167.0,34339234.1,73599.5,210989.1,256034.7
Myanmar,127,60,1659.7,2597.7,2002.0,2004.3,2004.0,2004.1,1117.2,1388.8,1304.6,1349.6,109.0,225.3,229.5,250.0,53.0,98.3,109.2,116.3,329.2,25211.9,25696.0,3043682.0,7525366.9,9017265.7,23966.0,76132.8,93111.1
Timor-Leste,119,44,723.9,1005.8,2002.7,2003.3,2002.6,2003.6,833.8,1774.9,811.8,799.5,119.0,535.6,340.1,293.5,39.0,176.5,135.7,117.3,286.4,21757.3,22175.0,1733906.2,4693936.6,5717423.2,14570.6,47135.0,59580.5
Turkey,113,100,35438.4,64957.6,2008.0,2009.5,2009.4,2009.3,6027.5,6182.8,6723.1,6772.5,538.0,601.4,651.1,640.5,29.0,68.3,57.3,55.3,2844.5,220289.7,224519.3,24079275.3,49468943.9,57542926.5,213090.9,618290.3,749384.2
Saudi Arabia,111,100,35278.9,61823.2,2008.3,2009.1,2007.0,2006.7,4209.8,4459.9,4485.3,4515.7,352.0,377.2,362.0,364.6,22.0,61.2,135.4,144.4,2789.5,215993.1,220140.2,21952728.2,45725911.7,52020254.0,197772.3,579716.4,726065.0
Russian Federation,89,84,16981.0,30318.0,2008.9,2008.9,2011.4,2011.4,3527.5,4847.3,5697.5,5739.3,357.0,463.7,669.5,672.4,73.0,94.1,105.0,105.8,1466.3,113405.3,115582.7,10807244.4,24355635.7,28835735.0,121429.7,397390.9,483691.7
United States of America,89,78,53062.6,91021.7,2008.2,2010.4,2012.4,2012.3,12957.1,10898.2,11400.3,11871.2,943.0,953.6,1151.0,1178.7,32.0,73.2,73.8,73.5,4027.5,311414.3,317393.5,25275414.6,68323839.6,71659371.7,283993.4,1071173.6,1411320.3
Qatar,67,64,17420.1,25266.0,2011.3,2011.3,2010.8,2011.2,3855.2,4353.7,4497.4,4499.1,310.0,340.8,398.5,416.9,34.0,50.1,60.2,52.6,1646.2,125748.4,128162.7,10174594.0,30439026.0,31755908.2,151859.6,557739.5,741845.1
Canada,66,64,47427.9,90874.6,2010.2,2010.6,2011.2,2011.2,9851.6,9840.0,10616.3,10662.5,851.5,904.0,1022.3,1025.7,14.0,39.2,39.7,39.2,2794.2,216091.2,220240.2,20029588.3,43660539.0,50302889.2,303478.6,956753.4,1125991.0
Brunei Darussalam,66,59,1331.1,2157.3,2005.6,2005.8,2004.5,2004.6,1056.6,1173.0,1272.1,1304.1,110.0,144.7,226.5,243.3,46.5,79.1,55.3,53.9,177.9,13694.1,13957.0,1303825.0,3284958.4,4101788.7,19754.9,63889.7,81472.0
Mauritius,57,57,12998.0,24346.6,2007.4,2007.4,2008.3,2008.4,3386.9,3721.9,3647.5,3655.9,313.0,373.5,388.3,389.8,17.0,25.9,22.8,22.6,911.5,70488.8,71842.2,7141806.5,15474683.9,17482876.1,125294.9,373020.8,450966.4
Iran (Islamic Republic of),48,42,5701.5,8714.2,2004.3,2004.3,2004.3,2004.9,3639.5,3648.3,3929.3,3959.8,326.5,340.1,425.1,447.5,30.5,62.4,46.7,44.3,564.3,43624.7,44462.3,3285132.7,9251853.1,10657788.8,68440.3,277528.6,364950.3
Oman,47,47,13890.3,16276.8,2008.9,2008.9,2007.4,2008.4,3331.4,4765.6,6394.2,4691.1,277.0,354.3,823.1,604.6,21.0,84.4,416.9,263.7,1469.2,97885.8,99765.2,5885726.6,19181121.7,19699102.4,125228.2,534868.9,727175.2
Argentina,47,47,16590.9,30496.2,2011.9,2011.9,2012.2,2012.1,9173.2,8803.6,8994.8,9028.6,801.0,781.4,820.2,820.8,30.0,63.4,59.3,58.8,1271.9,98527.1,100418.8,7014265.5,19177453.2,22193592.0,149239.7,638679.2,774588.7
Papua New Guinea,42,34,2663.2,4728.5,2003.8,2005.4,2008.5,2008.4,2311.7,2215.0,2951.7,2999.1,237.0,248.6,357.1,360.0,21.0,58.8,36.1,35.0,288.1,22223.5,22650.2,2452816.4,6419772.6,7365604.2,58400.4,180291.9,225275.3
Christmas Island,42,23,236.1,347.6,2004.7,2004.7,2003.6,2003.2,775.3,866.4,869.5,874.9,129.5,154.2,161.6,159.1,59.0,64.3,93.1,99.2,57.3,4372.8,4456.7,365322.0,1056699.5,1453470.8,8698.1,35200.7,45026.7
Maldives,35,28,2423.5,3289.0,2008.1,2008.8,2011.5,2010.8,1899.2,2254.6,2343.0,2469.1,144.0,224.7,257.5,291.3,27.0,35.8,31.8,29.9,267.1,20658.6,21055.3,1203826.8,4773115.3,4593166.8,34395.1,173547.2,249211.6
Mozambique,32,30,5872.2,10568.9,2009.0,2009.7,2009.7,2009.8,4813.4,4692.5,4650.5,4652.5,433.0,458.7,461.7,463.2,10.5,21.7,19.1,17.6,467.0,36171.2,36865.6,2637648.0,7351058.1,8557914.9,82426.5,341306.8,410858.8
Pakistan,30,23,3029.2,3666.0,2005.2,2007.3,2008.7,2007.5,3026.3,2987.7,3407.1,3419.5,212.5,273.2,346.2,350.0,37.0,102.6,86.5,108.3,360.3,26953.4,27470.9,1331894.0,5719429.1,6477015.3,44396.5,227311.1,282924.3
