Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Surabaya,5621,887,32899.2,37065.2,1999.5,2002.7,2001.1,2002.1,432.4,911.9,554.9,554.5,54.0,181.8,129.4,123.7,23.0,138.8,123.5,116.0,8679.8,661759.5,674465.3,72593388.2,212159397.1,251692814.5,12914.7,39261.7,48838.6
Jakarta,4927,751,32155.6,33556.8,1999.9,2002.1,1999.1,2000.1,488.6,764.7,771.1,745.1,67.0,165.8,194.0,198.8,36.0,141.4,100.5,108.3,8645.3,641492.1,653808.8,55527114.5,170487671.4,196564837.6,11270.0,36442.5,46220.6
Manggis,2428,140,2255.1,2628.4,1993.6,1998.1,1996.7,1998.4,133.4,503.8,386.8,473.6,11.0,74.7,130.7,134.3,14.0,59.3,73.1,81.4,1386.1,105132.8,107151.3,8296856.4,18198326.7,22630871.7,3417.2,8742.1,11566.5
Lembar,2279,108,1133.1,772.6,1992.3,1992.4,1990.0,1989.7,140.5,948.5,308.7,454.7,8.0,184.9,283.2,202.3,27.0,106.6,161.5,196.3,853.5,64250.3,65483.9,7558879.7,17464805.9,22543546.5,3316.8,8199.6,11232.6
Banjarmasin,1970,286,3251.4,3278.8,2000.3,2004.8,1997.6,2001.4,362.2,855.1,461.9,502.9,51.0,177.3,127.4,144.2,23.0,134.4,136.5,151.9,1463.6,110773.5,112900.4,9158304.7,23388707.8,27910547.2,4648.9,13457.3,16764.1
Balikpapan,1948,447,21052.8,31473.0,2000.3,2002.7,2002.5,2003.3,508.8,1219.8,972.0,1073.0,51.0,212.5,405.2,432.5,48.0,130.8,102.4,103.4,4875.5,373217.2,380382.9,31933654.0,79544398.7,90881190.1,16393.0,47817.1,58782.1
Gresik,1841,668,12618.9,17970.2,2003.6,2003.9,2002.5,2003.4,450.6,1141.8,608.6,613.8,66.0,269.3,285.5,248.4,45.0,163.8,118.4,113.4,3558.5,271086.6,276291.5,22984271.5,57434575.6,68518379.4,12484.7,38597.2,48168.9
Ujung Pandang,1629,338,10504.1,13746.4,1999.9,2000.9,2000.2,2000.5,483.2,812.7,662.5,663.7,48.0,141.7,108.0,106.8,40.0,85.0,59.6,61.3,2571.6,196333.4,200103.0,18725850.2,54626412.6,63985580.2,11495.3,37276.5,45073.0
New Priok Port,1597,417,10103.0,13451.6,1999.4,2002.8,2001.6,2002.7,379.4,712.3,525.6,587.9,41.0,188.1,200.6,211.5,26.0,87.6,76.7,81.7,2934.5,224349.1,228656.6,13317661.9,36020545.6,39809697.1,8339.2,25014.1,30254.1
Muntok,1541,422,7963.5,12620.1,2001.2,2003.8,2002.4,2002.7,296.3,669.7,593.9,641.9,38.0,103.7,265.6,286.5,18.0,62.2,152.1,164.5,1654.3,126322.9,128748.3,12622548.7,27935391.9,33225086.9,8191.1,23875.9,29979.0
