gdp_2018_wb,source_iso_code,source_country,vol_kg,val_usd,vol_kg_recon,val_usd_recon,ene_tj_recon,co2_t_recon,bau_usd_23_recon,bau_usd_30_recon,bau_usd_40_recon,bau_usd_50_recon,s24_usd_23_recon,s24_usd_30_recon,s24_usd_40_recon,s24_usd_50_recon,pct_vol_recon,pct_val_recon,s24_usd_23_recon_del,s24_usd_30_recon_del,s24_usd_40_recon_del,s24_usd_50_recon_del,bau_23_pct_gdp,bau_30_pct_gdp,bau_40_pct_gdp,bau_50_pct_gdp,s24_23_pct_gdp,s24_30_pct_gdp,s24_40_pct_gdp,s24_50_pct_gdp,s24_del_23_pct_gdp,s24_del_30_pct_gdp,s24_del_40_pct_gdp,s24_del_50_pct_gdp
1615478421.45974,090,Solomon Islands,3013240067.4379997,501768988.85200006,3013240067.4379997,501768988.85200006,2105.4364361563803,162134.25000295253,89072615.81984797,83987054.60893834,77076764.78667271,73044824.10753174,89072615.81984797,96308367.2424455,129632737.25436696,137678477.54507557,100.0,100.0,0.0,12321312.633507162,52555972.46769425,64633653.437543824,5.5137,5.1989,4.77114,4.52156,5.5137,5.9616,8.02442,8.52246,0.0,0.7627,3.25328,4.0009
,092,British Virgin Islands,736704.973,6596542.436,736704.973,6596542.436,0.2765899096934196,21.15245169306823,9789.547301480143,9206.261534381327,8797.291273233093,8729.2324864614,9789.547301480143,11079.01591680109,14189.141206440716,15020.654555050518,100.0,100.0,0.0,1872.7543824197637,5391.849933207623,6291.422068589118,,,,,,,,,,,,
13567164444.9707,096,Brunei Darussalam,9198268588.088001,4031464806.9589996,9198268588.088001,4031464806.9589996,3343.510869869052,257153.11895127187,178328049.42381424,175054441.82015815,157812245.60554397,158020383.0410012,178328049.42381424,197365904.505887,238272676.35296264,256410460.91049054,100.0,100.0,0.0,22311462.685728848,80460430.74741867,98390077.86948934,1.31441,1.29028,1.16319,1.16473,1.31441,1.45473,1.75625,1.88993,0.0,0.16445,0.59305,0.72521
66399602077.1693,100,Bulgaria,7771098103.849999,3156099055.52,7771098103.849999,3156099055.52,1405.7452522473216,108229.52451808493,63001335.80931636,62960155.83572799,53862161.60514799,53034197.88419087,63001335.80931636,70642498.69701481,83020109.94238697,88729076.49820279,100.0,100.0,0.0,7682342.861286819,29157948.337238982,35694878.61401191,0.09488,0.09482,0.08112,0.07987,0.09488,0.10639,0.12503,0.13363,0.0,0.01157,0.04391,0.05376
67144726167.9294,104,Myanmar,5112919621.529,2189800659.146,5112919621.529,2189800659.1460004,2086.2178181932586,161158.2897987812,103417569.5651014,104524592.65531412,88505532.68097357,86579051.90657006,103417569.5651014,118567603.7118724,138422806.09624237,146560350.12490383,100.0,100.0,0.0,14043011.056558281,49917273.41526879,59981298.218333766,0.15402,0.15567,0.13181,0.12894,0.15402,0.17659,0.20616,0.21828,0.0,0.02091,0.07434,0.08933
2667182198.97925,108,Burundi,7476475.937000001,9960530.196,7476475.937,9960530.196,1.235986517124624,95.2824623997682,35700.628454551326,32376.857209354417,29463.122508715427,28348.935313671493,35700.628454551326,39580.64805080795,52310.176162805634,55266.6616816219,100.0,100.0,0.0,7203.79084145353,22847.053654090207,26917.72636795041,0.00134,0.00121,0.0011,0.00106,0.00134,0.00148,0.00196,0.00207,0.0,0.00027,0.00086,0.00101
60031163987.191,112,Belarus,17724341243.731003,9913954151.765001,17724341243.731003,9913954151.765001,3883.304151846047,297047.1887499605,164993672.3132738,164860021.93309128,139894483.44298458,134352203.27086258,164993672.3132738,185219562.0626934,218647024.5923637,229666194.10779065,100.0,100.0,0.0,20359540.129602104,78752541.1493791,95313990.83692807,0.27485,0.27462,0.23304,0.2238,0.27485,0.30854,0.36422,0.38258,0.0,0.03391,0.13119,0.15877
24571753581.7841,116,Cambodia,709482298.488,753218306.653,709482298.488,753218306.653,155.73524793507843,11989.471699059834,5889034.530110131,5741395.84962556,5069421.193262809,4848783.120859237,5889034.530110131,6581292.536883786,8198141.836882407,8624897.27778483,100.0,100.0,0.0,839896.6872582259,3128720.643619598,3776114.1569255926,0.02397,0.02337,0.02063,0.01973,0.02397,0.02678,0.03336,0.0351,0.0,0.00342,0.01273,0.01537
39973842058.565,120,Cameroon,2114698801.2889998,1193836990.247,2114698801.2889998,1193836990.247,448.0140461071933,34642.90394808783,19177739.444292597,18317175.758717023,16084652.991480146,15648201.635589778,19177739.444292597,21094712.55349982,26311909.508241612,27869218.149430092,100.0,100.0,0.0,2777536.7947827987,10227256.516761467,12221016.513840314,0.04798,0.04582,0.04024,0.03915,0.04798,0.05277,0.06582,0.06972,0.0,0.00695,0.02558,0.03057
1725297938435.76,124,Canada,263307974660.471,202208837169.821,263307974660.471,202208837169.821,52611.2400135221,4026498.193705447,2120932039.236242,2069173289.5026667,1768456667.0841432,1698344773.490265,2120932039.236242,2358746220.1795945,2870886184.1840935,3023112608.0692286,100.0,100.0,0.0,289572930.6769278,1102429517.0999503,1324767834.5789638,0.12293,0.11993,0.1025,0.09844,0.12293,0.13672,0.1664,0.17522,0.0,0.01678,0.0639,0.07678
2205099509.15921,132,Cabo Verde,24341939.877,81174081.31400001,24341939.877,81174081.31400001,8.75310173372907,672.3981578272135,399706.9476906692,372978.2768964815,359818.27524869697,354650.4931921183,399706.9476906692,453809.7983689144,594020.0790807385,624720.3482707113,100.0,100.0,0.0,80831.52147243288,234201.8038320415,270069.85507859295,0.01813,0.01691,0.01632,0.01608,0.01813,0.02058,0.02694,0.02833,0.0,0.00367,0.01062,0.01225
5530178498.90783,136,Cayman Islands,3691212.937,12709721.367,3691212.937,12709721.367,1.1697978334642185,88.68259425073678,71182.70385580814,64464.60254816686,62024.916633872504,61028.72302647543,71182.70385580814,74776.60706324645,92580.90265447518,101255.78146591953,100.0,100.0,0.0,10312.004515079592,30555.98602060268,40227.058439444096,0.00129,0.00117,0.00112,0.0011,0.00129,0.00135,0.00167,0.00183,0.0,0.00019,0.00055,0.00073
2220979144.52008,140,Central African Republic,11757562.586,8480367.255,11757562.586,8480367.255,6.982215956037545,540.623624441786,256781.62196960975,222706.590720345,206163.85469010085,197661.23590097096,256781.62196960975,282984.59540725715,386317.007081844,406492.34023541264,100.0,100.0,0.0,60278.00468691214,180153.15239174318,208831.10433444168,0.01156,0.01003,0.00928,0.0089,0.01156,0.01274,0.01739,0.0183,0.0,0.00271,0.00811,0.0094
94493871351.4217,144,Sri Lanka,1140976929.017,2777451164.7850003,1140976929.017,2777451164.7850003,655.2869285350212,50682.25820175977,19269386.836882975,17094877.11344583,15491199.333205054,14789064.708866863,19269386.836882975,21144972.372007057,28062284.495706752,29433783.02403704,100.0,100.0,0.0,4050095.2585612275,12571085.162501698,14644718.315170178,0.02039,0.01809,0.01639,0.01565,0.02039,0.02238,0.0297,0.03115,0.0,0.00429,0.0133,0.0155
11239167890.2816,148,Chad,1692342499.6080005,676894105.549,1692342499.608,676894105.5490001,715.6925063848427,55232.67994426494,35705063.61994136,34175657.56745882,30571523.249260873,29191493.013753098,35705063.61994136,37010884.77738511,47283263.16722879,49516612.0243869,100.0,100.0,0.0,2835227.209926285,16711739.917967916,20325119.0106338,0.31768,0.30408,0.27201,0.25973,0.31768,0.3293,0.4207,0.44057,0.0,0.02523,0.14869,0.18084
295402646018.151,152,Chile,20255753800.733,25347604500.09,20255753800.733,25347604500.09,15227.247969634707,1178025.9414441304,535877949.56878996,509775499.3497994,434979515.06183636,419541185.8803293,535877949.56878996,596478464.3480009,747696803.3578342,792341124.6595219,100.0,100.0,0.0,86702964.99820149,312717288.29599786,372799938.7791926,0.18141,0.17257,0.14725,0.14202,0.18141,0.20192,0.25311,0.26822,0.0,0.02935,0.10586,0.1262
13894907485398.9,156,China,301164134294.76196,647098944590.709,301164134294.76196,647098944590.709,138849.54716708855,10735742.193251036,4445647589.955778,4222690702.0947905,3714211336.8763623,3545888479.6684775,4445647589.955778,4981607822.329715,6393864383.658305,6747661892.935107,100.0,100.0,0.0,758917120.2349243,2679653046.781943,3201773413.2666297,0.03199,0.03039,0.02673,0.02552,0.03199,0.03585,0.04602,0.04856,0.0,0.00546,0.01929,0.02304
,162,Christmas Island,50939550.375,5310610.637,50939550.375,5310610.637,11.870208012251505,911.6672248600477,884076.9535968625,891252.6494200209,740288.6473240271,751494.2150676735,884076.9535968625,969265.235466256,1107821.3121439195,1227843.0536668098,100.0,100.0,0.0,78012.58604623517,367532.6648198924,476348.83859913633,,,,,,,,,,,,
334198218100.716,170,Colombia,71314496701.548,25170352850.342,71314496701.548,25170352850.342,25537.428026165624,1975150.960152744,1017533502.013949,1024442590.5924132,857773571.5939609,825314688.8485533,1017533502.013949,1192069312.4295013,1419761659.4865057,1487497962.280193,100.0,100.0,0.0,167626721.8370881,561988087.8925449,662183273.4316398,0.30447,0.30654,0.25667,0.24695,0.30447,0.3567,0.42483,0.44509,0.0,0.05016,0.16816,0.19814
1188797449.96036,174,Comoros,3544939.0510000004,5811314.365,3544939.0510000004,5811314.365,0.9906026076932767,75.97848141512631,37234.494146236124,35070.373021227715,32238.045136978086,30117.47253287203,37234.494146236124,40236.53324231976,54262.8000945826,57073.580241907395,100.0,100.0,0.0,5166.160221092046,22024.754957604513,26956.107709035365,0.00313,0.00295,0.00271,0.00253,0.00313,0.00338,0.00456,0.0048,0.0,0.00043,0.00185,0.00227
47568210020.9338,180,"Congo, Dem. Rep. of the",757769338.966,952082081.092,757769338.966,952082081.092,268.64866326239405,20793.452877966876,13371348.832164573,13402871.584206572,11281407.894640166,10965545.076758897,13371348.832164573,15456281.01588312,18342746.38847481,19329148.26320385,100.0,100.0,0.0,2053409.431676548,7061338.493834645,8363603.186444951,0.02811,0.02818,0.02372,0.02305,0.02811,0.03249,0.03856,0.04063,0.0,0.00432,0.01484,0.01758
,184,Cook Islands,519825.163,66516.317,519825.163,66516.31700000001,0.2869886702282893,22.074666682795783,25319.191369488333,24626.217922476506,21901.308049692445,22070.88413841678,25319.191369488333,27166.05208626048,32076.51937634227,34900.67460961845,100.0,100.0,0.0,2539.834163783973,10175.211326649824,12829.790471201672,,,,,,,,,,,,
62420164964.6987,188,Costa Rica,3508140164.971,5629129896.910999,3508140164.971,5629129896.910999,2505.0051522853432,193395.21407747004,73074421.80145381,66748967.25931202,64289209.19982465,60075212.44890446,73074421.80145381,80038766.87811662,114984883.28295402,120387149.89690737,100.0,100.0,0.0,13289799.618804604,50695674.08312937,60311937.44800291,0.11707,0.10693,0.10299,0.09624,0.11707,0.12823,0.18421,0.19287,0.0,0.02129,0.08122,0.09662
61330483609.8835,191,Croatia,4407740037.473,2578606314.196,4407740037.473,2578606314.196,538.6197489698585,41275.42274483379,30438195.914670996,29330020.85320472,26757289.689884905,26018012.221320324,30438195.914670996,32802424.52409975,39035408.815625705,41475273.37217977,100.0,100.0,0.0,3472403.670895029,12278119.1257408,15457261.150859445,0.04963,0.04782,0.04363,0.04242,0.04963,0.05348,0.06365,0.06763,0.0,0.00566,0.02002,0.0252
100050000000.0,192,Cuba,790552455.6,458010635.238,790552455.6,458010635.238,610.4711771604999,47185.84860098008,27706817.044859145,27468295.142188225,23569150.978409752,23214683.337089904,27706817.044859145,31275342.42181757,37861296.72793278,40615068.31046817,100.0,100.0,0.0,3807047.279629346,14292145.749523029,17400384.973378263,0.02769,0.02745,0.02356,0.0232,0.02769,0.03126,0.03784,0.04059,0.0,0.00381,0.01429,0.01739
25597301190.678,196,Cyprus,2431749495.465,1152256208.287,2431749495.465,1152256208.287,408.3889408590069,31515.851081895882,13284585.90021025,12593223.49231874,11474264.593592053,11152863.585916871,13284585.90021025,14085726.543488724,17860620.811422583,18961369.590230983,100.0,100.0,0.0,1492503.051169984,6386356.217830529,7808506.004314112,0.0519,0.0492,0.04483,0.04357,0.0519,0.05503,0.06978,0.07408,0.0,0.00583,0.02495,0.03051
249000540729.179,203,Czechia,17375787519.604,45446891860.638,17375787519.604,45446891860.638,2175.9597904090847,166200.88315630483,77651751.97726646,72763372.90917505,67351136.72539033,65109067.71571142,77651751.97726646,84806828.6398013,108222760.18747611,114117297.2297085,100.0,100.0,0.0,12043455.73062624,40871623.46208578,49008229.51399707,0.03119,0.02922,0.02705,0.02615,0.03119,0.03406,0.04346,0.04583,0.0,0.00484,0.01641,0.01968
14262408079.7005,204,Benin,166910778.743,84327083.75700001,166910778.743,84327083.75700001,20.335309349765755,1573.1198916326007,664825.5445798241,662627.4769021675,562923.093333629,552143.3411334289,664825.5445798241,753197.3052458502,901239.5517273692,953341.9695755442,100.0,100.0,0.0,90569.82834368269,338316.45839374023,401198.6284421154,0.00466,0.00465,0.00395,0.00387,0.00466,0.00528,0.00632,0.00668,0.0,0.00064,0.00237,0.00281
356841216410.068,208,Denmark,11595264089.798,21495151786.976,11595264089.798,21495151786.976,3290.7163478847597,249646.80481669024,130941173.1344738,126533537.06170225,113649785.95070599,109682456.18840359,130941173.1344738,143831687.34883115,178866564.02448112,189387249.54937404,100.0,100.0,0.0,17298150.287128896,65216778.07377513,79704793.36097045,0.03669,0.03546,0.03185,0.03074,0.03669,0.04031,0.05012,0.05307,0.0,0.00485,0.01828,0.02234
554770370.37037,212,Dominica,4389685.634,12271969.002,4389685.634,12271969.002,1.1695934817007005,90.06854861021476,56887.9054875806,52730.283439295155,51840.03833094598,51581.82715643551,56887.9054875806,64994.301400550525,84772.61646497679,89031.8012860831,100.0,100.0,0.0,12264.01796125537,32932.57813403081,37449.974129647584,0.01025,0.0095,0.00934,0.0093,0.01025,0.01172,0.01528,0.01605,0.0,0.00221,0.00594,0.00675
85555390385.9812,214,Dominican Republic,1114663115.85,2444180764.226,1114663115.85,2444180764.226,365.1786283654237,28147.90448962862,12324605.477038972,11217085.462345807,10238917.38524462,9869686.68416506,12324605.477038972,13545864.090934196,17872558.250255745,18886290.947656352,100.0,100.0,0.0,2328778.6285883896,7633640.865011126,9016604.263491292,0.01441,0.01311,0.01197,0.01154,0.01441,0.01583,0.02089,0.02207,0.0,0.00272,0.00892,0.01054
107562008000.0,218,Ecuador,16643950701.742,9153402102.955,16643950701.742,9153402102.955,6396.205085787193,493754.7780216502,267896669.21369305,261014830.30772373,228537846.7595707,220613734.5987611,267896669.21369305,294596608.7573471,365497590.94048357,384224201.8556939,100.0,100.0,0.0,33581778.449623376,136959744.18091288,163610467.25693277,0.24906,0.24266,0.21247,0.2051,0.24906,0.27389,0.3398,0.35721,0.0,0.03122,0.12733,0.15211
26020850000.0,222,El Salvador,1105624333.94,806776338.5519999,1105624333.94,806776338.5519999,257.93634768242714,19933.022543025563,11839293.7568065,11951684.38374777,9995410.585472355,9643384.739461044,11839293.7568065,13487253.425559506,15845286.287213428,16682442.566295637,100.0,100.0,0.0,1535569.0418117363,5849875.701741073,7039057.826834593,0.0455,0.04593,0.03841,0.03706,0.0455,0.05183,0.06089,0.06411,0.0,0.0059,0.02248,0.02705
13097012124.2261,226,Equatorial Guinea,6845801814.802001,3262740155.982,6845801814.802001,3262740155.982,6651.1985429721035,510494.5490585745,364622797.1392408,361126056.4445498,307390305.16071796,306564063.92065114,364622797.1392408,391527123.2883711,464808909.70870227,506863625.1392022,100.0,100.0,0.0,30401066.843821287,157418604.5479843,200299561.21855104,2.78402,2.75732,2.34703,2.34072,2.78402,2.98944,3.54897,3.87007,0.0,0.23212,1.20194,1.52935
84269196152.0333,231,Ethiopia,220194355.50800002,313377725.899,220194355.50800002,313377725.899,49.53772758403762,3832.5015340370824,2444956.7441015127,2453469.476173274,2046572.5385123098,2011112.660649372,2444956.7441015127,2852363.3194221486,3358244.513765401,3551135.34197264,100.0,100.0,0.0,398893.8432488744,1311671.9752530914,1540022.6813232678,0.0029,0.00291,0.00243,0.00239,0.0029,0.00338,0.00399,0.00421,0.0,0.00047,0.00156,0.00183
,232,Eritrea,33501.037,63564.514,33501.037,63564.513999999996,0.003374995389305,0.257244837287833,126.6211955224848,116.70134121300242,110.68031387920752,103.351330301106,126.6211955224848,136.251619984017,192.5408126790462,203.2393145994841,100.0,100.0,0.0,19.550278771014575,81.8604987998387,99.88798429837809,,,,,,,,,,,,
30624720196.2285,233,Estonia,5077848977.681,3760897828.37,5077848977.681,3760897828.37,1266.0009608625796,95986.20471475985,51108421.925632596,49312065.48055636,43692988.05892712,41731572.48857385,51108421.925632596,55536652.73019545,69692080.96459226,73294935.14202577,100.0,100.0,0.0,6224587.249639086,25999092.905665144,31563362.65345192,0.16689,0.16102,0.14267,0.13627,0.16689,0.18135,0.22757,0.23933,0.0,0.02033,0.0849,0.10306
3188601035.1907,234,Faroe Islands,133691522.142,284079555.332,133691522.142,284079555.332,37.451174435950406,2829.9146289812347,1257102.5530152123,1159060.0595054713,1105496.3552203486,1059197.1114562312,1257102.5530152123,1358244.3741722293,1815407.2449678308,1927169.4062930038,100.0,100.0,0.0,199184.31466675806,709910.8897474823,867972.2948367726,0.03942,0.03635,0.03467,0.03322,0.03942,0.0426,0.05693,0.06044,0.0,0.00625,0.02226,0.02722
,238,Falkland Islands (Malvinas),5274.0,25594.874,5274.0,25594.874,0.0004467611208132,0.0335437038249935,1134.214270643209,1018.052633821931,967.9902656880244,945.6173010955068,1134.214270643209,1146.1766731064647,1385.61669117954,1546.269823940136,100.0,100.0,0.0,128.12403928453375,417.62642549151576,600.6525228446291,,,,,,,,,,,,
5581425890.96651,242,Fiji,479305426.649,308051221.19,479305426.649,308051221.19,255.92855909393066,19782.272935200832,8765432.575215267,8070457.953776707,7707338.363151785,7248613.14771637,8765432.575215267,9757072.37627804,13864200.556596108,14490683.229664855,100.0,100.0,0.0,1686614.422501334,6156862.193444323,7242070.081948484,0.15705,0.14459,0.13809,0.12987,0.15705,0.17481,0.2484,0.25962,0.0,0.03022,0.11031,0.12975
275708001767.838,246,Finland,17002033845.297,18269390814.865,17002033845.297,18269390814.865,5923.249227498968,447269.3407422068,255533546.70218444,244118111.04464662,222392728.32524914,216446880.94678926,255533546.70218444,275625916.9353943,345019455.6198817,368229114.250324,100.0,100.0,0.0,31507805.890747666,122626727.29463255,151782233.30353475,0.09268,0.08854,0.08066,0.07851,0.09268,0.09997,0.12514,0.13356,0.0,0.01143,0.04448,0.05505
2790956878746.61,250,France,81814724357.811,165810859911.27,81814724357.811,165810859911.27,14327.0672829458,1097471.220980603,586465654.2288653,557762422.4570073,503263147.55373985,484422339.07282543,586465654.2288653,636649894.8487042,794842961.5012811,843132878.6449734,100.0,100.0,0.0,78887472.39169693,291579813.9475413,358710539.57214797,0.02101,0.01998,0.01803,0.01736,0.02101,0.02281,0.02848,0.03021,0.0,0.00283,0.01045,0.01285
6135116260.64814,258,French Polynesia,11523301.03,24446209.981,11523301.03,24446209.981,6.352464731251014,490.3366603994238,324481.16779253125,301094.9621228578,286599.482546847,281053.33637488243,324481.16779253125,365466.3543260625,482142.2619301354,508740.674128792,100.0,100.0,0.0,64371.39220320468,195542.7793832884,227687.33775390958,0.00529,0.00491,0.00467,0.00458,0.00529,0.00596,0.00786,0.00829,0.0,0.00105,0.00319,0.00371
2913466732.12507,262,Djibouti,14574465.884000001,8963687.956,14574465.884000001,8963687.956,3.5227956226891397,272.6757564341939,137122.53775109965,129863.25091600617,112046.89174148862,109446.53695874845,137122.53775109965,154040.81571395215,193824.8411616568,206377.1395740609,100.0,100.0,0.0,24177.564797945975,81777.94942016818,96930.60261531244,0.00471,0.00446,0.00385,0.00376,0.00471,0.00529,0.00665,0.00708,0.0,0.00083,0.00281,0.00333
16867326389.8696,266,Gabon,4702975378.999,1902126965.889,4702975378.999,1902126965.8890002,1483.7453876494187,114827.49772475661,85142611.44700527,87749766.56694686,71765599.85880761,70942475.97632618,85142611.44700527,101116758.50881203,115718797.03529875,122205699.32672097,100.0,100.0,0.0,13366991.941865161,43953197.17649114,51263223.350394785,0.50478,0.52024,0.42547,0.42059,0.50478,0.59948,0.68605,0.72451,0.0,0.07925,0.26058,0.30392
17596922469.9152,268,Georgia,647650796.223,414549117.71999997,647650796.223,414549117.71999997,84.00689958045135,6440.367956955163,4157317.648585158,4014566.617051536,3616075.1264363327,3535190.933059838,4157317.648585158,4490121.139735437,5511645.887269896,5917012.148437525,100.0,100.0,0.0,475554.5226839008,1895570.7608335637,2381821.215377687,0.02363,0.02281,0.02055,0.02009,0.02363,0.02552,0.03132,0.03363,0.0,0.0027,0.01077,0.01354
1670671340.37966,270,Gambia,10716153.665,12159064.34,10716153.665,12159064.34,1.4419612410897558,110.24113669753982,30272.182789011644,29158.503360673953,26349.9790213167,25768.952829122205,30272.182789011644,32909.12504631539,41823.51040642062,44737.99372186232,100.0,100.0,0.0,3750.6216856414394,15473.531385103917,18969.04089274012,0.00181,0.00175,0.00158,0.00154,0.00181,0.00197,0.0025,0.00268,0.0,0.00022,0.00093,0.00114
3974443355019.53,276,Germany,155054536005.839,437113564792.672,155054536005.839,437113564792.672,45141.33208850655,3454846.3196726628,1967982814.3491724,1902389233.4903076,1825574602.0015419,1808598044.3732464,1967982814.3491724,2160304328.210884,2749347158.1363254,2895854775.0742617,100.0,100.0,0.0,257915094.72057652,923772556.1347835,1087256730.7010152,0.04952,0.04787,0.04593,0.04551,0.04952,0.05435,0.06918,0.07286,0.0,0.00649,0.02324,0.02736
67298913752.0241,288,Ghana,5736546264.061,2427897849.297,5736546264.061,2427897849.297,3165.617850845748,244940.91289192453,114095605.98300408,114045527.34337606,96251636.34634866,92674781.3246472,114095605.98300408,131960134.00084987,159406816.62949947,167268621.22831723,100.0,100.0,0.0,17914606.657473817,63155180.28315081,74593839.90367003,0.16954,0.16946,0.14302,0.13771,0.16954,0.19608,0.23686,0.24855,0.0,0.02662,0.09384,0.11084
,292,Gibraltar,116357336.664,119769899.82,116357336.664,119769899.82,23.608650063382964,1806.7585120201384,1460123.6791811672,1370972.0048362415,1245750.7485720993,1211263.3346267827,1460123.6791811672,1533548.4071761444,1856088.969441584,2015441.6290352435,100.0,100.0,0.0,162576.40233990294,610338.2208694848,804178.2944084608,,,,,,,,,,,,
196501504.185186,296,Kiribati,2652.923,14292.507000000001,2652.923,14292.507000000001,0.0010876896355100905,0.0837753406204242,35.024255208111235,32.32368344568975,31.05906242332082,29.671577163900636,35.024255208111235,38.48149789052202,52.942798519755826,55.79219903627654,100.0,100.0,0.0,6.157814444832269,21.883736096435005,26.120621872375906,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,3e-05,3e-05,0.0,0.0,1e-05,1e-05
212049447242.107,300,Greece,21286388400.289,13121677096.368,21286388400.289,13121677096.368,4880.5519208873475,376583.07343819103,218191455.18340504,216548478.2802901,186492027.80170438,181335662.5281164,218191455.18340504,244198698.8083752,292295694.6668568,309411131.6687821,100.0,100.0,0.0,27650220.528085113,105803666.86515245,128075469.14066571,0.1029,0.10212,0.08795,0.08552,0.1029,0.11516,0.13784,0.14591,0.0,0.01304,0.0499,0.0604
3055791340.7025,304,Greenland,117616455.29599999,423830041.939,117616455.29599999,423830041.939,166.9635878161529,12777.36780700941,3939518.16718477,3652553.3648574357,3595234.5071871476,3596729.2766261357,3939518.16718477,4515326.956457624,5849357.301709089,6147536.222513513,100.0,100.0,0.0,862773.5916001885,2254122.794521942,2550806.945887377,0.12892,0.11953,0.11765,0.1177,0.12892,0.14776,0.19142,0.20118,0.0,0.02823,0.07377,0.08347
1166514814.81481,308,Grenada,11263295.691,16326536.172,11263295.691,16326536.172,2.172832118080716,166.86792723622557,71504.16517750468,67053.41417754882,62231.1195757327,59187.02984918468,71504.16517750468,77386.45985419546,105019.91032493548,111684.16473470064,100.0,100.0,0.0,10333.045676646638,42788.79074920278,52497.13488551596,0.00613,0.00575,0.00533,0.00507,0.00613,0.00663,0.009,0.00957,0.0,0.00089,0.00367,0.0045
6056000000.0,316,Guam,6329918.565,9426475.749,6329918.565,9426475.749,2.5420073245257173,195.4086122801105,113950.71689901892,109667.48327822336,99930.10755464021,95786.40389109118,113950.71689901892,121826.6385270212,155544.27255713454,166792.4488622957,100.0,100.0,0.0,12159.155248797848,55614.16500249432,71006.04497120454,0.00188,0.00181,0.00165,0.00158,0.00188,0.00201,0.00257,0.00275,0.0,0.0002,0.00092,0.00117
73328369925.8478,320,Guatemala,4128799411.9620004,2241995434.596,4128799411.9620004,2241995434.596,1992.5342855363033,153906.1772985307,95770861.35233116,94368222.73824169,81166152.52396189,80533104.00002031,95770861.35233116,105953745.47693096,127470068.41356336,137451924.32386878,100.0,100.0,0.0,11585522.738689274,46303915.88960147,56918820.32384847,0.13061,0.12869,0.11069,0.10983,0.13061,0.14449,0.17383,0.18745,0.0,0.0158,0.06315,0.07762
11857030366.4598,324,Guinea,6512812922.721,373934448.48,6512812922.721,373934448.48,1298.0318696670129,100078.4689802849,65425083.930185854,65649742.82026249,55182161.257781975,51832599.797395594,65425083.930185854,72387196.88473813,84502770.04053171,87558337.58622901,100.0,100.0,0.0,6737454.064475641,29320608.782749735,35725737.78883342,0.55178,0.55368,0.4654,0.43715,0.55178,0.6105,0.71268,0.73845,0.0,0.05682,0.24728,0.3013
4787637005.53638,328,Guyana,539484782.992,162373836.41500002,539484782.992,162373836.41500002,159.35863984850337,12272.902608361555,10485433.285473239,10545319.879739448,9185585.0643809,9080347.147967802,10485433.285473239,11668110.577995963,13260056.062195858,14177879.040952535,100.0,100.0,0.0,1122790.698256515,4074470.997814959,5097531.892984733,0.21901,0.22026,0.19186,0.18966,0.21901,0.24371,0.27696,0.29614,0.0,0.02345,0.0851,0.10647
16403864521.4121,332,Haiti,54889769.405999996,356860128.406,54889769.405999996,356860128.406,16.034577790580308,1232.74697356124,549020.8362150519,506163.5300150395,491004.6180505303,475641.56311681896,549020.8362150519,613030.909233565,833250.7271596651,876374.9375854734,100.0,100.0,0.0,106867.37921852549,342246.10910913476,400733.37446865445,0.00335,0.00309,0.00299,0.0029,0.00335,0.00374,0.00508,0.00534,0.0,0.00065,0.00209,0.00244
24067750465.9361,340,Honduras,1171024162.57,1171204525.0770001,1171024162.57,1171204525.0770001,446.3694303258778,34381.760491617024,17054074.337703392,15976182.306719895,14985637.821655981,14408901.10719015,17054074.337703392,17734727.5763581,23462987.770270407,24636510.3160267,100.0,100.0,0.0,1758545.269638203,8477349.948614426,10227609.208836548,0.07086,0.06638,0.06226,0.05987,0.07086,0.07369,0.09749,0.10236,0.0,0.00731,0.03522,0.0425
361731070995.726,344,"China, Hong Kong SAR",3963892427.8450003,8576114286.609,3963892427.8450003,8576114286.609,1150.2734745406142,88828.04430214518,40501861.33532776,38816294.05046193,33870646.09870404,32463944.33027072,40501861.33532776,45154723.67470121,56910394.37805446,60152772.06722595,100.0,100.0,0.0,6338429.624239273,23039748.279350422,27688827.73695523,0.0112,0.01073,0.00936,0.00897,0.0112,0.01248,0.01573,0.01663,0.0,0.00175,0.00637,0.00765
160565642983.587,348,Hungary,8608191942.744999,23102500291.56,8608191942.745,23102500291.56,2313.811135754254,178153.03954850987,105134311.69394171,100004387.23114653,97873493.42749855,95473840.52830225,105134311.69394171,115341598.65796275,153528402.1397724,160943160.56821597,100.0,100.0,0.0,15337211.426816225,55654908.712273836,65469320.039913714,0.06548,0.06228,0.06096,0.05946,0.06548,0.07183,0.09562,0.10024,0.0,0.00955,0.03466,0.04077
26260850582.0687,352,Iceland,574403558.1520001,930117986.929,574403558.1520001,930117986.929,247.79748128343388,18830.94712259157,15768465.843822092,14942944.079614768,13882075.086082088,13642954.29717101,15768465.843822092,17013811.84294983,20514895.157847974,22071533.741809323,100.0,100.0,0.0,2070867.7633350622,6632820.071765887,8428579.444638314,0.06005,0.0569,0.05286,0.05195,0.06005,0.06479,0.07812,0.08405,0.0,0.00789,0.02526,0.0321
