Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Hong Kong,2190,61,698.5,244.5,1996.5,1998.4,1995.8,1995.0,294.0,407.1,460.3,413.3,19.0,38.5,147.5,165.7,7.0,18.9,29.6,19.4,1195.1,89740.4,91463.4,4766317.1,9808233.8,12400649.1,2176.4,5149.4,6801.8
China,260,90,1832.1,2883.8,2004.6,2005.8,1995.4,1995.1,177.8,355.1,1091.5,1289.9,15.5,38.1,845.3,863.3,16.0,67.6,56.7,55.8,197.2,14992.0,15279.9,1356211.9,3554363.1,4314011.9,5216.2,18297.1,22876.2
Viet Nam,9,5,16.1,23.9,1996.9,1998.2,1996.9,1996.8,473.5,552.9,591.0,592.6,88.0,88.1,102.5,101.5,87.0,94.0,112.6,110.9,8.4,635.4,647.6,61331.1,173911.8,237668.5,6814.6,21859.0,29781.0
Thailand,5,1,6.6,0.5,1992.0,1992.0,1992.0,1992.0,2513.9,2513.9,2622.1,2622.1,78.0,78.0,88.6,88.6,78.0,78.0,96.0,96.0,8.5,635.8,648.0,42067.8,85675.0,107924.0,8413.6,19565.3,25793.6
Japan,4,1,25.1,31.1,2001.0,2001.0,2001.0,2001.0,1401.5,1401.5,1411.8,1411.8,129.0,129.0,141.3,141.3,20.5,20.5,33.1,33.1,4.2,321.9,328.1,53363.9,156536.6,215874.3,13341.0,53447.3,67391.0
Russian Federation,2,1,0.4,0.0,2018.0,2018.0,2018.0,2018.0,363.0,363.0,363.0,363.0,48.5,48.5,49.2,49.2,13.5,13.5,13.8,13.8,0.2,15.1,15.4,2509.0,5109.8,6436.8,1254.5,2917.3,3845.9
Indonesia,2,1,1.2,0.1,2018.0,2018.0,2018.0,2018.0,1128.6,1128.6,1128.6,1128.6,198.0,198.0,306.5,306.5,377.5,377.5,131.9,131.9,1.9,142.8,145.5,7799.5,15884.5,20009.5,3899.8,9068.7,11955.6
Estonia,1,1,2.8,0.2,2018.0,2018.0,2018.0,2018.0,5209.3,5209.3,5209.3,5209.3,726.0,726.0,726.0,726.0,79.0,79.0,79.0,79.0,1.2,90.7,92.5,18000.5,36659.7,46179.9,18000.5,41859.3,55184.4
Malaysia,1,1,1.1,1.5,1997.0,1997.0,1997.0,1997.0,239.4,239.4,239.4,239.4,40.0,40.0,40.0,40.0,17.0,17.0,17.0,17.0,0.3,20.2,20.6,2577.5,7560.7,10426.7,2577.5,10326.0,13019.9
"Taiwan, Province of China",1,1,1.7,2.1,2001.0,2001.0,2001.0,2001.0,372.4,372.4,372.4,372.4,39.0,39.0,39.0,39.0,48.0,48.0,48.0,48.0,0.4,27.2,27.7,3519.1,10322.9,14236.0,3519.1,14098.5,17776.6
