Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Ferry-pax only,2203,60,417.4,40.4,1996.7,2000.0,1998.4,1997.4,265.9,380.4,336.9,338.7,11.0,31.5,52.6,54.1,12.0,17.8,31.3,31.2,753.1,56545.4,57631.1,3320297.7,6762096.9,8518152.4,1507.2,3504.9,4620.6
General cargo,89,17,136.5,184.0,2002.6,2001.8,1999.5,1999.4,464.3,610.4,786.9,768.1,27.0,66.3,113.3,115.5,23.0,18.1,48.6,45.2,25.9,1981.2,2019.3,384349.4,1118956.6,1578981.3,4318.5,15747.6,21212.5
Liquefied gas tanker,67,12,54.6,54.9,1999.4,2005.1,1998.9,1998.3,81.3,683.0,383.7,418.3,9.0,197.6,2224.2,2318.2,21.0,15.0,17.6,14.0,76.7,5779.1,5890.1,41430.9,120032.0,132553.8,618.4,3385.6,4452.1
Chemical tanker,64,21,65.6,92.9,2008.4,2009.4,2011.1,2011.0,99.3,370.2,409.3,389.3,16.0,44.0,89.7,88.2,6.0,5.9,7.3,7.2,28.9,2212.3,2254.8,304551.4,772120.6,950593.4,4758.6,14105.6,17282.5
Bulk carrier,29,7,966.9,1562.0,1997.5,2005.0,1993.7,1993.7,590.4,469.3,1053.3,1041.0,49.0,35.8,63.3,63.1,24.0,24.9,201.9,201.3,46.6,3605.9,3675.1,335637.0,962467.0,1107691.2,11573.7,51671.4,63080.7
Oil tanker,15,3,12.3,15.3,2012.3,2009.7,2012.4,2012.3,106.0,400.7,607.9,591.0,32.0,1355.8,2772.7,2665.6,3.0,5.0,4.4,4.6,49.7,3730.9,3802.6,69024.5,12322.7,18917.2,4601.6,11947.6,15210.7
Container,14,5,163.1,176.2,2000.2,1999.8,2001.1,2000.9,261.6,230.5,321.4,321.7,45.0,36.1,61.9,63.7,8.0,18.9,9.2,9.9,17.5,1349.3,1375.3,160941.0,407744.6,454907.4,11495.8,31644.4,36092.7
Service - other,3,3,31.4,23.3,2004.3,2004.3,1996.2,1992.8,300.5,1235.8,401.9,305.1,44.0,208.3,219.0,98.1,5.0,17.7,29.1,39.3,8.7,653.9,666.5,162295.5,332994.8,358822.1,54098.5,120378.3,135924.1
Service - tug,2,2,1.8,1.8,2005.0,2005.0,2003.5,2002.9,393.7,393.7,371.1,380.7,37.0,37.0,37.2,37.3,8.0,8.0,8.8,9.0,1.5,115.7,117.9,45208.4,106904.3,143139.0,22604.2,58368.1,78806.8
Miscellaneous - fishing,1,1,0.0,0.0,2014.0,2014.0,2014.0,2014.0,10.9,10.9,10.9,10.9,12.0,12.0,12.0,12.0,2.0,2.0,2.0,2.0,0.0,1.7,1.7,53.5,118.6,134.8,53.5,125.8,149.1
