Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
China,3512,1332,93105.8,120245.0,2005.5,2006.9,2006.9,2006.9,995.3,1527.5,1203.4,1260.4,81.0,171.7,184.1,200.1,22.0,89.9,68.8,76.0,13341.4,1028547.7,1048295.8,81641469.0,252546660.9,298918909.9,23246.4,86693.7,105339.0
Hong Kong,2186,680,33084.9,41778.8,2005.9,2006.2,2007.5,2007.4,561.4,982.0,874.9,891.1,52.0,94.3,115.7,122.2,22.0,77.2,55.0,65.3,5874.9,452286.3,460970.2,32943417.1,109672966.0,129057242.8,15070.2,57575.6,69721.6
Singapore,1782,788,51773.7,68451.4,2006.9,2007.9,2007.6,2007.9,937.6,1233.0,1066.0,1087.4,86.0,126.3,119.2,126.8,23.0,92.7,64.5,76.8,7460.7,575318.5,586364.6,46814970.3,141973147.9,164083927.0,26271.0,93434.0,112503.4
Thailand,1728,576,40365.8,46162.7,2007.1,2007.1,2008.4,2008.5,721.9,1045.1,827.9,839.1,59.0,105.9,77.7,84.5,15.0,56.9,29.4,33.6,5876.8,453046.7,461745.2,34722595.3,110532551.4,128274792.0,20094.1,73165.4,87870.2
Malaysia,1148,476,23350.5,31545.6,2004.9,2006.4,2005.8,2005.8,916.1,1345.5,1108.4,1154.4,83.0,165.0,166.6,183.7,20.0,88.7,58.2,65.1,4026.8,310038.3,315991.1,27944157.1,84700646.4,100830738.7,24341.6,86193.1,105723.4
"Taiwan, Province of China",792,301,19109.6,25673.2,2005.2,2005.9,2007.0,2006.9,1081.5,1437.9,1240.8,1271.2,86.0,147.7,143.8,152.9,25.0,66.4,56.0,63.4,3002.7,231379.7,235822.2,17785729.4,54072867.4,63980375.1,22456.7,83904.3,101929.1
Indonesia,780,488,19076.9,29815.3,2006.1,2006.9,2007.6,2007.8,1291.4,1701.0,1524.8,1550.1,135.0,213.9,224.8,231.0,52.0,134.7,125.7,134.7,2551.0,196372.8,200143.2,19634885.6,54429768.6,67240454.8,25172.9,90223.2,111914.8
"Korea, Republic of",479,251,17518.2,25242.6,2008.6,2007.1,2009.4,2009.3,1961.5,2343.6,2218.7,2257.7,149.0,217.6,216.2,222.1,19.0,77.6,55.9,60.4,2987.0,230322.7,234744.9,18164829.4,58377216.5,69946436.1,37922.4,147136.6,180132.9
Philippines,442,236,7749.4,10529.6,2005.4,2005.7,2004.5,2004.8,1191.9,1654.7,1401.4,1453.2,120.0,224.8,276.9,302.0,71.0,143.6,202.7,232.7,1454.6,111655.0,113798.7,8930312.9,27881584.6,35409346.1,20204.3,79646.8,100009.4
Japan,371,251,15896.7,21207.0,2007.2,2007.0,2007.9,2008.0,2330.8,2505.3,2416.8,2444.3,220.0,258.5,230.7,236.2,46.0,84.5,72.4,75.1,1893.0,145932.3,148734.2,13888661.3,36725334.8,47270306.7,37435.7,135017.3,167721.6
Australia,145,99,15560.4,24937.3,2009.8,2010.3,2011.3,2011.8,3768.2,4067.0,4063.2,4193.0,297.0,356.4,382.1,399.2,43.0,106.4,119.4,130.2,1590.7,123022.8,125384.8,8817770.3,22895622.1,28702522.7,60812.2,229509.2,284117.4
Russian Federation,75,73,6685.3,11385.8,2006.4,2006.3,2009.1,2009.1,2848.0,3298.6,3424.4,3435.6,261.0,315.4,416.3,419.8,111.0,137.6,158.9,160.2,645.2,49901.7,50859.8,4256673.4,10393313.5,13153614.5,56755.6,214318.4,261539.8
United States of America,34,33,10658.5,16348.7,2013.0,2013.0,2012.5,2012.8,6869.9,7296.0,8345.9,8002.0,659.5,696.7,807.7,796.9,70.5,122.4,105.7,122.4,842.6,65149.5,66400.4,5254122.1,12958892.1,16104157.6,154533.0,604348.0,738329.0
Cambodia,28,26,249.1,257.8,2005.2,2005.2,2005.1,2004.7,465.7,773.6,605.8,764.7,60.5,101.5,81.8,106.4,32.5,65.3,40.2,46.7,54.7,4205.8,4286.6,295004.9,900945.0,1122108.4,10535.9,36400.2,44389.7
India,28,22,1517.0,2336.9,2007.0,2008.0,2009.5,2010.4,2225.1,3338.8,3700.1,3791.3,250.5,339.2,464.5,474.2,31.0,90.9,73.3,69.3,193.4,14934.5,15221.3,1266178.6,3298109.4,4530386.1,45220.7,168967.0,213617.0
