Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Saigon,351,187,9324.9,14070.9,2005.4,2006.8,2005.4,2005.6,1011.2,1512.7,1459.8,1488.4,77.0,165.6,254.6,272.7,17.0,87.1,74.3,80.8,1433.9,110596.2,112719.7,8707607.6,26304437.2,31698743.0,24808.0,94392.1,114800.7
Qui Nhon,239,129,5102.0,7332.0,2004.6,2004.6,2004.7,2005.0,844.5,1912.3,1216.4,1276.4,82.0,194.7,249.1,266.6,22.0,91.5,83.0,89.3,697.5,53666.4,54696.8,5252399.7,15832686.4,19237091.5,21976.6,82884.4,102512.8
Dung Quat,125,94,4277.5,6069.8,2003.9,2005.4,2005.0,2005.8,1028.9,1659.3,1498.3,1591.2,100.0,159.8,263.0,284.2,48.0,74.6,116.5,109.6,390.8,30157.2,30736.2,3257411.8,7431518.1,9352249.6,26059.3,87833.7,107286.0
Long An International Port,122,81,1379.7,1934.1,2003.5,2005.5,2005.9,2006.7,954.5,1438.4,1664.0,1691.5,103.0,177.9,252.6,259.9,27.5,109.6,122.0,137.4,301.6,23075.6,23518.6,2178204.0,5776650.3,7303888.9,17854.1,60136.9,75240.3
Song Doc,99,46,1717.9,2600.5,2009.6,2006.6,2008.6,2008.5,503.9,1267.5,1410.6,1417.2,122.0,194.3,318.4,308.2,39.0,130.5,82.7,80.8,243.5,18665.1,19023.4,4462232.7,10755778.8,13823959.5,45073.1,122749.1,160116.4
Dong Xuyen Port,74,64,1296.0,2088.2,2007.4,2007.6,2009.1,2009.4,654.5,977.3,1469.8,1518.6,76.0,126.6,375.3,374.1,23.0,132.8,61.1,63.6,177.9,13653.5,13915.7,1361819.3,3480274.0,4242219.6,18403.0,58613.6,72910.4
Nghi Son,66,54,2364.8,3549.2,2005.7,2006.4,2009.2,2009.5,1095.5,1492.4,1660.3,1623.4,113.5,132.2,234.7,240.2,49.0,72.9,126.8,109.9,211.8,16338.0,16651.7,1596894.5,3538337.6,4501141.7,24195.4,82222.1,99695.0
Thanh Ho Chi Minh,54,47,966.9,861.0,2004.4,2004.9,2004.5,2007.8,949.7,1367.1,1203.1,1092.0,102.5,192.8,220.0,284.9,50.5,154.0,112.9,177.3,215.4,16563.3,16881.4,769762.9,2822622.3,3872322.3,14254.9,62049.6,78566.9
Nha Trang,52,49,3308.5,4591.0,2006.9,2006.4,2009.6,2009.3,1059.6,1979.7,1660.6,2324.1,149.0,258.7,310.9,364.1,27.0,60.0,71.5,84.3,456.6,35032.7,35705.3,2173353.5,5740491.6,7060208.5,41795.3,146138.8,184316.2
Cam Lam,52,49,1756.2,2959.0,2007.7,2007.7,2008.2,2008.2,708.2,1383.6,1873.9,2033.2,93.5,143.6,303.8,312.2,34.5,72.8,67.9,66.3,189.2,14587.1,14867.1,1449535.9,3382276.6,4102675.3,27875.7,89448.8,112375.0
Vung Ang,45,45,3916.2,7344.8,2008.6,2008.6,2013.0,2013.2,1247.6,1746.6,2243.5,2280.7,111.0,158.1,547.8,558.6,35.0,61.4,93.4,94.2,238.5,18445.7,18799.8,1823652.1,4179767.4,5030100.9,40525.6,135952.8,163182.9
Hon La Port,40,34,789.3,1226.5,2006.9,2006.8,2007.0,2006.1,980.4,1185.4,1097.9,1089.8,102.0,139.9,238.0,252.0,28.5,79.8,49.0,48.5,96.2,7411.8,7554.1,602806.1,1562031.0,2122585.5,15070.2,56678.7,71630.5
Son Duong Port,39,38,1635.9,2797.4,2007.8,2007.7,2010.0,2010.3,1238.5,1495.9,1585.8,1582.2,121.0,156.9,310.0,301.6,37.0,58.9,86.1,88.9,150.2,11604.7,11827.6,977039.1,2599790.4,3276349.5,25052.3,95762.6,116927.1
Vung Tau,35,33,1043.1,1726.3,2006.2,2006.2,2002.0,2001.7,700.3,1913.1,3001.3,3139.4,130.0,547.7,875.0,860.4,22.0,77.7,599.7,632.4,188.1,14448.8,14726.2,2548306.4,5921122.9,7486249.2,72808.8,194084.5,251977.2
Culao,32,31,629.8,1065.2,2004.6,2004.7,2008.2,2008.5,1227.8,1465.7,1135.0,1169.2,110.0,176.2,182.3,191.2,68.0,124.5,128.1,128.3,76.1,5856.0,5968.4,614049.7,1565675.1,2091039.7,19189.1,70699.3,89372.5
Tan Cang Hiep Phuoc Port,26,22,87.7,119.0,2005.7,2006.5,2004.6,2004.6,685.8,839.9,598.8,583.1,63.5,135.7,127.1,128.2,25.5,50.6,28.9,29.6,29.2,2233.6,2276.5,205054.4,428712.8,534289.7,7886.7,24150.6,30946.6
Duong Dong,25,21,291.8,482.8,2010.7,2009.8,2009.3,2009.3,685.5,990.3,953.5,1159.8,113.0,156.1,196.2,192.3,41.0,73.9,62.0,61.1,35.8,2749.9,2802.7,287048.8,688367.1,912855.7,11482.0,39528.5,49584.7
Can Tho,25,25,1227.2,2253.3,2006.2,2006.2,2007.4,2007.6,967.5,1455.0,2825.2,2991.7,105.0,187.6,624.3,642.1,56.0,95.8,128.9,131.7,91.7,7066.7,7202.4,596075.6,1576936.2,1970316.0,23843.0,84758.2,105993.1
Cai Cui Port,24,20,310.4,447.0,2005.9,2006.1,2004.8,2005.9,1384.2,1489.0,1124.2,1259.5,140.5,165.9,157.5,164.9,21.0,31.6,34.1,35.6,55.9,4302.5,4385.1,455260.4,1050079.4,1317878.1,18969.2,62990.2,78657.0
Nghe Tinh,23,23,1136.3,1947.4,2006.2,2006.2,2012.6,2012.9,1271.6,2266.4,3192.9,3381.2,130.0,263.8,827.6,850.7,41.0,51.0,50.8,50.1,115.4,8912.3,9083.4,682095.5,1805810.0,2314868.7,29656.3,121095.0,150176.1
Bong Son,22,22,689.8,1065.6,2005.3,2005.3,2006.6,2007.2,1689.9,1790.6,1377.8,1280.8,163.5,185.0,238.9,236.5,20.0,52.1,42.3,43.8,80.3,6192.4,6311.3,558431.3,1594963.4,1972698.9,25383.2,97294.9,120629.4
Long Binh Tan,19,19,1344.8,2534.5,2008.6,2008.6,2009.7,2009.6,1419.5,2627.4,2305.8,2370.6,159.0,361.2,357.0,361.1,24.0,83.6,89.7,91.3,95.2,7335.5,7476.4,923138.0,1900822.6,2295278.6,48586.2,144044.6,180798.6
My Tho,18,17,406.5,604.6,2010.2,2009.7,2005.0,2004.7,787.8,1497.0,2162.5,2297.3,88.0,173.4,611.9,638.6,20.0,331.6,47.5,47.1,60.8,4678.4,4768.3,287367.1,989920.8,1214506.6,15964.8,76362.0,96484.6
Nam Can Port,18,18,484.5,709.5,2004.8,2004.8,2006.3,2006.9,1242.8,1616.7,1536.1,1691.0,141.0,187.8,251.8,259.4,21.0,72.1,56.0,52.9,84.8,6503.2,6628.0,431545.6,1456351.8,1657436.1,23974.8,91256.5,111778.4
Binh Long Port,16,15,413.4,749.2,2005.4,2006.0,2003.7,2003.6,608.2,899.2,1196.4,1343.2,56.5,117.2,145.6,151.0,37.5,70.0,130.2,139.0,41.7,3210.3,3272.0,302828.5,739952.3,889899.4,18926.8,60675.0,76877.2
Sa Dec,12,12,133.8,190.3,2005.3,2005.3,2003.5,2003.9,1237.6,1390.3,1133.0,1082.1,139.5,169.8,171.9,154.8,26.5,41.2,34.7,35.6,21.1,1614.9,1645.9,151213.3,449094.0,567685.5,12601.1,47937.6,60674.4
Vinalines Hau Giang Port,11,11,137.5,155.6,2004.3,2004.3,2002.9,2004.6,915.8,862.8,705.6,788.6,78.0,86.5,73.3,83.2,16.0,24.3,19.5,15.9,29.1,2246.5,2289.7,155414.8,484924.2,579619.5,14128.6,49841.3,60521.6
Phuoc Long,10,10,246.9,395.2,2010.2,2010.2,2010.2,2010.1,1189.0,1378.3,1482.7,1391.9,133.5,146.0,220.4,196.2,13.5,20.0,36.3,32.3,31.2,2379.1,2424.8,255318.4,701689.3,817291.5,25531.8,80759.6,96634.4
Quang Binh,9,9,168.7,287.6,2008.4,2008.4,2005.4,2005.1,849.1,1342.8,1369.7,1447.4,89.0,125.8,159.9,162.7,17.0,31.1,70.3,74.5,26.0,2005.6,2044.1,218191.6,519511.9,610623.6,24243.5,71666.7,89634.2
Rao Qua,8,8,152.8,155.8,2006.6,2006.6,2006.8,2005.7,1986.2,2147.1,881.3,653.8,207.5,213.2,173.8,215.2,13.0,17.6,12.9,17.6,16.8,1294.8,1319.7,201940.1,567707.7,749477.5,25242.5,93558.1,118825.8
Phuoc Long Icd,8,8,31.2,51.8,2004.5,2004.5,2002.7,2002.7,360.1,571.8,361.6,367.5,43.0,110.5,128.3,129.6,143.5,177.6,142.3,142.5,11.3,862.8,879.3,50941.2,145427.9,192207.1,6367.6,24849.2,30897.1
Ben Tre,8,8,149.7,238.3,2003.0,2003.0,2009.6,2009.7,920.4,1517.1,2154.2,2220.5,215.5,245.9,281.6,282.0,100.0,130.4,141.2,141.5,21.3,1633.2,1664.6,122182.2,330114.7,497264.1,15272.8,65667.7,85603.2
Thu Dau Mot,6,6,79.3,133.9,2007.8,2007.8,2005.7,2005.4,466.9,592.6,393.5,375.9,46.0,82.8,54.6,53.0,23.0,24.0,28.2,29.9,9.8,755.7,770.2,66116.8,187879.2,215054.3,11019.5,38607.7,47725.7
Tan Thuan Dong,4,4,74.3,126.3,2006.8,2006.8,2010.0,2010.0,557.2,799.7,1114.9,1135.5,96.0,101.2,151.2,151.6,72.0,85.2,167.6,168.4,13.8,1061.7,1082.1,71742.6,141341.4,168825.0,17935.7,57049.7,67725.7
Dong Hai,3,3,46.7,67.4,2011.0,2011.0,2015.1,2015.8,1251.9,1159.6,889.4,954.6,108.0,114.0,112.0,111.6,9.0,44.3,23.2,20.0,3.8,292.5,298.2,43356.1,71669.5,85623.3,14452.0,48895.6,60882.4
Vinh,2,2,6.5,9.6,2013.5,2013.5,2009.4,2008.3,973.8,973.8,1083.2,1144.3,125.5,125.5,146.5,152.4,6.0,6.0,6.0,6.0,0.8,63.0,64.2,38989.7,100632.7,136487.2,19494.9,60899.0,79571.7
Hanoi,1,1,0.9,0.5,2020.0,2020.0,2020.0,2020.0,1737.8,1737.8,1737.8,1737.8,1640.0,1640.0,1640.0,1640.0,15.0,15.0,15.0,15.0,1.0,78.5,80.0,13379.1,31637.6,42361.1,13379.1,34547.3,46644.7
Icd Transimex Thu Duc,1,1,3.7,6.3,1998.0,1998.0,1998.0,1998.0,711.8,711.8,711.8,711.8,77.0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,1.1,81.7,83.3,10147.3,31426.5,40083.4,10147.3,34896.9,45033.2
Dong Nai,1,1,63.2,97.1,2010.0,2010.0,2010.0,2010.0,2918.4,2918.4,2918.4,2918.4,247.0,247.0,247.0,247.0,9.0,9.0,9.0,9.0,6.4,494.4,503.9,39789.2,110457.8,171673.2,39789.2,187454.8,242955.0
Ho Chi Minh,1,1,1.0,1.3,2003.0,2003.0,2003.0,2003.0,55.2,55.2,55.2,55.2,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,0.2,14.9,15.1,1198.7,4650.1,5306.1,1198.7,5019.3,6124.7
