Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Da Nang,1317,311,11145.5,15130.1,2002.3,2004.3,2002.6,2002.5,551.4,1569.6,863.1,1054.6,55.0,213.1,406.4,461.1,23.0,89.5,129.4,145.7,2828.6,216308.3,220461.4,22238490.4,53669818.4,67373616.9,16885.7,56955.4,71717.8
Nam Hai Dinh Vu Port,1104,251,8363.9,11109.0,2003.2,2005.1,2003.8,2003.7,733.3,1624.5,733.0,761.3,67.0,219.8,255.7,285.6,15.0,83.2,69.3,76.0,2049.7,156658.8,159666.7,15510281.9,42648552.1,51103176.7,14049.2,47407.5,58861.7
Hai Phong,863,269,4476.3,6305.2,2003.7,2006.3,2004.1,2004.5,755.5,1201.2,833.4,847.4,74.0,145.8,170.9,186.5,20.0,116.1,84.5,95.7,1227.8,93727.5,95527.0,10712324.2,27469540.4,34225357.6,12412.9,39594.4,49247.7
Saigon,759,105,4258.2,5816.0,2001.3,2006.0,2002.4,2002.8,752.2,978.3,832.9,850.5,70.0,101.2,131.0,138.6,20.0,64.7,50.2,54.5,997.0,76442.0,77909.7,9933870.9,26486873.1,31674971.3,13088.1,39584.0,47039.2
Cai Mep,712,379,7347.6,11848.2,2003.4,2005.9,2006.7,2007.4,766.2,1208.0,952.9,1010.7,78.0,237.3,355.2,351.3,30.5,143.7,130.9,128.0,1456.8,111250.1,113386.1,13192444.6,32335674.1,40817743.9,18528.7,57630.2,73741.3
Cat Lai,450,131,4786.7,6505.1,2003.4,2004.0,2003.1,2002.8,586.5,1829.2,919.5,976.6,50.0,265.9,694.7,749.3,16.0,83.1,221.5,241.5,1116.9,85510.3,87152.1,7326952.8,22056396.6,26204925.1,16282.1,58965.5,72751.8
Hiep Phuoc,365,115,3634.7,4187.8,2004.5,2006.2,2004.6,2003.9,786.2,1242.2,1150.2,1334.7,73.0,128.5,201.1,236.1,29.0,104.1,121.4,148.4,633.2,48580.1,49512.9,5038771.5,13181525.2,17372109.0,13804.9,47236.8,59649.4
Dung Quat,341,182,3128.6,4991.9,2003.1,2004.1,2002.1,2002.2,597.7,1244.1,1462.4,1522.5,52.0,104.5,324.7,335.7,33.0,147.6,222.3,229.4,677.4,51753.8,52747.5,5302761.9,12730504.0,16655018.8,15550.6,52099.7,67104.8
Qui Nhon,290,177,3108.6,5061.2,2003.2,2004.4,2006.2,2006.5,501.8,1155.8,1530.8,1688.1,48.5,117.3,401.6,417.4,33.0,135.4,497.8,524.8,531.7,40674.3,41455.2,4568723.9,11406752.3,14802175.8,15754.2,52043.2,66855.1
Lotus Port,284,140,2189.6,3395.6,2003.2,2005.5,2003.9,2004.0,877.0,1254.5,1305.0,1333.9,86.0,131.6,202.5,206.2,32.0,89.2,181.2,186.2,608.0,46436.4,47327.9,5543049.9,12219333.3,15081214.9,19517.8,60860.2,76483.7
Hon Gai,239,117,2450.9,3553.5,2007.1,2006.8,2005.5,2006.0,871.5,1319.3,1051.8,1302.2,110.0,152.8,245.7,269.5,42.0,90.7,113.0,123.4,575.0,44072.3,44918.5,4755009.9,11649734.9,14700155.0,19895.4,66453.2,83257.1
Phu My,222,150,2874.9,4844.6,2004.1,2006.2,2003.5,2003.8,761.1,1111.9,1423.9,1428.1,76.5,129.2,215.2,215.5,44.0,100.2,369.1,364.3,394.1,30201.1,30781.0,3001937.8,7740785.2,10318561.7,13522.2,51530.1,65320.9
Bong Son,166,107,935.9,1441.8,2003.1,2003.9,2003.0,2003.1,473.4,781.2,900.7,903.3,31.5,60.0,118.9,120.3,24.5,59.2,130.7,132.5,168.4,12898.3,13145.9,1504892.7,3555645.8,4743412.2,9065.6,31131.5,39987.4
Nghi Son,158,49,1110.7,1640.4,2010.2,2004.2,2008.4,2008.3,495.6,1300.5,810.7,769.0,56.0,275.6,506.5,474.0,28.0,98.5,122.2,125.7,259.8,19896.9,20278.9,1901678.3,4514200.1,5713325.1,12035.9,38581.1,47682.5
Cam Pha,135,80,4277.7,6904.5,2002.8,2005.4,2001.5,2001.4,1085.2,2582.0,2729.0,2700.0,128.0,338.6,1328.2,1307.7,68.0,191.9,150.4,155.8,508.3,38989.8,39738.4,3924682.1,10379859.2,14961655.1,29071.7,120583.7,154950.9
