Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sines,1564,682,162047.1,194862.1,2006.8,2007.6,2010.2,2010.0,1008.2,1791.7,2040.9,2012.7,76.0,158.5,263.9,266.6,24.0,41.5,31.7,35.3,16929.6,1277146.6,1301667.8,87761561.9,260088414.3,282630263.0,56113.5,197413.9,242291.4
Setubal,1013,566,23187.8,22943.4,2004.2,2005.3,2007.3,2008.4,818.7,1191.8,1186.9,1519.4,73.0,138.0,227.9,321.2,33.0,102.6,148.5,225.6,3435.9,264678.6,269760.4,17601189.3,53186615.5,65332323.1,17375.3,61239.2,74461.0
Aveiro,812,516,5246.7,7649.9,2004.2,2004.0,2006.0,2006.0,861.2,1078.2,1165.2,1171.7,92.0,127.9,212.2,204.2,39.0,66.5,97.8,97.5,1313.2,100092.1,102013.9,8640829.8,25271525.3,34654824.6,10641.4,40486.4,53463.9
Leixoes,800,414,11979.9,16485.7,2005.3,2005.2,2009.0,2009.2,822.3,1115.7,1518.6,1601.8,80.0,121.7,341.8,357.5,31.0,60.0,89.9,90.7,1795.3,137629.2,140271.6,12736329.7,34727495.2,44043131.1,15920.4,55448.2,69091.7
Matosinhos,723,304,14246.4,13091.8,2005.7,2005.8,2006.8,2007.1,926.3,960.5,1027.3,1226.5,65.0,101.1,165.6,199.4,16.0,37.1,32.1,42.5,2538.3,194809.2,198549.5,11252922.0,32280844.1,37987536.6,15564.2,51573.1,60895.3
Lisboa,516,271,13291.2,6254.4,2003.3,2003.0,2005.8,2007.9,645.6,1012.4,670.0,1182.7,49.0,108.5,119.6,271.2,23.0,51.5,30.3,70.7,2734.6,210345.9,214384.6,7265380.5,29380559.1,36268070.7,14080.2,58670.2,70280.9
Figueira Da Foz,326,173,1175.7,1621.8,2002.6,2002.7,2005.4,2005.2,742.5,975.9,930.5,929.2,76.0,102.9,148.2,145.5,50.5,56.4,49.0,50.4,328.2,24964.6,25443.9,3884920.4,10831721.1,14808447.6,11916.9,38584.8,52475.4
Banatica,285,266,10819.8,17839.6,2007.4,2007.7,2010.0,2010.3,754.8,1359.6,1677.5,1724.0,93.0,170.6,354.5,360.0,9.0,25.1,36.5,38.0,1222.6,93755.3,95555.4,6587356.6,20369120.8,24301098.2,23113.5,95854.6,118417.8
Funchal,252,84,11715.4,1170.6,2002.1,2001.6,2005.6,2004.6,302.0,1089.8,649.3,647.4,28.0,86.2,82.9,84.7,10.0,14.0,12.9,12.6,2483.2,191912.2,195596.9,3793251.0,20691040.4,24128256.0,15052.6,72086.4,78360.3
Almada,192,86,9213.5,11706.7,2004.7,2005.8,2003.2,2003.5,873.1,1354.8,1865.7,1897.5,66.5,120.0,189.4,194.1,22.0,84.6,31.0,33.0,1290.3,99703.7,101618.0,9238467.3,25244089.3,28470055.9,48117.0,145559.7,169380.1
