Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Vila Do Porto,67,11,47.5,43.3,2001.4,1997.8,1997.4,1997.7,160.9,312.9,188.4,184.9,14.0,115.4,67.6,69.5,8.0,20.4,16.4,13.0,25.3,1916.7,1953.5,105752.7,215417.8,300600.1,1578.4,5139.0,6594.2
Cova Da Piedade,60,9,9.2,5.3,1990.7,1995.0,1997.3,2004.0,79.1,866.6,243.0,109.7,67.5,89.7,186.6,241.0,16.5,68.2,200.4,97.4,30.5,2288.3,2332.2,110657.8,210734.9,269483.1,1844.3,4453.0,5852.3
Porto Santo,59,16,194.0,132.5,2003.1,1999.4,2004.5,2007.1,386.9,534.9,426.7,592.0,52.0,111.4,81.0,95.9,12.0,11.2,140.9,48.3,105.0,7924.5,8076.6,352241.9,824725.3,1041839.0,5970.2,16780.1,19304.7
Viana Do Castelo,56,43,100.9,104.9,1999.1,2001.0,2005.1,2004.9,245.7,419.4,508.2,461.5,26.0,49.1,130.6,133.0,39.0,113.0,144.7,95.2,54.4,4114.3,4193.3,270168.4,710715.9,905556.0,4824.4,14285.3,17775.2
Gafanha Da Encarnaca,45,16,36.8,54.1,1996.6,2003.2,2006.0,2006.8,404.8,353.5,374.5,397.5,59.0,52.3,145.0,144.4,34.0,35.4,53.3,54.4,17.3,1302.4,1327.4,71971.2,183252.2,243061.0,1599.4,5233.8,6785.5
Peniche,44,19,30.2,37.9,1998.4,1998.2,2004.4,2006.6,301.6,1309.9,248.6,195.5,40.0,273.9,279.6,133.3,38.0,290.3,280.9,115.6,35.5,2667.4,2718.6,77106.6,190523.4,228030.9,1752.4,4855.2,5985.1
Calheta (Island Sao),42,4,2.1,2.1,1971.7,1985.8,1971.5,1971.3,78.2,152.4,83.3,82.1,18.0,56.5,27.1,25.8,3.0,34.0,20.2,17.2,2.7,200.1,203.9,7249.3,20069.7,28097.4,172.6,538.5,758.7
Alges,36,21,94.0,80.3,1991.8,1995.4,1997.0,1995.8,196.9,916.2,375.6,538.5,47.5,682.1,155.2,173.7,30.0,56.0,48.7,62.7,57.5,4368.6,4452.5,289967.0,716341.5,858522.7,8054.6,21357.2,25808.1
Lajes Das Flores,31,11,33.3,31.4,1998.8,1998.4,1998.0,1998.0,223.1,287.5,237.4,228.6,20.0,49.1,24.4,22.8,15.0,37.9,23.6,15.6,16.8,1275.3,1299.8,98005.1,213485.8,270852.1,3161.5,8792.4,10855.2
Olhao,30,4,8.7,10.6,1992.7,1993.5,1993.2,1997.3,250.3,277.1,180.7,132.6,60.0,63.2,418.5,224.5,9.5,7.5,43.6,23.3,15.2,1140.0,1161.9,22110.4,48044.7,53100.0,737.0,1794.9,2083.4
Sesimbra,28,18,67.3,105.5,2001.6,2003.0,2007.4,2007.8,173.8,177.8,132.4,129.2,30.5,72.6,188.2,192.4,8.5,10.6,52.2,50.9,65.7,5076.5,5174.0,47305.1,158917.6,184870.3,1689.5,6878.5,8442.4
Santa Luzia,28,5,8.3,8.4,1984.9,1994.6,2000.9,2001.8,103.6,183.3,174.8,178.5,15.0,32.8,39.2,36.4,9.0,8.5,14.2,13.2,6.5,486.5,495.9,19200.3,48717.0,53438.9,685.7,1819.1,2108.8
Barreiro,24,19,38.7,27.2,2002.9,2002.6,2004.4,2006.2,207.2,1632.1,298.6,146.3,29.0,45.7,24.6,37.0,32.5,104.3,668.6,93.9,28.7,2167.9,2209.5,152744.4,343883.4,432103.8,6364.3,16265.0,21193.0
Porto Da Madalena,23,10,4.5,1.2,1995.3,2001.8,2003.3,2001.9,399.9,509.2,751.4,570.1,53.0,164.9,100.5,162.5,21.0,37.0,152.7,100.1,9.5,715.1,728.8,57372.0,118851.2,150311.4,2494.4,5815.0,7693.6
Cascais,22,18,51.1,67.8,2003.5,2003.1,2003.7,2003.9,193.5,237.9,199.5,192.5,19.0,38.8,39.9,41.7,18.5,23.1,17.1,18.1,13.5,1036.2,1056.1,67278.3,228904.8,282576.4,3058.1,12421.9,15490.0
Fuzeta,18,2,1.1,0.8,1983.6,1988.0,1988.4,1990.8,94.2,97.4,121.6,125.6,15.0,14.5,69.0,73.7,18.5,16.0,22.9,22.6,3.8,281.7,287.1,5682.5,11659.3,12563.6,315.7,702.5,793.2
Almograve,16,10,45.9,69.0,2000.2,2001.4,2008.3,2008.8,189.7,335.1,284.5,264.6,37.5,69.5,80.8,75.5,7.0,8.0,5.7,5.6,10.0,763.3,777.9,39533.0,142193.3,161821.4,2470.8,10303.9,12499.8
Camara De Lobos,14,4,19.8,31.5,1987.5,1987.0,1985.0,1984.9,547.6,732.9,538.1,535.3,59.5,179.1,67.4,63.5,40.5,53.1,59.8,59.8,9.3,710.3,723.9,77464.9,172544.3,203938.5,5533.2,15817.1,19458.1
Maceira,14,5,10.2,13.0,1993.1,1995.0,1993.8,1994.0,1114.7,1464.9,361.5,283.7,312.0,386.4,318.8,121.8,69.5,99.5,30.7,14.3,13.4,1005.0,1024.3,16434.4,35241.5,41105.0,1173.9,3066.9,3609.2
Oeiras,13,12,56.9,73.2,2002.0,2002.7,1998.1,1998.9,197.1,468.7,453.7,387.9,61.0,109.8,114.3,107.9,8.0,19.3,30.6,28.9,20.3,1556.7,1586.6,130463.0,342419.0,388023.4,10035.6,27308.1,31169.3
Vagueira,10,9,21.2,28.7,2001.2,2001.6,2012.2,2012.8,398.3,590.4,452.2,478.9,74.5,161.1,115.5,101.9,7.5,12.9,8.7,7.2,7.7,587.5,598.8,20796.4,75489.3,95421.2,2079.6,8777.4,11428.3
Lanheses,10,8,29.4,47.5,2005.0,2005.0,2001.5,2001.7,196.5,212.2,127.4,117.0,31.5,47.3,56.6,62.0,3.5,9.0,5.8,5.8,7.4,566.9,577.7,37222.0,98066.3,115744.2,3722.2,11742.0,14087.8
Faro,10,7,7.9,8.7,1994.3,1994.1,2000.0,2002.9,75.4,210.4,136.4,252.3,22.5,30.9,68.7,77.7,39.5,51.1,28.2,33.8,3.6,273.0,278.2,16995.7,48241.8,64885.1,1699.6,6272.3,7896.1
Torrao,10,8,26.1,32.2,1999.0,2000.2,1997.2,1997.3,304.5,279.3,390.4,385.8,38.0,55.6,38.5,38.4,23.5,35.5,27.9,28.3,11.1,850.9,867.3,63822.8,168634.0,191029.0,6382.3,17555.5,20155.6
Machico,10,6,34.5,52.2,1988.9,1995.0,1974.9,1973.9,618.6,714.8,1561.6,1650.3,134.5,205.6,684.3,713.7,141.0,173.2,206.3,212.8,14.0,1058.7,1079.0,340577.3,707096.8,767334.2,34057.7,76463.3,86668.5
Sagres,9,8,49.3,60.2,1997.0,1997.4,2005.3,2010.7,303.7,485.8,274.7,241.2,61.0,94.4,192.6,178.1,8.0,7.1,5.1,3.1,6.5,493.5,502.9,77672.3,169380.1,187975.4,8630.3,21915.6,25557.2
Foz Do Arelho,8,6,1.9,0.9,1993.4,1992.3,1994.5,1994.8,861.1,1159.0,1272.0,1034.2,165.5,167.8,233.2,248.6,69.5,137.8,356.5,357.6,5.6,417.4,425.5,6171.7,13690.0,15564.1,771.5,1815.6,2152.3
Povoa De Varzim,8,6,12.3,15.9,1995.8,1995.0,2002.7,2002.6,314.0,379.7,329.1,331.3,44.5,48.8,30.7,30.5,17.5,28.2,14.6,17.1,5.1,385.8,393.2,20861.2,57747.7,75252.7,2607.7,8746.9,11349.5
Povoacao,8,4,16.9,20.2,1997.5,1997.5,1984.1,1984.0,96.0,257.9,703.2,710.9,18.0,81.5,271.9,272.3,10.0,19.0,5.1,5.0,3.1,235.9,240.5,8105.8,28891.3,42287.4,1013.2,5839.0,7947.6
Torreira,8,8,10.6,14.0,2005.4,2005.4,2004.0,2003.4,167.1,802.0,177.8,158.4,22.5,619.9,634.2,289.5,8.0,75.0,94.0,65.1,9.9,747.9,762.2,29216.3,80947.4,105193.7,3652.0,11501.8,15030.6
Angra Do Heroismo,7,5,3.8,3.3,1979.3,1983.2,1991.4,1992.1,96.5,168.8,228.6,267.2,24.0,34.2,24.8,26.0,34.0,33.3,29.0,34.4,2.0,153.8,156.8,8090.5,23313.9,31851.9,1155.8,3425.3,4514.9
Valbom,7,3,3.2,1.1,1999.1,1991.3,2001.2,1988.6,234.1,227.0,292.0,212.6,14.0,15.0,274.7,77.5,490.0,713.7,571.4,851.0,63.0,4730.3,4821.2,15993.5,24370.4,26591.0,2284.8,4129.8,5065.0
Leca Da Palmeira,6,6,156.6,290.1,2007.3,2007.3,2005.8,2005.7,412.4,429.8,485.0,483.6,103.5,112.0,174.6,175.0,26.5,26.8,23.8,24.5,30.5,2365.1,2410.5,124948.0,256921.9,289193.9,20824.7,54663.0,67195.9
Azenhas Do Mar,6,5,8.5,13.6,2000.5,2000.4,1994.7,1994.2,195.0,490.5,302.4,298.0,27.5,151.6,44.6,23.0,3.5,4.4,7.4,7.8,2.2,166.4,169.6,8261.3,16848.9,20323.1,1376.9,4060.6,4734.3
Zona Franca Da Madeira,6,5,15.6,5.0,1999.3,1998.0,2003.2,2003.4,833.9,916.6,1214.9,716.5,52.5,192.7,299.2,224.3,17.0,41.8,22.0,34.2,12.0,901.6,918.9,23836.9,58456.3,71810.6,3972.8,9672.1,10348.5
Sao Mateus,4,3,8.5,10.2,1993.5,1993.3,1994.0,1994.0,248.9,334.5,591.9,595.4,28.5,30.8,52.8,52.9,7.0,7.2,4.6,4.6,2.8,213.9,218.0,22879.1,57957.9,65444.5,5719.8,14729.4,16595.1
Santa Maria De Sardoura,4,3,3.7,1.2,1998.2,1996.0,2003.0,1997.2,213.1,453.4,567.2,259.2,35.0,387.0,1701.5,439.3,22.5,31.7,24.0,21.3,36.5,2742.4,2795.1,16023.3,24672.8,28749.9,4005.8,7459.6,9660.4
Angeiras,4,4,19.6,35.0,1998.5,1998.5,2003.6,2003.1,198.5,231.1,198.4,192.4,34.0,31.2,37.7,38.6,16.5,18.2,12.1,10.0,3.1,234.9,239.4,19714.1,48437.9,54861.4,4928.5,14462.3,17316.4
Vilarinho,3,3,2.0,2.8,2002.7,2002.7,2004.4,2003.2,302.0,266.6,257.0,247.9,32.0,27.7,34.7,34.0,4.0,30.0,49.7,44.5,0.6,44.1,44.9,7625.5,20534.8,28332.9,2541.8,8103.4,11228.0
Porto Da Cruz,3,3,4.8,5.5,2000.0,2000.0,2008.8,2008.8,613.8,643.1,613.3,613.6,47.0,112.0,53.7,51.8,5.0,4.0,6.9,6.9,1.7,128.8,131.3,10097.2,28971.2,39466.7,3365.7,12985.0,16319.0
Porto Moniz,3,3,0.5,0.4,1999.7,1999.7,1997.0,1996.1,1196.8,1158.3,1074.3,1105.7,69.0,263.7,471.2,497.7,7.0,38.0,41.1,37.2,1.5,109.7,111.8,2687.2,5960.6,6776.7,895.7,2108.0,2499.0
Colos,3,3,18.5,24.4,2003.3,2003.3,2008.7,2008.8,519.0,667.3,668.5,679.9,41.0,43.0,53.2,53.8,8.0,18.7,22.3,22.9,3.5,271.8,277.0,33290.5,108214.2,139182.3,11096.8,44524.0,55973.6
Benagil,3,3,1.9,1.3,2002.7,2002.7,2003.7,2000.4,445.2,443.6,331.3,250.4,69.0,113.0,73.3,57.9,5.0,6.0,6.0,7.1,1.2,90.0,91.7,5651.6,14411.1,18865.6,1883.9,5303.9,7079.0
Paco De Arcos,3,3,7.3,9.1,2003.3,2003.3,1997.0,1997.5,94.3,329.3,303.0,275.4,51.0,48.0,68.1,66.0,21.0,20.3,26.4,25.8,3.2,245.9,250.7,16994.7,42402.4,48483.4,5664.9,15579.1,18065.7
Pegoes Velhos,3,3,11.1,17.2,2007.3,2007.3,2006.2,2005.9,392.0,371.6,274.0,265.8,17.0,43.0,39.3,36.4,15.0,13.3,11.0,10.7,1.8,138.4,141.0,14090.5,49887.8,65571.9,4696.8,21823.8,27340.1
Vila Nova Do Corvo,3,2,0.8,0.8,1988.3,1994.5,1981.3,1980.4,281.2,485.7,563.6,587.1,168.0,145.5,168.7,171.1,13.0,81.8,206.9,212.4,2.1,154.1,157.1,20091.7,47510.9,63614.5,6697.2,17293.5,23349.1
Quarteira,2,2,6.3,7.2,1992.5,1992.5,2006.7,2006.6,177.7,177.7,257.1,256.3,22.0,22.0,23.0,23.0,7.5,7.5,9.0,9.0,1.1,83.9,85.5,6614.5,22965.0,25001.7,3307.3,11551.9,13498.1
Castelo Do Neiva,2,2,1.2,1.8,1987.0,1987.0,1990.0,1990.6,538.9,538.9,502.0,495.4,76.0,76.0,53.0,48.0,6.5,6.5,8.4,8.8,0.6,43.9,44.7,4252.4,9614.4,11489.3,2126.2,6206.5,7701.0
Lagos,2,2,1.4,2.0,1993.0,1993.0,2003.5,2003.3,135.1,135.1,156.8,154.1,14.0,14.0,18.5,18.4,141.0,141.0,133.5,133.6,1.0,72.2,73.6,3559.3,10066.2,13659.2,1779.7,6850.7,8627.2
Parede,2,2,23.0,39.2,1998.0,1998.0,2003.8,2003.8,293.7,293.7,399.5,400.5,626.0,626.0,1209.0,1211.4,1.5,1.5,0.1,0.1,29.5,2286.7,2330.6,9512.0,60395.9,71330.1,4756.0,35480.6,44324.3
Estoril,2,2,1.1,1.4,1995.5,1995.5,1996.1,1995.8,167.5,167.5,164.7,165.8,16.0,16.0,15.5,15.8,1.0,1.0,0.8,0.9,0.4,27.1,27.6,3825.4,10398.9,13592.6,1912.7,5644.3,7422.1
Lajes,2,2,0.7,0.3,1994.5,1994.5,1993.5,1996.4,774.6,774.6,95.4,190.1,98.0,98.0,77.7,135.9,29.5,29.5,24.6,38.7,1.1,78.9,80.5,1581.0,4520.7,6871.2,790.5,2366.4,3443.1
Madalena Do Mar,2,2,0.2,0.2,1990.5,1990.5,1987.6,1985.0,189.7,189.7,120.4,106.6,666.5,666.5,818.8,951.5,3.5,3.5,3.7,3.8,2.6,192.5,196.2,1480.9,3082.3,3356.0,740.5,1664.5,1896.9
Topo,2,2,1.5,1.0,1992.5,1992.5,1992.1,1992.1,999.2,999.2,915.6,918.7,117.5,117.5,101.0,101.8,10.5,10.5,2.1,2.5,1.0,77.0,78.5,7348.1,16299.5,18530.8,3674.0,8646.7,10250.1
Fonte Da Telha,2,2,10.6,12.1,2011.5,2011.5,2009.1,2009.7,93.4,93.4,107.5,99.7,35.0,35.0,44.4,42.3,2.5,2.5,3.5,3.3,1.3,100.4,102.3,7952.1,21909.6,24336.0,3976.1,12273.9,14112.4
Douro,2,2,0.4,0.4,1991.0,1991.0,1987.1,1984.1,386.4,386.4,253.3,226.2,397.0,397.0,254.2,144.9,97.0,97.0,69.5,48.4,1.6,118.7,121.0,1609.6,4315.8,5893.1,804.8,2413.1,3332.5
Cambres,2,1,1.4,0.1,2005.0,2005.0,2005.0,2005.0,431.3,431.3,431.3,431.3,367.0,367.0,281.5,281.5,101.0,101.0,126.9,126.9,14.3,1071.9,1092.5,5984.2,7332.3,7439.5,2992.1,4582.4,5603.7
Ponte De Sor,2,2,7.7,12.5,2005.5,2005.5,2003.8,2003.7,259.4,259.4,226.6,225.4,12.0,12.0,8.6,8.4,10.0,10.0,10.0,10.0,1.5,112.4,114.5,5053.6,23914.0,29550.7,2526.8,14915.7,18524.6
Pomarao,1,1,0.7,0.6,1996.0,1996.0,1996.0,1996.0,1425.6,1425.6,1425.6,1425.6,108.0,108.0,108.0,108.0,36.0,36.0,36.0,36.0,1.8,134.0,136.6,16080.9,38026.5,50915.4,16080.9,41523.8,56064.1
Coina,1,1,0.1,0.1,1996.0,1996.0,1996.0,1996.0,277.2,277.2,277.2,277.2,17.0,17.0,17.0,17.0,11.0,11.0,11.0,11.0,0.4,26.5,27.0,3126.8,7394.0,9900.2,3126.8,8074.1,10901.4
Vila Franca Do Campo,1,1,0.0,0.0,1999.0,1999.0,1999.0,1999.0,37.3,37.3,37.3,37.3,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,2.8,2.9,34.4,76.3,86.8,34.4,81.0,96.0
Cacem,1,1,0.1,0.0,1998.0,1998.0,1998.0,1998.0,385.0,385.0,385.0,385.0,27.0,27.0,27.0,27.0,14.0,14.0,14.0,14.0,0.1,5.0,5.1,346.6,768.8,874.1,346.6,815.7,967.0
Santa Cruz Das Flores,1,1,2.5,3.0,1994.0,1994.0,1994.0,1994.0,352.1,352.1,352.1,352.1,19.0,19.0,19.0,19.0,7.0,7.0,7.0,7.0,0.8,58.5,59.7,6654.5,16877.3,19056.3,6654.5,17150.5,19314.2
Terceira Island Apt,1,1,1.6,2.0,1994.0,1994.0,1994.0,1994.0,232.0,232.0,232.0,232.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,7.0,0.5,37.7,38.5,4385.0,11121.3,12557.2,4385.0,11301.4,12727.1
Porto,1,1,0.2,0.3,1986.0,1986.0,1986.0,1986.0,131.3,131.3,131.3,131.3,16.0,16.0,16.0,16.0,41.0,41.0,41.0,41.0,0.1,5.9,6.0,934.8,2681.7,3853.7,934.8,3046.9,4382.2
Bouca,1,1,5.2,7.5,2008.0,2008.0,2008.0,2008.0,1299.2,1299.2,1299.2,1299.2,98.0,98.0,98.0,98.0,18.0,18.0,18.0,18.0,1.4,109.6,111.7,12815.9,37594.0,51844.6,12815.9,51343.8,64738.8
Nordeste,1,1,0.5,0.4,1999.0,1999.0,1999.0,1999.0,2724.5,2724.5,2724.5,2724.5,907.0,907.0,907.0,907.0,8.0,8.0,8.0,8.0,1.5,111.5,113.6,2509.9,5567.5,6329.7,2509.9,5907.0,7002.4
Burgau,1,1,0.0,0.1,1978.0,1978.0,1978.0,1978.0,67.5,67.5,67.5,67.5,19.0,19.0,19.0,19.0,1.0,1.0,1.0,1.0,0.1,4.2,4.3,450.8,1000.0,1136.9,450.8,1061.0,1257.7
Capelo,1,1,3.7,0.9,1986.0,1986.0,1986.0,1986.0,862.6,862.6,862.6,862.6,173.0,173.0,173.0,173.0,18.0,18.0,18.0,18.0,1.1,83.3,84.9,6097.3,12510.4,13480.7,6097.3,13567.6,15319.7
Fao,1,1,2.2,2.6,2004.0,2004.0,2004.0,2004.0,280.6,280.6,280.6,280.6,22.0,22.0,22.0,22.0,56.0,56.0,56.0,56.0,1.0,77.3,78.8,5849.4,14835.4,16750.8,5849.4,15075.6,16977.5
Vila Do Conde,1,1,2.4,2.7,2001.0,2001.0,2001.0,2001.0,236.5,236.5,236.5,236.5,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,0.6,42.0,42.8,6025.2,15281.1,17254.1,6025.2,15528.5,17487.6
Vila De Frades,1,1,0.0,0.0,1970.0,1970.0,1970.0,1970.0,139.6,139.6,139.6,139.6,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,0.1,10.0,10.2,625.1,1478.2,1979.2,625.1,1614.1,2179.4
Amoreira Da Gandara,1,1,7.0,12.0,1994.0,1994.0,1994.0,1994.0,267.9,267.9,267.9,267.9,11.0,11.0,11.0,11.0,8.0,8.0,8.0,8.0,0.7,53.4,54.4,5357.7,10603.8,13152.2,5357.7,17104.0,19886.6
