Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,2377,1017,12623.5,17371.3,2003.9,2004.0,2005.2,2005.2,801.7,1045.8,1114.0,1097.7,93.0,127.2,214.0,212.5,42.0,57.4,67.0,67.7,3064.5,233517.3,238000.9,25585976.2,76282412.1,108558809.9,10764.0,41228.3,56136.7
Container,1982,398,134167.4,149858.0,2005.5,2006.0,2009.3,2009.0,848.5,1433.2,1709.3,1657.0,63.0,107.7,234.7,227.3,18.0,33.7,24.1,24.2,15234.4,1175597.1,1198168.6,87731057.8,254057038.5,280891466.0,44263.9,143805.0,169442.7
Chemical tanker,806,402,13126.8,20990.2,2007.1,2008.0,2009.2,2009.2,937.2,1329.5,1410.4,1435.7,90.0,149.3,284.8,290.3,25.0,50.6,71.5,72.1,2831.1,217611.1,221789.2,9920227.3,43157052.5,51431765.4,12308.0,61761.0,76287.1
Cruise,627,156,32467.2,3169.3,1999.8,1999.4,2004.9,2002.9,418.9,887.7,741.8,744.2,36.0,81.4,115.0,108.6,9.0,15.7,12.0,13.1,6928.5,534977.1,545248.7,9612982.7,56651794.6,67753325.0,15331.7,79320.1,88697.1
Bulk carrier,603,437,41292.5,70437.7,2005.4,2008.5,2010.3,2010.5,1292.4,2283.6,2718.0,2713.1,153.0,242.3,405.8,404.4,61.0,93.6,106.4,103.4,3536.5,273235.2,278481.4,22767574.9,52989616.8,66718955.7,37757.2,138026.9,166901.2
Liquefied gas tanker,347,133,21525.6,17565.1,2008.9,2008.4,2009.6,2009.7,1116.2,1829.7,2939.7,2689.9,95.0,145.2,262.2,254.4,25.0,76.1,48.1,53.9,2941.0,192967.4,196672.4,5601362.3,31864981.4,28179549.6,16142.3,123181.4,183136.5
Vehicle,276,89,11441.5,3680.1,2006.0,2006.7,2006.2,2005.7,822.7,942.0,903.5,918.2,58.0,69.5,83.0,84.4,12.0,16.2,19.2,18.6,809.7,62590.2,63791.9,3726577.5,16430211.0,19027858.9,13502.1,51321.4,55233.1
Oil tanker,214,171,28482.0,53167.0,2007.9,2008.7,2008.8,2008.8,1978.6,2312.9,2533.5,2568.5,192.5,242.7,353.0,354.3,38.0,74.4,86.7,86.2,3383.3,261501.0,266521.8,23704943.5,47011193.4,52692149.1,110770.8,291128.2,354778.8
Ro-Ro,197,31,6534.3,3279.5,2006.7,2005.4,2008.4,2007.9,971.0,1313.8,1129.9,1107.7,65.0,109.8,164.1,144.8,14.0,67.2,29.3,29.7,877.5,67316.4,68608.8,3543112.3,6716594.6,7659883.9,17985.3,42286.8,45032.5
Miscellaneous - fishing,87,41,126.6,96.1,1993.4,1992.5,1984.7,1983.1,363.1,2767.4,2724.0,2855.5,88.0,460.0,1476.2,1524.4,37.0,194.5,411.7,441.5,110.9,8328.3,8488.2,676153.0,1499837.8,1705163.7,7771.9,18290.8,21682.6
Service - other,76,49,413.3,406.7,1997.1,1997.4,1999.0,1999.5,867.7,1292.9,1622.5,1612.7,101.5,211.7,620.4,642.1,27.0,136.4,85.3,107.3,140.5,10627.9,10831.9,2837684.7,5822306.0,6273887.3,37338.0,83083.2,93812.7
Service - tug,50,39,69.6,49.6,2000.9,2001.2,2008.3,2007.3,1159.4,1317.4,1415.5,1340.1,165.5,331.5,311.1,315.2,26.0,69.7,88.3,102.0,90.5,6803.5,6934.1,1268776.1,3000273.5,4017204.1,25375.5,65524.2,88468.7
Ferry-RoPax,20,6,148.4,21.2,2006.2,2004.5,2005.4,2005.3,322.0,519.3,441.0,385.9,19.0,44.8,47.1,36.7,0.0,58.3,12.9,14.3,46.6,3584.8,3653.6,131458.1,325085.6,398882.1,6572.9,14030.5,12778.9
Refrigerated bulk,17,17,430.5,446.8,1995.3,1995.3,1996.2,1996.1,1745.1,2567.4,2915.6,2850.9,219.0,212.1,295.8,295.4,9.0,65.3,9.7,9.9,190.4,14532.9,14811.9,1325498.0,2896277.4,3262384.2,77970.5,166154.2,179396.6
Ferry-pax only,7,6,3.2,1.4,1976.3,1983.8,1976.4,1946.2,1169.1,1149.0,1438.4,1477.2,201.0,158.6,294.4,278.5,23.0,34.1,56.5,93.2,2.8,213.7,217.8,112494.2,229104.9,288601.4,16070.6,37371.4,49267.9
Other liquids tankers,3,3,71.7,92.1,1996.3,1996.3,1998.6,1998.7,1190.5,1141.2,1162.8,1163.1,95.0,90.3,93.0,93.1,495.0,642.7,747.7,751.3,48.7,3756.9,3829.0,47264.1,134953.5,290959.6,15754.7,54580.3,88196.0
