Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,7689,2995,302924.1,340632.1,2004.7,2005.4,2008.6,2009.0,866.5,1453.6,1545.5,1832.2,76.0,156.4,253.4,285.7,25.0,61.0,45.8,57.2,40236.9,3067160.8,3126050.3,198593142.8,599068733.5,699150845.8,25828.2,92081.9,112882.7
Int. Dep. Inventory,7644,2987,298709.2,328326.3,2004.6,2005.3,2008.5,2008.9,922.0,1397.1,1525.1,1776.5,79.0,146.4,208.5,234.6,21.0,58.0,40.1,48.7,40487.3,3094531.7,3153946.8,206077681.9,621106906.2,736048097.2,26959.4,96582.0,117825.5
Domestic Inventory,5804,875,15412.0,14265.1,1998.9,2002.5,2002.8,2003.3,209.3,366.5,323.6,296.0,24.0,76.3,79.7,72.2,22.0,57.0,42.3,48.2,6022.1,460580.9,469424.0,24180693.9,69224279.5,84680195.0,4166.2,13533.8,16397.2
