Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,2692,1274,37643.0,31899.6,2004.2,2004.4,2006.9,2006.8,504.1,699.5,557.3,628.0,44.0,81.3,68.1,82.3,15.0,49.7,29.3,38.8,6924.1,531609.6,541816.5,28075605.7,92423080.0,110121901.7,10429.3,38242.7,46206.0
United Kingdom of Great Britain and Northern Ireland,1033,455,23422.6,16897.5,2004.0,2004.6,2004.0,2005.5,1002.2,1074.6,1043.3,1064.5,84.0,118.3,86.4,105.0,19.0,44.0,22.7,32.3,4036.5,309657.6,315603.0,19477652.7,64333493.5,77583108.3,18855.4,66285.3,79825.9
Netherlands,578,310,8267.3,9441.3,2005.5,2005.4,2007.7,2007.6,1062.8,1115.7,1106.3,1125.3,101.0,129.1,109.2,121.7,25.0,65.1,44.7,52.3,1641.2,124871.0,127268.5,8477924.0,24117802.1,29788882.9,14667.7,50939.8,63407.8
Morocco,540,270,3788.7,3687.3,2003.3,2003.7,2002.5,2004.3,399.5,508.1,413.4,431.3,37.0,73.6,47.2,54.1,26.0,62.5,35.8,50.8,759.9,58413.2,59534.8,4463616.7,13174391.4,16255205.5,8266.0,27271.8,33057.7
France,431,326,8961.6,9751.3,2005.4,2005.6,2006.8,2008.2,872.6,900.2,1001.0,1048.5,80.0,103.4,161.7,228.9,29.0,51.4,33.0,40.5,1371.3,105149.9,107168.8,7491054.4,22092087.5,27088513.8,17380.6,60944.9,74670.8
Belgium,239,199,6691.0,7310.7,2006.4,2006.6,2008.3,2008.4,1060.5,1066.5,1131.9,1125.6,94.0,102.4,87.8,90.2,22.0,34.7,33.8,32.3,793.3,60569.6,61732.5,4717142.5,12883935.0,15961836.6,19737.0,69813.7,86223.7
Germany,233,140,11133.5,9396.7,2006.2,2004.3,2012.7,2013.1,1284.0,1279.0,1351.8,1348.7,119.0,139.2,99.3,103.2,33.0,49.9,42.3,38.6,1067.0,81210.6,82769.9,5213582.1,18616415.5,21096995.7,22375.9,83391.2,103929.4
United States of America,160,130,28291.5,34250.4,2007.6,2008.5,2008.2,2008.6,3227.8,3608.3,3383.3,3438.6,273.5,314.7,267.8,293.7,34.0,56.1,49.2,59.2,3409.2,259944.8,264935.8,16838120.5,53397838.3,59795272.9,105238.3,403143.5,487318.3
Italy,152,113,3935.6,3745.6,2004.2,2004.3,2006.9,2005.9,1356.1,1635.2,1433.3,1450.3,125.5,149.6,118.4,129.6,27.0,60.3,34.8,39.8,642.4,49377.8,50325.9,3660846.1,12520870.6,15114639.1,24084.5,93399.5,114413.8
Greece,124,58,7217.6,8675.3,2001.2,2002.1,2004.1,2004.5,1746.1,1789.9,1790.4,1809.0,98.5,154.7,118.9,124.0,10.0,42.2,15.3,16.3,989.4,76539.4,78009.0,6595938.0,16613756.0,18858161.3,53193.0,152975.8,178174.9
Gibraltar,111,97,1808.3,1986.3,2003.1,2004.6,2005.9,2008.1,470.4,519.8,470.0,538.2,46.0,82.2,74.8,103.3,8.0,38.8,17.5,20.6,319.3,24505.3,24975.8,1190187.6,3737235.7,4389799.5,10722.4,39195.8,48110.0
Canada,110,64,14140.8,19025.1,2004.4,2006.0,2004.0,2004.2,2983.4,2900.6,2894.2,2928.8,211.5,249.9,224.5,232.9,62.5,87.8,91.4,102.9,1691.3,129608.7,132097.2,12309187.7,33310778.3,37651994.8,111901.7,340733.7,397910.7
