Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Guadeloupe,377,92,1447.6,639.8,2001.4,2003.2,2006.5,2004.9,122.0,139.9,131.2,135.6,13.0,14.5,13.3,14.2,13.0,26.7,16.9,21.9,409.1,31471.5,32075.7,791297.8,3819580.6,4036069.3,2098.9,8627.9,10763.6
Barbados,121,40,746.9,213.9,2004.9,2005.8,2006.0,2006.7,138.1,146.2,151.5,150.4,14.0,14.3,14.9,14.9,11.0,13.1,15.3,12.8,203.2,15680.0,15981.1,387550.3,1718730.3,2030451.6,3202.9,13391.9,15392.4
Saint Lucia,98,41,222.5,71.9,1997.8,1998.6,2006.4,2007.9,60.6,120.3,93.1,101.7,10.5,36.3,29.8,81.5,9.0,12.1,11.6,17.8,99.6,7650.1,7797.0,115262.9,484632.8,609257.0,1176.2,4805.9,5886.4
Dominica,84,30,63.1,35.9,1995.1,1991.5,2002.4,2001.4,72.0,162.4,93.9,76.1,10.0,30.2,25.4,30.7,10.0,10.7,12.8,9.1,27.6,2090.9,2131.1,115574.9,323644.9,430323.2,1375.9,4056.5,5395.6
Trinidad and Tobago,83,28,323.4,343.2,2002.7,2004.3,2006.2,2006.5,272.0,329.7,287.7,299.7,26.0,50.8,45.8,55.3,15.0,18.5,18.6,22.3,98.9,7538.6,7683.3,348625.1,1228386.8,1429788.2,4200.3,15923.4,19128.8
Colombia,57,16,1603.8,1695.8,2008.1,2007.4,2008.6,2008.2,934.8,987.2,956.4,960.4,57.0,87.2,74.9,83.2,11.0,23.8,15.6,16.0,298.3,23038.9,23481.3,1716470.2,5516345.7,6065038.6,30113.5,96244.1,110657.4
Virgin Islands (U.S.),44,18,134.6,164.6,2001.4,1998.9,2005.0,2004.5,333.6,340.3,365.3,370.8,43.5,40.6,44.1,51.9,29.5,30.1,28.2,34.5,59.0,4482.1,4568.2,232838.2,633051.6,734593.0,5291.8,16720.2,19644.1
Saint Kitts and Nevis,24,17,276.0,35.5,2005.8,2005.2,2006.2,2005.3,199.0,247.0,212.3,208.7,15.5,40.1,16.4,17.4,9.0,12.7,9.1,8.7,70.6,5464.0,5569.0,154792.1,638262.1,684699.2,6449.7,23700.8,23678.5
Grenada,21,10,289.1,30.7,2007.0,2007.2,2009.8,2009.4,179.7,185.8,196.2,193.7,15.0,57.4,15.7,19.1,8.0,9.2,6.3,6.4,56.9,4402.2,4486.8,41942.6,389617.4,510459.4,1997.3,16449.3,20523.5
Saint Vincent and the Grenadines,21,16,60.5,14.2,1995.4,1996.7,2003.1,2003.4,110.1,115.6,111.4,108.7,14.0,17.1,14.2,12.7,9.0,11.2,9.3,8.3,22.0,1692.0,1724.4,51809.4,169847.6,185522.3,2467.1,7503.3,7836.8
Antigua and Barbuda,19,14,136.6,28.4,2006.1,2005.4,2009.0,2007.4,185.3,192.0,183.4,194.0,16.0,16.9,14.8,17.6,11.0,30.1,12.5,37.1,43.3,3332.9,3396.9,102954.0,356570.1,370361.9,5418.6,17750.1,17827.1
Saint Barthélemy,19,5,11.2,16.0,1988.6,1988.8,2006.1,2007.2,249.5,253.3,270.3,272.0,44.0,54.9,38.5,37.4,23.0,27.5,22.2,21.5,8.9,675.1,688.1,36881.1,105617.1,136474.7,1941.1,6145.6,8026.1
French Guiana,19,7,121.8,150.8,2003.1,2006.6,2004.0,2003.3,878.1,926.0,917.9,888.9,93.0,199.1,178.5,126.5,39.0,43.7,42.3,41.9,42.7,3260.6,3323.2,267247.1,447791.8,481107.8,14065.6,45699.0,58366.7
Saint Martin (French part),12,6,10.3,11.5,1989.2,1988.3,2002.3,2005.3,254.0,271.3,270.7,281.4,51.5,60.2,70.2,85.5,39.0,52.8,57.3,40.1,10.3,781.5,796.5,30880.4,82706.1,103443.8,2573.4,7594.8,9662.4
Sint Maarten (Dutch part),12,11,110.2,21.7,1993.8,1995.5,2006.2,2003.9,246.6,252.5,255.3,272.6,25.5,31.8,17.6,21.3,14.5,18.1,9.5,10.4,27.5,2124.4,2165.2,58356.9,244409.6,268184.7,4863.1,18889.1,20219.0
Puerto Rico,11,6,46.5,61.5,2001.9,2001.3,2001.2,2004.4,485.0,496.7,500.5,505.3,42.0,56.1,54.0,57.0,19.0,27.1,27.9,32.5,15.3,1159.1,1181.3,67968.8,207270.8,271558.0,6179.0,21305.0,26947.5
Spain,11,11,695.9,863.7,2008.1,2008.1,2007.5,2007.4,3524.1,3443.3,3497.8,3499.7,252.0,265.4,237.0,237.7,22.0,36.5,29.2,29.3,127.4,9841.2,10030.2,613832.6,2204682.2,2573749.7,55803.0,225976.0,277550.3
"Bonaire, Sint Eustatius and Saba",9,8,7.6,10.1,1995.1,1997.5,2004.4,2004.7,227.2,257.7,241.9,243.5,41.0,40.6,31.8,33.4,18.0,45.4,19.6,20.0,4.4,334.8,341.2,27561.2,76545.3,98849.8,3062.4,9346.2,12291.4
United States of America,9,8,166.0,191.8,2003.1,2005.8,2003.2,2003.1,1690.6,1824.3,1684.3,1787.5,132.0,155.7,149.4,159.8,61.0,79.4,70.0,53.9,40.3,3094.4,3153.8,153796.5,473813.8,628453.5,17088.5,70488.5,89509.5
Guyana,8,5,27.3,40.0,2006.8,2006.6,2006.7,2006.7,513.8,533.5,528.9,527.8,47.5,55.3,54.0,53.8,12.0,34.4,31.4,31.1,6.8,517.7,527.7,41692.6,127772.2,178918.1,5211.6,22762.4,29297.8
France,8,8,528.3,442.3,2010.5,2010.5,2009.9,2009.5,3625.6,3626.5,3637.7,3639.0,253.0,257.5,246.2,239.5,16.0,22.8,20.4,22.5,97.0,7472.0,7615.5,521048.8,1608624.6,1939222.6,65131.1,219940.2,265987.5
Curaçao,7,6,46.5,45.8,1999.4,2000.2,2002.9,2004.5,502.7,504.9,503.2,503.1,38.0,37.4,36.2,34.7,43.0,44.2,50.8,47.0,15.6,1197.2,1220.1,84521.5,230568.9,259965.4,12074.5,34596.7,40634.7
Dominican Republic,6,6,40.6,48.5,1997.7,1997.7,2002.5,2002.7,696.1,719.6,774.0,761.3,53.5,68.0,52.2,52.3,43.5,83.3,132.0,126.9,19.3,1467.1,1495.2,85497.7,220788.8,255059.8,14249.6,38427.9,44268.8
Jamaica,5,5,68.6,83.3,2009.0,2009.0,2010.3,2010.1,1042.3,1154.3,1150.1,1147.9,98.0,98.8,94.4,95.6,18.0,27.2,18.7,20.4,15.4,1185.7,1208.5,81468.5,262283.1,312510.8,16293.7,64465.2,80884.0
Bahamas,4,4,36.5,58.0,2007.2,2007.2,2006.9,2006.9,1338.5,1338.6,1330.3,1329.8,130.5,134.8,131.8,131.1,30.5,123.8,102.7,95.7,16.4,1248.3,1272.3,73674.2,213671.0,257852.6,18418.5,59018.6,70903.4
Brazil,4,4,302.1,522.9,2009.5,2009.5,2014.5,2015.0,1936.2,2193.6,2800.0,2902.2,281.0,306.5,434.3,444.2,39.5,56.8,50.5,50.3,28.5,2193.9,2236.0,274319.6,663642.9,779919.6,68579.9,204062.4,256923.5
Aruba,3,3,16.5,19.1,2007.7,2007.7,2008.1,2008.0,565.1,563.1,563.7,562.9,44.0,42.7,40.5,40.7,24.0,23.7,16.5,18.9,5.0,381.2,388.5,25534.3,52625.6,56520.6,8511.4,31336.0,40283.0
Gibraltar,2,2,151.9,266.8,2005.5,2005.5,2007.0,2007.0,3602.6,3602.6,3552.4,3552.1,1077.5,1077.5,367.0,362.9,143.0,143.0,24.3,23.7,19.3,1482.8,1511.2,228579.2,373348.2,505180.8,114289.6,266100.1,337144.6
Portugal,2,2,109.9,126.4,2009.0,2009.0,2008.6,2008.1,3176.9,3176.9,3200.8,3238.0,247.5,247.5,253.4,261.9,15.5,15.5,18.4,22.5,25.2,1913.4,1950.1,35264.9,269455.2,328227.8,17632.5,142113.2,173059.8
Cuba,2,2,10.1,12.1,1999.0,1999.0,2005.2,2006.9,968.5,968.5,992.9,999.9,86.5,86.5,81.4,80.1,29.0,29.0,10.3,5.3,4.1,317.6,323.7,9286.2,22396.7,30383.8,4643.1,17220.3,22997.5
