,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,442,Luxembourg,72,Iron and steel,1743871138.152,2476254.353955
1,442,Luxembourg,39,Plastics and articles thereof,566434212.087,216002.674089
2,442,Luxembourg,73,Iron or steel articles,373426365.459,393732.688007
3,442,Luxembourg,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",349845416.147,44954.063199
4,442,Luxembourg,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",346431367.357,24755.379492
5,442,Luxembourg,40,Rubber and articles thereof,325356158.627,95236.68858
6,442,Luxembourg,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",190705898.176,37526.577611
7,442,Luxembourg,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",167185717.926,76642.229512
8,442,Luxembourg,74,Copper and articles thereof,122794239.85100001,12815.740533999999
9,442,Luxembourg,44,Wood and articles of wood; wood charcoal,108895646.581,424702.492505
10,442,Luxembourg,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",106438380.932,37016.042414
11,442,Luxembourg,79,Zinc and articles thereof,91290471.788,34197.612329999996
12,442,Luxembourg,76,Aluminium and articles thereof,90627748.182,24223.214591
13,442,Luxembourg,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",78630979.986,60683.231121
14,442,Luxembourg,70,Glass and glassware,75330359.243,109509.594208
15,442,Luxembourg,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",70513683.911,130655.61959599999
16,442,Luxembourg,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",68406575.116,8980.621573999999
17,442,Luxembourg,22,"Beverages, spirits and vinegar",45121942.567999996,41250.511044
18,442,Luxembourg,89,"Ships, boats and floating structures",44073567.837,2501.4079960000004
19,442,Luxembourg,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",38637686.635,1130.108161
20,442,Luxembourg,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",38270349.609,21173.720116999997
21,442,Luxembourg,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",33325071.644,984.656398
22,442,Luxembourg,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",28516490.694,68270.206535
23,442,Luxembourg,38,Chemical products n.e.c.,28334364.196,13163.274628000001
24,442,Luxembourg,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",26058142.664,9085.533978
25,442,Luxembourg,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",24659564.078,4072.5319170000002
26,442,Luxembourg,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",22578479.882,329645.45923499996
27,442,Luxembourg,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",21486678.511,2079.807448
28,442,Luxembourg,78,Lead and articles thereof,18715116.678,7289.119157
29,442,Luxembourg,20,"Preparations of vegetables, fruit, nuts or other parts of plants",17642528.259,4451.365178
30,442,Luxembourg,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",15179111.842999998,4266.02199
31,442,Luxembourg,23,"Food industries, residues and wastes thereof; prepared animal fodder",12563869.709,32645.394157
32,442,Luxembourg,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",12269719.009,32563.683483999997
33,442,Luxembourg,75,Nickel and articles thereof,10962842.025,3696.421053
34,442,Luxembourg,29,Organic chemicals,10246772.543,4669.210105
35,442,Luxembourg,81,"Metals; n.e.c., cermets and articles thereof",9947351.715,2222.095478
36,442,Luxembourg,95,"Toys, games and sports requisites; parts and accessories thereof",9501218.964,1043.839576
37,442,Luxembourg,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",8887661.549999999,15454.15664
38,442,Luxembourg,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",8799261.272,52.710117000000004
39,442,Luxembourg,55,Man-made staple fibres,8400895.613,632.854006
40,442,Luxembourg,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",7504467.29,3497.168232
41,442,Luxembourg,17,Sugars and sugar confectionery,7429460.601,6686.403677
42,442,Luxembourg,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",6554075.031,729.5727459999999
43,442,Luxembourg,09,"Coffee, tea, mate and spices",6117975.767999999,458.44943400000005
44,442,Luxembourg,26,"Ores, slag and ash",6064928.897,37812.804944
45,442,Luxembourg,88,"Aircraft, spacecraft, and parts thereof",5461467.034,58.952816999999996
46,442,Luxembourg,31,Fertilizers,4566301.068,21225.762806000002
47,442,Luxembourg,57,Carpets and other textile floor coverings,4236177.79,1655.596973
48,442,Luxembourg,08,"Fruit and nuts, edible; peel of citrus fruit or melons",4151648.255,685.835736
49,442,Luxembourg,97,Works of art; collectors' pieces and antiques,3933408.2869999995,26.632227999999998
50,442,Luxembourg,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",3721773.614,6564.095442
51,442,Luxembourg,21,Miscellaneous edible preparations,3569829.66,432.666337
52,442,Luxembourg,83,Metal; miscellaneous products of base metal,3386521.84,484.136981
53,442,Luxembourg,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,3052596.848,131.458824
54,442,Luxembourg,69,Ceramic products,3013342.478,1087.00344
55,442,Luxembourg,54,Man-made filaments; strip and the like of man-made textile materials,2860348.799,661.9843820000001
56,442,Luxembourg,18,Cocoa and cocoa preparations,2849436.742,330.126693
57,442,Luxembourg,30,Pharmaceutical products,2674261.045,43.659621
58,442,Luxembourg,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",2666799.796,386.461964
59,442,Luxembourg,80,Tin; articles thereof,2510727.4129999997,153.88350499999999
60,442,Luxembourg,10,Cereals,2495583.949,7873.912959
61,442,Luxembourg,62,Apparel and clothing accessories; not knitted or crocheted,2100366.807,149.025578
62,442,Luxembourg,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1979338.3939999999,405.118865
63,442,Luxembourg,07,Vegetables and certain roots and tubers; edible,1943399.2680000002,2156.897878
64,442,Luxembourg,91,Clocks and watches and parts thereof,1813881.4759999998,57.579311000000004
65,442,Luxembourg,02,Meat and edible meat offal,1784613.343,843.843374
66,442,Luxembourg,96,Miscellaneous manufactured articles,1653869.928,281.305422
67,442,Luxembourg,35,Albuminoidal substances; modified starches; glues; enzymes,1651167.6400000001,312.159907
68,442,Luxembourg,64,Footwear; gaiters and the like; parts of such articles,1574283.392,271.567071
69,442,Luxembourg,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1150871.746,1805.2208600000001
70,442,Luxembourg,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1104540.286,77.5286
71,442,Luxembourg,37,Photographic or cinematographic goods,1063194.238,104.914564
72,442,Luxembourg,05,Animal originated products; not elsewhere specified or included,806334.661,8255.243709999999
73,442,Luxembourg,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,732635.7790000001,7498.625362000001
74,442,Luxembourg,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",730261.058,28.313834
75,442,Luxembourg,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",499725.593,66.430895
76,442,Luxembourg,93,Arms and ammunition; parts and accessories thereof,489422.574,8.861334
77,442,Luxembourg,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",340151.18999999994,32.866901999999996
78,442,Luxembourg,61,Apparel and clothing accessories; knitted or crocheted,333526.926,14.008566
79,442,Luxembourg,13,"Lac; gums, resins and other vegetable saps and extracts",136631.71899999998,27.256054000000002
80,442,Luxembourg,65,Headgear and parts thereof,75737.703,8.166333
81,442,Luxembourg,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",45427.633,10.979702
82,442,Luxembourg,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,23992.734999999997,18.915132
83,442,Luxembourg,60,Fabrics; knitted or crocheted,21495.625,0.8232309999999999
84,442,Luxembourg,45,Cork and articles of cork,21477.367000000002,14.407346
85,442,Luxembourg,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",20969.291999999998,5.0227699999999995
86,442,Luxembourg,43,Furskins and artificial fur; manufactures thereof,12597.645,0.187499
87,442,Luxembourg,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",8454.606,1.852224
88,442,Luxembourg,52,Cotton,6345.665,0.9080999999999999
89,442,Luxembourg,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",5234.808999999999,0.427641
90,442,Luxembourg,92,Musical instruments; parts and accessories of such articles,4670.923,0.09886500000000001
91,442,Luxembourg,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,4419.072999999999,21.479377
92,442,Luxembourg,41,Raw hides and skins (other than furskins) and leather,1597.0009999999997,0.011651
93,442,Luxembourg,01,Animals; live,1213.408,0.3086479999999999
94,442,Luxembourg,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",212.732,0.058834
95,442,Luxembourg,50,Silk,0.0,0.0
