,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,380,Italy,470,Malta,1345164056.6399999,2004408.7566079998
1,826,United Kingdom,470,Malta,352898977.921,164188.304574
2,724,Spain,470,Malta,340360708.62299997,459702.256454
3,528,Netherlands (Kingdom of the),470,Malta,265406906.97800002,239057.58774199997
4,300,Greece,470,Malta,263090515.984,579720.578279
5,276,Germany,470,Malta,262596649.641,69244.615458
6,792,Türkiye,470,Malta,187307366.712,302363.498386
7,156,China,470,Malta,159796732.536,56041.036056
8,056,Belgium,470,Malta,152073611.289,145164.28229899998
9,250,France,470,Malta,138827782.24,66601.697104
10,643,Russian Federation,470,Malta,138662293.91500002,361410.414
11,818,Egypt,470,Malta,108083181.792,201688.55
12,191,Croatia,470,Malta,98641557.696,274164.43
13,840,United States of America,470,Malta,91162801.44,83053.654349
14,376,Israel,470,Malta,89249080.112,210040.944096
15,136,Cayman Islands,470,Malta,88161855.121,567.04
16,356,India,470,Malta,86934492.1,10200.890071
17,780,Trinidad and Tobago,470,Malta,64018604.671000004,119624.093427
18,392,Japan,470,Malta,52845633.911,8026.7751180000005
19,682,Saudi Arabia,470,Malta,48836745.681,67735.19200000001
20,372,Ireland,470,Malta,38055130.241000004,40389.634
21,788,Tunisia,470,Malta,37643844.225,16335.862000000001
22,410,"Korea, Republic of",470,Malta,37084044.231,5280.630185
23,752,Sweden,470,Malta,35679999.267,3983.989
24,434,Libya,470,Malta,31212061.763,2675.257
25,566,Nigeria,470,Malta,25896771.724,43737.0
26,704,Viet Nam,470,Malta,24197585.381,1801.021
27,076,Brazil,470,Malta,23537353.077000003,37459.523959
28,226,Equatorial Guinea,470,Malta,23488137.678,44286.9
29,604,Peru,470,Malta,22969482.303999998,43079.46000000001
30,764,Thailand,470,Malta,19825133.425,7173.933542
31,398,Kazakhstan,470,Malta,18925427.27,44901.95
32,208,Denmark,470,Malta,18340462.827,5590.058311
33,368,Iraq,470,Malta,18108237.292,47465.098
34,616,Poland,470,Malta,18004379.749,6769.69211
35,504,Morocco,470,Malta,15610594.544000002,20799.383
36,120,Cameroon,470,Malta,15018979.533,45068.24
37,702,Singapore,470,Malta,14911608.959999999,1691.719411
38,203,Czechia,470,Malta,14730265.131000001,1982.554
39,804,Ukraine,470,Malta,14155710.597,17468.847
40,040,Austria,470,Malta,13924375.339,11691.98372
41,100,Bulgaria,470,Malta,13223176.403,4007.444881
42,578,Norway,470,Malta,13068764.663,4073.109
43,784,United Arab Emirates,470,Malta,12195415.713,3918.193651
44,756,"Switzerland, Liechtenstein",470,Malta,11886178.352,1287.501855
45,458,Malaysia,470,Malta,11525636.912999999,1627.60921
46,705,Slovenia,470,Malta,11059909.608,8169.25807
47,642,Romania,470,Malta,11024566.291,21650.485485
48,659,Saint Kitts and Nevis,470,Malta,10958196.702,148.0
49,158,"China, Taiwan Province of",470,Malta,10764873.542,2570.364671
50,008,Albania,470,Malta,9434996.081,140880.74899999998
51,348,Hungary,470,Malta,9419563.087,3196.455
52,634,Qatar,470,Malta,8433573.056,948.898
53,344,"China, Hong Kong SAR",470,Malta,8122853.966,1244.651012
54,092,British Virgin Islands,470,Malta,7407177.08,154.03
55,620,Portugal,470,Malta,6931759.175,4200.574
56,584,Marshall Islands,470,Malta,6786786.863,149.5
57,246,Finland,470,Malta,4734493.119,1794.7090000000003
58,360,Indonesia,470,Malta,4505584.964,2751.75
59,218,Ecuador,470,Malta,4374614.439,4256.512
60,292,Gibraltar,470,Malta,4259791.118,4709.613563
61,196,Cyprus,470,Malta,4065302.205,2797.694
62,428,Latvia,470,Malta,4026263.15,11200.083029
63,036,Australia,470,Malta,3910482.539,657.073725
64,710,South Africa,470,Malta,3700980.967,2064.346
65,422,Lebanon,470,Malta,3571612.6480000005,566.948
66,440,Lithuania,470,Malta,3482114.199,2566.665
67,608,Philippines,470,Malta,3454492.354,456.476
68,480,Mauritius,470,Malta,3133395.19,566.956741
69,586,Pakistan,470,Malta,2807589.654,738.139
70,498,"Moldova, Republic of",470,Malta,2792036.015,13099.644
71,703,Slovakia,470,Malta,2657808.148,6653.382
72,170,Colombia,470,Malta,2541525.592,3022.309
73,124,Canada,470,Malta,2392162.5270000002,2127.14523
74,233,Estonia,470,Malta,2334688.734,3256.3419999999996
75,012,Algeria,470,Malta,2242021.5810000002,307.508
76,152,Chile,470,Malta,1835287.384,603.7522779999999
